,datetime,v_dc,p_dc,p_ac,clipped_p_dc,clipped_p_ac,inverter_efficiency,electricity_PV
3852,2020-06-10 12:30:00-07:00,983.7390965188057,66923.5800417988,66070.0,37.97954142462527,37.51642032295058,0.9878060375585681,66.07
3853,2020-06-10 13:30:00-07:00,980.2670317676825,62677.62335699193,61934.39435813556,0.0,0.0,0.9881420360401484,61.93439435813556
3854,2020-06-10 14:30:00-07:00,985.6412087392167,54574.28459642731,53968.29383995637,0.0,0.0,0.9888960384739408,53.968293839956374
3855,2020-06-10 15:30:00-07:00,993.817343549653,42828.62907614394,42395.62660145691,0.0,0.0,0.9898898824448198,42.39562660145691
3856,2020-06-10 16:30:00-07:00,991.1533159484429,27077.023355305446,26822.980010280276,0.0,0.0,0.9906177521180373,26.822980010280276
3857,2020-06-10 17:30:00-07:00,943.320533857112,8810.58018434203,8692.98892609618,0.0,0.0,0.9866534035460196,8.69298892609618
3858,2020-06-10 18:30:00-07:00,843.5557554094199,2253.2989108163915,2162.614647924319,0.0,0.0,0.9597548898387313,2.1626146479243187
3859,2020-06-10 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3860,2020-06-10 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3861,2020-06-10 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3862,2020-06-10 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3863,2020-06-10 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3864,2020-06-11 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3865,2020-06-11 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3866,2020-06-11 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3867,2020-06-11 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3868,2020-06-11 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3869,2020-06-11 05:30:00-07:00,824.9294692893378,1287.334985850085,1200.4053871936214,0.0,0.0,0.9324732104603992,1.2004053871936213
3870,2020-06-11 06:30:00-07:00,952.5750386068984,6508.934366619373,6406.925093156671,0.0,0.0,0.9843278073311279,6.406925093156671
3871,2020-06-11 07:30:00-07:00,1005.5163840578073,23446.42186569689,23230.973419382408,0.0,0.0,0.9908110308878433,23.23097341938241
3872,2020-06-11 08:30:00-07:00,1001.5015586786761,40143.26690727899,39748.252285599956,0.0,0.0,0.9901598785522011,39.74825228559995
3873,2020-06-11 09:30:00-07:00,983.2792960802315,52269.89442787514,51697.84767210489,0.0,0.0,0.9890559037466664,51.697847672104885
3874,2020-06-11 10:30:00-07:00,966.4470334345439,60737.8639771593,60018.02881426448,0.0,0.0,0.9881484939416784,60.018028814264476
3875,2020-06-11 11:30:00-07:00,965.703445996182,65478.914151214536,64674.97816775381,0.0,0.0,0.9877222157104782,64.6749781677538
3876,2020-06-11 12:30:00-07:00,966.9449523233682,65837.55036729515,65028.06641907234,0.0,0.0,0.9877048288749073,65.02806641907235
3877,2020-06-11 13:30:00-07:00,955.4227286837103,61052.40332444482,60319.2500320896,0.0,0.0,0.98799140979825,60.3192500320896
3878,2020-06-11 14:30:00-07:00,962.2668638381538,52692.19637729994,52100.72391904408,0.0,0.0,0.9887749515313302,52.10072391904408
3879,2020-06-11 15:30:00-07:00,974.4242370796011,41623.706961966534,41196.71066866725,0.0,0.0,0.9897415121221795,41.19671066866725
3880,2020-06-11 16:30:00-07:00,970.9439100625432,26338.82624068611,26085.24099247988,0.0,0.0,0.9903721887266749,26.085240992479882
3881,2020-06-11 17:30:00-07:00,923.3858569095491,8575.618965345422,8456.28086961543,0.0,0.0,0.9860840253966221,8.45628086961543
3882,2020-06-11 18:30:00-07:00,824.5390137194839,2147.281830830398,2055.198140501791,0.0,0.0,0.9571161600650268,2.055198140501791
3883,2020-06-11 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3884,2020-06-11 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3885,2020-06-11 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3886,2020-06-11 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3887,2020-06-11 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3888,2020-06-12 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3889,2020-06-12 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3890,2020-06-12 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3891,2020-06-12 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3892,2020-06-12 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3893,2020-06-12 05:30:00-07:00,837.0589458295958,1679.2197939656173,1591.22274099769,0.0,0.0,0.9475964651654594,1.59122274099769
3894,2020-06-12 06:30:00-07:00,938.4977318738258,6499.148693591806,6395.16046307508,0.0,0.0,0.9839997151289586,6.39516046307508
3895,2020-06-12 07:30:00-07:00,987.5171933613117,22349.485602529665,22138.407169172817,0.0,0.0,0.9905555574248672,22.138407169172815
3896,2020-06-12 08:30:00-07:00,986.6042478886576,38199.45997725228,37821.383662384855,0.0,0.0,0.9901025743533399,37.821383662384854
3897,2020-06-12 09:30:00-07:00,969.0182337184232,50146.76114445546,49597.99279732113,0.0,0.0,0.9890567539236779,49.59799279732113
3898,2020-06-12 10:30:00-07:00,957.4834552870277,59123.687065179314,58424.98090206799,0.0,0.0,0.9881822971841886,58.424980902067986
3899,2020-06-12 11:30:00-07:00,944.7746352717353,63085.955760141995,62309.23009450972,0.0,0.0,0.9876878196379326,62.30923009450972
3900,2020-06-12 12:30:00-07:00,938.1706489994745,63165.28041329857,62382.22141328746,0.0,0.0,0.9876030155349987,62.38222141328746
3901,2020-06-12 13:30:00-07:00,941.3596261033508,59604.66482606649,58886.509823799075,0.0,0.0,0.9879513624585747,58.886509823799074
3902,2020-06-12 14:30:00-07:00,952.001875274103,51621.80348326286,51040.55542661934,0.0,0.0,0.9887402605600175,51.04055542661934
3903,2020-06-12 15:30:00-07:00,965.4363023228567,40873.06951566206,40451.42544776507,0.0,0.0,0.9896840615864336,40.45142544776507
3904,2020-06-12 16:30:00-07:00,962.4746854084106,25722.79178873673,25472.474058743996,0.0,0.0,0.9902686406651108,25.472474058743995
3905,2020-06-12 17:30:00-07:00,909.6350829724424,8390.719202344246,8270.370989660414,0.0,0.0,0.9856569848446116,8.270370989660414
3906,2020-06-12 18:30:00-07:00,807.8445167187342,2140.5918579475356,2046.7733427462401,0.0,0.0,0.956171693892524,2.0467733427462402
3907,2020-06-12 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3908,2020-06-12 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3909,2020-06-12 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3910,2020-06-12 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3911,2020-06-12 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3912,2020-06-13 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3913,2020-06-13 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3914,2020-06-13 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3915,2020-06-13 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3916,2020-06-13 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3917,2020-06-13 05:30:00-07:00,840.2280134167502,1909.1755349950208,1820.162180260539,0.0,0.0,0.9533760237846783,1.820162180260539
3918,2020-06-13 06:30:00-07:00,922.9108534603029,6409.730832859218,6304.035391468201,0.0,0.0,0.9835101591397296,6.304035391468201
3919,2020-06-13 07:30:00-07:00,980.9345164757684,22338.89279352042,22125.979932197246,0.0,0.0,0.9904689608705706,22.125979932197247
3920,2020-06-13 08:30:00-07:00,980.0487679492171,38353.42414087251,37970.46762405905,0.0,0.0,0.9900150631816639,37.97046762405905
3921,2020-06-13 09:30:00-07:00,971.4114865988566,50261.78853657435,49712.72288013214,0.0,0.0,0.9890758830429867,49.71272288013214
3922,2020-06-13 10:30:00-07:00,953.2878508943797,58177.62770021993,57491.93681023046,0.0,0.0,0.9882138389429915,57.491936810230456
3923,2020-06-13 11:30:00-07:00,944.061268559578,62137.037283021724,61376.66075617523,0.0,0.0,0.9877629098506399,61.376660756175234
3924,2020-06-13 12:30:00-07:00,940.5585907903228,62393.307722801095,61625.81801202722,0.0,0.0,0.9876991661640436,61.625818012027224
3925,2020-06-13 13:30:00-07:00,953.9687321940025,59810.08599894045,59097.26478631379,0.0,0.0,0.9880819229612997,59.09726478631379
3926,2020-06-13 14:30:00-07:00,956.7328865193065,52575.54103163359,51982.455224778125,0.0,0.0,0.9887193589410974,51.98245522477812
3927,2020-06-13 15:30:00-07:00,960.282060849595,41423.063775663206,40991.726103136534,0.0,0.0,0.9895870166711307,40.991726103136536
3928,2020-06-13 16:30:00-07:00,957.9064080499777,26345.033401354074,26087.050300702955,0.0,0.0,0.9902075242524513,26.087050300702955
3929,2020-06-13 17:30:00-07:00,909.8344658845654,8602.376815203897,8480.650015584757,0.0,0.0,0.9858496317664207,8.480650015584757
3930,2020-06-13 18:30:00-07:00,805.062153781474,2168.0189934018367,2073.734324110702,0.0,0.0,0.9565111423940097,2.073734324110702
3931,2020-06-13 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3932,2020-06-13 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3933,2020-06-13 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3934,2020-06-13 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3935,2020-06-13 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3936,2020-06-14 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3937,2020-06-14 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3938,2020-06-14 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3939,2020-06-14 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3940,2020-06-14 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3941,2020-06-14 05:30:00-07:00,849.0627153444456,1981.068936390069,1892.5619039405503,0.0,0.0,0.9553235978699472,1.8925619039405503
3942,2020-06-14 06:30:00-07:00,930.603332697082,6796.046859502089,6689.109791452447,0.0,0.0,0.9842648130213927,6.689109791452447
3943,2020-06-14 07:30:00-07:00,985.2272257303902,24927.00131666902,24691.671685446086,0.0,0.0,0.9905592482531959,24.691671685446085
3944,2020-06-14 08:30:00-07:00,987.6184089398055,37868.711413250065,37495.109196022015,0.0,0.0,0.9901342769984688,37.495109196022014
3945,2020-06-14 09:30:00-07:00,981.2913010993648,46431.56598558245,45943.30487491584,0.0,0.0,0.9894842850913489,45.94330487491584
3946,2020-06-14 10:30:00-07:00,967.2998986395061,55488.37067407,54856.07191129511,0.0,0.0,0.9886048417876799,54.85607191129511
3947,2020-06-14 11:30:00-07:00,951.1755909158061,62865.22774093831,62097.18391767578,0.0,0.0,0.9877826924221516,62.09718391767578
3948,2020-06-14 12:30:00-07:00,942.1696224132223,60726.83779102075,59989.84317665025,0.0,0.0,0.9878637742194527,59.98984317665025
3949,2020-06-14 13:30:00-07:00,950.7745880435165,58776.06455062958,58078.58112441748,0.0,0.0,0.9881332064073244,58.078581124417475
3950,2020-06-14 14:30:00-07:00,953.9448083942272,39134.31989913705,38729.53800315493,0.0,0.0,0.9896566007273057,38.72953800315493
3951,2020-06-14 15:30:00-07:00,962.8732621282511,29794.894678442408,29503.02685709732,0.0,0.0,0.9902040995782991,29.50302685709732
3952,2020-06-14 16:30:00-07:00,913.6174911830208,8223.117190443943,8104.516364601589,0.0,0.0,0.9855771451268893,8.104516364601588
3953,2020-06-14 17:30:00-07:00,887.5889717375336,5473.342010853601,5368.484463517787,0.0,0.0,0.9808421350012694,5.368484463517787
3954,2020-06-14 18:30:00-07:00,862.4336995780338,3911.9669214211262,3813.490528575866,0.0,0.0,0.9748268850879019,3.813490528575866
3955,2020-06-14 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3956,2020-06-14 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3957,2020-06-14 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3958,2020-06-14 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3959,2020-06-14 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3960,2020-06-15 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3961,2020-06-15 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3962,2020-06-15 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3963,2020-06-15 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3964,2020-06-15 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3965,2020-06-15 05:30:00-07:00,848.0351745512297,2117.2021933268816,2027.7949504456662,0.0,0.0,0.9577710418197118,2.0277949504456663
3966,2020-06-15 06:30:00-07:00,917.013226906351,6197.7653156732595,6092.522163146057,0.0,0.0,0.9830191775314471,6.092522163146057
3967,2020-06-15 07:30:00-07:00,975.9712197854614,22714.41404781511,22496.665023983252,0.0,0.0,0.9904136191506643,22.49666502398325
3968,2020-06-15 08:30:00-07:00,979.8785246677968,37310.6796799494,36940.33380796678,0.0,0.0,0.9900739982450215,36.94033380796678
3969,2020-06-15 09:30:00-07:00,966.7958014552838,48544.93144143004,48018.44038701962,0.0,0.0,0.9891545617888937,48.018440387019616
3970,2020-06-15 10:30:00-07:00,942.6798742524829,55911.41563805757,55256.156269698324,0.0,0.0,0.9882804010436604,55.25615626969832
3971,2020-06-15 11:30:00-07:00,935.4294761052654,60453.57162290913,59716.535391682664,0.0,0.0,0.9878082268517753,59.71653539168266
3972,2020-06-15 12:30:00-07:00,964.9801209441621,35621.65117248314,35264.98814499731,0.0,0.0,0.9899874650459396,35.26498814499731
3973,2020-06-15 13:30:00-07:00,971.1596860334142,51354.76380814481,50789.174550677024,0.0,0.0,0.9889866252801637,50.789174550677025
3974,2020-06-15 14:30:00-07:00,970.1738343229599,19701.236547418877,19508.248477216603,0.0,0.0,0.9902042661262519,19.508248477216604
3975,2020-06-15 15:30:00-07:00,963.2251156212857,19162.826063070537,18972.54943860751,0.0,0.0,0.9900705342814902,18.972549438607512
3976,2020-06-15 16:30:00-07:00,959.8205642015669,17631.205988631824,17452.74749441822,0.0,0.0,0.9898782593585108,17.452747494418222
3977,2020-06-15 17:30:00-07:00,922.6655043856781,8871.981072831872,8750.569957355347,0.0,0.0,0.9863152192864438,8.750569957355346
3978,2020-06-15 18:30:00-07:00,831.6352164753523,2519.2840799033297,2425.715275294884,0.0,0.0,0.9628589703897006,2.425715275294884
3979,2020-06-15 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3980,2020-06-15 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3981,2020-06-15 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3982,2020-06-15 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3983,2020-06-15 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3984,2020-06-16 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3985,2020-06-16 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3986,2020-06-16 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3987,2020-06-16 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3988,2020-06-16 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
3989,2020-06-16 05:30:00-07:00,870.7494155614813,2839.430120952301,2748.3061464402003,0.0,0.0,0.9679076537789424,2.7483061464402003
3990,2020-06-16 06:30:00-07:00,941.0344666186644,8390.62250565222,8275.34416813934,0.0,0.0,0.9862610506627816,8.27534416813934
3991,2020-06-16 07:30:00-07:00,977.939741972657,23654.58006275973,23428.83514260734,0.0,0.0,0.9904566084219862,23.428835142607337
3992,2020-06-16 08:30:00-07:00,979.1258384966557,32845.72129150298,32526.836211265112,0.0,0.0,0.9902914270809342,32.52683621126511
3993,2020-06-16 09:30:00-07:00,964.0374291736111,48681.44496818593,48151.38485270975,0.0,0.0,0.9891116601854653,48.151384852709754
3994,2020-06-16 10:30:00-07:00,956.8263424847389,57274.15119421775,56605.8805814533,0.0,0.0,0.9883320730411467,56.6058805814533
3995,2020-06-16 11:30:00-07:00,953.9428663275448,59707.201539409325,58996.11794619653,0.0,0.0,0.9880904886700568,58.99611794619653
3996,2020-06-16 12:30:00-07:00,967.461674726005,43363.96890272951,42910.424232143414,0.0,0.0,0.9895409787880937,42.91042423214341
3997,2020-06-16 13:30:00-07:00,961.8458862428486,39117.703138764206,38716.81558021465,0.0,0.0,0.9897517613156512,38.71681558021465
3998,2020-06-16 14:30:00-07:00,973.5466025332265,35932.17923977958,35575.52267436354,0.0,0.0,0.9900741738196276,35.57552267436354
3999,2020-06-16 15:30:00-07:00,965.6998114415529,33553.00290852297,33220.727759800604,0.0,0.0,0.9900970071254647,33.2207277598006
4000,2020-06-16 16:30:00-07:00,966.3671043186105,25659.821847319072,25411.38948213714,0.0,0.0,0.9903182349955446,25.41138948213714
4001,2020-06-16 17:30:00-07:00,922.1869175225881,9374.095639985911,9249.247244710468,0.0,0.0,0.9866815530723952,9.249247244710467
4002,2020-06-16 18:30:00-07:00,819.5841257390025,2323.0083015036416,2229.3247263157587,0.0,0.0,0.9596714419284498,2.2293247263157587
4003,2020-06-16 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4004,2020-06-16 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4005,2020-06-16 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4006,2020-06-16 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4007,2020-06-16 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4008,2020-06-17 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4009,2020-06-17 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4010,2020-06-17 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4011,2020-06-17 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4012,2020-06-17 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4013,2020-06-17 05:30:00-07:00,831.7903478765177,1717.5460894517119,1628.7839212542544,0.0,0.0,0.9483203573152481,1.6287839212542545
4014,2020-06-17 06:30:00-07:00,900.2043340006115,4717.260472391245,4618.666352345459,0.0,0.0,0.9790992842937488,4.618666352345459
4015,2020-06-17 07:30:00-07:00,981.4727147450534,22579.310884599658,22364.40650910215,0.0,0.0,0.9904822438295013,22.36440650910215
4016,2020-06-17 08:30:00-07:00,989.8115685106998,39407.96308200903,39016.530046287895,0.0,0.0,0.9900671588910456,39.0165300462879
4017,2020-06-17 09:30:00-07:00,982.9252676934781,51388.519571488614,50829.52798332879,0.0,0.0,0.9891222476766978,50.829527983328795
4018,2020-06-17 10:30:00-07:00,970.878069583264,59710.98449403005,59011.731904159795,0.0,0.0,0.9882893809942094,59.011731904159795
4019,2020-06-17 11:30:00-07:00,972.27484345237,64652.84849442556,63868.827138507186,0.0,0.0,0.9878733671574274,63.868827138507186
4020,2020-06-17 12:30:00-07:00,966.645463412028,64270.36576180578,63488.894891036325,0.0,0.0,0.9878408834070482,63.488894891036324
4021,2020-06-17 13:30:00-07:00,963.9994607797414,61010.05200584686,60283.79125757353,0.0,0.0,0.9880960477102408,60.28379125757353
4022,2020-06-17 14:30:00-07:00,972.9277755570405,48229.61139038443,47711.18094514018,0.0,0.0,0.989250785351598,47.71118094514018
4023,2020-06-17 15:30:00-07:00,971.3223108244853,33041.174170224665,32716.975446906607,0.0,0.0,0.990188038668123,32.71697544690661
4024,2020-06-17 16:30:00-07:00,964.7190127384365,20998.572876871527,20792.891435387322,0.0,0.0,0.9902049799912475,20.79289143538732
4025,2020-06-17 17:30:00-07:00,926.4545912732547,9770.126309308478,9643.333638990232,0.0,0.0,0.9870224123717373,9.643333638990232
4026,2020-06-17 18:30:00-07:00,817.8358085681168,2386.5861786692685,2292.323248330126,0.0,0.0,0.9605030267996848,2.292323248330126
4027,2020-06-17 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4028,2020-06-17 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4029,2020-06-17 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4030,2020-06-17 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4031,2020-06-17 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4032,2020-06-18 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4033,2020-06-18 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4034,2020-06-18 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4035,2020-06-18 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4036,2020-06-18 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4037,2020-06-18 05:30:00-07:00,839.3406592220053,1803.4771048020802,1714.9896922706475,0.0,0.0,0.9509351062479146,1.7149896922706476
4038,2020-06-18 06:30:00-07:00,912.4022560103703,5215.611886346399,5115.654226830547,0.0,0.0,0.9808349122415483,5.1156542268305465
4039,2020-06-18 07:30:00-07:00,979.4878459291663,22272.484184529963,22059.740410559316,0.0,0.0,0.9904481344690587,22.059740410559314
4040,2020-06-18 08:30:00-07:00,996.7742584315739,39129.78050334452,38745.03562407509,0.0,0.0,0.9901674664585317,38.74503562407509
4041,2020-06-18 09:30:00-07:00,983.4828581430169,51150.570194058426,50595.46943768982,0.0,0.0,0.9891477112715923,50.59546943768982
4042,2020-06-18 10:30:00-07:00,986.3290699616122,60500.66916592239,59799.04976057374,0.0,0.0,0.9884031133040122,59.79904976057374
4043,2020-06-18 11:30:00-07:00,976.2388945175828,64379.25358032227,63603.125158142626,0.0,0.0,0.9879444327323349,63.603125158142625
4044,2020-06-18 12:30:00-07:00,972.2807209459103,64612.77577931802,63829.47481462753,0.0,0.0,0.9878769956058564,63.82947481462753
4045,2020-06-18 13:30:00-07:00,972.0002417900487,61255.01095504784,60530.29959321695,0.0,0.0,0.9881689456824566,60.53029959321695
4046,2020-06-18 14:30:00-07:00,979.509831934369,53519.306164993555,52925.8005946079,0.0,0.0,0.9889104397475567,52.9258005946079
4047,2020-06-18 15:30:00-07:00,980.3677883506925,42012.987379024606,41583.86652184002,0.0,0.0,0.989785995142092,41.58386652184002
4048,2020-06-18 16:30:00-07:00,974.6585570457988,26821.443144802615,26564.33057581197,0.0,0.0,0.9904139174166523,26.564330575811972
4049,2020-06-18 17:30:00-07:00,927.9714428083063,9323.896238300384,9200.368416277355,0.0,0.0,0.986751480404125,9.200368416277355
4050,2020-06-18 18:30:00-07:00,833.2093811063224,2652.489890125484,2558.28591105844,0.0,0.0,0.9644846981631332,2.55828591105844
4051,2020-06-18 19:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4052,2020-06-18 20:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4053,2020-06-18 21:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4054,2020-06-18 22:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4055,2020-06-18 23:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4056,2020-06-19 00:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4057,2020-06-19 01:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4058,2020-06-19 02:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4059,2020-06-19 03:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4060,2020-06-19 04:30:00-07:00,0.0,0.0,-19.821,0.0,0.0,-inf,-0.019821000000000002
4061,2020-06-19 05:30:00-07:00,860.9476250422758,1988.38551340639,1901.0853395197682,0.0,0.0,0.9560949457245522,1.9010853395197682
4062,2020-06-19 06:30:00-07:00,940.6686321089362,5667.434508856165,5568.649337795094,0.0,0.0,0.9825696845889078,5.568649337795094
4063,2020-06-19 07:30:00-07:00,1010.685850198581,23751.907402471305,23535.315610574617,0.0,0.0,0.9908810779603262,23.535315610574617
4064,2020-06-19 08:30:00-07:00,1012.0778006526117,40832.42359955321,40433.93764249221,0.0,0.0,0.9902409428113065,40.43393764249221
4065,2020-06-19 09:30:00-07:00,994.2522207072969,52674.20039863284,52102.8073319377,0.0,0.0,0.989152316269238,52.1028073319377
4066,2020-06-19 10:30:00-07:00,997.3925939040371,62341.638331859955,61616.81578128411,0.0,0.0,0.98837337981531,61.61681578128411
4067,2020-06-19 11:30:00-07:00,979.3785435887258,65989.09471920834,65186.54794886393,0.0,0.0,0.9878381909350424,65.18654794886393
4068,2020-06-19 12:30:00-07:00,972.0005773980622,65927.90148151104,65120.711690202756,0.0,0.0,0.9877564768001199,65.12071169020275
4069,2020-06-19 13:30:00-07:00,959.4126390888658,61193.627661265156,60460.90022981354,0.0,0.0,0.9880260827890839,60.46090022981354
4070,2020-06-19 14:30:00-07:00,969.1404775486402,53477.228243686804,52877.85670488378,0.0,0.0,0.9887920231005282,52.87785670488378
4071,2020-06-19 15:30:00-07:00,978.0208225989247,42330.705180378456,41896.254470979125,0.0,0.0,0.9897367476504806,41.89625447097912
