datetime,Qe_nom,T_db,Patm,RH,Qheat_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-04-13 02:30:00-07:00,500.0,-10.6,87.9,0.88,715,9.564,0.2043,0.3514
2020-04-13 03:30:00-07:00,500.0,-11.1,87.9,0.96,715,9.564,0.1979,0.3405
2020-04-13 04:30:00-07:00,500.0,-11.1,87.9,0.96,715,9.564,0.1979,0.3405
2020-04-13 05:30:00-07:00,500.0,-11.1,88.0,0.96,715,9.564,0.1978,0.3403
2020-04-13 06:30:00-07:00,500.0,-11.1,88.0,0.92,715,9.564,0.1994,0.3431
2020-04-13 07:30:00-07:00,500.0,-10.6,88.2,0.92,715,9.564,0.2023,0.348
2020-04-13 08:30:00-07:00,500.0,-10.6,88.2,0.92,715,9.564,0.2023,0.348
2020-04-13 09:30:00-07:00,500.0,-9.4,88.3,0.84,715,9.564,0.2131,0.3666
2020-04-13 10:30:00-07:00,500.0,-6.7,88.3,0.68,715,9.564,0.2387,0.4105
2020-04-13 11:30:00-07:00,500.0,-3.9,88.3,0.51,715,9.564,0.2683,0.4616
2020-04-13 12:30:00-07:00,500.0,-3.3,88.3,0.49,715,9.564,0.2741,0.4715
2020-04-13 13:30:00-07:00,500.0,-3.9,88.3,0.48,715,9.564,0.2701,0.4646
2020-04-13 14:30:00-07:00,500.0,-3.9,88.3,0.51,715,9.564,0.2683,0.4616
2020-04-13 15:30:00-07:00,500.0,-3.9,88.3,0.55,715,9.564,0.266,0.4575
2020-04-13 16:30:00-07:00,500.0,-2.2,88.3,0.63,715,9.564,0.2738,0.4709
2020-04-13 17:30:00-07:00,500.0,-3.3,88.4,0.72,715,9.564,0.2602,0.4475
2020-04-13 18:30:00-07:00,500.0,-5.6,88.4,0.78,715,9.564,0.2409,0.4143
2020-04-13 19:30:00-07:00,500.0,-7.8,88.5,0.84,715,9.564,0.2232,0.3839
2020-04-13 20:30:00-07:00,500.0,-6.1,88.5,0.81,715,9.564,0.2358,0.4056
2020-04-13 21:30:00-07:00,500.0,-8.3,88.6,0.84,715,9.564,0.2198,0.3781
2020-04-13 22:30:00-07:00,500.0,-8.9,88.6,0.88,715,9.564,0.2142,0.3684
2020-04-13 23:30:00-07:00,500.0,-9.4,88.7,0.88,715,9.564,0.2109,0.3628
2020-04-14 00:30:00-07:00,500.0,-10.0,88.7,0.92,715,9.564,0.2055,0.3534
2020-04-14 01:30:00-07:00,500.0,-9.4,88.7,0.92,715,9.564,0.2092,0.3598
2020-04-14 02:30:00-07:00,500.0,-8.9,88.8,0.88,715,9.564,0.214,0.368
2020-04-14 03:30:00-07:00,500.0,-10.0,88.8,0.88,715,9.564,0.2071,0.3562
2020-04-14 04:30:00-07:00,500.0,-12.2,88.8,0.92,715,9.564,0.192,0.3302
2020-04-14 05:30:00-07:00,500.0,-12.2,88.8,0.88,715,9.564,0.1935,0.3328
2020-04-14 06:30:00-07:00,500.0,-10.6,88.8,0.8,715,9.564,0.2066,0.3554
2020-04-14 07:30:00-07:00,500.0,-7.2,88.8,0.74,715,9.564,0.2317,0.3985
2020-04-14 08:30:00-07:00,500.0,-5.6,88.8,0.68,715,9.564,0.2457,0.4227
2020-04-14 09:30:00-07:00,500.0,-3.3,88.8,0.63,715,9.564,0.265,0.4559
2020-04-14 10:30:00-07:00,500.0,-2.2,88.8,0.66,715,9.564,0.2713,0.4666
2020-04-14 11:30:00-07:00,500.0,-0.6,88.7,0.61,715,9.564,0.2866,0.4929
2020-04-14 12:30:00-07:00,500.0,2.2,88.6,0.55,715,9.564,0.3113,0.5355
2020-04-14 13:30:00-07:00,500.0,2.8,88.5,0.57,715,9.564,0.3142,0.5405
2020-04-14 14:30:00-07:00,500.0,3.9,88.5,0.57,715,9.564,0.322,0.5539
2020-04-14 15:30:00-07:00,500.0,6.1,88.4,0.53,715,9.564,0.3415,0.5874
2020-04-14 16:30:00-07:00,500.0,7.2,88.4,0.47,715,9.564,0.3554,0.6114
2020-04-14 17:30:00-07:00,500.0,7.2,88.3,0.47,715,9.564,0.3556,0.6116
2020-04-14 18:30:00-07:00,500.0,5.6,88.3,0.55,715,9.564,0.3362,0.5782
2020-04-14 19:30:00-07:00,500.0,3.9,88.3,0.67,715,9.564,0.314,0.5401
2020-04-14 20:30:00-07:00,500.0,1.7,88.3,0.82,715,9.564,0.2882,0.4957
2020-04-14 21:30:00-07:00,500.0,1.1,88.3,0.85,715,9.564,0.2824,0.4857
2020-04-14 22:30:00-07:00,500.0,1.1,88.4,0.85,715,9.564,0.2822,0.4855
2020-04-14 23:30:00-07:00,500.0,0.6,88.3,0.85,715,9.564,0.2793,0.4804
2020-04-15 00:30:00-07:00,500.0,0.0,88.3,0.85,715,9.564,0.2755,0.474
2020-04-15 01:30:00-07:00,500.0,-1.1,88.3,0.89,715,9.564,0.2652,0.4562
2020-04-15 02:30:00-07:00,500.0,-2.2,88.3,0.96,715,9.564,0.2535,0.436
2020-04-15 03:30:00-07:00,500.0,-2.2,88.3,0.92,715,9.564,0.2559,0.4401
2020-04-15 04:30:00-07:00,500.0,-2.8,88.3,0.96,715,9.564,0.2495,0.4292
2020-04-15 05:30:00-07:00,500.0,-3.3,88.3,0.92,715,9.564,0.2485,0.4275
2020-04-15 06:30:00-07:00,500.0,-1.7,88.3,0.89,715,9.564,0.2611,0.4491
2020-04-15 07:30:00-07:00,500.0,0.6,88.3,0.79,715,9.564,0.2834,0.4874
2020-04-15 08:30:00-07:00,500.0,2.8,88.2,0.73,715,9.564,0.302,0.5195
2020-04-15 09:30:00-07:00,500.0,5.0,88.2,0.62,715,9.564,0.3258,0.5604
2020-04-15 10:30:00-07:00,500.0,6.7,88.1,0.58,715,9.564,0.3413,0.5872
2020-04-15 11:30:00-07:00,500.0,8.3,88.0,0.54,715,9.564,0.3567,0.6136
2020-04-15 12:30:00-07:00,500.0,11.7,87.9,0.45,715,9.564,0.3917,0.6738
2020-04-15 13:30:00-07:00,500.0,13.3,87.7,0.4,715,9.564,0.4106,0.7062
2020-04-15 14:30:00-07:00,500.0,15.0,87.7,0.33,715,9.564,0.434,0.7465
2020-04-15 15:30:00-07:00,500.0,13.9,87.6,0.39,715,9.564,0.4167,0.7167
2020-04-15 16:30:00-07:00,500.0,13.3,87.5,0.4,715,9.564,0.4108,0.7067
2020-04-15 17:30:00-07:00,500.0,13.3,87.5,0.4,715,9.564,0.4108,0.7067
2020-04-15 18:30:00-07:00,500.0,11.7,87.4,0.45,715,9.564,0.3924,0.675
2020-04-15 19:30:00-07:00,500.0,10.0,87.4,0.5,715,9.564,0.374,0.6434
2020-04-15 20:30:00-07:00,500.0,8.3,87.4,0.56,715,9.564,0.3554,0.6113
2020-04-15 21:30:00-07:00,500.0,6.7,87.3,0.63,715,9.564,0.3376,0.5807
2020-04-15 22:30:00-07:00,500.0,5.6,87.3,0.68,715,9.564,0.3256,0.5601
2020-04-15 23:30:00-07:00,500.0,4.4,87.2,0.73,715,9.564,0.3136,0.5395
2020-04-16 00:30:00-07:00,500.0,4.4,87.1,0.73,715,9.564,0.3137,0.5397
2020-04-16 01:30:00-07:00,500.0,4.4,87.1,0.73,715,9.564,0.3137,0.5397
2020-04-16 02:30:00-07:00,500.0,3.9,87.0,0.82,715,9.564,0.3033,0.5217
2020-04-16 03:30:00-07:00,500.0,3.9,87.1,0.79,715,9.564,0.3056,0.5257
2020-04-16 04:30:00-07:00,500.0,3.9,87.1,0.82,715,9.564,0.3032,0.5215
2020-04-16 05:30:00-07:00,500.0,5.0,87.1,0.93,715,9.564,0.3007,0.5172
2020-04-16 06:30:00-07:00,500.0,6.1,87.2,0.76,715,9.564,0.3217,0.5534
2020-04-16 07:30:00-07:00,500.0,8.3,87.2,0.63,715,9.564,0.3484,0.5993
2020-04-16 08:30:00-07:00,500.0,7.8,87.2,0.68,715,9.564,0.3401,0.5849
2020-04-16 09:30:00-07:00,500.0,9.4,87.2,0.66,715,9.564,0.3524,0.6062
2020-04-16 10:30:00-07:00,500.0,10.6,87.2,0.48,715,9.564,0.381,0.6553
2020-04-16 11:30:00-07:00,500.0,11.7,87.2,0.45,715,9.564,0.3927,0.6755
2020-04-16 12:30:00-07:00,500.0,11.7,87.2,0.53,715,9.564,0.3826,0.6582
2020-04-16 13:30:00-07:00,500.0,8.3,87.2,0.58,715,9.564,0.3536,0.6082
2020-04-16 14:30:00-07:00,500.0,8.3,87.2,0.61,715,9.564,0.3504,0.6028
2020-04-16 15:30:00-07:00,500.0,9.4,87.3,0.46,715,9.564,0.3744,0.644
2020-04-16 16:30:00-07:00,500.0,10.6,87.3,0.31,715,9.564,0.4018,0.6911
2020-04-16 17:30:00-07:00,500.0,10.6,87.3,0.35,715,9.564,0.3967,0.6824
2020-04-16 18:30:00-07:00,500.0,8.9,87.3,0.39,715,9.564,0.3785,0.6511
2020-04-16 19:30:00-07:00,500.0,5.6,87.4,0.49,715,9.564,0.343,0.5899
2020-04-16 20:30:00-07:00,500.0,2.8,87.5,0.67,715,9.564,0.3076,0.5291
2020-04-16 21:30:00-07:00,500.0,3.9,87.5,0.57,715,9.564,0.3234,0.5562
2020-04-16 22:30:00-07:00,500.0,3.3,87.5,0.6,715,9.564,0.3166,0.5446
2020-04-16 23:30:00-07:00,500.0,3.3,87.6,0.57,715,9.564,0.319,0.5486
2020-04-17 00:30:00-07:00,500.0,2.8,87.6,0.59,715,9.564,0.3138,0.5398
2020-04-17 01:30:00-07:00,500.0,2.8,87.6,0.59,715,9.564,0.3138,0.5398
2020-04-17 02:30:00-07:00,500.0,1.7,87.6,0.64,715,9.564,0.3023,0.5199
2020-04-17 03:30:00-07:00,500.0,-1.1,87.7,0.75,715,9.564,0.2749,0.4728
2020-04-17 04:30:00-07:00,500.0,-1.1,87.7,0.78,715,9.564,0.2729,0.4695
2020-04-17 05:30:00-07:00,500.0,-1.7,87.7,0.82,715,9.564,0.2662,0.4578
2020-04-17 06:30:00-07:00,500.0,1.1,87.8,0.79,715,9.564,0.2871,0.4939
2020-04-17 07:30:00-07:00,500.0,4.4,87.8,0.62,715,9.564,0.3222,0.5542
2020-04-17 08:30:00-07:00,500.0,7.2,87.8,0.49,715,9.564,0.3542,0.6093
2020-04-17 09:30:00-07:00,500.0,9.4,87.8,0.39,715,9.564,0.3817,0.6566
2020-04-17 10:30:00-07:00,500.0,10.0,87.9,0.36,715,9.564,0.3898,0.6706
2020-04-17 11:30:00-07:00,500.0,10.6,87.9,0.32,715,9.564,0.3996,0.6874
2020-04-17 12:30:00-07:00,500.0,10.6,87.9,0.31,715,9.564,0.4009,0.6895
2020-04-17 13:30:00-07:00,500.0,11.7,87.8,0.27,715,9.564,0.4154,0.7146
2020-04-17 14:30:00-07:00,500.0,11.7,87.8,0.26,715,9.564,0.4168,0.7169
2020-04-17 15:30:00-07:00,500.0,12.8,87.8,0.25,715,9.564,0.4276,0.7355
2020-04-17 16:30:00-07:00,500.0,11.1,87.9,0.27,715,9.564,0.4102,0.7056
2020-04-17 17:30:00-07:00,500.0,10.6,88.0,0.3,715,9.564,0.402,0.6914
2020-04-17 18:30:00-07:00,500.0,8.3,88.1,0.37,715,9.564,0.3749,0.6448
2020-04-17 19:30:00-07:00,500.0,6.1,88.2,0.43,715,9.564,0.3513,0.6044
2020-04-17 20:30:00-07:00,500.0,6.1,88.3,0.47,715,9.564,0.3473,0.5975
2020-04-17 21:30:00-07:00,500.0,5.0,88.3,0.51,715,9.564,0.3355,0.577
2020-04-17 22:30:00-07:00,500.0,3.9,88.3,0.55,715,9.564,0.324,0.5573
2020-04-17 23:30:00-07:00,500.0,3.9,88.4,0.55,715,9.564,0.3239,0.5571
2020-04-18 00:30:00-07:00,500.0,2.2,88.4,0.62,715,9.564,0.3062,0.5267
2020-04-18 01:30:00-07:00,500.0,2.8,88.4,0.59,715,9.564,0.3128,0.538
2020-04-18 02:30:00-07:00,500.0,2.2,88.4,0.62,715,9.564,0.3062,0.5267
2020-04-18 03:30:00-07:00,500.0,2.8,88.4,0.57,715,9.564,0.3143,0.5407
2020-04-18 04:30:00-07:00,500.0,3.3,88.4,0.55,715,9.564,0.3195,0.5496
2020-04-18 05:30:00-07:00,500.0,3.3,88.5,0.55,715,9.564,0.3194,0.5494
2020-04-18 06:30:00-07:00,500.0,3.3,88.5,0.57,715,9.564,0.3178,0.5466
2020-04-18 07:30:00-07:00,500.0,6.7,88.6,0.45,715,9.564,0.3534,0.6079
2020-04-18 08:30:00-07:00,500.0,7.8,88.5,0.39,715,9.564,0.3682,0.6333
2020-04-18 09:30:00-07:00,500.0,8.3,88.5,0.37,715,9.564,0.3743,0.6438
2020-04-18 10:30:00-07:00,500.0,10.0,88.5,0.33,715,9.564,0.3926,0.6753
2020-04-18 11:30:00-07:00,500.0,10.0,88.5,0.31,715,9.564,0.395,0.6795
2020-04-18 12:30:00-07:00,500.0,10.6,88.5,0.31,715,9.564,0.4,0.688
2020-04-18 13:30:00-07:00,500.0,10.0,88.5,0.32,715,9.564,0.3938,0.6774
2020-04-18 14:30:00-07:00,500.0,10.0,88.5,0.32,715,9.564,0.3938,0.6774
2020-04-18 15:30:00-07:00,500.0,10.0,88.5,0.32,715,9.564,0.3938,0.6774
2020-04-18 16:30:00-07:00,500.0,9.4,88.5,0.33,715,9.564,0.3877,0.6669
2020-04-18 17:30:00-07:00,500.0,8.3,88.5,0.36,715,9.564,0.3754,0.6457
2020-04-18 18:30:00-07:00,500.0,7.2,88.5,0.39,715,9.564,0.3635,0.6252
2020-04-18 19:30:00-07:00,500.0,6.7,88.6,0.38,715,9.564,0.3604,0.62
2020-04-18 20:30:00-07:00,500.0,5.6,88.6,0.43,715,9.564,0.3469,0.5968
2020-04-18 21:30:00-07:00,500.0,5.0,88.6,0.43,715,9.564,0.3423,0.5889
2020-04-18 22:30:00-07:00,500.0,3.9,88.6,0.49,715,9.564,0.3287,0.5654
2020-04-18 23:30:00-07:00,500.0,3.9,88.6,0.49,715,9.564,0.3287,0.5654
2020-04-19 00:30:00-07:00,500.0,3.3,88.6,0.53,715,9.564,0.3209,0.552
2020-04-19 01:30:00-07:00,500.0,2.2,88.6,0.57,715,9.564,0.3098,0.5329
2020-04-19 02:30:00-07:00,500.0,3.9,88.6,0.51,715,9.564,0.327,0.5625
2020-04-19 03:30:00-07:00,500.0,3.9,88.6,0.51,715,9.564,0.327,0.5625
2020-04-19 04:30:00-07:00,500.0,3.3,88.7,0.53,715,9.564,0.3208,0.5518
2020-04-19 05:30:00-07:00,500.0,4.4,88.7,0.47,715,9.564,0.334,0.5746
2020-04-19 06:30:00-07:00,500.0,5.6,88.7,0.45,715,9.564,0.3449,0.5933
2020-04-19 07:30:00-07:00,500.0,6.7,88.7,0.42,715,9.564,0.3563,0.6128
2020-04-19 08:30:00-07:00,500.0,7.2,88.7,0.42,715,9.564,0.3601,0.6194
2020-04-19 09:30:00-07:00,500.0,8.3,88.7,0.41,715,9.564,0.3696,0.6358
2020-04-19 10:30:00-07:00,500.0,8.9,88.6,0.41,715,9.564,0.3744,0.644
2020-04-19 11:30:00-07:00,500.0,10.0,88.6,0.41,715,9.564,0.3829,0.6586
2020-04-19 12:30:00-07:00,500.0,11.1,88.6,0.38,715,9.564,0.395,0.6795
2020-04-19 13:30:00-07:00,500.0,11.7,88.6,0.38,715,9.564,0.3997,0.6875
2020-04-19 14:30:00-07:00,500.0,12.2,88.6,0.38,715,9.564,0.4036,0.6942
2020-04-19 15:30:00-07:00,500.0,11.1,88.6,0.43,715,9.564,0.3888,0.6688
2020-04-19 16:30:00-07:00,500.0,11.1,88.6,0.43,715,9.564,0.3888,0.6688
2020-04-19 17:30:00-07:00,500.0,10.6,88.6,0.45,715,9.564,0.3826,0.6582
2020-04-19 18:30:00-07:00,500.0,10.0,88.6,0.48,715,9.564,0.3747,0.6445
2020-04-19 19:30:00-07:00,500.0,9.4,88.6,0.52,715,9.564,0.3659,0.6293
2020-04-19 20:30:00-07:00,500.0,9.4,88.6,0.52,715,9.564,0.3659,0.6293
2020-04-19 21:30:00-07:00,500.0,9.4,88.7,0.48,715,9.564,0.3702,0.6368
2020-04-19 22:30:00-07:00,500.0,8.9,88.6,0.46,715,9.564,0.3689,0.6345
2020-04-19 23:30:00-07:00,500.0,8.9,88.7,0.54,715,9.564,0.36,0.6193
2020-04-20 00:30:00-07:00,500.0,9.4,88.7,0.52,715,9.564,0.3657,0.6291
2020-04-20 01:30:00-07:00,500.0,9.4,88.7,0.5,715,9.564,0.368,0.6329
2020-04-20 02:30:00-07:00,500.0,10.0,88.7,0.5,715,9.564,0.3723,0.6403
2020-04-20 03:30:00-07:00,500.0,10.6,88.6,0.59,715,9.564,0.3662,0.63
2020-04-20 04:30:00-07:00,500.0,10.0,88.6,0.64,715,9.564,0.3567,0.6135
2020-04-20 05:30:00-07:00,500.0,10.6,88.6,0.59,715,9.564,0.3662,0.63
2020-04-20 06:30:00-07:00,500.0,11.1,88.6,0.57,715,9.564,0.3719,0.6397
2020-04-20 07:30:00-07:00,500.0,11.7,88.7,0.55,715,9.564,0.3782,0.6506
2020-04-20 08:30:00-07:00,500.0,12.2,88.7,0.53,715,9.564,0.3841,0.6607
2020-04-20 09:30:00-07:00,500.0,12.8,88.7,0.51,715,9.564,0.3908,0.6722
2020-04-20 10:30:00-07:00,500.0,15.0,88.6,0.44,715,9.564,0.4161,0.7158
2020-04-20 11:30:00-07:00,500.0,16.7,88.6,0.4,715,9.564,0.4346,0.7476
2020-04-20 12:30:00-07:00,500.0,16.1,88.6,0.41,715,9.564,0.4286,0.7373
2020-04-20 13:30:00-07:00,500.0,16.7,88.6,0.41,715,9.564,0.433,0.7448
2020-04-20 14:30:00-07:00,500.0,16.7,88.6,0.41,715,9.564,0.433,0.7448
2020-04-20 15:30:00-07:00,500.0,16.7,88.5,0.41,715,9.564,0.4331,0.745
2020-04-20 16:30:00-07:00,500.0,16.1,88.5,0.43,715,9.564,0.4256,0.7322
2020-04-20 17:30:00-07:00,500.0,16.1,88.5,0.43,715,9.564,0.4256,0.7322
2020-04-20 18:30:00-07:00,500.0,15.6,88.5,0.44,715,9.564,0.4205,0.7234
2020-04-20 19:30:00-07:00,500.0,15.6,88.4,0.44,715,9.564,0.4207,0.7236
2020-04-20 20:30:00-07:00,500.0,15.6,88.5,0.44,715,9.564,0.4205,0.7234
2020-04-20 21:30:00-07:00,500.0,15.6,88.5,0.43,715,9.564,0.4221,0.726
2020-04-20 22:30:00-07:00,500.0,13.3,88.5,0.53,715,9.564,0.3919,0.6741
2020-04-20 23:30:00-07:00,500.0,15.0,88.5,0.42,715,9.564,0.4192,0.7211
2020-04-21 00:30:00-07:00,500.0,13.3,88.5,0.47,715,9.564,0.3999,0.6878
2020-04-21 01:30:00-07:00,500.0,12.8,88.4,0.49,715,9.564,0.3938,0.6774
2020-04-21 02:30:00-07:00,500.0,11.7,88.4,0.53,715,9.564,0.3811,0.6555
2020-04-21 03:30:00-07:00,500.0,10.6,88.4,0.59,715,9.564,0.3665,0.6304
2020-04-21 04:30:00-07:00,500.0,10.0,88.3,0.61,715,9.564,0.3604,0.6199
2020-04-21 05:30:00-07:00,500.0,11.7,88.3,0.49,715,9.564,0.3861,0.6642
2020-04-21 06:30:00-07:00,500.0,10.6,88.3,0.57,715,9.564,0.3689,0.6346
2020-04-21 07:30:00-07:00,500.0,10.6,88.4,0.64,715,9.564,0.3608,0.6206
2020-04-21 08:30:00-07:00,500.0,12.8,88.4,0.55,715,9.564,0.386,0.664
2020-04-21 09:30:00-07:00,500.0,13.9,88.3,0.44,715,9.564,0.4086,0.7028
2020-04-21 10:30:00-07:00,500.0,14.4,88.3,0.46,715,9.564,0.4093,0.7041
2020-04-21 11:30:00-07:00,500.0,16.1,88.2,0.44,715,9.564,0.4245,0.7302
2020-04-21 12:30:00-07:00,500.0,17.2,88.1,0.41,715,9.564,0.4373,0.7522
2020-04-21 13:30:00-07:00,500.0,18.9,88.0,0.37,715,9.564,0.4567,0.7855
2020-04-21 14:30:00-07:00,500.0,20.0,88.0,0.35,715,9.564,0.4685,0.8058
2020-04-21 15:30:00-07:00,500.0,20.0,87.9,0.41,715,9.564,0.4573,0.7866
2020-04-21 16:30:00-07:00,500.0,20.6,87.8,0.38,715,9.564,0.4673,0.8038
2020-04-21 17:30:00-07:00,500.0,21.7,87.7,0.34,715,9.564,0.4834,0.8314
2020-04-21 18:30:00-07:00,500.0,19.4,87.6,0.42,715,9.564,0.4517,0.777
2020-04-21 19:30:00-07:00,500.0,13.9,87.6,0.58,715,9.564,0.3904,0.6715
2020-04-21 20:30:00-07:00,500.0,11.7,87.6,0.62,715,9.564,0.3712,0.6385
2020-04-21 21:30:00-07:00,500.0,9.4,87.6,0.71,715,9.564,0.3466,0.5962
2020-04-21 22:30:00-07:00,500.0,10.6,87.6,0.61,715,9.564,0.3652,0.6282
2020-04-21 23:30:00-07:00,500.0,9.4,87.6,0.69,715,9.564,0.3487,0.5998
2020-04-22 00:30:00-07:00,500.0,10.0,87.6,0.66,715,9.564,0.3557,0.6119
2020-04-22 01:30:00-07:00,500.0,9.4,87.5,0.71,715,9.564,0.3467,0.5964
2020-04-22 02:30:00-07:00,500.0,8.9,87.5,0.74,715,9.564,0.3405,0.5857
2020-04-22 03:30:00-07:00,500.0,13.3,87.5,0.57,715,9.564,0.3879,0.6673
2020-04-22 04:30:00-07:00,500.0,13.3,87.4,0.62,715,9.564,0.3816,0.6563
2020-04-22 05:30:00-07:00,500.0,11.7,87.4,0.69,715,9.564,0.3631,0.6246
2020-04-22 06:30:00-07:00,500.0,12.2,87.4,0.67,715,9.564,0.3686,0.634
2020-04-22 07:30:00-07:00,500.0,13.9,87.4,0.62,715,9.564,0.3853,0.6628
2020-04-22 08:30:00-07:00,500.0,16.1,87.4,0.46,715,9.564,0.4225,0.7267
2020-04-22 09:30:00-07:00,500.0,18.9,87.3,0.42,715,9.564,0.4487,0.7718
2020-04-22 10:30:00-07:00,500.0,20.6,87.2,0.36,715,9.564,0.472,0.812
2020-04-22 11:30:00-07:00,500.0,22.8,87.1,0.32,715,9.564,0.4965,0.8541
2020-04-22 12:30:00-07:00,500.0,22.2,87.0,0.32,715,9.564,0.4923,0.8468
2020-04-22 13:30:00-07:00,500.0,22.8,86.9,0.3,715,9.564,0.5013,0.8623
2020-04-22 14:30:00-07:00,500.0,21.7,86.9,0.38,715,9.564,0.4762,0.8191
2020-04-22 15:30:00-07:00,500.0,22.2,86.8,0.33,715,9.564,0.4904,0.8435
2020-04-22 16:30:00-07:00,500.0,15.0,86.9,0.65,715,9.564,0.3886,0.6684
2020-04-22 17:30:00-07:00,500.0,17.2,86.8,0.5,715,9.564,0.4244,0.7301
2020-04-22 18:30:00-07:00,500.0,15.0,86.8,0.62,715,9.564,0.3928,0.6757
2020-04-22 19:30:00-07:00,500.0,13.3,86.9,0.69,715,9.564,0.3733,0.6421
2020-04-22 20:30:00-07:00,500.0,12.8,86.9,0.69,715,9.564,0.3703,0.637
2020-04-22 21:30:00-07:00,500.0,12.2,87.0,0.69,715,9.564,0.3666,0.6307
2020-04-22 22:30:00-07:00,500.0,11.1,87.1,0.69,715,9.564,0.3598,0.619
2020-04-22 23:30:00-07:00,500.0,10.6,87.2,0.61,715,9.564,0.3657,0.6291
2020-04-23 00:30:00-07:00,500.0,8.9,87.3,0.63,715,9.564,0.3522,0.6059
2020-04-23 01:30:00-07:00,500.0,7.2,87.3,0.66,715,9.564,0.338,0.5814
2020-04-23 02:30:00-07:00,500.0,5.6,87.4,0.6,715,9.564,0.3328,0.5724
2020-04-23 03:30:00-07:00,500.0,5.6,87.4,0.6,715,9.564,0.3328,0.5724
2020-04-23 04:30:00-07:00,500.0,4.4,87.5,0.55,715,9.564,0.3286,0.5653
2020-04-23 05:30:00-07:00,500.0,3.3,87.7,0.5,715,9.564,0.3246,0.5584
2020-04-23 06:30:00-07:00,500.0,4.4,87.8,0.43,715,9.564,0.3388,0.5828
2020-04-23 07:30:00-07:00,500.0,5.6,87.9,0.43,715,9.564,0.3479,0.5985
2020-04-23 08:30:00-07:00,500.0,4.4,87.9,0.45,715,9.564,0.3369,0.5795
2020-04-23 09:30:00-07:00,500.0,7.2,87.9,0.37,715,9.564,0.3664,0.6303
2020-04-23 10:30:00-07:00,500.0,7.2,87.9,0.34,715,9.564,0.3696,0.6357
2020-04-23 11:30:00-07:00,500.0,8.3,87.9,0.29,715,9.564,0.3841,0.6607
2020-04-23 12:30:00-07:00,500.0,9.4,87.9,0.29,715,9.564,0.3933,0.6766
2020-04-23 13:30:00-07:00,500.0,9.4,87.9,0.28,715,9.564,0.3945,0.6786
2020-04-23 14:30:00-07:00,500.0,10.6,87.8,0.26,715,9.564,0.4074,0.7007
2020-04-23 15:30:00-07:00,500.0,10.6,87.8,0.25,715,9.564,0.4087,0.7029
2020-04-23 16:30:00-07:00,500.0,10.0,87.8,0.25,715,9.564,0.4035,0.694
2020-04-23 17:30:00-07:00,500.0,8.9,87.8,0.25,715,9.564,0.394,0.6777
2020-04-23 18:30:00-07:00,500.0,6.7,87.9,0.3,715,9.564,0.3696,0.6358
2020-04-23 19:30:00-07:00,500.0,5.0,88.0,0.35,715,9.564,0.3506,0.6031
2020-04-23 20:30:00-07:00,500.0,5.0,88.0,0.35,715,9.564,0.3506,0.6031
2020-04-23 21:30:00-07:00,500.0,4.4,88.0,0.38,715,9.564,0.343,0.5901
2020-04-23 22:30:00-07:00,500.0,4.4,88.0,0.41,715,9.564,0.3403,0.5854
2020-04-23 23:30:00-07:00,500.0,4.4,88.0,0.43,715,9.564,0.3385,0.5823
2020-04-24 00:30:00-07:00,500.0,3.3,88.0,0.67,715,9.564,0.3103,0.5338
2020-04-24 01:30:00-07:00,500.0,2.2,88.0,0.7,715,9.564,0.3006,0.5171
2020-04-24 02:30:00-07:00,500.0,2.8,88.0,0.62,715,9.564,0.3109,0.5348
2020-04-24 03:30:00-07:00,500.0,1.1,88.0,0.79,715,9.564,0.2869,0.4935
2020-04-24 04:30:00-07:00,500.0,0.0,88.0,0.92,715,9.564,0.2713,0.4667
2020-04-24 05:30:00-07:00,500.0,0.0,88.0,0.92,715,9.564,0.2713,0.4667
2020-04-24 06:30:00-07:00,500.0,0.0,88.0,0.96,715,9.564,0.2687,0.4622
2020-04-24 07:30:00-07:00,500.0,0.0,88.0,0.96,715,9.564,0.2687,0.4622
2020-04-24 08:30:00-07:00,500.0,1.7,87.9,0.82,715,9.564,0.2887,0.4965
2020-04-24 09:30:00-07:00,500.0,2.2,87.9,0.79,715,9.564,0.294,0.5057
2020-04-24 10:30:00-07:00,500.0,3.9,87.9,0.7,715,9.564,0.312,0.5367
2020-04-24 11:30:00-07:00,500.0,5.6,87.8,0.68,715,9.564,0.325,0.5591
2020-04-24 12:30:00-07:00,500.0,6.1,87.7,0.58,715,9.564,0.3377,0.5809
2020-04-24 13:30:00-07:00,500.0,7.8,87.6,0.54,715,9.564,0.3537,0.6084
2020-04-24 14:30:00-07:00,500.0,8.9,87.5,0.5,715,9.564,0.366,0.6295
2020-04-24 15:30:00-07:00,500.0,8.9,87.5,0.46,715,9.564,0.3704,0.6371
2020-04-24 16:30:00-07:00,500.0,10.0,87.4,0.45,715,9.564,0.3798,0.6534
2020-04-24 17:30:00-07:00,500.0,9.4,87.4,0.48,715,9.564,0.372,0.6398
2020-04-24 18:30:00-07:00,500.0,7.2,87.4,0.61,715,9.564,0.3428,0.5896
2020-04-24 19:30:00-07:00,500.0,5.0,87.4,0.7,715,9.564,0.3198,0.5501
2020-04-24 20:30:00-07:00,500.0,4.4,87.4,0.73,715,9.564,0.3134,0.539
2020-04-24 21:30:00-07:00,500.0,2.8,87.4,0.82,715,9.564,0.2961,0.5093
