region_id,year,Capacity_CCNG,Capacity_Coal,Capacity_CombustionTurbine_Diesel,Capacity_DistributedGeneration,Capacity_FuelCells,Capacity_Geothermal,Capacity_Hydroelectric,Capacity_MunicipalWaste,Capacity_Nuclear,Capacity_OffshoreWind,Capacity_Oil_NatGas_Steam,Capacity_OnshoreWind,Capacity_PumpedStorage,Capacity_SolarPhotovoltaic,Capacity_SolarThermal,Capacity_WoodBiomass,ElectricityPrice_Commercial,ElectricityPrice_Residential,Emissions_CarbonDioxide,Emissions_NOx,Emissions_SulfurDioxide,Generation_Coal,Generation_DistributedGeneration,Generation_NaturalGas,Generation_Nuclear,Generation_Petroleum,Generation_PumpedStorage,Generation_Renewables,NaturalGasPrice,PlannedAdditions_CCNG,PlannedAdditions_Coal,PlannedAdditions_CombustionTurbine_Diesel,PlannedAdditions_DistributedGeneration,PlannedAdditions_DiurnalStorage,PlannedAdditions_FuelCells,PlannedAdditions_Geothermal,PlannedAdditions_Hydroelectric,PlannedAdditions_MunicipalWaste,PlannedAdditions_Nuclear,PlannedAdditions_OffshoreWind,PlannedAdditions_Oil_NatGas_Steam,PlannedAdditions_OnshoreWind,PlannedAdditions_PumpedStorage,PlannedAdditions_SolarPhotovoltaic,PlannedAdditions_SolarThermal,PlannedAdditions_WoodBiomass,Retirements_CCNG,Retirements_Coal,Retirements_CombustionTurbine_Diesel,Retirements_DiurnalStorage,Retirements_FuelCells,Retirements_Nuclear,Retirements_Oil_NatGas_Steam,Retirements_PumpedStorage,Retirements_RenewableGeneration,TotalGeneration_TWh,UnplannedAdditions_CCNG,UnplannedAdditions_Coal,UnplannedAdditions_CombustionTurbine_Diesel,UnplannedAdditions_DistributedGeneration,UnplannedAdditions_DiurnalStorage,UnplannedAdditions_FuelCells,UnplannedAdditions_Nuclear,UnplannedAdditions_Oil_NatGas_Steam,UnplannedAdditions_PumpedStorage,UnplannedAdditions_RenewableGeneration,ElectricityPrice_Commercial_Dollars_kWh-1,ElectricityPrice_Residential_Dollars_kWh-1,Emissions_CarbonDioxide_kg,Emissions_SulfurDioxide_kg,Emissions_NOx_kg,CO2_kg_MWh-1,SO2_kg_MWh-1,NOx_kg_MWh-1,Consumption_Coal_Quads,Consumption_FuelOil_Quads,Consumption_NaturalGas_Quads,Price_Coal_Dollars_mmBtu-1,Price_DistillateFuelOil_Dollars_mmBtu-1,Price_NaturalGas_Dollars_mmBtu-1,Price_ResidualFuelOil_Dollars_mmBtu-1,Consumption_Coal_kWh,Consumption_FuelOil_kWh,Consumption_NaturalGas_kWh,NaturalGasPrice_Dollars_kWh-1,CoalPrice_Dollars_kWh-1,DistillateFuelOilPrice_Dollars_kWh-1,ResidualFuelOilPrice_Dollars_kWh-1
NYCW,2035,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,22.3,49.9,13.77,0.01,0.0,0.0,0.1,28.0,0.0,0.2,0.5,35.8,4.83,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,64.5,0.72,0.0,2.03,0.15,0.0,0.0,0,0,0,1.9,0.223,0.499,12491937450.0,0.0,9071850.0,193.6734488372093,0.0,0.14064883720930232,0.0,0.0,0.23,28.46,33.71,4.83,22.66,0.0,0.0,67406349166.66591,0.016480636200000003,0.0971095044,0.1150232394,0.0773190924
NYCW,2036,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,22.1,50.4,12.25,0.01,0.0,0.0,0.1,24.3,0.0,0.2,0.5,42.0,4.89,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,67.0,0.72,0.0,2.03,0.16,0.0,0.0,0,0,0,1.9,0.221,0.504,11113016250.0,0.0,9071850.0,165.86591417910446,0.0,0.13540074626865672,0.0,0.0,0.2,29.08,34.85,4.89,23.97,0.0,0.0,58614216666.666016,0.0166853646,0.09922503119999998,0.118913079,0.08178899579999999
NYCW,2037,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,22.7,51.7,12.27,0.01,0.0,0.0,0.1,24.3,0.0,0.2,0.5,41.9,5.04,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,67.0,0.72,0.0,2.03,0.18,0.0,0.0,0,0,0,1.9,0.227,0.517,11131159950.0,0.0,9071850.0,166.1367156716418,0.0,0.13540074626865672,0.0,0.0,0.2,29.73,35.84,5.04,24.71,0.0,0.0,58614216666.666016,0.017197185599999998,0.10144292220000001,0.1222910976,0.08431397939999999
NYCW,2038,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,23.4,53.1,11.87,0.0,0.0,0.0,0.1,24.2,0.0,0.0,0.5,41.9,5.17,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.7,0.72,0.0,2.03,0.19,0.0,0.0,0,0,0,1.9,0.234,0.531,10768285950.0,0.0,0.0,161.44356746626687,0.0,0.0,0.0,0.0,0.2,30.4,37.02,5.17,25.62,0.0,0.0,58614216666.666016,0.017640763799999997,0.103729056,0.1263174228,0.0874190268
NYCW,2039,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,24.1,54.5,11.89,0.0,0.0,0.0,0.1,24.2,0.0,0.0,0.5,41.9,5.29,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.8,0.72,0.0,2.03,0.19,0.0,0.0,0,0,0,1.9,0.241,0.545,10786429650.0,0.0,0.0,161.47349775449104,0.0,0.0,0.0,0.0,0.2,31.08,38.28,5.29,26.56,0.0,0.0,58614216666.666016,0.0180502206,0.10604931119999997,0.13061671919999998,0.09062643839999998
NYCW,2040,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,24.7,56.1,11.84,0.0,0.0,0.0,0.1,24.0,0.0,0.0,0.5,41.9,5.42,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.6,0.72,0.0,2.03,0.21,0.0,0.0,0,0,0,1.9,0.247,0.561,10741070400.0,0.0,0.0,161.27733333333333,0.0,0.0,0.0,0.0,0.2,31.77,39.21,5.42,27.78,0.0,0.0,58614216666.666016,0.0184937988,0.1084036878,0.1337900094,0.0947892492
NYCW,2041,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,26.3,58.5,11.97,0.0,0.0,0.0,0.1,24.3,0.0,0.0,0.5,41.9,5.58,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.9,0.72,0.0,2.03,0.22,0.0,0.0,0,0,0,1.9,0.263,0.585,10859004450.0,0.0,0.0,162.31695739910313,0.0,0.0,0.0,0.0,0.2,32.49,40.49,5.58,28.67,0.0,0.0,58614216666.666016,0.0190397412,0.1108604286,0.1381575486,0.0978260538
NYCW,2042,6.0,0.0,7.3,0.2,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,27.0,60.1,12.01,0.0,0.0,0.0,0.1,24.4,0.0,0.0,0.5,41.9,5.73,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,67.0,0.72,0.0,2.04,0.24,0.0,0.0,0,0,0,1.9,0.27,0.601,10895291850.0,0.0,0.0,162.61629626865673,0.0,0.0,0.0,0.0,0.2,33.24,42.15,5.73,29.98,0.0,0.0,58614216666.666016,0.0195515622,0.1134195336,0.143821701,0.10229595720000001
NYCW,2043,6.0,0.0,7.5,0.3,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,27.6,61.6,12.06,0.0,0.0,0.0,0.1,24.5,0.0,0.0,0.5,41.9,5.86,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,67.1,0.72,0.0,2.31,0.28,0.0,0.0,0,0,0,1.9,0.276,0.616,10940651100.0,0.0,0.0,163.04994187779437,0.0,0.0,0.0,0.0,0.2,34.0,43.44,5.86,30.92,0.0,0.0,58614216666.666016,0.0199951404,0.11601276,0.1482233616,0.10550336880000001
NYCW,2044,6.0,0.0,7.9,0.3,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,28.3,63.2,11.86,0.0,0.0,0.0,0.1,24.2,0.0,0.0,0.5,41.9,6.01,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.9,0.72,0.0,2.66,0.32,0.0,0.0,0,0,0,1.9,0.28300000000000003,0.632,10759214100.0,0.0,0.0,160.82532286995516,0.0,0.0,0.0,0.0,0.2,34.79,44.87,6.01,31.94,0.0,0.0,58614216666.666016,0.0205069614,0.11870835059999997,0.15310272179999998,0.1089837516
NYCW,2045,6.0,0.0,8.1,0.4,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,29.0,64.9,11.3,0.0,0.0,0.0,0.2,22.8,0.0,0.0,0.5,41.9,6.19,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,65.4,0.72,0.0,2.85,0.37,0.04,0.0,0,0,0,1.9,0.29,0.649,10251190500.0,0.0,0.0,156.74603211009168,0.0,0.0,0.0,0.0,0.19,35.62,46.56,6.19,33.27,0.0,0.0,55683505833.3327,0.0211211466,0.12154042679999998,0.1588692384,0.1135218978
NYCW,2046,6.0,0.0,8.4,0.4,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.8,0.0,0.0,29.7,66.6,11.27,0.0,0.0,0.0,0.2,22.8,0.0,0.0,0.5,41.9,6.39,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.67,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,65.5,0.72,0.0,3.15,0.42,0.04,0.0,0,0,0,1.9,0.297,0.6659999999999999,10223974950.0,0.0,0.0,156.09122061068703,0.0,0.0,0.0,0.0,0.19,36.46,47.88,6.39,34.43,0.0,0.0,55683505833.3327,0.0218035746,0.1244066244,0.1633732632,0.1174799802
NYCW,2047,6.0,0.0,8.6,0.5,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.83,0.0,0.0,30.5,68.3,11.6,0.0,0.0,0.0,0.2,23.4,0.0,0.0,0.5,42.0,6.64,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.7,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,66.2,0.72,0.0,3.36,0.47,0.09,0.0,0,0,0,1.93,0.305,0.6829999999999999,10523346000.0,0.0,0.0,158.96293051359515,0.0,0.0,0.0,0.0,0.2,37.34,49.65,6.64,35.82,0.0,0.0,58614216666.666016,0.022656609599999995,0.1274093076,0.16941275099999994,0.1222228548
NYCW,2048,6.0,0.0,8.9,0.5,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.83,0.0,0.0,31.1,69.9,12.04,0.0,0.0,0.0,0.2,24.4,0.0,0.0,0.5,42.0,6.88,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.7,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,67.2,0.72,0.0,3.71,0.52,0.09,0.0,0,0,0,1.93,0.311,0.6990000000000001,10922507400.0,0.0,0.0,162.5373125,0.0,0.0,0.0,0.0,0.2,38.27,51.64,6.88,37.11,0.0,0.0,58614216666.666016,0.0234755232,0.1305825978,0.1762029096,0.1266245154
NYCW,2049,6.0,0.0,9.1,0.6,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.87,0.0,0.0,31.7,71.3,12.46,0.0,0.0,0.0,0.3,25.2,0.0,0.0,0.5,42.1,7.09,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.74,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,68.1,0.72,0.0,3.91,0.58,0.18,0.0,0,0,0,1.97,0.317,0.713,11303525100.0,0.0,0.0,165.98421585903083,0.0,0.0,0.0,0.0,0.21,39.22,53.37,7.09,38.46,0.0,0.0,61544927499.9993,0.0241920726,0.1338241308,0.1821059118,0.1312309044
NYCW,2050,6.0,0.0,9.5,0.6,0.0,0.0,0.0,0.38,0.0,9.0,5.4,0.1,0.0,1.87,0.0,0.0,32.4,72.8,12.88,0.0,0.0,0.0,0.3,26.2,0.0,0.0,0.5,42.1,7.33,1.45,0,0.0,0,0.32,0.0,0.0,0.0,0.23,0.0,9.0,0.0,0.0,0,1.74,0.0,0.0,0.05,0.0,0.0,0,0,2.06,1.09,0,0.0,69.1,0.72,0.0,4.27,0.64,0.18,0.0,0,0,0,1.97,0.324,0.728,11684542800.0,0.0,0.0,169.09613314037628,0.0,0.0,0.0,0.0,0.22,40.18,54.75,7.33,39.74,0.0,0.0,64475638333.3326,0.0250109862,0.1370997852,0.186814665,0.1355984436
NYUP,2019,6.1,1.5,0.2,0.0,0.0,0.0,4.55,0.17,3.3,0.0,4.1,1.99,1.4,0.27,0.0,0.07,10.7,13.8,14.7,0.0,0.01,3.8,0.0,23.3,26.8,0.0,-0.1,33.7,2.91,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.107,0.138,13335619500.0,9071850.0,0.0,152.40708,0.10367828571428572,0.0,0.04,0.0,0.18,2.69,22.68,2.91,13.82,11722843333.3332,0.0,52752794999.999405,0.0099293274,0.0091786566,0.07738733519999999,0.0471557748
NYUP,2020,6.1,1.5,0.2,0.0,0.0,0.0,4.55,0.17,3.3,0.0,4.1,2.48,1.4,0.41,0.0,0.07,10.4,13.7,13.44,0.0,0.0,2.4,0.0,23.8,26.8,0.0,-0.1,34.8,2.8,0.0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0,0.14,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.104,0.13699999999999998,12192566400.0,0.0,0.0,139.18454794520548,0.0,0.0,0.02,0.0,0.18,2.47,23.03,2.8,13.23,5861421666.6666,0.0,52752794999.999405,0.009553992,0.0084279858,0.0785815842,0.0451426122
NYUP,2021,6.1,1.5,0.2,0.0,0.0,0.0,4.55,0.17,3.3,0.0,4.1,2.92,1.4,0.51,0.0,0.09,11.4,15.5,14.4,0.0,0.0,3.1,0.0,24.5,26.8,0.0,-0.2,35.9,3.02,0.0,0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.114,0.155,13063464000.0,0.0,0.0,144.98850166481688,0.0,0.0,0.03,0.0,0.19,2.45,23.1,3.02,13.3,8792132499.9999,0.0,55683505833.3327,0.0103046628,0.008359743000000001,0.07882043400000001,0.045381462000000004
NYUP,2022,6.1,1.4,0.2,0.0,0.0,0.0,4.55,0.19,3.3,0.0,4.1,2.92,1.4,0.51,0.0,0.09,11.5,16.0,13.02,0.0,0.01,2.5,0.0,23.1,26.7,0.0,-0.2,36.9,3.11,0.0,0,0.0,0,0.75,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.0,0.08,0.0,0,0,0.0,0.0,0,0.0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03,0.115,0.16,11811548700.0,9071850.0,0.0,132.56508080808084,0.10181649831649832,0.0,0.03,0.0,0.18,2.52,23.42,3.11,13.07,8792132499.9999,0.0,52752794999.999405,0.0106117554,0.008598592799999999,0.07991231879999999,0.0445966698
NYUP,2023,6.1,1.3,0.2,0.0,0.0,0.0,4.55,0.19,3.3,0.0,4.1,2.92,1.4,0.51,0.0,0.09,11.9,16.7,11.8,0.0,0.0,1.9,0.0,22.3,26.7,0.0,-0.2,36.9,3.2,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.0,0.15,0.0,0,0,0.0,0.0,0,0.0,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03,0.119,0.16699999999999998,10704783000.0,0.0,0.0,122.2007191780822,0.0,0.0,0.02,0.0,0.17,2.59,23.58,3.2,12.89,5861421666.6666,0.0,49822084166.666115,0.010918848,0.008837442599999999,0.08045826119999999,0.0439824846
NYUP,2024,6.1,1.2,0.2,0.0,0.0,0.0,4.55,0.19,3.3,0.0,4.1,2.92,1.4,0.51,0.0,0.09,12.5,17.6,12.83,0.0,0.01,3.1,0.0,21.6,26.7,0.0,-0.2,36.9,3.39,0.0,0,0.0,0,1.25,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.0,0.3,0.0,0,0,0.0,0.0,0,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03,0.125,0.17600000000000002,11639183550.0,9071850.0,0.0,132.1133206583428,0.10297219069239502,0.0,0.03,0.0,0.16,2.68,23.99,3.39,12.79,8792132499.9999,0.0,46891373333.3328,0.0115671546,0.0091445352,0.08185723859999999,0.04364127059999999
NYUP,2025,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,0.51,0.0,0.09,13.3,18.7,8.09,0.0,0.0,0.0,0.0,18.0,26.7,0.0,-0.1,38.1,3.7,0.0,0,0.0,0,1.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,82.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.16,0.133,0.187,7339126650.0,0.0,0.0,88.8514122276029,0.0,0.0,0.0,0.0,0.14,22.69,24.18,3.7,12.72,0.0,0.0,41029951666.666214,0.012624918,0.07742145660000001,0.08250554519999999,0.0434024208
NYUP,2026,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,0.51,0.0,0.09,13.8,19.4,7.77,0.0,0.0,0.0,0.0,17.3,26.7,0.0,-0.2,38.1,3.9,0.0,0,0.0,0,1.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,0.24,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.16,0.138,0.194,7048827450.0,0.0,0.0,86.06626923076924,0.0,0.0,0.0,0.0,0.13,23.22,25.2,3.9,13.03,0.0,0.0,38099240833.3329,0.013307346000000001,0.0792298908,0.08598592799999999,0.0444601842
NYUP,2027,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,0.8,0.0,0.09,14.6,20.4,7.14,0.0,0.0,0.0,0.0,15.8,26.7,0.0,-0.2,38.5,4.06,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,0.52,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.45,0.146,0.204,6477300900.0,0.0,0.0,80.06552410383189,0.0,0.0,0.0,0.0,0.12,23.78,25.8,4.06,13.77,0.0,0.0,35168529999.9996,0.013853288399999995,0.08114068919999999,0.08803321199999999,0.046985167799999984
NYUP,2028,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,0.89,0.0,0.09,14.9,21.0,7.0,0.0,0.0,0.0,0.0,15.5,26.7,0.0,-0.2,38.8,4.16,0.0,0,0.0,0,2.25,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,0.62,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.55,0.149,0.21,6350295000.0,0.0,0.0,78.59275990099009,0.0,0.0,0.0,0.0,0.12,24.35,26.91,4.16,14.04,0.0,0.0,35168529999.9996,0.0141945024,0.08308560899999999,0.0918206874,0.047906445599999986
NYUP,2029,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,3.21,0.0,0.09,14.6,20.5,5.68,0.0,0.0,0.0,0.0,12.4,26.7,0.0,-0.3,43.0,4.21,0.0,0,0.0,0,2.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,81.8,0.0,0.0,0.0,0.01,0.0,0.0,0,0,0,2.87,0.146,0.205,5152810800.0,0.0,0.0,62.992797066014674,0.0,0.0,0.0,0.0,0.1,24.93,27.78,4.21,14.93,0.0,0.0,29307108333.333008,0.0143651094,0.0850646502,0.0947892492,0.050943250199999984
NYUP,2030,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.9,2.92,1.4,3.21,0.0,0.09,14.2,20.3,7.65,0.0,0.0,0.0,0.0,17.0,26.7,0.0,-0.3,44.0,4.26,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.24,0,0.0,87.3,0.0,0.0,0.0,0.01,0.0,0.0,0,0,0,2.87,0.142,0.203,6939965250.0,0.0,0.0,79.49559278350516,0.0,0.0,0.0,0.0,0.13,25.51,28.52,4.26,15.53,0.0,0.0,38099240833.3329,0.014535716399999997,0.08704369140000001,0.09731423279999997,0.0529905342
NYUP,2031,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.8,2.92,1.4,3.21,0.0,0.09,14.4,20.8,7.55,0.0,0.0,0.0,0.0,16.8,26.7,0.0,-0.4,44.0,4.33,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.29,0,0.0,87.1,0.0,0.0,0.0,0.02,0.0,0.0,0,0,0,2.87,0.14400000000000002,0.208,6849246750.0,0.0,0.0,78.63658725602757,0.0,0.0,0.0,0.0,0.13,26.09,29.61,4.33,16.23,0.0,0.0,38099240833.3329,0.0147745662,0.08902273259999999,0.1010334654,0.0553790322
NYUP,2032,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.8,2.92,1.4,3.21,0.0,0.09,14.9,21.5,7.56,0.0,0.0,0.0,0.0,16.8,26.7,0.0,-0.4,44.0,4.46,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.29,0,0.0,87.0,0.0,0.0,0.0,0.02,0.0,0.0,0,0,0,2.87,0.149,0.215,6858318600.0,0.0,0.0,78.83124827586207,0.0,0.0,0.0,0.0,0.13,26.67,30.47,4.46,16.64,0.0,0.0,38099240833.3329,0.015218144399999996,0.0910017738,0.10396790579999997,0.0567780096
NYUP,2033,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.8,2.92,1.4,3.21,0.0,0.09,15.6,22.4,7.3,0.0,0.0,0.0,0.0,16.2,26.7,0.0,-0.4,44.0,4.64,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.29,0,0.0,86.4,0.0,0.0,0.0,0.02,0.0,0.0,0,0,0,2.87,0.156,0.224,6622450500.0,0.0,0.0,76.64873263888889,0.0,0.0,0.0,0.0,0.12,27.26,31.65,4.64,18.02,0.0,0.0,35168529999.9996,0.015832329599999997,0.09301493640000001,0.10799423099999997,0.06148676279999999
NYUP,2034,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.8,2.92,1.4,3.21,0.0,0.09,16.1,23.1,7.35,0.0,0.0,0.0,0.0,16.3,26.7,0.0,-0.4,44.0,4.83,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.29,0,0.0,86.6,0.0,0.0,0.0,0.03,0.0,0.0,0,0,0,2.87,0.161,0.231,6667809750.0,0.0,0.0,76.99549364896075,0.0,0.0,0.0,0.0,0.12,27.85,32.65,4.83,18.22,0.0,0.0,35168529999.9996,0.016480636200000003,0.095028099,0.111406371,0.06216919079999999
NYUP,2035,5.7,0.0,0.2,0.0,0.0,0.0,4.55,0.33,3.3,0.0,2.8,2.92,1.4,3.21,0.0,0.09,16.0,23.2,7.32,0.0,0.0,0.0,0.0,16.2,26.7,0.0,-0.4,44.0,4.83,0.0,0,0.0,0,2.75,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.93,0,2.94,0.0,0.02,0.41,1.5,0.0,0,0,0.0,1.29,0,0.0,86.5,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0,2.87,0.16,0.232,6640594200.0,0.0,0.0,76.76987514450867,0.0,0.0,0.0,0.0,0.12,28.46,33.71,4.83,18.91,0.0,0.0,35168529999.9996,0.016480636200000003,0.0971095044,0.1150232394,0.0645235674
