,City,Building,PM_id,alpha_CHP,beta_ABC,energy_demand_int,percent_change_co2_int,percent_change_n2o_int,percent_change_ch4_int,percent_change_co_int,percent_change_nox_int,percent_change_pm_int,percent_change_so2_int,percent_change_voc_int,percent_change_GHG_int_100,percent_change_GHG_int_20,percent_change_NG_int,percent_change_TFCE,technology,CHP_efficiency
2190,chicago,full_service_restaurant,MT4,1.0,1.0,1085.3114118600047,25.92203563129813,-88.69110029538973,24.61776897563109,-83.42648285515776,-73.59700982102115,-93.72375156333449,-98.6466873486396,-22.679849974534942,25.386924015121238,25.133440284018004,21.948290466502115,8.47675994558028,Microturbine,0.739
2191,chicago,full_service_restaurant,MT5,1.0,0.0,1085.3114118600047,21.991005883126864,-89.69182344376536,21.967826810686798,-73.31450912628974,-60.859938986181604,-94.2791360180193,-98.76644181924058,124.72382541856994,21.77721391214324,21.840690540064916,19.34148750315768,8.958467537239276,Microturbine,0.746
2192,chicago,full_service_restaurant,MT5,1.0,1.0,1085.3114118600047,21.943595115419853,-73.49799717073722,19.339230120892058,-57.84556765483163,-47.4645422626829,-85.29183579567882,-96.82856010292248,125.35815049283765,21.12365473795609,20.534776795346435,16.73143834048024,10.603366711512589,Microturbine,0.746
2193,chicago,full_service_restaurant,MT6,1.0,0.0,1085.3114118600047,23.856971131199067,-86.03515546787513,28.0534020894007,-64.19453429881568,-74.22089813798019,-92.24974701762739,-98.32885592115503,199.82794057252508,24.686886725049263,25.79923234079797,25.278012949339875,2.9116228358928535,Microturbine,0.698
2194,chicago,full_service_restaurant,MT6,1.0,1.0,1085.3114118600047,23.896732300475385,-69.62578051919446,25.23264439705195,-48.85038468726529,-59.54869058324812,-83.14282091885991,-96.36517994037584,196.06534188100505,24.051867380763287,24.442271510604225,22.480624225474198,4.796177637270669,Microturbine,0.698
2195,chicago,full_service_restaurant,FC1,1.0,0.0,1085.3114118600047,-0.8098671518021964,-91.59333008609228,8.03828275028773,-91.43320301927596,-92.07082178747102,-95.3344401062093,-98.99399118858021,-92.52449512485774,1.2025603759052654,3.460560750361509,5.727616390585898,23.537400001493246,Fuel Cell,0.86
2196,chicago,full_service_restaurant,FC1,1.0,1.0,1085.3114118600047,0.49367866111173153,-75.50689436881412,6.19913312920767,-75.04035896276588,-76.89808193767442,-86.40673982950841,-97.06896067808489,-78.21987393005148,1.758797037269645,3.225624797766395,3.889248396549742,24.660067145681378,Fuel Cell,0.86
2197,chicago,full_service_restaurant,FC2,1.0,0.0,1085.3114118600047,-10.448625644711816,-39.7742606114518,-11.184835034682465,-38.627103521495165,-43.195031387689156,-66.57573127736454,-92.79291025820257,-46.44516639537963,-10.684779469575512,-10.849790682515785,-13.196676838628745,19.070748766059566,Fuel Cell,0.74
2198,chicago,full_service_restaurant,FC2,1.0,1.0,1085.3114118600047,-3.119597404620716,-15.222847297482506,-4.432486044889843,-13.608044178809264,-20.038117469367307,-52.95011132719024,-89.85489337641427,-24.613191094833926,-3.465847971634254,-3.7850341839822144,-6.612875967820378,22.733261115411953,Fuel Cell,0.74
2199,chicago,full_service_restaurant,FC3,1.0,0.0,1085.3114118600047,0.914961598687895,-52.654233137572994,-7.019496046817897,-51.75240888955066,-55.343432428538165,-73.7238986095384,-94.33422994659631,-57.898488388129856,-1.14113377850683,-3.082277210525504,-9.113429678733732,23.58353739546657,Fuel Cell,0.82
2200,chicago,full_service_restaurant,FC3,1.0,1.0,1085.3114118600047,4.1887489955649375,-34.52672772068668,-3.703544370465286,-33.279617610284994,-38.245553902176354,-63.66343910374361,-92.16494884418348,-41.77887663865917,2.170723546965743,0.2308625514284133,-5.88498863601894,25.857247010274293,Fuel Cell,0.82
2201,chicago,full_service_restaurant,FC4,1.0,0.0,1085.3114118600047,-5.131505851724977,-86.03515546787513,12.14934751822827,-80.37550237062456,-86.82834676042805,-92.24974701762739,-98.32885592115503,-15.729493767398834,-1.0215352955271868,3.3286764403955886,9.72579697015752,17.4980175516884,Fuel Cell,0.81
2202,chicago,full_service_restaurant,FC4,1.0,1.0,1085.3114118600047,-3.2405010314941958,-69.62578051919446,10.344244427763549,-63.99801408361089,-71.35101035291805,-83.14282091885991,-96.36517994037584,-5.726300900677297,-0.014779769416054677,3.4067159370055027,7.921593956141096,18.933577451356832,Fuel Cell,0.81
2203,chicago,full_service_restaurant,FC5,1.0,0.0,1085.3114118600047,-1.5654921281173666,-58.05270389098711,-1.99411658080784,-57.2537076706914,-60.43527463447177,-76.71995874902939,-94.98025378263947,-62.69899737073068,-1.7764138744430118,-1.8480473103715807,-4.195009614839141,21.973122702496877,Fuel Cell,0.82
2204,chicago,full_service_restaurant,FC5,1.0,1.0,1085.3114118600047,0.5263652697289138,-42.49755629049447,-0.27535911626372567,-41.40227150593383,-45.76364618828182,-68.0871144087574,-93.1188014228703,-48.866816148924116,0.24853694279108732,0.07571648108866072,-2.526420342684963,23.99435906378769,Fuel Cell,0.82
2205,chicago,hospital,None,0.0,1.0,435.2910417384062,65.42081526452158,299.2553087945596,59.01027754617733,311.5132778875638,264.9686426018358,95.33002834116925,-18.36092619526333,235.21696592853533,64.12100003295788,62.42082977461304,56.014236189308264,41.68007031669611,None,1.0
2206,chicago,hospital,RE1,1.0,0.0,435.2910417384062,-16.170512126935364,-291.9344840409798,51.13704521079955,-105.35805161251534,-227.97441563146995,-177.1078699370866,-113.09056254573821,840.9564620397124,0.24459406593544353,17.168293391289925,47.556639042196885,30.191856867010042,Reciprocating Engine,0.828
2207,chicago,hospital,RE1,1.0,1.0,435.2910417384062,29.34351223830433,43.96515740533303,56.17011661628315,162.1164983393823,55.557916630855445,-42.16335491689661,-90.1811031673801,657.3696882360466,36.044187446690636,42.736438795744306,51.96831237790469,45.962409312654955,Reciprocating Engine,0.828
2208,chicago,hospital,RE2,1.0,0.0,435.2910417384062,-8.201156820806286,-201.96091272327803,21.65517223265027,-103.79669351024761,-139.60874343131954,-140.9618356816721,-106.95406931117006,914.0266545004039,-1.0104527346001244,6.526966723492905,18.59982577804006,26.986739167773983,Reciprocating Engine,0.798
2209,chicago,hospital,RE2,1.0,1.0,435.2910417384062,49.46557616751153,145.7656643479459,53.497536110492426,214.0638276844778,151.4642124338699,-1.2659607457407758,-83.23797405757732,740.044884140254,50.59217181543906,51.55795951076225,49.16931122140319,48.21496540781839,Reciprocating Engine,0.798
2210,chicago,hospital,RE3,1.0,0.0,435.2910417384062,-11.599683613385725,-180.4878648844195,12.45775627525707,-81.5514440755925,-120.29561442957586,-132.33524110079398,-105.48953688393729,687.7250790769008,-5.821811036321702,0.2570718614470863,9.589559029285253,28.790267058887704,Reciprocating Engine,0.806
2211,chicago,hospital,RE3,1.0,1.0,435.2910417384062,51.090954837869404,169.80038248678696,51.52067561339207,238.96286875691933,173.08133988682002,8.389760733828364,-81.59872729773788,617.2416690521248,51.34874482882892,51.405536383969405,47.200681031436936,50.16917447936508,Reciprocating Engine,0.806
2212,chicago,hospital,RE4,1.0,0.0,435.2910417384062,-13.247831157947369,-155.69352546631183,4.896979859066755,-55.86546465327735,-97.99527405458866,-122.37434893188464,-103.79848145658795,707.8612938195557,-8.909126000559354,-4.317848294395724,2.160245918397637,27.794603904509103,Reciprocating Engine,0.795
2213,chicago,hospital,RE4,1.0,1.0,435.2910417384062,54.18996201110645,197.21256076099002,50.92398346014244,267.36082827496614,197.73619741805172,19.402344989445652,-79.72912665767416,639.5039079843765,53.55808455224268,52.68173339213622,46.56706316807868,50.81224577965754,Reciprocating Engine,0.795
2214,chicago,hospital,RE5,1.0,0.0,435.2910417384062,-11.05782703164408,-141.20806319779606,3.104144451012517,-40.85908438730053,-62.6399319662186,-116.55495099430071,-102.81052532782138,719.6253652056416,-7.695573347944211,-4.104022658801363,0.37155444019537504,24.185372956322837,Reciprocating Engine,0.769
2215,chicago,hospital,RE5,1.0,1.0,435.2910417384062,57.73897466033239,212.90096169689474,52.0113997566239,283.613406608005,224.88346500123657,25.705012198681874,-78.65912615870079,652.2449213619509,56.50936649832297,55.013201738289844,47.59334905221752,49.763577394578014,Reciprocating Engine,0.769
2216,chicago,hospital,GT1,1.0,0.0,435.2910417384062,29.46455338616691,-260.76224985168983,75.59265327834336,-195.26187501002318,-199.93771657094524,-164.58471865697072,-110.96451373598826,256.92117519137304,40.58580605860517,52.22725154996715,71.22276886808152,3.691075257147647,Gas Turbine,0.657
2217,chicago,hospital,GT1,1.0,1.0,435.2910417384062,61.34573042359591,79.22274339638334,75.48467238654719,127.28990458844109,87.2690324279736,-27.998952055796302,-87.7764199394878,330.19711686742477,64.89023241233505,68.41305117802409,70.671971121772,29.75244498631581,Gas Turbine,0.657
2218,chicago,hospital,GT2,1.0,0.0,435.2910417384062,20.5027711901694,-260.76224985168983,63.8494182180054,-195.26187501002318,-199.93771657094524,-164.58471865697072,-110.96451373598826,256.92117519137304,30.942586331719372,41.88570359487211,59.80837016575381,11.097266019437187,Gas Turbine,0.704
2219,chicago,hospital,GT2,1.0,1.0,435.2910417384062,56.11285543150414,79.22274339638334,68.62767901965385,127.28990458844109,87.2690324279736,-27.998952055796302,-87.7764199394878,330.19711686742477,59.25945917455165,62.374517046062735,64.00698862020529,35.02537745489445,Gas Turbine,0.704
2220,chicago,hospital,GT3,1.0,0.0,435.2910417384062,8.277368302101387,-221.5846639974861,46.02334334785048,-195.40775892668339,-187.02783898494064,-148.84549279774467,-108.29247363554451,166.86821319582202,17.38741798097223,26.91020415456105,42.35060908912335,12.025563125649178,Gas Turbine,0.706
2221,chicago,hospital,GT3,1.0,1.0,435.2910417384062,55.73204774969418,123.6206770671418,64.57182914640589,149.5004205942451,114.16416908142443,-10.162500664238657,-84.74833496287457,295.0927295343119,58.02011931970965,60.19848491901271,59.977034575333754,38.24933487331004,Gas Turbine,0.706
2222,chicago,hospital,GT4,1.0,0.0,435.2910417384062,14.173277641573412,-221.5846639974861,46.230439939578886,-195.40775892668339,-187.02783898494064,-148.84549279774467,-108.29247363554451,166.86821319582202,21.85884157581623,29.963667461124643,42.55190652170776,11.867371918030484,Gas Turbine,0.705
2223,chicago,hospital,GT4,1.0,1.0,435.2910417384062,59.174728665543995,123.6206770671418,64.6927549346143,149.5004205942451,114.16416908142443,-10.162500664238657,-84.74833496287457,295.0927295343119,60.63102864519608,61.98143293389782,60.09457417604105,38.14783379682014,Gas Turbine,0.705
2224,chicago,hospital,GT5,1.0,0.0,435.2910417384062,4.264321909568544,-178.78516058503882,29.044445140211256,-151.069123990737,-148.53342790654082,-131.65119569689494,-105.37340685530117,201.62695296537748,10.204220222854332,16.46957887961098,25.70623193859365,11.68907309645421,Gas Turbine,0.698
2225,chicago,hospital,GT5,1.0,1.0,435.2910417384062,60.63769643075201,171.69777110376418,61.47241377908531,199.30643588206246,157.40531147192337,9.152018727377712,-81.46931915887106,334.1375563957678,60.98665086060516,61.147822678984845,56.870033756502615,40.91192762064823,Gas Turbine,0.698
