region_id,year,Capacity_CCNG,Capacity_Coal,Capacity_CombustionTurbine_Diesel,Capacity_DistributedGeneration,Capacity_FuelCells,Capacity_Geothermal,Capacity_Hydroelectric,Capacity_MunicipalWaste,Capacity_Nuclear,Capacity_OffshoreWind,Capacity_Oil_NatGas_Steam,Capacity_OnshoreWind,Capacity_PumpedStorage,Capacity_SolarPhotovoltaic,Capacity_SolarThermal,Capacity_WoodBiomass,ElectricityPrice_Commercial,ElectricityPrice_Residential,Emissions_CarbonDioxide,Emissions_NOx,Emissions_SulfurDioxide,Generation_Coal,Generation_DistributedGeneration,Generation_NaturalGas,Generation_Nuclear,Generation_Petroleum,Generation_PumpedStorage,Generation_Renewables,NaturalGasPrice,PlannedAdditions_CCNG,PlannedAdditions_Coal,PlannedAdditions_CombustionTurbine_Diesel,PlannedAdditions_DistributedGeneration,PlannedAdditions_DiurnalStorage,PlannedAdditions_FuelCells,PlannedAdditions_Geothermal,PlannedAdditions_Hydroelectric,PlannedAdditions_MunicipalWaste,PlannedAdditions_Nuclear,PlannedAdditions_OffshoreWind,PlannedAdditions_Oil_NatGas_Steam,PlannedAdditions_OnshoreWind,PlannedAdditions_PumpedStorage,PlannedAdditions_SolarPhotovoltaic,PlannedAdditions_SolarThermal,PlannedAdditions_WoodBiomass,Retirements_CCNG,Retirements_Coal,Retirements_CombustionTurbine_Diesel,Retirements_DiurnalStorage,Retirements_FuelCells,Retirements_Nuclear,Retirements_Oil_NatGas_Steam,Retirements_PumpedStorage,Retirements_RenewableGeneration,TotalGeneration_TWh,UnplannedAdditions_CCNG,UnplannedAdditions_Coal,UnplannedAdditions_CombustionTurbine_Diesel,UnplannedAdditions_DistributedGeneration,UnplannedAdditions_DiurnalStorage,UnplannedAdditions_FuelCells,UnplannedAdditions_Nuclear,UnplannedAdditions_Oil_NatGas_Steam,UnplannedAdditions_PumpedStorage,UnplannedAdditions_RenewableGeneration,ElectricityPrice_Commercial_Dollars_kWh-1,ElectricityPrice_Residential_Dollars_kWh-1,NaturalGasPrice_Dollars_kWh-1,Emissions_CarbonDioxide_kg,Emissions_SulfurDioxide_kg,Emissions_NOx_kg,CO2_kg_MWh-1,SO2_kg_MWh-1,NOx_kg_MWh-1
FRCC,2038,34.1,5.7,12.2,0.6,0.0,0.0,0.05,0.55,3.6,0.0,1.6,0.0,0.0,23.89,0.02,0.22,12.4,16.8,86.49,0.06,0.03,32.2,0.3,129.5,29.0,0.2,1.4,61.6,6.83,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,21.98,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,254.1,4.87,0.0,2.07,0.6,0.0,0.0,0,0,0,20.07,0.124,0.168,0.023304916199999998,78462430650.0,27215550.0,54431100.0,308.7856381345927,0.10710566706021252,0.21421133412042503
FRCC,2039,34.1,5.7,12.8,0.7,0.0,0.0,0.05,0.55,3.6,0.0,1.6,0.0,0.0,24.35,0.02,0.22,12.7,17.2,86.3,0.06,0.03,32.0,0.3,130.5,29.0,0.2,1.4,63.6,6.98,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,256.9,4.89,0.0,2.75,0.71,0.0,0.0,0,0,0,20.53,0.127,0.172,0.0238167372,78290065500.0,27215550.0,54431100.0,304.74918450759054,0.1059383028415726,0.2118766056831452
FRCC,2040,34.5,5.7,13.2,0.8,0.0,0.0,0.05,0.55,3.6,0.0,1.6,0.0,0.0,24.35,0.02,0.22,12.9,17.5,86.49,0.06,0.03,32.0,0.4,131.1,29.0,0.2,1.4,63.5,7.15,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,257.5,5.24,0.0,3.17,0.84,0.0,0.0,0,0,0,20.53,0.129,0.175,0.024396801,78462430650.0,27215550.0,54431100.0,304.7084685436893,0.10569145631067961,0.21138291262135922
FRCC,2041,34.5,5.7,14.0,1.0,0.0,0.0,0.05,0.55,3.7,0.0,1.6,0.0,0.0,24.35,0.02,0.22,13.0,17.7,86.98,0.06,0.03,32.0,0.4,132.4,29.4,0.1,1.4,63.4,7.3,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,259.1,5.24,0.0,3.88,0.97,0.0,0.0,0,0,0,20.53,0.13,0.177,0.024908622,78906951300.0,27215550.0,54431100.0,304.54245966808185,0.10503878811269779,0.21007757622539558
FRCC,2042,35.1,5.7,14.5,1.1,0.0,0.0,0.05,0.55,3.7,0.0,1.6,0.0,0.0,24.35,0.02,0.22,13.1,18.0,87.73,0.06,0.03,32.0,0.5,134.5,29.8,0.1,1.4,63.5,7.51,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,261.9,5.8,0.0,4.39,1.1,0.0,0.0,0,0,0,20.53,0.131,0.18,0.025625171399999997,79587340050.0,27215550.0,54431100.0,303.884459908362,0.10391580756013748,0.20783161512027495
FRCC,2043,35.1,5.7,15.3,1.2,0.0,0.0,0.05,0.55,3.7,0.0,1.6,0.0,0.0,24.35,0.02,0.22,13.4,18.3,88.43,0.06,0.03,31.9,0.5,136.2,29.8,0.1,1.4,63.5,7.71,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,263.6,5.8,0.0,5.25,1.24,0.0,0.0,0,0,0,20.53,0.134,0.183,0.026307599399999996,80222369550.0,27215550.0,54431100.0,304.33372363429436,0.1032456373292868,0.2064912746585736
FRCC,2044,35.1,5.7,16.2,1.4,0.0,0.0,0.05,0.55,3.7,0.0,1.6,0.0,0.0,24.35,0.02,0.22,13.6,18.7,89.66,0.06,0.03,31.9,0.6,139.1,29.8,0.1,1.4,63.6,7.93,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0,22.43,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,266.6,5.8,0.0,6.08,1.38,0.0,0.0,0,0,0,20.53,0.136,0.187,0.027058270199999998,81338207100.0,27215550.0,54431100.0,305.09455026256563,0.10208383345836458,0.20416766691672916
FRCC,2045,35.2,5.7,16.8,1.5,0.0,0.0,0.05,0.62,3.7,0.0,1.6,0.0,0.0,24.51,0.02,0.22,13.9,19.1,90.25,0.06,0.03,31.9,0.7,140.6,29.8,0.2,1.4,64.9,8.16,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,22.6,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,269.4,5.9,0.0,6.71,1.53,0.0,0.0,0,0,0,20.77,0.139,0.191,0.027843062399999997,81873446250.0,27215550.0,54431100.0,303.91034242761697,0.10102282850779512,0.20204565701559024
FRCC,2046,35.5,5.7,17.5,1.7,0.0,0.0,0.05,0.63,3.7,0.0,1.6,0.0,0.0,24.58,0.02,0.22,14.2,19.5,91.23,0.06,0.03,31.9,0.7,143.1,29.8,0.1,1.4,65.3,8.42,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,22.67,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,272.4,6.29,0.0,7.4,1.69,0.0,0.0,0,0,0,20.84,0.142,0.195,0.0287302188,82762487550.0,27215550.0,54431100.0,303.8270468061674,0.09991024229074891,0.19982048458149781
FRCC,2047,35.9,5.7,17.8,1.8,0.0,0.0,0.05,0.63,3.7,0.0,1.6,0.0,0.0,24.67,0.02,0.22,14.5,19.9,92.81,0.06,0.03,32.4,0.8,145.6,29.8,0.1,1.4,65.6,8.73,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,22.75,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,275.8,6.67,0.0,7.76,1.85,0.0,0.0,0,0,0,20.92,0.145,0.19899999999999998,0.0297879822,84195839850.0,27215550.0,54431100.0,305.27860714285714,0.09867857142857142,0.19735714285714284
FRCC,2048,36.3,5.7,18.3,2.0,0.0,0.0,0.05,0.63,3.7,0.0,1.6,0.0,0.0,24.82,0.02,0.22,14.8,20.4,94.24,0.06,0.03,32.4,0.9,149.2,29.8,0.1,1.4,65.7,9.01,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,22.91,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,279.5,7.01,0.0,8.26,2.01,0.0,0.0,0,0,0,21.08,0.14800000000000002,0.204,0.030743381399999995,85493114400.0,27215550.0,54431100.0,305.8787635062612,0.09737227191413238,0.19474454382826475
FRCC,2049,37.7,5.7,18.3,2.2,0.0,0.0,0.05,0.63,3.7,0.0,1.6,0.0,0.0,24.82,0.02,0.22,15.1,20.7,95.11,0.06,0.03,32.2,1.0,152.8,29.8,0.1,1.4,66.1,9.26,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,22.91,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,283.4,8.42,0.0,8.26,2.19,0.0,0.0,0,0,0,21.08,0.151,0.207,0.031596416399999994,86282365350.0,27215550.0,54431100.0,304.45435903316866,0.09603228652081865,0.1920645730416373
FRCC,2050,38.0,5.7,18.9,2.4,0.0,0.0,0.05,0.63,3.7,0.0,1.6,0.0,0.0,25.04,0.02,0.22,15.4,21.2,96.61,0.06,0.03,32.6,1.0,155.6,29.8,0.1,1.4,66.6,9.56,0.0,0,0.85,0,0.41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0,23.12,0.02,0.0,0.95,1.29,0.0,0,0,0.0,1.83,0,0.0,287.1,8.78,0.0,8.84,2.37,0.0,0.0,0,0,0,21.29,0.154,0.212,0.0326200584,87643142850.0,27215550.0,54431100.0,305.2704383490073,0.09479467084639498,0.18958934169278996
ISNE,2019,14.6,0.9,3.3,0.0,0.0,0.0,1.93,0.51,3.3,0.03,4.7,1.41,1.8,1.12,0.0,0.66,16.6,19.5,22.41,0.02,0.01,1.7,0.0,43.3,30.2,0.2,1.1,18.7,4.47,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.166,0.195,0.015252265799999998,20330015850.0,9071850.0,18143700.0,213.55058665966385,0.09529254201680672,0.19058508403361343
ISNE,2020,14.6,0.9,3.3,0.0,0.1,0.0,1.93,0.51,3.3,0.03,4.7,1.43,1.8,1.21,0.0,0.71,16.6,19.5,17.2,0.02,0.01,1.6,0.0,32.6,26.7,0.2,1.1,19.6,4.07,0.0,0,0.0,0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0.1,0.0,0.04,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,81.9,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,0.0,0.166,0.195,0.0138874098,15603582000.0,9071850.0,18143700.0,190.51992673992672,0.11076739926739926,0.22153479853479852
ISNE,2021,14.6,0.5,3.3,0.1,0.1,0.0,1.93,0.51,3.3,0.03,4.4,1.43,1.8,1.21,0.0,0.71,17.4,20.3,20.69,0.02,0.01,1.6,0.0,40.9,26.7,0.1,1.1,19.7,4.39,0.0,0,0.06,0,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0.1,0.0,0.04,0.0,0.38,0.0,0,0,0.0,0.38,0,0.0,90.2,0.0,0.34,0.0,0.1,0.0,0.0,0,0,0,0.0,0.174,0.203,0.014979294599999998,18769657650.0,9071850.0,18143700.0,208.08933093126387,0.10057483370288248,0.20114966740576495
ISNE,2022,14.6,0.0,3.3,0.1,0.1,0.0,1.93,0.51,3.3,0.03,3.8,4.75,1.8,1.21,0.0,0.71,17.8,20.9,17.1,0.02,0.01,0.0,0.1,37.8,26.6,0.1,1.1,29.1,4.17,0.0,0,0.06,0,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0,0.1,0.0,0.04,0.0,0.92,0.0,0,0,0.0,0.93,0,0.0,94.7,0.0,0.37,0.0,0.12,0.0,0.0,0,0,0,3.33,0.17800000000000002,0.209,0.014228623799999998,15512863500.0,9071850.0,18143700.0,163.81059662090811,0.09579567053854277,0.19159134107708553
ISNE,2023,14.5,0.0,3.3,0.2,0.1,0.0,1.93,0.51,3.3,0.03,3.8,6.43,1.8,1.21,0.0,0.71,18.1,21.4,13.51,0.02,0.01,0.0,0.1,29.9,26.6,0.1,1.1,35.9,3.97,0.0,0,0.06,0,0.16,0.03,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0,0.1,0.0,0.04,0.11,0.92,0.0,0,0,0.0,0.96,0,0.0,93.6,0.0,0.4,0.0,0.17,0.0,0.0,0,0,0,5.01,0.18100000000000002,0.214,0.013546195799999999,12256069350.0,9071850.0,18143700.0,130.94091185897437,0.09692147435897436,0.19384294871794872
ISNE,2024,14.5,0.0,3.3,0.2,0.1,0.0,1.93,0.51,3.3,0.03,3.4,6.43,1.8,1.21,0.0,0.71,18.8,22.3,12.31,0.02,0.01,0.0,0.1,27.1,26.6,0.0,1.1,37.0,4.11,0.0,0,0.06,0,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0,0.1,0.0,0.04,0.11,0.92,0.0,0,0,0.0,1.36,0,0.0,91.9,0.0,0.43,0.0,0.22,0.0,0.0,0,0,0,5.01,0.188,0.223,0.0140238954,11167447350.0,9071850.0,18143700.0,121.51738139281827,0.09871436343852014,0.19742872687704027
ISNE,2025,14.5,0.0,3.3,0.3,0.1,0.0,1.93,0.68,3.3,0.03,3.4,6.43,1.8,1.21,0.0,0.71,19.7,23.4,11.84,0.02,0.01,0.0,0.1,26.0,26.6,0.0,1.1,38.3,4.44,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.17,0.0,0.0,0.0,5.02,0,0.1,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,92.2,0.0,0.46,0.0,0.27,0.0,0.0,0,0,0,5.18,0.19699999999999998,0.23399999999999999,0.0151499016,10741070400.0,9071850.0,18143700.0,116.49750976138829,0.09839316702819956,0.19678633405639911
ISNE,2026,14.5,0.0,3.3,0.3,0.1,0.0,1.93,0.68,3.3,0.03,3.4,6.43,1.8,1.21,0.0,0.71,20.4,24.3,11.0,0.02,0.01,0.0,0.1,24.0,26.6,0.0,1.1,38.4,4.68,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.17,0.0,0.0,0.0,5.02,0,0.1,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,90.3,0.0,0.46,0.0,0.33,0.0,0.0,0,0,0,5.18,0.204,0.243,0.015968815199999997,9979035000.0,9071850.0,18143700.0,110.50980066445183,0.10046345514950167,0.20092691029900334
ISNE,2027,14.5,0.0,3.3,0.4,0.1,0.0,1.93,0.69,3.3,0.03,3.4,6.43,1.8,1.22,0.0,0.71,21.8,25.8,11.43,0.02,0.01,0.0,0.2,25.0,26.6,0.0,1.1,38.4,4.83,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,0.0,0.0,5.02,0,0.11,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,91.3,0.0,0.46,0.0,0.37,0.0,0.0,0,0,0,5.19,0.218,0.258,0.0164806362,10369124550.0,9071850.0,18143700.0,113.5720104052574,0.0993630887185104,0.1987261774370208
ISNE,2028,14.6,0.0,3.4,0.5,0.1,0.0,1.93,0.69,3.3,0.03,3.4,7.13,1.8,1.3,0.0,0.71,22.1,26.2,11.08,0.02,0.01,0.0,0.2,24.2,26.6,0.0,1.1,40.4,4.86,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,0.0,0.0,5.71,0,0.19,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,92.6,0.18,0.46,0.06,0.5,0.0,0.0,0,0,0,5.97,0.221,0.262,0.0165830004,10051609800.0,9071850.0,18143700.0,108.54870194384449,0.09796814254859612,0.19593628509719224
ISNE,2029,14.8,0.0,3.5,0.7,0.1,0.0,1.93,0.7,3.3,0.03,3.4,8.13,1.8,1.39,0.0,0.71,21.8,26.0,10.1,0.02,0.01,0.0,0.3,22.1,26.6,0.0,1.1,43.7,4.83,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,0.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,93.8,0.38,0.46,0.15,0.67,0.0,0.0,0,0,0,7.07,0.218,0.26,0.0164806362,9162568500.0,9071850.0,18143700.0,97.68196695095949,0.09671481876332623,0.19342963752665246
ISNE,2030,14.8,0.0,3.5,0.8,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,22.1,26.4,9.01,0.02,0.01,0.0,0.3,19.6,26.6,0.0,1.1,51.4,4.69,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,99.0,0.38,2.46,0.15,0.76,0.0,0.0,0,0,0,7.07,0.221,0.264,0.0160029366,8173736849.999999,9071850.0,18143700.0,82.56299848484846,0.09163484848484849,0.18326969696969697
ISNE,2031,14.8,0.0,3.7,0.9,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,22.4,26.8,9.05,0.02,0.01,0.0,0.4,19.5,26.6,0.0,1.1,53.1,4.77,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,100.8,0.38,2.46,0.39,0.94,0.0,0.0,0,0,0,7.07,0.22399999999999998,0.268,0.016275907799999996,8210024249.999999,9071850.0,18143700.0,81.44865327380953,0.08999851190476191,0.17999702380952382
ISNE,2032,14.8,0.0,3.8,1.1,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,22.9,27.4,9.28,0.02,0.01,0.0,0.5,19.9,26.6,0.0,1.1,53.1,4.94,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,101.2,0.38,2.46,0.44,1.13,0.0,0.0,0,0,0,7.07,0.22899999999999998,0.27399999999999997,0.0168559716,8418676799.999999,9071850.0,18143700.0,83.18850592885374,0.08964278656126481,0.17928557312252963
ISNE,2033,14.8,0.0,4.1,1.3,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,23.6,28.2,9.44,0.02,0.01,0.0,0.6,20.2,26.6,0.0,1.1,53.1,5.17,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,101.6,0.38,2.46,0.77,1.29,0.0,0.0,0,0,0,7.07,0.23600000000000002,0.282,0.017640763799999997,8563826399.999999,9071850.0,18143700.0,84.28962992125983,0.08928986220472442,0.17857972440944883
ISNE,2034,14.8,0.0,4.4,1.4,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,24.3,29.0,9.38,0.02,0.01,0.0,0.6,20.0,26.6,0.0,1.1,53.1,5.45,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,101.4,0.38,2.46,1.09,1.44,0.0,0.0,0,0,0,7.07,0.243,0.29,0.018596163,8509395299.999999,9071850.0,18143700.0,83.91908579881655,0.08946597633136094,0.17893195266272188
ISNE,2035,14.8,0.0,4.8,1.6,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,24.4,29.3,9.65,0.02,0.01,0.0,0.7,20.5,26.6,0.0,1.1,53.1,5.55,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,102.0,0.38,2.46,1.49,1.61,0.0,0.0,0,0,0,7.07,0.244,0.293,0.018937377,8754335250.0,9071850.0,18143700.0,85.82681617647059,0.08893970588235293,0.17787941176470587
ISNE,2036,14.8,0.0,5.2,1.8,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,24.9,29.9,10.0,0.02,0.01,0.0,0.8,21.1,26.6,0.0,1.1,53.1,5.65,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,102.7,0.38,2.46,1.88,1.79,0.07,0.0,0,0,0,7.07,0.249,0.299,0.019278591,9071850000.0,9071850.0,18143700.0,88.33349561830575,0.08833349561830574,0.17666699123661148
ISNE,2037,14.8,0.0,5.6,2.0,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.13,1.8,1.39,0.0,0.71,25.4,30.6,10.11,0.02,0.01,0.0,0.9,21.2,26.6,0.0,1.1,53.1,5.86,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.72,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,102.9,0.38,2.46,2.23,1.96,0.07,0.0,0,0,0,7.07,0.254,0.306,0.0199951404,9171640350.0,9071850.0,18143700.0,89.13158746355684,0.08816180758017492,0.17632361516034983
ISNE,2038,14.8,0.0,5.9,2.1,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.17,1.8,1.39,0.0,0.71,26.4,31.7,9.79,0.02,0.01,0.0,0.9,20.4,26.6,0.0,1.1,53.2,6.04,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.76,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,102.3,0.38,2.46,2.56,2.11,0.07,0.0,0,0,0,7.11,0.264,0.317,0.0206093256,8881341150.0,9071850.0,18143700.0,86.81662903225806,0.08867888563049854,0.17735777126099708
ISNE,2039,14.8,0.0,6.4,2.3,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.17,1.8,1.39,0.0,0.71,27.1,32.6,9.91,0.02,0.01,0.0,1.0,20.6,26.6,0.0,1.1,53.3,6.22,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.76,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,102.5,0.38,2.46,3.04,2.26,0.07,0.0,0,0,0,7.11,0.271,0.326,0.021223510799999998,8990203350.0,9071850.0,18143700.0,87.70930097560975,0.08850585365853658,0.17701170731707316
ISNE,2040,15.0,0.0,6.6,2.4,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.27,1.8,1.39,0.0,0.71,27.7,33.3,10.2,0.02,0.01,0.0,1.1,21.2,26.6,0.0,1.1,53.5,6.44,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,103.5,0.5,2.46,3.24,2.43,0.09,0.0,0,0,0,7.21,0.27699999999999997,0.33299999999999996,0.0219741816,9253287000.0,9071850.0,18143700.0,89.40373913043479,0.08765072463768116,0.17530144927536231
ISNE,2041,15.0,0.0,7.1,2.6,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.27,1.8,1.39,0.0,0.71,28.3,34.0,10.37,0.02,0.01,0.0,1.1,21.5,26.6,0.0,1.1,53.6,6.68,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,103.9,0.5,2.46,3.78,2.6,0.09,0.0,0,0,0,7.21,0.28300000000000003,0.34,0.0227930952,9407508450.0,9071850.0,18143700.0,90.54387343599615,0.08731328200192492,0.17462656400384985
ISNE,2042,15.1,0.0,7.4,2.8,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.27,1.8,1.39,0.0,0.71,28.9,34.8,10.59,0.02,0.01,0.0,1.2,22.0,26.6,0.0,1.0,53.6,6.9,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,104.5,0.67,2.46,4.02,2.78,0.11,0.0,0,0,0,7.21,0.289,0.348,0.023543766,9607089150.0,9071850.0,18143700.0,91.93386746411483,0.08681196172248803,0.17362392344497607
ISNE,2043,15.1,0.0,7.7,3.0,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.27,1.8,1.39,0.0,0.71,29.5,35.6,10.71,0.02,0.01,0.0,1.3,22.2,26.6,0.0,1.0,53.6,7.1,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,104.7,0.67,2.46,4.38,2.97,0.11,0.0,0,0,0,7.21,0.295,0.35600000000000004,0.024226193999999996,9715951350.0,9071850.0,18143700.0,92.79800716332377,0.0866461318051576,0.1732922636103152
ISNE,2044,15.1,0.0,8.2,3.2,0.1,0.0,1.93,0.7,3.3,2.03,3.4,8.27,1.8,1.39,0.0,0.71,30.1,36.4,10.96,0.02,0.01,0.0,1.4,22.6,26.6,0.0,1.0,53.6,7.31,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.28,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,105.3,0.67,2.46,4.85,3.18,0.11,0.0,0,0,0,7.21,0.301,0.364,0.024942743399999995,9942747600.0,9071850.0,18143700.0,94.42305413105413,0.08615242165242167,0.17230484330484333
ISNE,2045,15.3,0.0,8.4,3.4,0.1,0.0,1.93,0.7,3.4,2.03,3.4,8.27,1.8,1.44,0.0,0.71,30.8,37.3,10.76,0.02,0.01,0.0,1.5,22.0,27.1,0.0,1.0,53.7,7.51,0.0,0,0.06,0,0.22,0.03,0.0,0.0,0.18,0.0,2.0,0.0,6.86,0,0.33,0.0,0.04,0.12,0.92,0.0,0,0,0.0,1.36,0,0.0,105.4,0.8,2.46,5.05,3.37,0.12,0.0,0,0,0,7.26,0.308,0.373,0.025625171399999997,9761310600.0,9071850.0,18143700.0,92.61205502846299,0.08607068311195445,0.1721413662239089
