datetime,Qe,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-04-10 16:30:00-08:00,500,13.3,101.7,0.75,83.05,3.284,86.34,0.1727,0.003949
2020-04-10 17:30:00-08:00,500,12.8,101.7,0.74,83.05,3.284,86.34,0.172,0.003933
2020-04-10 18:30:00-08:00,500,11.7,101.7,0.83,83.05,3.284,86.34,0.1595,0.003648
2020-04-10 19:30:00-08:00,500,11.1,101.8,0.86,83.05,3.284,86.34,0.1548,0.00354
2020-04-10 20:30:00-08:00,500,11.1,101.8,0.86,83.05,3.284,86.34,0.1548,0.00354
2020-04-10 21:30:00-08:00,500,11.1,101.8,0.86,83.05,3.284,86.34,0.1548,0.00354
2020-04-10 22:30:00-08:00,500,10.6,101.9,0.89,83.05,3.284,86.34,0.1505,0.003441
2020-04-10 23:30:00-08:00,500,10.6,101.9,0.89,83.05,3.284,86.34,0.1505,0.003441
2020-04-11 00:30:00-08:00,500,10.6,101.9,0.89,83.05,3.284,86.34,0.1505,0.003441
2020-04-11 01:30:00-08:00,500,10.6,101.8,0.89,83.05,3.284,86.34,0.1505,0.003442
2020-04-11 02:30:00-08:00,500,10.0,101.8,0.93,83.05,3.284,86.34,0.1452,0.003321
2020-04-11 03:30:00-08:00,500,9.4,101.8,0.93,83.05,3.284,86.34,0.1434,0.003281
2020-04-11 04:30:00-08:00,500,10.0,101.8,0.93,83.05,3.284,86.34,0.1452,0.003321
2020-04-11 05:30:00-08:00,500,10.0,101.8,0.93,83.05,3.284,86.34,0.1452,0.003321
2020-04-11 06:30:00-08:00,500,11.1,101.8,0.89,83.05,3.284,86.34,0.152,0.003477
2020-04-11 07:30:00-08:00,500,12.2,101.8,0.83,83.05,3.284,86.34,0.161,0.003683
2020-04-11 08:30:00-08:00,500,13.3,101.8,0.8,83.05,3.284,86.34,0.1675,0.003831
2020-04-11 09:30:00-08:00,500,13.9,101.8,0.8,83.05,3.284,86.34,0.1694,0.003875
2020-04-11 10:30:00-08:00,500,16.1,101.9,0.75,83.05,3.284,86.34,0.1819,0.00416
2020-04-11 11:30:00-08:00,500,16.1,101.8,0.67,83.05,3.284,86.34,0.1912,0.004373
2020-04-11 12:30:00-08:00,500,15.6,101.8,0.67,83.05,3.284,86.34,0.1894,0.004332
2020-04-11 13:30:00-08:00,500,18.3,101.7,0.61,83.05,3.284,86.34,0.2067,0.004727
2020-04-11 14:30:00-08:00,500,18.9,101.6,0.56,83.05,3.284,86.34,0.2157,0.004933
2020-04-11 15:30:00-08:00,500,21.1,101.5,0.44,83.05,3.284,86.34,0.2426,0.005547
2020-04-11 16:30:00-08:00,500,20.0,101.5,0.43,83.05,3.284,86.34,0.2392,0.005471
2020-04-11 17:30:00-08:00,500,15.0,101.6,0.69,83.05,3.284,86.34,0.1851,0.004233
2020-04-11 18:30:00-08:00,500,13.3,101.6,0.75,83.05,3.284,86.34,0.1727,0.00395
2020-04-11 19:30:00-08:00,500,15.0,101.7,0.75,83.05,3.284,86.34,0.1784,0.00408
2020-04-11 20:30:00-08:00,500,14.4,101.8,0.6,83.05,3.284,86.34,0.1929,0.004411
2020-04-11 21:30:00-08:00,500,13.9,101.8,0.77,83.05,3.284,86.34,0.1725,0.003946
2020-04-11 22:30:00-08:00,500,12.8,101.8,0.8,83.05,3.284,86.34,0.1659,0.003794
2020-04-11 23:30:00-08:00,500,12.2,101.8,0.83,83.05,3.284,86.34,0.161,0.003683
2020-04-12 00:30:00-08:00,500,13.3,101.9,0.67,83.05,3.284,86.34,0.1809,0.004137
2020-04-12 01:30:00-08:00,500,12.2,101.9,0.83,83.05,3.284,86.34,0.161,0.003682
2020-04-12 02:30:00-08:00,500,11.7,101.8,0.89,83.05,3.284,86.34,0.1538,0.003518
2020-04-12 03:30:00-08:00,500,12.2,101.8,0.86,83.05,3.284,86.34,0.1582,0.003617
2020-04-12 04:30:00-08:00,500,13.3,101.7,0.77,83.05,3.284,86.34,0.1706,0.003902
2020-04-12 05:30:00-08:00,500,13.3,101.7,0.75,83.05,3.284,86.34,0.1727,0.003949
2020-04-12 06:30:00-08:00,500,14.4,101.7,0.72,83.05,3.284,86.34,0.1796,0.004108
2020-04-12 07:30:00-08:00,500,15.6,101.8,0.75,83.05,3.284,86.34,0.1803,0.004124
2020-04-12 08:30:00-08:00,500,17.8,101.7,0.6,83.05,3.284,86.34,0.2061,0.004714
2020-04-12 09:30:00-08:00,500,17.2,101.7,0.72,83.05,3.284,86.34,0.1891,0.004325
2020-04-12 10:30:00-08:00,500,18.3,101.8,0.65,83.05,3.284,86.34,0.2014,0.004607
2020-04-12 11:30:00-08:00,500,21.7,101.7,0.36,83.05,3.284,86.34,0.2583,0.005908
2020-04-12 12:30:00-08:00,500,21.1,101.8,0.23,83.05,3.284,86.34,0.2776,0.006348
2020-04-12 13:30:00-08:00,500,19.4,101.8,0.49,83.05,3.284,86.34,0.2274,0.005202
2020-04-12 14:30:00-08:00,500,19.4,101.7,0.42,83.05,3.284,86.34,0.2378,0.005439
2020-04-12 15:30:00-08:00,500,19.4,101.7,0.42,83.05,3.284,86.34,0.2378,0.005439
2020-04-12 16:30:00-08:00,500,18.3,101.7,0.63,83.05,3.284,86.34,0.2041,0.004667
2020-04-12 17:30:00-08:00,500,17.2,101.7,0.7,83.05,3.284,86.34,0.1915,0.004379
2020-04-12 18:30:00-08:00,500,16.1,101.7,0.75,83.05,3.284,86.34,0.182,0.004162
2020-04-12 19:30:00-08:00,500,15.6,101.7,0.8,83.05,3.284,86.34,0.1748,0.003998
2020-04-12 20:30:00-08:00,500,14.4,101.8,0.9,83.05,3.284,86.34,0.1607,0.003675
2020-04-12 21:30:00-08:00,500,13.9,101.8,0.83,83.05,3.284,86.34,0.1664,0.003805
2020-04-12 22:30:00-08:00,500,13.9,101.8,0.89,83.05,3.284,86.34,0.1603,0.003666
2020-04-12 23:30:00-08:00,500,13.9,101.8,0.87,83.05,3.284,86.34,0.1623,0.003712
2020-04-13 00:30:00-08:00,500,14.4,101.8,0.87,83.05,3.284,86.34,0.1638,0.003745
2020-04-13 01:30:00-08:00,500,14.4,101.8,0.84,83.05,3.284,86.34,0.1668,0.003816
2020-04-13 02:30:00-08:00,500,15.0,101.8,0.83,83.05,3.284,86.34,0.1697,0.003881
2020-04-13 03:30:00-08:00,500,14.4,101.7,0.87,83.05,3.284,86.34,0.1638,0.003746
2020-04-13 04:30:00-08:00,500,14.4,101.7,0.87,83.05,3.284,86.34,0.1638,0.003746
2020-04-13 05:30:00-08:00,500,13.9,101.7,0.83,83.05,3.284,86.34,0.1664,0.003806
2020-04-13 06:30:00-08:00,500,15.0,101.7,0.81,83.05,3.284,86.34,0.1719,0.003931
2020-04-13 07:30:00-08:00,500,15.6,101.7,0.75,83.05,3.284,86.34,0.1804,0.004125
2020-04-13 08:30:00-08:00,500,15.6,101.7,0.78,83.05,3.284,86.34,0.177,0.004049
2020-04-13 09:30:00-08:00,500,17.2,101.7,0.65,83.05,3.284,86.34,0.1976,0.004519
2020-04-13 10:30:00-08:00,500,18.9,101.7,0.63,83.05,3.284,86.34,0.2062,0.004717
2020-04-13 11:30:00-08:00,500,16.1,101.7,0.81,83.05,3.284,86.34,0.1752,0.004008
2020-04-13 12:30:00-08:00,500,17.2,101.7,0.7,83.05,3.284,86.34,0.1915,0.004379
2020-04-13 13:30:00-08:00,500,17.8,101.7,0.65,83.05,3.284,86.34,0.1997,0.004568
2020-04-13 14:30:00-08:00,500,17.2,101.6,0.63,83.05,3.284,86.34,0.2001,0.004577
2020-04-13 15:30:00-08:00,500,16.7,101.5,0.67,83.05,3.284,86.34,0.1935,0.004425
2020-04-13 16:30:00-08:00,500,15.6,101.5,0.69,83.05,3.284,86.34,0.1873,0.004283
2020-04-13 17:30:00-08:00,500,15.0,101.5,0.72,83.05,3.284,86.34,0.1818,0.004158
2020-04-13 18:30:00-08:00,500,14.4,101.5,0.72,83.05,3.284,86.34,0.1797,0.004111
2020-04-13 19:30:00-08:00,500,14.4,101.5,0.72,83.05,3.284,86.34,0.1797,0.004111
2020-04-13 20:30:00-08:00,500,13.9,101.5,0.77,83.05,3.284,86.34,0.1727,0.00395
2020-04-13 21:30:00-08:00,500,13.9,101.4,0.77,83.05,3.284,86.34,0.1728,0.003951
2020-04-13 22:30:00-08:00,500,13.3,101.4,0.77,83.05,3.284,86.34,0.1708,0.003906
2020-04-13 23:30:00-08:00,500,12.8,101.4,0.77,83.05,3.284,86.34,0.1691,0.003868
2020-04-14 00:30:00-08:00,500,12.8,101.4,0.77,83.05,3.284,86.34,0.1691,0.003868
2020-04-14 01:30:00-08:00,500,13.3,101.3,0.75,83.05,3.284,86.34,0.1729,0.003954
2020-04-14 02:30:00-08:00,500,12.8,101.3,0.77,83.05,3.284,86.34,0.1692,0.003869
2020-04-14 03:30:00-08:00,500,12.8,101.2,0.77,83.05,3.284,86.34,0.1692,0.00387
2020-04-14 04:30:00-08:00,500,12.2,101.2,0.83,83.05,3.284,86.34,0.1614,0.00369
2020-04-14 05:30:00-08:00,500,11.7,101.3,0.86,83.05,3.284,86.34,0.1569,0.003588
2020-04-14 06:30:00-08:00,500,12.2,101.3,0.86,83.05,3.284,86.34,0.1584,0.003623
2020-04-14 07:30:00-08:00,500,12.8,101.3,0.83,83.05,3.284,86.34,0.1632,0.003732
2020-04-14 08:30:00-08:00,500,13.3,101.3,0.75,83.05,3.284,86.34,0.1729,0.003954
2020-04-14 09:30:00-08:00,500,14.4,101.4,0.75,83.05,3.284,86.34,0.1765,0.004038
2020-04-14 10:30:00-08:00,500,14.4,101.4,0.75,83.05,3.284,86.34,0.1765,0.004038
2020-04-14 11:30:00-08:00,500,13.9,101.4,0.77,83.05,3.284,86.34,0.1728,0.003951
2020-04-14 12:30:00-08:00,500,15.6,101.4,0.72,83.05,3.284,86.34,0.1839,0.004206
2020-04-14 13:30:00-08:00,500,15.0,101.4,0.72,83.05,3.284,86.34,0.1819,0.004159
2020-04-14 14:30:00-08:00,500,16.1,101.3,0.67,83.05,3.284,86.34,0.1915,0.004379
2020-04-14 15:30:00-08:00,500,16.1,101.3,0.67,83.05,3.284,86.34,0.1915,0.004379
2020-04-14 16:30:00-08:00,500,15.0,101.4,0.72,83.05,3.284,86.34,0.1819,0.004159
2020-04-14 17:30:00-08:00,500,13.3,101.4,0.8,83.05,3.284,86.34,0.1677,0.003836
2020-04-14 18:30:00-08:00,500,12.8,101.4,0.83,83.05,3.284,86.34,0.1631,0.003731
2020-04-14 19:30:00-08:00,500,12.8,101.5,0.8,83.05,3.284,86.34,0.1661,0.003798
2020-04-14 20:30:00-08:00,500,12.8,101.5,0.8,83.05,3.284,86.34,0.1661,0.003798
2020-04-14 21:30:00-08:00,500,12.8,101.5,0.77,83.05,3.284,86.34,0.1691,0.003866
2020-04-14 22:30:00-08:00,500,12.2,101.5,0.8,83.05,3.284,86.34,0.1641,0.003753
2020-04-14 23:30:00-08:00,500,12.2,101.5,0.8,83.05,3.284,86.34,0.1641,0.003753
2020-04-15 00:30:00-08:00,500,12.2,101.4,0.8,83.05,3.284,86.34,0.1642,0.003754
2020-04-15 01:30:00-08:00,500,12.2,101.4,0.83,83.05,3.284,86.34,0.1612,0.003688
2020-04-15 02:30:00-08:00,500,12.2,101.4,0.83,83.05,3.284,86.34,0.1612,0.003688
2020-04-15 03:30:00-08:00,500,12.2,101.4,0.83,83.05,3.284,86.34,0.1612,0.003688
2020-04-15 04:30:00-08:00,500,12.2,101.4,0.86,83.05,3.284,86.34,0.1584,0.003622
2020-04-15 05:30:00-08:00,500,12.2,101.4,0.8,83.05,3.284,86.34,0.1642,0.003754
2020-04-15 06:30:00-08:00,500,12.2,101.5,0.83,83.05,3.284,86.34,0.1612,0.003687
2020-04-15 07:30:00-08:00,500,12.8,101.5,0.8,83.05,3.284,86.34,0.1661,0.003798
2020-04-15 08:30:00-08:00,500,13.3,101.5,0.69,83.05,3.284,86.34,0.179,0.004095
2020-04-15 09:30:00-08:00,500,14.4,101.4,0.6,83.05,3.284,86.34,0.1931,0.004417
2020-04-15 10:30:00-08:00,500,15.6,101.4,0.57,83.05,3.284,86.34,0.2014,0.004607
2020-04-15 11:30:00-08:00,500,16.7,101.4,0.53,83.05,3.284,86.34,0.2109,0.004824
2020-04-15 12:30:00-08:00,500,16.1,101.4,0.56,83.05,3.284,86.34,0.2047,0.004681
2020-04-15 13:30:00-08:00,500,15.0,101.3,0.64,83.05,3.284,86.34,0.1909,0.004367
2020-04-15 14:30:00-08:00,500,14.4,101.3,0.7,83.05,3.284,86.34,0.182,0.004163
2020-04-15 15:30:00-08:00,500,14.4,101.2,0.62,83.05,3.284,86.34,0.191,0.004368
2020-04-15 16:30:00-08:00,500,15.6,101.2,0.6,83.05,3.284,86.34,0.198,0.004528
2020-04-15 17:30:00-08:00,500,14.4,101.2,0.65,83.05,3.284,86.34,0.1876,0.004291
2020-04-15 18:30:00-08:00,500,13.9,101.2,0.67,83.05,3.284,86.34,0.1835,0.004198
2020-04-15 19:30:00-08:00,500,13.3,101.2,0.72,83.05,3.284,86.34,0.1761,0.004027
2020-04-15 20:30:00-08:00,500,13.3,101.2,0.69,83.05,3.284,86.34,0.1792,0.004099
2020-04-15 21:30:00-08:00,500,13.3,101.1,0.72,83.05,3.284,86.34,0.1761,0.004028
2020-04-15 22:30:00-08:00,500,13.9,101.1,0.69,83.05,3.284,86.34,0.1814,0.00415
2020-04-15 23:30:00-08:00,500,13.9,101.1,0.67,83.05,3.284,86.34,0.1836,0.004199
2020-04-16 00:30:00-08:00,500,13.9,101.1,0.64,83.05,3.284,86.34,0.1869,0.004274
2020-04-16 01:30:00-08:00,500,13.9,101.1,0.64,83.05,3.284,86.34,0.1869,0.004274
2020-04-16 02:30:00-08:00,500,13.9,101.0,0.64,83.05,3.284,86.34,0.1869,0.004276
2020-04-16 03:30:00-08:00,500,13.3,100.9,0.69,83.05,3.284,86.34,0.1794,0.004103
2020-04-16 04:30:00-08:00,500,12.8,100.9,0.74,83.05,3.284,86.34,0.1724,0.003944
2020-04-16 05:30:00-08:00,500,12.8,101.0,0.72,83.05,3.284,86.34,0.1744,0.003989
2020-04-16 06:30:00-08:00,500,13.3,101.0,0.67,83.05,3.284,86.34,0.1814,0.00415
2020-04-16 07:30:00-08:00,500,13.9,101.0,0.67,83.05,3.284,86.34,0.1837,0.004201
2020-04-16 08:30:00-08:00,500,15.0,101.0,0.62,83.05,3.284,86.34,0.1934,0.004424
2020-04-16 09:30:00-08:00,500,15.6,101.0,0.62,83.05,3.284,86.34,0.1957,0.004476
2020-04-16 10:30:00-08:00,500,16.7,101.0,0.6,83.05,3.284,86.34,0.2024,0.004628
2020-04-16 11:30:00-08:00,500,16.1,101.0,0.62,83.05,3.284,86.34,0.1976,0.00452
2020-04-16 12:30:00-08:00,500,16.1,100.9,0.62,83.05,3.284,86.34,0.1977,0.004521
2020-04-16 13:30:00-08:00,500,15.6,100.9,0.75,83.05,3.284,86.34,0.1808,0.004135
2020-04-16 14:30:00-08:00,500,14.4,100.9,0.84,83.05,3.284,86.34,0.1673,0.003827
2020-04-16 15:30:00-08:00,500,13.9,100.8,0.87,83.05,3.284,86.34,0.1628,0.003724
2020-04-16 16:30:00-08:00,500,13.9,100.8,0.87,83.05,3.284,86.34,0.1628,0.003724
2020-04-16 17:30:00-08:00,500,13.3,100.7,0.9,83.05,3.284,86.34,0.1581,0.003617
2020-04-16 18:30:00-08:00,500,13.9,100.6,0.83,83.05,3.284,86.34,0.167,0.003819
2020-04-16 19:30:00-08:00,500,13.3,100.7,0.9,83.05,3.284,86.34,0.1581,0.003617
2020-04-16 20:30:00-08:00,500,13.3,100.7,0.87,83.05,3.284,86.34,0.1611,0.003684
2020-04-16 21:30:00-08:00,500,12.8,100.7,0.89,83.05,3.284,86.34,0.1577,0.003606
2020-04-16 22:30:00-08:00,500,12.2,100.7,0.93,83.05,3.284,86.34,0.1521,0.003479
2020-04-16 23:30:00-08:00,500,11.7,100.7,0.96,83.05,3.284,86.34,0.148,0.003384
2020-04-17 00:30:00-08:00,500,12.2,100.7,0.93,83.05,3.284,86.34,0.1521,0.003479
2020-04-17 01:30:00-08:00,500,11.7,100.7,0.89,83.05,3.284,86.34,0.1544,0.003531
2020-04-17 02:30:00-08:00,500,11.1,100.7,0.89,83.05,3.284,86.34,0.1526,0.00349
2020-04-17 03:30:00-08:00,500,11.1,100.7,0.93,83.05,3.284,86.34,0.149,0.003407
2020-04-17 04:30:00-08:00,500,11.1,100.8,0.86,83.05,3.284,86.34,0.1553,0.003552
2020-04-17 05:30:00-08:00,500,11.1,100.8,0.89,83.05,3.284,86.34,0.1525,0.003489
2020-04-17 06:30:00-08:00,500,11.7,100.9,0.8,83.05,3.284,86.34,0.1628,0.003723
2020-04-17 07:30:00-08:00,500,11.7,100.9,0.86,83.05,3.284,86.34,0.1571,0.003593
2020-04-17 08:30:00-08:00,500,12.8,101.0,0.77,83.05,3.284,86.34,0.1693,0.003873
2020-04-17 09:30:00-08:00,500,13.3,100.9,0.64,83.05,3.284,86.34,0.1847,0.004225
2020-04-17 10:30:00-08:00,500,15.6,101.0,0.49,83.05,3.284,86.34,0.2115,0.004838
2020-04-17 11:30:00-08:00,500,15.6,101.0,0.49,83.05,3.284,86.34,0.2115,0.004838
2020-04-17 12:30:00-08:00,500,16.1,101.0,0.46,83.05,3.284,86.34,0.2176,0.004976
2020-04-17 13:30:00-08:00,500,16.7,101.0,0.46,83.05,3.284,86.34,0.2203,0.005039
2020-04-17 14:30:00-08:00,500,17.2,101.0,0.48,83.05,3.284,86.34,0.2199,0.005029
2020-04-17 15:30:00-08:00,500,16.1,101.0,0.46,83.05,3.284,86.34,0.2176,0.004976
2020-04-17 16:30:00-08:00,500,16.1,101.0,0.46,83.05,3.284,86.34,0.2176,0.004976
2020-04-17 17:30:00-08:00,500,14.4,101.0,0.55,83.05,3.284,86.34,0.1991,0.004554
2020-04-17 18:30:00-08:00,500,13.3,101.0,0.67,83.05,3.284,86.34,0.1814,0.00415
2020-04-17 19:30:00-08:00,500,12.2,101.1,0.77,83.05,3.284,86.34,0.1673,0.003825
2020-04-17 20:30:00-08:00,500,12.8,101.1,0.62,83.05,3.284,86.34,0.1848,0.004226
2020-04-17 21:30:00-08:00,500,12.8,101.2,0.74,83.05,3.284,86.34,0.1723,0.00394
2020-04-17 22:30:00-08:00,500,12.2,101.2,0.69,83.05,3.284,86.34,0.1752,0.004006
2020-04-17 23:30:00-08:00,500,11.1,101.3,0.77,83.05,3.284,86.34,0.1634,0.003737
2020-04-18 00:30:00-08:00,500,10.6,101.3,0.79,83.05,3.284,86.34,0.1598,0.003655
2020-04-18 01:30:00-08:00,500,11.7,101.3,0.86,83.05,3.284,86.34,0.1569,0.003588
2020-04-18 02:30:00-08:00,500,11.1,101.3,0.83,83.05,3.284,86.34,0.1578,0.003609
2020-04-18 03:30:00-08:00,500,11.1,101.4,0.8,83.05,3.284,86.34,0.1605,0.003671
2020-04-18 04:30:00-08:00,500,8.9,101.4,0.89,83.05,3.284,86.34,0.1455,0.003327
2020-04-18 05:30:00-08:00,500,9.4,101.5,0.86,83.05,3.284,86.34,0.1495,0.00342
2020-04-18 06:30:00-08:00,500,11.1,101.6,0.86,83.05,3.284,86.34,0.1549,0.003542
2020-04-18 07:30:00-08:00,500,12.2,101.7,0.8,83.05,3.284,86.34,0.164,0.003751
2020-04-18 08:30:00-08:00,500,13.3,101.7,0.77,83.05,3.284,86.34,0.1706,0.003902
2020-04-18 09:30:00-08:00,500,13.3,101.8,0.75,83.05,3.284,86.34,0.1726,0.003948
2020-04-18 10:30:00-08:00,500,14.4,101.9,0.65,83.05,3.284,86.34,0.1872,0.004281
2020-04-18 11:30:00-08:00,500,16.1,101.9,0.6,83.05,3.284,86.34,0.1995,0.004562
2020-04-18 12:30:00-08:00,500,17.2,101.9,0.48,83.05,3.284,86.34,0.2192,0.005014
2020-04-18 13:30:00-08:00,500,16.7,102.0,0.52,83.05,3.284,86.34,0.2118,0.004844
2020-04-18 14:30:00-08:00,500,16.7,101.9,0.46,83.05,3.284,86.34,0.2196,0.005024
2020-04-18 15:30:00-08:00,500,16.7,101.9,0.46,83.05,3.284,86.34,0.2196,0.005024
2020-04-18 16:30:00-08:00,500,15.6,102.0,0.53,83.05,3.284,86.34,0.2059,0.004709
2020-04-18 17:30:00-08:00,500,14.4,102.0,0.6,83.05,3.284,86.34,0.1927,0.004408
2020-04-18 18:30:00-08:00,500,13.3,102.0,0.75,83.05,3.284,86.34,0.1725,0.003945
2020-04-18 19:30:00-08:00,500,12.2,102.1,0.83,83.05,3.284,86.34,0.1609,0.003679
2020-04-18 20:30:00-08:00,500,12.2,102.2,0.83,83.05,3.284,86.34,0.1608,0.003678
2020-04-18 21:30:00-08:00,500,11.7,102.1,0.86,83.05,3.284,86.34,0.1565,0.003579
2020-04-18 22:30:00-08:00,500,11.7,102.2,0.86,83.05,3.284,86.34,0.1564,0.003577
2020-04-18 23:30:00-08:00,500,11.1,102.2,0.86,83.05,3.284,86.34,0.1545,0.003535
2020-04-19 00:30:00-08:00,500,11.1,102.2,0.86,83.05,3.284,86.34,0.1545,0.003535
2020-04-19 01:30:00-08:00,500,11.1,102.1,0.86,83.05,3.284,86.34,0.1546,0.003536
2020-04-19 02:30:00-08:00,500,10.6,102.1,0.86,83.05,3.284,86.34,0.153,0.0035
2020-04-19 03:30:00-08:00,500,8.9,102.1,0.86,83.05,3.284,86.34,0.1476,0.003376
2020-04-19 04:30:00-08:00,500,8.3,102.1,0.86,83.05,3.284,86.34,0.1457,0.003332
2020-04-19 05:30:00-08:00,500,9.4,102.1,0.8,83.05,3.284,86.34,0.1544,0.003531
2020-04-19 06:30:00-08:00,500,12.2,102.2,0.8,83.05,3.284,86.34,0.1637,0.003744
2020-04-19 07:30:00-08:00,500,13.3,102.2,0.75,83.05,3.284,86.34,0.1724,0.003943
2020-04-19 08:30:00-08:00,500,13.9,102.2,0.69,83.05,3.284,86.34,0.1808,0.004135
2020-04-19 09:30:00-08:00,500,15.6,102.2,0.57,83.05,3.284,86.34,0.2009,0.004595
2020-04-19 10:30:00-08:00,500,16.7,102.3,0.53,83.05,3.284,86.34,0.2103,0.00481
2020-04-19 11:30:00-08:00,500,17.2,102.2,0.5,83.05,3.284,86.34,0.2164,0.004949
2020-04-19 12:30:00-08:00,500,17.2,102.2,0.46,83.05,3.284,86.34,0.2217,0.005071
2020-04-19 13:30:00-08:00,500,17.2,102.2,0.52,83.05,3.284,86.34,0.2138,0.004889
2020-04-19 14:30:00-08:00,500,17.2,102.1,0.52,83.05,3.284,86.34,0.2138,0.004891
2020-04-19 15:30:00-08:00,500,16.7,102.0,0.52,83.05,3.284,86.34,0.2118,0.004844
2020-04-19 16:30:00-08:00,500,15.0,102.1,0.6,83.05,3.284,86.34,0.195,0.004461
2020-04-19 17:30:00-08:00,500,13.9,102.0,0.67,83.05,3.284,86.34,0.1831,0.004187
2020-04-19 18:30:00-08:00,500,13.3,102.0,0.72,83.05,3.284,86.34,0.1756,0.004016
2020-04-19 19:30:00-08:00,500,12.8,102.1,0.77,83.05,3.284,86.34,0.1687,0.003859
2020-04-19 20:30:00-08:00,500,12.8,102.1,0.8,83.05,3.284,86.34,0.1657,0.00379
2020-04-19 21:30:00-08:00,500,12.2,102.1,0.86,83.05,3.284,86.34,0.158,0.003614
2020-04-19 22:30:00-08:00,500,12.2,102.1,0.83,83.05,3.284,86.34,0.1609,0.003679
2020-04-19 23:30:00-08:00,500,12.2,102.1,0.83,83.05,3.284,86.34,0.1609,0.003679
2020-04-20 00:30:00-08:00,500,11.7,102.1,0.86,83.05,3.284,86.34,0.1565,0.003579
2020-04-20 01:30:00-08:00,500,11.1,102.0,0.8,83.05,3.284,86.34,0.1602,0.003664
2020-04-20 02:30:00-08:00,500,11.7,102.0,0.86,83.05,3.284,86.34,0.1565,0.00358
2020-04-20 03:30:00-08:00,500,11.7,102.0,0.86,83.05,3.284,86.34,0.1565,0.00358
2020-04-20 04:30:00-08:00,500,11.1,102.0,0.89,83.05,3.284,86.34,0.1519,0.003475
2020-04-20 05:30:00-08:00,500,11.7,102.0,0.86,83.05,3.284,86.34,0.1565,0.00358
2020-04-20 06:30:00-08:00,500,12.8,102.0,0.8,83.05,3.284,86.34,0.1658,0.003792
2020-04-20 07:30:00-08:00,500,13.9,102.0,0.72,83.05,3.284,86.34,0.1777,0.004064
2020-04-20 08:30:00-08:00,500,14.4,102.0,0.72,83.05,3.284,86.34,0.1794,0.004104
2020-04-20 09:30:00-08:00,500,15.6,101.9,0.67,83.05,3.284,86.34,0.1893,0.00433
2020-04-20 10:30:00-08:00,500,16.1,102.0,0.64,83.05,3.284,86.34,0.1946,0.004451
2020-04-20 11:30:00-08:00,500,18.9,101.9,0.54,83.05,3.284,86.34,0.2183,0.004992
2020-04-20 12:30:00-08:00,500,18.9,101.8,0.48,83.05,3.284,86.34,0.2267,0.005186
2020-04-20 13:30:00-08:00,500,18.3,101.8,0.48,83.05,3.284,86.34,0.2241,0.005126
2020-04-20 14:30:00-08:00,500,17.8,101.7,0.48,83.05,3.284,86.34,0.222,0.005078
2020-04-20 15:30:00-08:00,500,17.2,101.7,0.56,83.05,3.284,86.34,0.2089,0.004778
2020-04-20 16:30:00-08:00,500,16.7,101.7,0.6,83.05,3.284,86.34,0.2019,0.004618
2020-04-20 17:30:00-08:00,500,15.6,101.6,0.64,83.05,3.284,86.34,0.193,0.004414
2020-04-20 18:30:00-08:00,500,13.9,101.6,0.77,83.05,3.284,86.34,0.1727,0.003949
2020-04-20 19:30:00-08:00,500,13.3,101.6,0.77,83.05,3.284,86.34,0.1707,0.003903
2020-04-20 20:30:00-08:00,500,12.8,101.6,0.83,83.05,3.284,86.34,0.163,0.003729
2020-04-20 21:30:00-08:00,500,12.2,101.6,0.86,83.05,3.284,86.34,0.1583,0.00362
2020-04-20 22:30:00-08:00,500,12.2,101.7,0.86,83.05,3.284,86.34,0.1582,0.003619
2020-04-20 23:30:00-08:00,500,12.2,101.6,0.86,83.05,3.284,86.34,0.1583,0.00362
2020-04-21 00:30:00-08:00,500,11.7,101.6,0.89,83.05,3.284,86.34,0.1539,0.003521
2020-04-21 01:30:00-08:00,500,11.7,101.5,0.89,83.05,3.284,86.34,0.154,0.003522
2020-04-21 02:30:00-08:00,500,11.7,101.4,0.89,83.05,3.284,86.34,0.154,0.003523
2020-04-21 03:30:00-08:00,500,12.2,101.4,0.86,83.05,3.284,86.34,0.1584,0.003622
2020-04-21 04:30:00-08:00,500,11.7,101.4,0.89,83.05,3.284,86.34,0.154,0.003523
2020-04-21 05:30:00-08:00,500,11.7,101.4,0.89,83.05,3.284,86.34,0.154,0.003523
2020-04-21 06:30:00-08:00,500,12.2,101.5,0.86,83.05,3.284,86.34,0.1583,0.003621
2020-04-21 07:30:00-08:00,500,12.2,101.5,0.86,83.05,3.284,86.34,0.1583,0.003621
2020-04-21 08:30:00-08:00,500,13.3,101.5,0.8,83.05,3.284,86.34,0.1677,0.003835
2020-04-21 09:30:00-08:00,500,14.4,101.5,0.75,83.05,3.284,86.34,0.1765,0.004037
2020-04-21 10:30:00-08:00,500,14.4,101.5,0.72,83.05,3.284,86.34,0.1797,0.004111
2020-04-21 11:30:00-08:00,500,15.6,101.5,0.67,83.05,3.284,86.34,0.1896,0.004336
2020-04-21 12:30:00-08:00,500,14.4,101.6,0.72,83.05,3.284,86.34,0.1797,0.004109
2020-04-21 13:30:00-08:00,500,14.4,101.6,0.7,83.05,3.284,86.34,0.1818,0.004159
2020-04-21 14:30:00-08:00,500,13.3,101.5,0.77,83.05,3.284,86.34,0.1707,0.003905
