datetime,Qe,T_db,Patm,RH,Wcomp_kW,Wct_kW,Welec_kW,makeup_water_kg_per_s,percent_makeup
2020-01-30 06:30:00-06:00,500,-30.6,99.2,0.67,83.05,3.284,86.34,0.03215,0.0007352
2020-01-30 07:30:00-06:00,500,-31.1,99.2,0.66,83.05,3.284,86.34,0.03121,0.0007137
2020-01-30 08:30:00-06:00,500,-30.0,99.3,0.63,83.05,3.284,86.34,0.03373,0.0007714
2020-01-30 09:30:00-06:00,500,-28.3,99.3,0.59,83.05,3.284,86.34,0.03791,0.0008672
2020-01-30 10:30:00-06:00,500,-26.1,99.3,0.53,83.05,3.284,86.34,0.04399,0.001006
2020-01-30 11:30:00-06:00,500,-24.4,99.4,0.53,83.05,3.284,86.34,0.04847,0.001108
2020-01-30 12:30:00-06:00,500,-22.8,99.1,0.51,83.05,3.284,86.34,0.05338,0.001221
2020-01-30 13:30:00-06:00,500,-21.7,99.0,0.52,83.05,3.284,86.34,0.05649,0.001292
2020-01-30 14:30:00-06:00,500,-21.1,99.1,0.51,83.05,3.284,86.34,0.05842,0.001336
2020-01-30 15:30:00-06:00,500,-20.0,99.1,0.49,83.05,3.284,86.34,0.06219,0.001422
2020-01-30 16:30:00-06:00,500,-20.6,99.0,0.52,83.05,3.284,86.34,0.05981,0.001368
2020-01-30 17:30:00-06:00,500,-22.8,99.1,0.58,83.05,3.284,86.34,0.05228,0.001196
2020-01-30 18:30:00-06:00,500,-22.8,99.0,0.58,83.05,3.284,86.34,0.05232,0.001197
2020-01-30 19:30:00-06:00,500,-22.8,99.0,0.61,83.05,3.284,86.34,0.05184,0.001186
2020-01-30 20:30:00-06:00,500,-23.9,99.0,0.57,83.05,3.284,86.34,0.04941,0.00113
2020-01-30 21:30:00-06:00,500,-25.0,99.0,0.64,83.05,3.284,86.34,0.04552,0.001041
2020-01-30 22:30:00-06:00,500,-25.0,99.0,0.64,83.05,3.284,86.34,0.04552,0.001041
2020-01-30 23:30:00-06:00,500,-24.4,99.1,0.6,83.05,3.284,86.34,0.0476,0.001089
2020-01-31 00:30:00-06:00,500,-24.4,98.9,0.67,83.05,3.284,86.34,0.0467,0.001068
2020-01-31 01:30:00-06:00,500,-25.0,98.8,0.64,83.05,3.284,86.34,0.04559,0.001043
2020-01-31 02:30:00-06:00,500,-25.0,98.9,0.72,83.05,3.284,86.34,0.04449,0.001018
2020-01-31 03:30:00-06:00,500,-26.1,98.8,0.71,83.05,3.284,86.34,0.04196,0.0009596
2020-01-31 04:30:00-06:00,500,-25.6,98.8,0.71,83.05,3.284,86.34,0.04317,0.0009874
2020-01-31 05:30:00-06:00,500,-25.6,99.0,0.71,83.05,3.284,86.34,0.04311,0.0009859
2020-01-31 06:30:00-06:00,500,-24.4,98.8,0.67,83.05,3.284,86.34,0.04673,0.001069
2020-01-31 07:30:00-06:00,500,-23.3,98.8,0.68,83.05,3.284,86.34,0.04947,0.001132
2020-01-31 08:30:00-06:00,500,-22.8,98.9,0.64,83.05,3.284,86.34,0.05141,0.001176
2020-01-31 09:30:00-06:00,500,-21.7,98.8,0.68,83.05,3.284,86.34,0.05382,0.001231
2020-01-31 10:30:00-06:00,500,-20.0,98.9,0.61,83.05,3.284,86.34,0.05995,0.001371
2020-01-31 11:30:00-06:00,500,-18.3,98.9,0.58,83.05,3.284,86.34,0.06577,0.001504
2020-01-31 12:30:00-06:00,500,-17.2,98.8,0.58,83.05,3.284,86.34,0.06931,0.001585
2020-01-31 13:30:00-06:00,500,-16.7,98.8,0.66,83.05,3.284,86.34,0.06895,0.001577
2020-01-31 14:30:00-06:00,500,-16.7,98.8,0.69,83.05,3.284,86.34,0.06822,0.00156
2020-01-31 15:30:00-06:00,500,-16.1,98.8,0.69,83.05,3.284,86.34,0.07006,0.001602
2020-01-31 16:30:00-06:00,500,-15.6,98.8,0.73,83.05,3.284,86.34,0.07054,0.001613
2020-01-31 17:30:00-06:00,500,-15.6,98.9,0.73,83.05,3.284,86.34,0.0705,0.001612
2020-01-31 18:30:00-06:00,500,-14.4,98.9,0.7,83.05,3.284,86.34,0.07501,0.001715
2020-01-31 19:30:00-06:00,500,-13.9,98.9,0.66,83.05,3.284,86.34,0.07775,0.001778
2020-01-31 20:30:00-06:00,500,-13.9,98.9,0.66,83.05,3.284,86.34,0.07775,0.001778
2020-01-31 21:30:00-06:00,500,-13.7,98.9,0.74,83.05,3.284,86.34,0.076,0.001738
2020-01-31 22:30:00-06:00,500,-13.6,99.0,0.77,83.05,3.284,86.34,0.07536,0.001724
2020-01-31 23:30:00-06:00,500,-13.5,99.1,0.86,83.05,3.284,86.34,0.0729,0.001667
2020-02-01 00:30:00-06:00,500,-13.5,99.0,0.63,83.05,3.284,86.34,0.0799,0.001827
2020-02-01 01:30:00-06:00,500,-13.4,99.1,0.63,83.05,3.284,86.34,0.08018,0.001834
2020-02-01 02:30:00-06:00,500,-13.3,99.1,0.7,83.05,3.284,86.34,0.07836,0.001792
2020-02-01 03:30:00-06:00,500,-13.3,99.1,0.66,83.05,3.284,86.34,0.07959,0.00182
2020-02-01 04:30:00-06:00,500,-13.3,99.1,0.66,83.05,3.284,86.34,0.07959,0.00182
2020-02-01 05:30:00-06:00,500,-13.3,99.2,0.7,83.05,3.284,86.34,0.07831,0.001791
2020-02-01 06:30:00-06:00,500,-13.3,99.3,0.7,83.05,3.284,86.34,0.07826,0.00179
2020-02-01 07:30:00-06:00,500,-13.3,99.2,0.7,83.05,3.284,86.34,0.07831,0.001791
2020-02-01 08:30:00-06:00,500,-12.2,99.4,0.7,83.05,3.284,86.34,0.08169,0.001868
2020-02-01 09:30:00-06:00,500,-10.6,99.4,0.73,83.05,3.284,86.34,0.08578,0.001962
2020-02-01 10:30:00-06:00,500,-8.9,99.1,0.67,83.05,3.284,86.34,0.0943,0.002157
2020-02-01 11:30:00-06:00,500,-8.9,99.4,0.67,83.05,3.284,86.34,0.09415,0.002153
2020-02-01 12:30:00-06:00,500,-7.8,99.4,0.65,83.05,3.284,86.34,0.09912,0.002267
2020-02-01 13:30:00-06:00,500,-7.8,99.3,0.65,83.05,3.284,86.34,0.09918,0.002268
2020-02-01 14:30:00-06:00,500,-7.8,99.3,0.68,83.05,3.284,86.34,0.09794,0.00224
2020-02-01 15:30:00-06:00,500,-8.3,99.3,0.68,83.05,3.284,86.34,0.09605,0.002197
2020-02-01 16:30:00-06:00,500,-10.0,99.2,0.67,83.05,3.284,86.34,0.09018,0.002063
2020-02-01 17:30:00-06:00,500,-11.7,99.2,0.73,83.05,3.284,86.34,0.08237,0.001884
2020-02-01 18:30:00-06:00,500,-13.3,99.2,0.73,83.05,3.284,86.34,0.07739,0.00177
2020-02-01 19:30:00-06:00,500,-13.3,99.2,0.73,83.05,3.284,86.34,0.07739,0.00177
2020-02-01 20:30:00-06:00,500,-15.0,99.1,0.76,83.05,3.284,86.34,0.0714,0.001633
2020-02-01 21:30:00-06:00,500,-15.6,99.1,0.79,83.05,3.284,86.34,0.06883,0.001574
2020-02-01 22:30:00-06:00,500,-14.4,99.0,0.8,83.05,3.284,86.34,0.07211,0.001649
2020-02-01 23:30:00-06:00,500,-15.0,99.0,0.76,83.05,3.284,86.34,0.07145,0.001634
2020-02-02 00:30:00-06:00,500,-14.4,98.9,0.8,83.05,3.284,86.34,0.07215,0.00165
2020-02-02 01:30:00-06:00,500,-12.8,98.8,0.8,83.05,3.284,86.34,0.07692,0.001759
2020-02-02 02:30:00-06:00,500,-11.1,98.6,0.73,83.05,3.284,86.34,0.08456,0.001934
2020-02-02 03:30:00-06:00,500,-10.0,98.5,0.74,83.05,3.284,86.34,0.08797,0.002012
2020-02-02 04:30:00-06:00,500,-7.2,98.4,0.59,83.05,3.284,86.34,0.1046,0.002392
2020-02-02 05:30:00-06:00,500,-6.7,98.4,0.62,83.05,3.284,86.34,0.1053,0.002408
2020-02-02 06:30:00-06:00,500,-5.6,98.4,0.62,83.05,3.284,86.34,0.1098,0.00251
2020-02-02 07:30:00-06:00,500,-5.6,98.3,0.65,83.05,3.284,86.34,0.1084,0.00248
2020-02-02 08:30:00-06:00,500,-4.4,98.4,0.66,83.05,3.284,86.34,0.1127,0.002579
2020-02-02 09:30:00-06:00,500,-3.9,98.3,0.66,83.05,3.284,86.34,0.1149,0.002627
2020-02-02 10:30:00-06:00,500,-3.3,98.3,0.69,83.05,3.284,86.34,0.1158,0.002648
2020-02-02 11:30:00-06:00,500,-3.3,98.3,0.75,83.05,3.284,86.34,0.1127,0.002578
2020-02-02 12:30:00-06:00,500,-2.8,98.2,0.75,83.05,3.284,86.34,0.1147,0.002624
2020-02-02 13:30:00-06:00,500,-2.2,98.2,0.75,83.05,3.284,86.34,0.1172,0.00268
2020-02-02 14:30:00-06:00,500,-2.2,98.2,0.78,83.05,3.284,86.34,0.1156,0.002643
2020-02-02 15:30:00-06:00,500,-2.2,98.1,0.78,83.05,3.284,86.34,0.1156,0.002644
2020-02-02 16:30:00-06:00,500,-2.2,98.1,0.78,83.05,3.284,86.34,0.1156,0.002644
2020-02-02 17:30:00-06:00,500,-2.2,98.1,0.78,83.05,3.284,86.34,0.1156,0.002644
2020-02-02 18:30:00-06:00,500,-3.3,98.2,0.66,83.05,3.284,86.34,0.1174,0.002685
2020-02-02 19:30:00-06:00,500,-3.9,98.2,0.66,83.05,3.284,86.34,0.1149,0.002628
2020-02-02 20:30:00-06:00,500,-3.9,98.2,0.63,83.05,3.284,86.34,0.1164,0.002663
2020-02-02 21:30:00-06:00,500,-5.0,98.1,0.63,83.05,3.284,86.34,0.1119,0.00256
2020-02-02 22:30:00-06:00,500,-6.1,98.1,0.68,83.05,3.284,86.34,0.1052,0.002405
2020-02-02 23:30:00-06:00,500,-6.1,98.1,0.71,83.05,3.284,86.34,0.1038,0.002374
2020-02-03 00:30:00-06:00,500,-6.7,98.1,0.71,83.05,3.284,86.34,0.1015,0.002321
2020-02-03 01:30:00-06:00,500,-7.2,98.1,0.71,83.05,3.284,86.34,0.0996,0.002278
2020-02-03 02:30:00-06:00,500,-7.8,98.1,0.71,83.05,3.284,86.34,0.09734,0.002226
2020-02-03 03:30:00-06:00,500,-8.9,98.0,0.74,83.05,3.284,86.34,0.09215,0.002108
2020-02-03 04:30:00-06:00,500,-8.9,98.0,0.74,83.05,3.284,86.34,0.09215,0.002108
2020-02-03 05:30:00-06:00,500,-9.4,98.0,0.74,83.05,3.284,86.34,0.09035,0.002067
2020-02-03 06:30:00-06:00,500,-9.4,98.0,0.74,83.05,3.284,86.34,0.09035,0.002067
2020-02-03 07:30:00-06:00,500,-9.4,97.9,0.74,83.05,3.284,86.34,0.09041,0.002068
2020-02-03 08:30:00-06:00,500,-8.9,97.9,0.71,83.05,3.284,86.34,0.09337,0.002136
2020-02-03 09:30:00-06:00,500,-8.3,97.9,0.74,83.05,3.284,86.34,0.09437,0.002158
2020-02-03 10:30:00-06:00,500,-6.1,97.9,0.68,83.05,3.284,86.34,0.1053,0.002408
2020-02-03 11:30:00-06:00,500,-3.9,97.8,0.66,83.05,3.284,86.34,0.1152,0.002634
2020-02-03 12:30:00-06:00,500,-2.2,97.7,0.63,83.05,3.284,86.34,0.124,0.002836
2020-02-03 13:30:00-06:00,500,-1.1,97.7,0.64,83.05,3.284,86.34,0.1283,0.002933
2020-02-03 14:30:00-06:00,500,-0.6,97.7,0.64,83.05,3.284,86.34,0.1305,0.002984
2020-02-03 15:30:00-06:00,500,-0.6,97.7,0.64,83.05,3.284,86.34,0.1305,0.002984
2020-02-03 16:30:00-06:00,500,-1.1,97.7,0.69,83.05,3.284,86.34,0.1254,0.002868
2020-02-03 17:30:00-06:00,500,-1.1,97.7,0.69,83.05,3.284,86.34,0.1254,0.002868
2020-02-03 18:30:00-06:00,500,-1.1,97.7,0.75,83.05,3.284,86.34,0.122,0.00279
2020-02-03 19:30:00-06:00,500,-1.1,97.7,0.72,83.05,3.284,86.34,0.1237,0.002829
2020-02-03 20:30:00-06:00,500,-1.7,97.7,0.82,83.05,3.284,86.34,0.1156,0.002645
2020-02-03 21:30:00-06:00,500,-1.7,97.6,0.82,83.05,3.284,86.34,0.1157,0.002646
2020-02-03 22:30:00-06:00,500,-1.7,97.6,0.82,83.05,3.284,86.34,0.1157,0.002646
2020-02-03 23:30:00-06:00,500,-2.2,97.6,0.82,83.05,3.284,86.34,0.1137,0.002601
2020-02-04 00:30:00-06:00,500,-2.2,97.5,0.78,83.05,3.284,86.34,0.116,0.002652
2020-02-04 01:30:00-06:00,500,-2.8,97.5,0.78,83.05,3.284,86.34,0.1136,0.002597
2020-02-04 02:30:00-06:00,500,-3.3,97.5,0.81,83.05,3.284,86.34,0.1101,0.002517
2020-02-04 03:30:00-06:00,500,-3.9,97.5,0.81,83.05,3.284,86.34,0.1078,0.002465
2020-02-04 04:30:00-06:00,500,-3.9,97.5,0.81,83.05,3.284,86.34,0.1078,0.002465
2020-02-04 05:30:00-06:00,500,-5.0,97.7,0.81,83.05,3.284,86.34,0.1035,0.002368
2020-02-04 06:30:00-06:00,500,-6.7,97.7,0.77,83.05,3.284,86.34,0.09908,0.002266
2020-02-04 07:30:00-06:00,500,-7.8,97.9,0.74,83.05,3.284,86.34,0.0962,0.0022
2020-02-04 08:30:00-06:00,500,-8.3,98.1,0.74,83.05,3.284,86.34,0.09427,0.002156
2020-02-04 09:30:00-06:00,500,-8.3,98.3,0.65,83.05,3.284,86.34,0.0978,0.002237
2020-02-04 10:30:00-06:00,500,-8.3,98.4,0.59,83.05,3.284,86.34,0.1002,0.002291
2020-02-04 11:30:00-06:00,500,-8.3,98.5,0.59,83.05,3.284,86.34,0.1001,0.00229
2020-02-04 12:30:00-06:00,500,-8.3,98.5,0.62,83.05,3.284,86.34,0.09891,0.002262
2020-02-04 13:30:00-06:00,500,-8.3,98.5,0.59,83.05,3.284,86.34,0.1001,0.00229
2020-02-04 14:30:00-06:00,500,-8.9,98.7,0.54,83.05,3.284,86.34,0.09961,0.002278
2020-02-04 15:30:00-06:00,500,-8.9,98.7,0.54,83.05,3.284,86.34,0.09961,0.002278
2020-02-04 16:30:00-06:00,500,-9.4,98.8,0.49,83.05,3.284,86.34,0.09947,0.002275
2020-02-04 17:30:00-06:00,500,-10.0,98.8,0.51,83.05,3.284,86.34,0.09629,0.002202
2020-02-04 18:30:00-06:00,500,-10.6,98.8,0.51,83.05,3.284,86.34,0.09408,0.002152
2020-02-04 19:30:00-06:00,500,-12.2,98.9,0.58,83.05,3.284,86.34,0.08591,0.001965
2020-02-04 20:30:00-06:00,500,-13.9,98.9,0.57,83.05,3.284,86.34,0.08042,0.001839
2020-02-04 21:30:00-06:00,500,-15.0,98.9,0.57,83.05,3.284,86.34,0.07671,0.001755
2020-02-04 22:30:00-06:00,500,-16.1,98.9,0.57,83.05,3.284,86.34,0.07307,0.001671
2020-02-04 23:30:00-06:00,500,-17.2,98.9,0.59,83.05,3.284,86.34,0.06902,0.001579
2020-02-05 00:30:00-06:00,500,-17.8,98.9,0.62,83.05,3.284,86.34,0.06644,0.00152
2020-02-05 01:30:00-06:00,500,-18.3,98.9,0.62,83.05,3.284,86.34,0.06489,0.001484
2020-02-05 02:30:00-06:00,500,-17.2,98.9,0.59,83.05,3.284,86.34,0.06902,0.001579
2020-02-05 03:30:00-06:00,500,-17.8,99.0,0.62,83.05,3.284,86.34,0.06639,0.001518
2020-02-05 04:30:00-06:00,500,-17.8,99.0,0.62,83.05,3.284,86.34,0.06639,0.001518
2020-02-05 05:30:00-06:00,500,-17.8,99.0,0.62,83.05,3.284,86.34,0.06639,0.001518
2020-02-05 06:30:00-06:00,500,-17.8,99.1,0.62,83.05,3.284,86.34,0.06635,0.001517
2020-02-05 07:30:00-06:00,500,-17.8,99.1,0.59,83.05,3.284,86.34,0.06703,0.001533
2020-02-05 08:30:00-06:00,500,-17.2,99.3,0.59,83.05,3.284,86.34,0.06883,0.001574
2020-02-05 09:30:00-06:00,500,-16.7,99.4,0.54,83.05,3.284,86.34,0.0716,0.001638
2020-02-05 10:30:00-06:00,500,-15.6,99.4,0.49,83.05,3.284,86.34,0.07658,0.001752
2020-02-05 11:30:00-06:00,500,-15.0,99.5,0.47,83.05,3.284,86.34,0.07916,0.00181
2020-02-05 12:30:00-06:00,500,-13.9,99.4,0.43,83.05,3.284,86.34,0.0843,0.001928
2020-02-05 13:30:00-06:00,500,-13.3,99.4,0.41,83.05,3.284,86.34,0.08712,0.001993
2020-02-05 14:30:00-06:00,500,-13.3,99.5,0.43,83.05,3.284,86.34,0.08645,0.001977
2020-02-05 15:30:00-06:00,500,-13.9,99.5,0.45,83.05,3.284,86.34,0.08365,0.001913
2020-02-05 16:30:00-06:00,500,-14.4,99.6,0.45,83.05,3.284,86.34,0.0818,0.001871
2020-02-05 17:30:00-06:00,500,-16.1,99.6,0.49,83.05,3.284,86.34,0.07476,0.00171
2020-02-05 18:30:00-06:00,500,-17.2,99.6,0.51,83.05,3.284,86.34,0.07058,0.001614
2020-02-05 19:30:00-06:00,500,-17.8,99.7,0.54,83.05,3.284,86.34,0.06788,0.001552
2020-02-05 20:30:00-06:00,500,-18.3,99.7,0.56,83.05,3.284,86.34,0.06584,0.001506
2020-02-05 21:30:00-06:00,500,-17.8,99.7,0.56,83.05,3.284,86.34,0.06743,0.001542
2020-02-05 22:30:00-06:00,500,-17.8,99.8,0.54,83.05,3.284,86.34,0.06783,0.001551
2020-02-05 23:30:00-06:00,500,-17.2,99.8,0.54,83.05,3.284,86.34,0.06977,0.001596
2020-02-06 00:30:00-06:00,500,-18.9,99.8,0.59,83.05,3.284,86.34,0.06329,0.001447
2020-02-06 01:30:00-06:00,500,-18.3,99.9,0.51,83.05,3.284,86.34,0.06684,0.001529
2020-02-06 02:30:00-06:00,500,-19.4,99.9,0.53,83.05,3.284,86.34,0.06293,0.001439
2020-02-06 03:30:00-06:00,500,-20.6,100.0,0.55,83.05,3.284,86.34,0.05882,0.001345
2020-02-06 04:30:00-06:00,500,-20.6,100.1,0.55,83.05,3.284,86.34,0.05878,0.001344
2020-02-06 05:30:00-06:00,500,-21.7,100.1,0.55,83.05,3.284,86.34,0.05552,0.00127
2020-02-06 06:30:00-06:00,500,-22.8,100.2,0.58,83.05,3.284,86.34,0.05185,0.001186
2020-02-06 07:30:00-06:00,500,-23.9,100.3,0.57,83.05,3.284,86.34,0.04893,0.001119
2020-02-06 08:30:00-06:00,500,-20.6,100.3,0.55,83.05,3.284,86.34,0.05869,0.001342
2020-02-06 09:30:00-06:00,500,-18.3,100.4,0.51,83.05,3.284,86.34,0.06661,0.001523
2020-02-06 10:30:00-06:00,500,-16.7,100.4,0.49,83.05,3.284,86.34,0.07233,0.001654
2020-02-06 11:30:00-06:00,500,-15.0,100.4,0.47,83.05,3.284,86.34,0.07869,0.0018
2020-02-06 12:30:00-06:00,500,-13.9,100.3,0.45,83.05,3.284,86.34,0.08322,0.001903
2020-02-06 13:30:00-06:00,500,-13.3,100.3,0.43,83.05,3.284,86.34,0.086,0.001967
2020-02-06 14:30:00-06:00,500,-12.8,100.3,0.43,83.05,3.284,86.34,0.08785,0.002009
2020-02-06 15:30:00-06:00,500,-12.8,100.4,0.43,83.05,3.284,86.34,0.0878,0.002008
2020-02-06 16:30:00-06:00,500,-13.3,100.4,0.45,83.05,3.284,86.34,0.08534,0.001952
2020-02-06 17:30:00-06:00,500,-15.6,100.4,0.49,83.05,3.284,86.34,0.07607,0.00174
2020-02-06 18:30:00-06:00,500,-14.4,100.4,0.47,83.05,3.284,86.34,0.0808,0.001848
2020-02-06 19:30:00-06:00,500,-16.1,100.4,0.54,83.05,3.284,86.34,0.0731,0.001672
2020-02-06 20:30:00-06:00,500,-16.7,100.4,0.54,83.05,3.284,86.34,0.07112,0.001627
2020-02-06 21:30:00-06:00,500,-16.7,100.5,0.59,83.05,3.284,86.34,0.06986,0.001598
2020-02-06 22:30:00-06:00,500,-18.9,100.5,0.59,83.05,3.284,86.34,0.06298,0.00144
2020-02-06 23:30:00-06:00,500,-20.6,100.5,0.75,83.05,3.284,86.34,0.05494,0.001257
2020-02-07 00:30:00-06:00,500,-19.4,100.5,0.62,83.05,3.284,86.34,0.06086,0.001392
2020-02-07 01:30:00-06:00,500,-21.1,100.5,0.64,83.05,3.284,86.34,0.05553,0.00127
2020-02-07 02:30:00-06:00,500,-21.1,100.4,0.64,83.05,3.284,86.34,0.05557,0.001271
2020-02-07 03:30:00-06:00,500,-18.9,100.4,0.65,83.05,3.284,86.34,0.06178,0.001413
2020-02-07 04:30:00-06:00,500,-18.3,100.4,0.62,83.05,3.284,86.34,0.06422,0.001469
2020-02-07 05:30:00-06:00,500,-18.3,100.4,0.62,83.05,3.284,86.34,0.06422,0.001469
2020-02-07 06:30:00-06:00,500,-17.2,100.3,0.62,83.05,3.284,86.34,0.06766,0.001548
2020-02-07 07:30:00-06:00,500,-16.1,100.3,0.6,83.05,3.284,86.34,0.07163,0.001638
2020-02-07 08:30:00-06:00,500,-16.1,100.3,0.66,83.05,3.284,86.34,0.07012,0.001604
2020-02-07 09:30:00-06:00,500,-14.4,100.3,0.6,83.05,3.284,86.34,0.07716,0.001765
2020-02-07 10:30:00-06:00,500,-11.7,100.2,0.55,83.05,3.284,86.34,0.08795,0.002011
2020-02-07 11:30:00-06:00,500,-10.0,100.1,0.53,83.05,3.284,86.34,0.09483,0.002169
2020-02-07 12:30:00-06:00,500,-8.9,100.0,0.54,83.05,3.284,86.34,0.09888,0.002262
2020-02-07 13:30:00-06:00,500,-8.3,99.9,0.54,83.05,3.284,86.34,0.1014,0.002318
2020-02-07 14:30:00-06:00,500,-8.3,99.8,0.59,83.05,3.284,86.34,0.0994,0.002273
2020-02-07 15:30:00-06:00,500,-7.8,99.8,0.65,83.05,3.284,86.34,0.09891,0.002262
2020-02-07 16:30:00-06:00,500,-8.3,99.7,0.68,83.05,3.284,86.34,0.09584,0.002192
2020-02-07 17:30:00-06:00,500,-8.3,99.6,0.68,83.05,3.284,86.34,0.09589,0.002193
2020-02-07 18:30:00-06:00,500,-8.9,99.5,0.71,83.05,3.284,86.34,0.09254,0.002117
2020-02-07 19:30:00-06:00,500,-8.9,99.5,0.71,83.05,3.284,86.34,0.09254,0.002117
2020-02-07 20:30:00-06:00,500,-8.9,99.4,0.67,83.05,3.284,86.34,0.09415,0.002153
2020-02-07 21:30:00-06:00,500,-7.8,99.3,0.65,83.05,3.284,86.34,0.09918,0.002268
2020-02-07 22:30:00-06:00,500,-6.7,99.3,0.65,83.05,3.284,86.34,0.1035,0.002366
2020-02-07 23:30:00-06:00,500,-7.2,99.2,0.68,83.05,3.284,86.34,0.1003,0.002294
2020-02-08 00:30:00-06:00,500,-7.2,99.1,0.68,83.05,3.284,86.34,0.1003,0.002295
2020-02-08 01:30:00-06:00,500,-7.2,99.1,0.68,83.05,3.284,86.34,0.1003,0.002295
2020-02-08 02:30:00-06:00,500,-8.3,99.1,0.71,83.05,3.284,86.34,0.09495,0.002172
2020-02-08 03:30:00-06:00,500,-9.4,99.0,0.7,83.05,3.284,86.34,0.09136,0.002089
2020-02-08 04:30:00-06:00,500,-10.0,99.0,0.7,83.05,3.284,86.34,0.08918,0.00204
2020-02-08 05:30:00-06:00,500,-10.0,99.0,0.7,83.05,3.284,86.34,0.08918,0.00204
2020-02-08 06:30:00-06:00,500,-10.0,98.9,0.7,83.05,3.284,86.34,0.08923,0.002041
2020-02-08 07:30:00-06:00,500,-10.0,98.8,0.7,83.05,3.284,86.34,0.08929,0.002042
2020-02-08 08:30:00-06:00,500,-9.4,98.8,0.7,83.05,3.284,86.34,0.09146,0.002092
2020-02-08 09:30:00-06:00,500,-7.8,98.9,0.71,83.05,3.284,86.34,0.09692,0.002217
2020-02-08 10:30:00-06:00,500,-5.6,98.8,0.65,83.05,3.284,86.34,0.1081,0.002473
2020-02-08 11:30:00-06:00,500,-5.0,98.8,0.68,83.05,3.284,86.34,0.1091,0.002496
2020-02-08 12:30:00-06:00,500,-3.9,98.7,0.66,83.05,3.284,86.34,0.1146,0.002622
2020-02-08 13:30:00-06:00,500,-2.8,98.6,0.66,83.05,3.284,86.34,0.1193,0.002728
2020-02-08 14:30:00-06:00,500,-2.2,98.6,0.66,83.05,3.284,86.34,0.1218,0.002786
2020-02-08 15:30:00-06:00,500,-2.2,98.5,0.69,83.05,3.284,86.34,0.1202,0.00275
2020-02-08 16:30:00-06:00,500,-2.2,98.5,0.69,83.05,3.284,86.34,0.1202,0.00275
2020-02-08 17:30:00-06:00,500,-4.4,98.5,0.75,83.05,3.284,86.34,0.1083,0.002476
2020-02-08 18:30:00-06:00,500,-4.4,98.4,0.75,83.05,3.284,86.34,0.1083,0.002478
2020-02-08 19:30:00-06:00,500,-5.0,98.4,0.78,83.05,3.284,86.34,0.1046,0.002392
2020-02-08 20:30:00-06:00,500,-2.8,98.4,0.75,83.05,3.284,86.34,0.1146,0.002622
2020-02-08 21:30:00-06:00,500,-1.7,98.3,0.75,83.05,3.284,86.34,0.1191,0.002725
2020-02-08 22:30:00-06:00,500,0.0,98.3,0.75,83.05,3.284,86.34,0.1262,0.002887
2020-02-08 23:30:00-06:00,500,0.0,98.2,0.72,83.05,3.284,86.34,0.1281,0.002929
2020-02-09 00:30:00-06:00,500,0.6,98.3,0.72,83.05,3.284,86.34,0.1303,0.002981
2020-02-09 01:30:00-06:00,500,0.0,98.3,0.72,83.05,3.284,86.34,0.128,0.002928
2020-02-09 02:30:00-06:00,500,-1.1,98.3,0.75,83.05,3.284,86.34,0.1216,0.002782
2020-02-09 03:30:00-06:00,500,-0.6,98.3,0.72,83.05,3.284,86.34,0.1254,0.002869
2020-02-09 04:30:00-06:00,500,-1.7,98.3,0.75,83.05,3.284,86.34,0.1191,0.002725
2020-02-09 05:30:00-06:00,500,-1.7,98.3,0.75,83.05,3.284,86.34,0.1191,0.002725
2020-02-09 06:30:00-06:00,500,-3.9,98.4,0.75,83.05,3.284,86.34,0.1103,0.002522
2020-02-09 07:30:00-06:00,500,-3.9,98.4,0.78,83.05,3.284,86.34,0.1088,0.002488
2020-02-09 08:30:00-06:00,500,-1.1,98.4,0.72,83.05,3.284,86.34,0.1233,0.002819
2020-02-09 09:30:00-06:00,500,0.6,98.5,0.7,83.05,3.284,86.34,0.1314,0.003006
2020-02-09 10:30:00-06:00,500,1.7,98.4,0.7,83.05,3.284,86.34,0.1358,0.003106
2020-02-09 11:30:00-06:00,500,2.2,98.4,0.7,83.05,3.284,86.34,0.1377,0.00315
2020-02-09 12:30:00-06:00,500,3.9,98.4,0.65,83.05,3.284,86.34,0.148,0.003384
2020-02-09 13:30:00-06:00,500,5.0,98.3,0.62,83.05,3.284,86.34,0.1548,0.00354
2020-02-09 14:30:00-06:00,500,5.6,98.3,0.6,83.05,3.284,86.34,0.1589,0.003634
2020-02-09 15:30:00-06:00,500,5.6,98.3,0.6,83.05,3.284,86.34,0.1589,0.003634
2020-02-09 16:30:00-06:00,500,4.4,98.3,0.65,83.05,3.284,86.34,0.1501,0.003432
2020-02-09 17:30:00-06:00,500,3.3,98.4,0.65,83.05,3.284,86.34,0.1455,0.003329
2020-02-09 18:30:00-06:00,500,2.8,98.4,0.67,83.05,3.284,86.34,0.1421,0.003251
2020-02-09 19:30:00-06:00,500,2.2,98.4,0.7,83.05,3.284,86.34,0.1377,0.00315
2020-02-09 20:30:00-06:00,500,0.6,98.4,0.75,83.05,3.284,86.34,0.1284,0.002938
2020-02-09 21:30:00-06:00,500,0.0,98.4,0.79,83.05,3.284,86.34,0.1238,0.002832
2020-02-09 22:30:00-06:00,500,0.0,98.4,0.79,83.05,3.284,86.34,0.1238,0.002832
2020-02-09 23:30:00-06:00,500,-1.1,98.4,0.82,83.05,3.284,86.34,0.1176,0.00269
