,datetime,electricity_demand,heat_demand,cooling_demand,City,Building,AC_id,AC_modules,heat_cooling,electricity_cooling,ABC_id,ABC_modules,total_electricity_demand,total_heat_demand
52,2020-01-03 04:30:00-07:00,15.3625033476,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,15.3625033476,0.02
53,2020-01-03 05:30:00-07:00,23.5743464989,73.5387271889,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,23.5743464989,73.5387271889
54,2020-01-03 06:30:00-07:00,39.2397896783778,74.70383569714001,0.04842285326436,albuquerque,full_service_restaurant,AC3,3,0.0,0.014242015665988235,None,0,39.25403169404378,74.70383569714001
55,2020-01-03 07:30:00-07:00,43.3092621111001,76.5794129484,0.05451318537962,albuquerque,full_service_restaurant,AC3,3,0.0,0.016033289817535296,None,0,43.32529540091763,76.5794129484
56,2020-01-03 08:30:00-07:00,42.28887374827918,63.6361023356,0.0021457000991122,albuquerque,full_service_restaurant,AC3,3,0.0,0.0006310882644447647,None,0,42.28950483654362,63.6361023356
57,2020-01-03 09:30:00-07:00,34.8449174889,46.1104094659,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.8449174889,46.1104094659
58,2020-01-03 10:30:00-07:00,42.36316591859326,37.3440649839,0.009661280005611998,albuquerque,full_service_restaurant,AC3,3,0.0,0.0028415529428270584,None,0,42.366007471536086,37.3440649839
59,2020-01-03 11:30:00-07:00,43.1230796065,21.94918567561,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,43.1230796065,21.94918567561
60,2020-01-03 12:30:00-07:00,42.48948777853019,10.9992977825,0.028730951345278,albuquerque,full_service_restaurant,AC3,3,0.0,0.008450279807434706,None,0,42.497938058337624,10.9992977825
61,2020-01-03 13:30:00-07:00,34.9879384298,9.893156851506,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9879384298,9.893156851506
62,2020-01-03 14:30:00-07:00,34.9934557675,8.7173326205134,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9934557675,8.7173326205134
63,2020-01-03 15:30:00-07:00,34.9750921385,8.6808860913186,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9750921385,8.6808860913186
64,2020-01-03 16:30:00-07:00,42.36863394806005,12.38758190934,0.017756337291809997,albuquerque,full_service_restaurant,AC3,3,0.0,0.005222452144649999,None,0,42.3738564002047,12.38758190934
65,2020-01-03 17:30:00-07:00,46.5714573868,23.528661019300003,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5714573868,23.528661019300003
66,2020-01-03 18:30:00-07:00,46.5473236294,32.8058307985,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5473236294,32.8058307985
67,2020-01-03 19:30:00-07:00,39.0272889809,41.301121931400004,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.0272889809,41.301121931400004
68,2020-01-03 20:30:00-07:00,39.0055116072,42.633383450400004,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.0055116072,42.633383450400004
69,2020-01-03 21:30:00-07:00,38.9337144431,60.6063065533,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9337144431,60.6063065533
70,2020-01-03 22:30:00-07:00,38.9080676336,67.1406975161,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9080676336,67.1406975161
71,2020-01-03 23:30:00-07:00,39.7178801418,63.22023118894,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.7178801418,63.22023118894
72,2020-01-04 00:30:00-07:00,22.9578044657,69.0660771612,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,22.9578044657,69.0660771612
73,2020-01-04 01:30:00-07:00,14.6606495019,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6606495019,0.02
74,2020-01-04 02:30:00-07:00,14.6818659495,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6818659495,0.02
75,2020-01-04 03:30:00-07:00,14.694112715,0.592089170058,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.694112715,0.592089170058
76,2020-01-04 04:30:00-07:00,14.843755766,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.843755766,0.02
77,2020-01-04 05:30:00-07:00,23.0554499554,76.002271209858,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,23.0554499554,76.002271209858
78,2020-01-04 06:30:00-07:00,39.00889498322734,77.20504079385,0.03312021469610799,albuquerque,full_service_restaurant,AC3,3,0.0,0.009741239616502351,None,0,39.018636222843845,77.20504079385
79,2020-01-04 07:30:00-07:00,43.305229488578,84.8335414049,0.046411449423599996,albuquerque,full_service_restaurant,AC3,3,0.0,0.013650426301058822,None,0,43.31887991487906,84.8335414049
80,2020-01-04 08:30:00-07:00,42.27113868152717,72.90518370929999,0.0037729313567654,albuquerque,full_service_restaurant,AC3,3,0.0,0.0011096856931662941,None,0,42.272248367220335,72.90518370929999
81,2020-01-04 09:30:00-07:00,34.8165767178,57.5481627037,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.8165767178,57.5481627037
82,2020-01-04 10:30:00-07:00,42.334062727875654,47.8924622725,0.011667308432492,albuquerque,full_service_restaurant,AC3,3,0.0,0.0034315613036741176,None,0,42.337494289179325,47.8924622725
83,2020-01-04 11:30:00-07:00,43.1020693234,30.9799739337,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,43.1020693234,30.9799739337
84,2020-01-04 12:30:00-07:00,42.45662749920461,13.617218716610001,0.010026168502481999,albuquerque,full_service_restaurant,AC3,3,0.0,0.0029488730889652938,None,0,42.459576372293576,13.617218716610001
85,2020-01-04 13:30:00-07:00,34.9492494516,10.228002665848999,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9492494516,10.228002665848999
86,2020-01-04 14:30:00-07:00,34.9529431831,13.447559184620001,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9529431831,13.447559184620001
87,2020-01-04 15:30:00-07:00,34.9240750511,21.30534782142,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9240750511,21.30534782142
88,2020-01-04 16:30:00-07:00,42.32763433145171,24.849055638099998,0.024039135723501998,albuquerque,full_service_restaurant,AC3,3,0.0,0.0070703340363241175,None,0,42.33470466548803,24.849055638099998
89,2020-01-04 17:30:00-07:00,46.5542234392,30.566377904899998,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5542234392,30.566377904899998
90,2020-01-04 18:30:00-07:00,46.5419000846,34.4311106016,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5419000846,34.4311106016
91,2020-01-04 19:30:00-07:00,39.1732566935,41.00577127059999,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.1732566935,41.00577127059999
92,2020-01-04 20:30:00-07:00,39.1382555064,44.5566098031,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.1382555064,44.5566098031
93,2020-01-04 21:30:00-07:00,39.055802744,54.7802773759,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.055802744,54.7802773759
94,2020-01-04 22:30:00-07:00,38.9437215345,56.004829202699995,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9437215345,56.004829202699995
95,2020-01-04 23:30:00-07:00,39.738423944,51.320896732449995,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.738423944,51.320896732449995
96,2020-01-05 00:30:00-07:00,22.9921971459,59.4341159065,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,22.9921971459,59.4341159065
97,2020-01-05 01:30:00-07:00,14.6892100775,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6892100775,0.02
98,2020-01-05 02:30:00-07:00,14.7154651676,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.7154651676,0.02
99,2020-01-05 03:30:00-07:00,14.7203455628,0.592059006739,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.7203455628,0.592059006739
100,2020-01-05 04:30:00-07:00,14.8590792683,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.8590792683,0.02
101,2020-01-05 05:30:00-07:00,23.0788936239,63.863715672142,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,23.0788936239,63.863715672142
102,2020-01-05 06:30:00-07:00,39.0241433553053,65.15959568183,0.05047631691986,albuquerque,full_service_restaurant,AC3,3,0.0,0.014845975564664706,None,0,39.03898933086996,65.15959568183
103,2020-01-05 07:30:00-07:00,43.312861218873195,75.8002661494,0.06361981480184001,albuquerque,full_service_restaurant,AC3,3,0.0,0.018711710235835295,None,0,43.33157292910903,75.8002661494
104,2020-01-05 08:30:00-07:00,42.300686459270494,60.17138170449999,0.0036976623121228,albuquerque,full_service_restaurant,AC3,3,0.0,0.001087547738859647,None,0,42.30177400700936,60.17138170449999
105,2020-01-05 09:30:00-07:00,34.874316018,38.4186213801,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.874316018,38.4186213801
106,2020-01-05 10:30:00-07:00,42.39866557080874,27.1587816002,0.010824324286788,albuquerque,full_service_restaurant,AC3,3,0.0,0.0031836247902317645,None,0,42.40184919559897,27.1587816002
107,2020-01-05 11:30:00-07:00,43.146394402,15.78967091948,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,43.146394402,15.78967091948
108,2020-01-05 12:30:00-07:00,42.5076143367639,11.5784409673,0.15616354271718,albuquerque,full_service_restaurant,AC3,3,0.0,0.04593045374034706,None,0,42.55354479050425,11.5784409673
109,2020-01-05 13:30:00-07:00,35.00840134022012,9.873141217799999,0.009106787323543999,albuquerque,full_service_restaurant,AC3,3,0.0,0.002678466859865882,None,0,35.01107980707999,9.873141217799999
110,2020-01-05 14:30:00-07:00,35.0166071103,8.7604586840823,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,35.0166071103,8.7604586840823
111,2020-01-05 15:30:00-07:00,34.9977416187,8.682064001406099,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9977416187,8.682064001406099
112,2020-01-05 16:30:00-07:00,42.39453078511989,9.613317087599999,0.014706754604417999,albuquerque,full_service_restaurant,AC3,3,0.0,0.004325516060122941,None,0,42.39885630118001,9.613317087599999
113,2020-01-05 17:30:00-07:00,46.5987427924,16.607033992730003,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5987427924,16.607033992730003
114,2020-01-05 18:30:00-07:00,46.5674567933,25.7001462857,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5674567933,25.7001462857
115,2020-01-05 19:30:00-07:00,39.182442054,36.3193719564,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.182442054,36.3193719564
116,2020-01-05 20:30:00-07:00,39.1459651678,38.4545194158,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.1459651678,38.4545194158
117,2020-01-05 21:30:00-07:00,39.0593381943,50.850620829700006,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.0593381943,50.850620829700006
118,2020-01-05 22:30:00-07:00,38.9374651927,55.5303340248,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9374651927,55.5303340248
119,2020-01-05 23:30:00-07:00,39.7239509996,56.15135213074,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.7239509996,56.15135213074
120,2020-01-06 00:30:00-07:00,22.9655203034,66.20631065735,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,22.9655203034,66.20631065735
121,2020-01-06 01:30:00-07:00,14.6681303211,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6681303211,0.02
122,2020-01-06 02:30:00-07:00,14.6882782799,0.592080125881,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6882782799,0.592080125881
123,2020-01-06 03:30:00-07:00,14.6951714415,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6951714415,0.02
124,2020-01-06 04:30:00-07:00,15.3585114768,0.59208601648,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,15.3585114768,0.59208601648
125,2020-01-06 05:30:00-07:00,23.570117381,72.70605662519999,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,23.570117381,72.70605662519999
126,2020-01-06 06:30:00-07:00,39.2378092203973,73.74295627459999,0.048143650470259994,albuquerque,full_service_restaurant,AC3,3,0.0,0.014159897197135292,None,0,39.251969117594435,73.74295627459999
127,2020-01-06 07:30:00-07:00,43.3059170430801,78.4409468602,0.04859040589562,albuquerque,full_service_restaurant,AC3,3,0.0,0.014291295851652942,None,0,43.32020833893176,78.4409468602
128,2020-01-06 08:30:00-07:00,42.267510921371894,73.936374323,0.0050615381668179995,albuquerque,full_service_restaurant,AC3,3,0.0,0.001488687696122941,None,0,42.26899960906802,73.936374323
129,2020-01-06 09:30:00-07:00,34.7817033748,69.04775609149999,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.7817033748,69.04775609149999
130,2020-01-06 10:30:00-07:00,42.28418247815515,63.4387201647,0.01796842291043,albuquerque,full_service_restaurant,AC3,3,0.0,0.00528483026777353,None,0,42.28946730842293,63.4387201647
131,2020-01-06 11:30:00-07:00,43.0795374278,44.1464172352,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,43.0795374278,44.1464172352
132,2020-01-06 12:30:00-07:00,42.4230595281,21.6480468998,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,42.4230595281,21.6480468998
133,2020-01-06 13:30:00-07:00,34.9147709147,15.61887658964,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9147709147,15.61887658964
134,2020-01-06 14:30:00-07:00,34.9132715477,19.667797105029997,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.9132715477,19.667797105029997
135,2020-01-06 15:30:00-07:00,34.8888423915,27.27252080298,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.8888423915,27.27252080298
136,2020-01-06 16:30:00-07:00,42.28930188397174,35.3169490839,0.009400076827388,albuquerque,full_service_restaurant,AC3,3,0.0,0.0027647284786435295,None,0,42.292066612450384,35.3169490839
137,2020-01-06 17:30:00-07:00,46.5008631668,47.6342227847,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.5008631668,47.6342227847
138,2020-01-06 18:30:00-07:00,46.4965454361,49.3207397307,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,46.4965454361,49.3207397307
139,2020-01-06 19:30:00-07:00,38.9881714664,53.9277392062,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9881714664,53.9277392062
140,2020-01-06 20:30:00-07:00,38.9661623203,55.1491575382,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9661623203,55.1491575382
141,2020-01-06 21:30:00-07:00,38.9231977969,63.845605769200006,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9231977969,63.845605769200006
142,2020-01-06 22:30:00-07:00,38.9068456642,68.7465752833,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,38.9068456642,68.7465752833
143,2020-01-06 23:30:00-07:00,39.7092790742,69.49772077247,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,39.7092790742,69.49772077247
144,2020-01-07 00:30:00-07:00,22.9460254355,77.62705592862001,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,22.9460254355,77.62705592862001
145,2020-01-07 01:30:00-07:00,14.6533459582,0.592056397318,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6533459582,0.592056397318
146,2020-01-07 02:30:00-07:00,14.6724280952,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6724280952,0.02
147,2020-01-07 03:30:00-07:00,14.6825475447,0.02,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.6825475447,0.02
148,2020-01-07 04:30:00-07:00,14.8329052503,0.592062320748,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,14.8329052503,0.592062320748
149,2020-01-07 05:30:00-07:00,23.047697463078638,84.70356423519999,0.030028523101168002,albuquerque,full_service_restaurant,AC3,3,0.0,0.00883191855916706,None,0,23.056529381637805,84.70356423519999
150,2020-01-07 06:30:00-07:00,39.0043940566421,80.356664295,0.03815184898002,albuquerque,full_service_restaurant,AC3,3,0.0,0.011221132052947058,None,0,39.015615188695044,80.356664295
151,2020-01-07 07:30:00-07:00,43.3018901579015,64.91007788787,0.0299009566343,albuquerque,full_service_restaurant,AC3,3,0.0,0.008794399010088235,None,0,43.31068455691158,64.91007788787
152,2020-01-07 08:30:00-07:00,42.262876091979415,56.32645524963,0.0026032949582306,albuquerque,full_service_restaurant,AC3,3,0.0,0.0007656749877148824,None,0,42.263641766967126,56.32645524963
153,2020-01-07 09:30:00-07:00,34.7861959640807,66.2363532328,0.00473053229334,albuquerque,full_service_restaurant,AC3,3,0.0,0.0013913330274529412,None,0,34.78758729710815,66.2363532328
154,2020-01-07 10:30:00-07:00,42.304260155011654,58.1943469889,0.010177361735729999,albuquerque,full_service_restaurant,AC3,3,0.0,0.0029933416869794113,None,0,42.307253496698635,58.1943469889
155,2020-01-07 11:30:00-07:00,43.0834130312,42.8054856578,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,43.0834130312,42.8054856578
156,2020-01-07 12:30:00-07:00,42.4047717506,35.8290969342,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,42.4047717506,35.8290969342
157,2020-01-07 13:30:00-07:00,34.880084015,34.953282487,0.0,albuquerque,full_service_restaurant,AC3,3,0.0,0.0,None,0,34.880084015,34.953282487
