,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
4389,100.0,18.3,101.1,0.76,1,145,84.61,0.07773
4390,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4391,100.0,17.8,101.0,0.8,1,145,84.61,0.07563
4392,100.0,17.8,101.0,0.84,1,145,84.61,0.07414
4393,100.0,17.2,101.0,0.84,1,145,84.61,0.07347
4394,100.0,18.0,101.0,0.83,1,145,84.61,0.07473
4395,100.0,17.8,101.0,0.84,1,145,84.61,0.07414
4396,100.0,18.3,101.1,0.81,1,145,84.61,0.0758
4397,100.0,18.3,101.1,0.78,1,145,84.61,0.07695
4398,100.0,19.4,101.2,0.7,1,145,84.61,0.08145
4399,100.0,20.0,101.2,0.68,1,145,84.61,0.08304
4400,100.0,21.7,101.2,0.59,1,145,84.61,0.08929
4401,100.0,21.7,101.2,0.66,1,145,84.61,0.08601
4402,100.0,22.2,101.3,0.64,1,145,84.61,0.08753
4403,100.0,22.2,101.2,0.61,1,145,84.61,0.08898
4404,100.0,22.2,101.2,0.61,1,145,84.61,0.08898
4405,100.0,21.7,101.1,0.63,1,145,84.61,0.08742
4406,100.0,21.1,101.1,0.66,1,145,84.61,0.0853
4407,100.0,21.1,101.0,0.66,1,145,84.61,0.08532
4408,100.0,20.0,101.0,0.68,1,145,84.61,0.08308
4409,100.0,20.0,101.0,0.68,1,145,84.61,0.08308
4410,100.0,18.9,101.0,0.7,1,145,84.61,0.08088
4411,100.0,17.8,101.0,0.78,1,145,84.61,0.07639
4412,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4413,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4414,100.0,17.2,101.0,0.84,1,145,84.61,0.07347
4415,100.0,16.7,101.1,0.84,1,145,84.61,0.07289
4416,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4417,100.0,16.7,101.1,0.84,1,145,84.61,0.07289
4418,100.0,16.7,101.1,0.8,1,145,84.61,0.07434
4419,100.0,16.7,101.1,0.84,1,145,84.61,0.07289
4420,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4421,100.0,17.8,101.2,0.78,1,145,84.61,0.07635
4422,100.0,18.9,101.2,0.7,1,145,84.61,0.08083
4423,100.0,19.4,101.2,0.68,1,145,84.61,0.08229
4424,100.0,20.6,101.2,0.61,1,145,84.61,0.0869
4425,100.0,21.7,101.2,0.57,1,145,84.61,0.09025
4426,100.0,22.2,101.2,0.61,1,145,84.61,0.08898
4427,100.0,22.2,101.2,0.59,1,145,84.61,0.08995
4428,100.0,22.8,101.2,0.57,1,145,84.61,0.09172
4429,100.0,22.2,101.1,0.61,1,145,84.61,0.089
4430,100.0,21.1,101.1,0.66,1,145,84.61,0.0853
4431,100.0,21.1,101.0,0.63,1,145,84.61,0.08668
4432,100.0,20.0,101.0,0.7,1,145,84.61,0.08223
4433,100.0,19.4,100.9,0.68,1,145,84.61,0.08236
4434,100.0,18.3,100.9,0.73,1,145,84.61,0.07895
4435,100.0,18.3,100.9,0.73,1,145,84.61,0.07895
4436,100.0,17.8,101.0,0.78,1,145,84.61,0.07639
4437,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4438,100.0,16.7,101.0,0.84,1,145,84.61,0.07291
4439,100.0,16.1,101.0,0.87,1,145,84.61,0.07119
4440,100.0,16.1,101.0,0.83,1,145,84.61,0.07259
4441,100.0,16.1,101.0,0.83,1,145,84.61,0.07259
4442,100.0,16.1,101.0,0.83,1,145,84.61,0.07259
4443,100.0,16.7,101.0,0.84,1,145,84.61,0.07291
4444,100.0,15.6,101.0,0.86,1,145,84.61,0.07097
4445,100.0,16.7,101.0,0.84,1,145,84.61,0.07291
4446,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4447,100.0,18.3,101.1,0.76,1,145,84.61,0.07773
4448,100.0,19.4,101.1,0.68,1,145,84.61,0.08231
4449,100.0,20.6,101.1,0.65,1,145,84.61,0.08512
4450,100.0,21.1,101.0,0.66,1,145,84.61,0.08532
4451,100.0,21.7,101.0,0.61,1,145,84.61,0.08839
4452,100.0,21.1,101.0,0.63,1,145,84.61,0.08668
4453,100.0,20.6,101.0,0.65,1,145,84.61,0.08515
4454,100.0,20.6,101.0,0.65,1,145,84.61,0.08515
4455,100.0,20.6,100.9,0.65,1,145,84.61,0.08517
4456,100.0,20.0,100.8,0.7,1,145,84.61,0.08227
4457,100.0,19.4,100.8,0.73,1,145,84.61,0.0803
4458,100.0,18.3,100.8,0.76,1,145,84.61,0.07779
4459,100.0,18.3,100.8,0.76,1,145,84.61,0.07779
4460,100.0,18.3,100.9,0.78,1,145,84.61,0.07699
4461,100.0,18.3,100.9,0.81,1,145,84.61,0.07584
4462,100.0,18.3,100.9,0.78,1,145,84.61,0.07699
4463,100.0,17.8,100.9,0.84,1,145,84.61,0.07416
4464,100.0,17.8,100.9,0.84,1,145,84.61,0.07416
4465,100.0,17.8,100.9,0.87,1,145,84.61,0.07305
4466,100.0,17.8,100.9,0.87,1,145,84.61,0.07305
4467,100.0,17.2,100.9,0.87,1,145,84.61,0.07241
4468,100.0,17.2,101.0,0.9,1,145,84.61,0.07132
4469,100.0,17.8,101.0,0.84,1,145,84.61,0.07414
4470,100.0,18.3,101.0,0.81,1,145,84.61,0.07582
4471,100.0,20.0,101.1,0.73,1,145,84.61,0.08094
4472,100.0,21.1,101.1,0.71,1,145,84.61,0.08308
4473,100.0,21.1,101.1,0.68,1,145,84.61,0.0844
4474,100.0,21.7,101.1,0.66,1,145,84.61,0.08603
4475,100.0,22.2,101.1,0.64,1,145,84.61,0.08758
4476,100.0,21.7,101.0,0.66,1,145,84.61,0.08606
4477,100.0,21.7,101.0,0.66,1,145,84.61,0.08606
4478,100.0,21.1,101.0,0.71,1,145,84.61,0.0831
4479,100.0,21.1,100.9,0.68,1,145,84.61,0.08445
4480,100.0,20.0,100.9,0.7,1,145,84.61,0.08225
4481,100.0,19.4,100.9,0.73,1,145,84.61,0.08027
4482,100.0,18.9,100.9,0.73,1,145,84.61,0.07968
4483,100.0,18.3,100.9,0.76,1,145,84.61,0.07777
4484,100.0,17.8,101.0,0.78,1,145,84.61,0.07639
4485,100.0,17.8,101.0,0.8,1,145,84.61,0.07563
4486,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4487,100.0,16.7,101.0,0.84,1,145,84.61,0.07291
4488,100.0,17.2,101.0,0.78,1,145,84.61,0.07568
4489,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4490,100.0,16.7,101.0,0.84,1,145,84.61,0.07291
4491,100.0,16.7,101.0,0.86,1,145,84.61,0.0722
4492,100.0,16.1,101.1,0.87,1,145,84.61,0.07117
4493,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4494,100.0,18.3,101.1,0.78,1,145,84.61,0.07695
4495,100.0,20.6,101.2,0.68,1,145,84.61,0.08378
4496,100.0,20.6,101.1,0.68,1,145,84.61,0.0838
4497,100.0,21.1,101.1,0.66,1,145,84.61,0.0853
4498,100.0,21.1,101.1,0.68,1,145,84.61,0.0844
4499,100.0,22.2,101.1,0.64,1,145,84.61,0.08758
4500,100.0,22.2,101.1,0.64,1,145,84.61,0.08758
4501,100.0,21.7,101.1,0.68,1,145,84.61,0.08512
4502,100.0,21.1,101.0,0.68,1,145,84.61,0.08443
4503,100.0,20.6,101.0,0.7,1,145,84.61,0.08295
4504,100.0,20.0,101.0,0.73,1,145,84.61,0.08096
4505,100.0,18.9,101.0,0.78,1,145,84.61,0.07766
4506,100.0,18.3,101.0,0.81,1,145,84.61,0.07582
4507,100.0,17.8,101.0,0.84,1,145,84.61,0.07414
4508,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4509,100.0,17.8,101.1,0.75,1,145,84.61,0.07752
4510,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4511,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4512,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4513,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4514,100.0,17.0,101.1,0.82,1,145,84.61,0.07396
4515,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4516,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4517,100.0,18.3,101.2,0.76,1,145,84.61,0.07771
4518,100.0,18.9,101.2,0.73,1,145,84.61,0.07961
4519,100.0,20.0,101.2,0.68,1,145,84.61,0.08304
4520,100.0,21.0,101.2,0.6,1,145,84.61,0.08789
4521,100.0,21.1,101.2,0.63,1,145,84.61,0.08664
4522,100.0,22.2,101.3,0.57,1,145,84.61,0.0909
4523,100.0,22.8,101.2,0.57,1,145,84.61,0.09172
4524,100.0,21.7,101.2,0.61,1,145,84.61,0.08834
4525,100.0,21.7,101.1,0.63,1,145,84.61,0.08742
4526,100.0,21.1,101.1,0.71,1,145,84.61,0.08308
4527,100.0,20.6,101.1,0.73,1,145,84.61,0.08164
4528,100.0,20.0,101.0,0.73,1,145,84.61,0.08096
4529,100.0,19.4,101.1,0.76,1,145,84.61,0.07901
4530,100.0,18.3,101.1,0.78,1,145,84.61,0.07695
4531,100.0,18.3,101.1,0.76,1,145,84.61,0.07773
4532,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4533,100.0,17.8,101.1,0.84,1,145,84.61,0.07412
4534,100.0,17.8,101.1,0.84,1,145,84.61,0.07412
4535,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4536,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4537,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4538,100.0,16.7,101.0,0.86,1,145,84.61,0.0722
4539,100.0,16.1,101.0,0.87,1,145,84.61,0.07119
4540,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4541,100.0,18.3,101.1,0.78,1,145,84.61,0.07695
4542,100.0,18.9,101.1,0.75,1,145,84.61,0.07883
4543,100.0,18.9,101.2,0.75,1,145,84.61,0.07881
4544,100.0,18.9,101.2,0.78,1,145,84.61,0.07762
4545,100.0,20.0,101.2,0.73,1,145,84.61,0.08092
4546,100.0,21.1,101.2,0.68,1,145,84.61,0.08438
4547,100.0,21.1,101.2,0.68,1,145,84.61,0.08438
4548,100.0,21.7,101.1,0.63,1,145,84.61,0.08742
4549,100.0,21.7,101.1,0.63,1,145,84.61,0.08742
4550,100.0,22.2,101.1,0.61,1,145,84.61,0.089
4551,100.0,20.6,101.0,0.68,1,145,84.61,0.08382
4552,100.0,19.4,101.0,0.73,1,145,84.61,0.08025
4553,100.0,18.9,101.0,0.75,1,145,84.61,0.07885
4554,100.0,17.8,101.0,0.78,1,145,84.61,0.07639
4555,100.0,17.2,101.0,0.84,1,145,84.61,0.07347
4556,100.0,17.2,101.0,0.84,1,145,84.61,0.07347
4557,100.0,17.2,101.0,0.81,1,145,84.61,0.07457
4558,100.0,16.7,101.1,0.84,1,145,84.61,0.07289
4559,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4560,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4561,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4562,100.0,17.2,101.1,0.81,1,145,84.61,0.07455
4563,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4564,100.0,17.8,101.1,0.78,1,145,84.61,0.07637
4565,100.0,18.3,101.1,0.73,1,145,84.61,0.07891
4566,100.0,18.3,101.2,0.7,1,145,84.61,0.08008
4567,100.0,20.0,101.2,0.63,1,145,84.61,0.08521
4568,100.0,21.1,101.2,0.61,1,145,84.61,0.08756
4569,100.0,21.1,101.2,0.59,1,145,84.61,0.08849
4570,100.0,21.1,101.2,0.59,1,145,84.61,0.08849
4571,100.0,22.2,101.2,0.57,1,145,84.61,0.09093
4572,100.0,22.2,101.2,0.57,1,145,84.61,0.09093
4573,100.0,21.1,101.1,0.63,1,145,84.61,0.08666
4574,100.0,21.1,101.1,0.63,1,145,84.61,0.08666
4575,100.0,20.6,101.0,0.68,1,145,84.61,0.08382
4576,100.0,19.4,101.0,0.73,1,145,84.61,0.08025
4577,100.0,18.9,101.0,0.75,1,145,84.61,0.07885
4578,100.0,18.3,101.0,0.81,1,145,84.61,0.07582
4579,100.0,17.8,101.0,0.8,1,145,84.61,0.07563
4580,100.0,17.8,101.1,0.84,1,145,84.61,0.07412
4581,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4582,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4583,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4584,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4585,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4586,100.0,17.2,101.1,0.84,1,145,84.61,0.07345
4587,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4588,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4589,100.0,18.3,101.2,0.76,1,145,84.61,0.07771
4590,100.0,18.3,101.2,0.76,1,145,84.61,0.07771
4591,100.0,18.9,101.2,0.7,1,145,84.61,0.08083
4592,100.0,19.4,101.3,0.68,1,145,84.61,0.08227
4593,100.0,21.1,101.3,0.63,1,145,84.61,0.08662
4594,100.0,20.6,101.2,0.63,1,145,84.61,0.086
4595,100.0,21.7,101.2,0.61,1,145,84.61,0.08834
4596,100.0,21.7,101.2,0.61,1,145,84.61,0.08834
4597,100.0,22.2,101.2,0.59,1,145,84.61,0.08995
4598,100.0,21.1,101.2,0.63,1,145,84.61,0.08664
4599,100.0,20.6,101.1,0.65,1,145,84.61,0.08512
4600,100.0,20.0,101.1,0.65,1,145,84.61,0.08436
4601,100.0,18.9,101.2,0.7,1,145,84.61,0.08083
4602,100.0,18.3,101.2,0.76,1,145,84.61,0.07771
4603,100.0,17.8,101.2,0.78,1,145,84.61,0.07635
4604,100.0,17.8,101.3,0.8,1,145,84.61,0.07557
4605,100.0,17.8,101.3,0.78,1,145,84.61,0.07633
4606,100.0,17.2,101.3,0.84,1,145,84.61,0.07341
4607,100.0,17.2,101.3,0.81,1,145,84.61,0.07451
4608,100.0,17.2,101.3,0.84,1,145,84.61,0.07341
4609,100.0,17.8,101.3,0.8,1,145,84.61,0.07557
4610,100.0,17.8,101.3,0.8,1,145,84.61,0.07557
4611,100.0,17.2,101.3,0.84,1,145,84.61,0.07341
4612,100.0,17.8,101.3,0.78,1,145,84.61,0.07633
4613,100.0,17.8,101.4,0.78,1,145,84.61,0.07631
4614,100.0,18.3,101.4,0.76,1,145,84.61,0.07767
4615,100.0,18.3,101.5,0.76,1,145,84.61,0.07764
4616,100.0,18.9,101.5,0.7,1,145,84.61,0.08077
4617,100.0,20.0,101.5,0.65,1,145,84.61,0.08427
4618,100.0,21.1,101.5,0.63,1,145,84.61,0.08657
4619,100.0,21.7,101.5,0.59,1,145,84.61,0.08922
4620,100.0,22.2,101.4,0.59,1,145,84.61,0.0899
4621,100.0,22.8,101.4,0.55,1,145,84.61,0.09269
4622,100.0,21.1,101.4,0.66,1,145,84.61,0.08524
4623,100.0,21.1,101.3,0.66,1,145,84.61,0.08526
4624,100.0,20.6,101.3,0.68,1,145,84.61,0.08376
4625,100.0,19.4,101.3,0.73,1,145,84.61,0.08019
4626,100.0,18.3,101.3,0.78,1,145,84.61,0.07691
4627,100.0,17.8,101.4,0.78,1,145,84.61,0.07631
4628,100.0,17.8,101.4,0.75,1,145,84.61,0.07746
4629,100.0,17.2,101.4,0.78,1,145,84.61,0.0756
4630,100.0,17.2,101.4,0.81,1,145,84.61,0.07449
4631,100.0,16.7,101.4,0.84,1,145,84.61,0.07283
4632,100.0,16.7,101.4,0.84,1,145,84.61,0.07283
4633,100.0,16.7,101.4,0.86,1,145,84.61,0.07212
4634,100.0,15.0,101.4,0.9,1,145,84.61,0.06888
4635,100.0,15.6,101.4,0.86,1,145,84.61,0.07089
4636,100.0,15.0,101.4,0.9,1,145,84.61,0.06888
4637,100.0,16.7,101.5,0.86,1,145,84.61,0.0721
4638,100.0,18.3,101.5,0.78,1,145,84.61,0.07687
4639,100.0,20.0,101.5,0.7,1,145,84.61,0.08212
4640,100.0,21.7,101.5,0.68,1,145,84.61,0.08504
4641,100.0,21.1,101.5,0.71,1,145,84.61,0.083
4642,100.0,21.7,101.5,0.66,1,145,84.61,0.08595
4643,100.0,21.7,101.5,0.66,1,145,84.61,0.08595
4644,100.0,22.8,101.5,0.55,1,145,84.61,0.09266
4645,100.0,22.2,101.4,0.61,1,145,84.61,0.08894
4646,100.0,21.7,101.4,0.61,1,145,84.61,0.0883
4647,100.0,21.1,101.3,0.63,1,145,84.61,0.08662
4648,100.0,21.1,101.3,0.63,1,145,84.61,0.08662
4649,100.0,20.0,101.3,0.7,1,145,84.61,0.08216
4650,100.0,18.9,101.2,0.75,1,145,84.61,0.07881
4651,100.0,18.9,101.3,0.75,1,145,84.61,0.07879
4652,100.0,18.3,101.4,0.81,1,145,84.61,0.07574
4653,100.0,18.3,101.4,0.81,1,145,84.61,0.07574
4654,100.0,18.3,101.4,0.81,1,145,84.61,0.07574
4655,100.0,17.8,101.4,0.87,1,145,84.61,0.07295
4656,100.0,17.8,101.4,0.87,1,145,84.61,0.07295
4657,100.0,18.3,101.4,0.84,1,145,84.61,0.0746
4658,100.0,17.8,101.4,0.84,1,145,84.61,0.07406
4659,100.0,17.2,101.4,0.87,1,145,84.61,0.07231
4660,100.0,17.8,101.4,0.84,1,145,84.61,0.07406
4661,100.0,18.3,101.4,0.81,1,145,84.61,0.07574
4662,100.0,20.0,101.5,0.76,1,145,84.61,0.07961
4663,100.0,22.2,101.5,0.64,1,145,84.61,0.08749
4664,100.0,23.9,101.5,0.55,1,145,84.61,0.09413
4665,100.0,23.3,101.5,0.66,1,145,84.61,0.08785
4666,100.0,22.8,101.5,0.68,1,145,84.61,0.08632
4667,100.0,23.3,101.4,0.66,1,145,84.61,0.08787
4668,100.0,22.8,101.4,0.68,1,145,84.61,0.08634
4669,100.0,22.2,101.3,0.68,1,145,84.61,0.08567
4670,100.0,22.2,101.3,0.64,1,145,84.61,0.08753
4671,100.0,22.2,101.3,0.68,1,145,84.61,0.08567
4672,100.0,21.1,101.3,0.73,1,145,84.61,0.08217
4673,100.0,20.0,101.3,0.76,1,145,84.61,0.07965
4674,100.0,18.3,101.3,0.81,1,145,84.61,0.07576
4675,100.0,18.3,101.4,0.76,1,145,84.61,0.07767
4676,100.0,17.2,101.4,0.84,1,145,84.61,0.07339
4677,100.0,17.2,101.4,0.84,1,145,84.61,0.07339
4678,100.0,17.2,101.5,0.84,1,145,84.61,0.07337
4679,100.0,17.2,101.4,0.87,1,145,84.61,0.07231
4680,100.0,16.7,101.4,0.9,1,145,84.61,0.07072
4681,100.0,17.2,101.3,0.87,1,145,84.61,0.07233
4682,100.0,17.0,101.3,0.94,1,145,84.61,0.06966
4683,100.0,17.2,101.4,0.9,1,145,84.61,0.07124
4684,100.0,17.8,101.4,0.87,1,145,84.61,0.07295
4685,100.0,17.8,101.4,0.87,1,145,84.61,0.07295
4686,100.0,17.8,101.4,0.87,1,145,84.61,0.07295
4687,100.0,18.9,101.5,0.81,1,145,84.61,0.07639
4688,100.0,20.0,101.5,0.76,1,145,84.61,0.07961
4689,100.0,20.6,101.4,0.73,1,145,84.61,0.08158
4690,100.0,21.1,101.4,0.68,1,145,84.61,0.08434
4691,100.0,21.7,101.4,0.66,1,145,84.61,0.08597
4692,100.0,21.1,101.4,0.66,1,145,84.61,0.08524
4693,100.0,20.6,101.3,0.68,1,145,84.61,0.08376
4694,100.0,20.6,101.3,0.68,1,145,84.61,0.08376
4695,100.0,20.6,101.2,0.7,1,145,84.61,0.08291
4696,100.0,20.0,101.1,0.73,1,145,84.61,0.08094
4697,100.0,18.9,101.2,0.81,1,145,84.61,0.07644
4698,100.0,17.8,101.2,0.87,1,145,84.61,0.07299
4699,100.0,17.2,101.2,0.87,1,145,84.61,0.07235
4700,100.0,17.2,101.3,0.87,1,145,84.61,0.07233
4701,100.0,17.2,101.3,0.84,1,145,84.61,0.07341
4702,100.0,17.2,101.2,0.84,1,145,84.61,0.07343
4703,100.0,17.2,101.2,0.84,1,145,84.61,0.07343
4704,100.0,17.2,101.2,0.84,1,145,84.61,0.07343
4705,100.0,16.7,101.2,0.9,1,145,84.61,0.07076
4706,100.0,16.7,101.2,0.86,1,145,84.61,0.07216
4707,100.0,17.2,101.2,0.87,1,145,84.61,0.07235
4708,100.0,17.2,101.2,0.87,1,145,84.61,0.07235
4709,100.0,17.8,101.2,0.84,1,145,84.61,0.0741
4710,100.0,18.0,101.2,0.77,1,145,84.61,0.07697
4711,100.0,18.9,101.3,0.75,1,145,84.61,0.07879
4712,100.0,20.0,101.3,0.73,1,145,84.61,0.0809
4713,100.0,21.7,101.3,0.66,1,145,84.61,0.08599
4714,100.0,21.7,101.3,0.66,1,145,84.61,0.08599
4715,100.0,21.7,101.3,0.63,1,145,84.61,0.08738
4716,100.0,21.7,101.2,0.63,1,145,84.61,0.0874
4717,100.0,21.7,101.2,0.63,1,145,84.61,0.0874
4718,100.0,21.1,101.1,0.71,1,145,84.61,0.08308
4719,100.0,20.0,101.1,0.73,1,145,84.61,0.08094
4720,100.0,20.0,101.1,0.73,1,145,84.61,0.08094
4721,100.0,18.9,101.1,0.81,1,145,84.61,0.07646
4722,100.0,18.3,101.1,0.81,1,145,84.61,0.0758
4723,100.0,17.8,101.1,0.8,1,145,84.61,0.07561
4724,100.0,17.8,101.2,0.8,1,145,84.61,0.07559
4725,100.0,17.8,101.2,0.87,1,145,84.61,0.07299
4726,100.0,17.2,101.2,0.84,1,145,84.61,0.07343
4727,100.0,17.2,101.2,0.84,1,145,84.61,0.07343
4728,100.0,17.2,101.1,0.87,1,145,84.61,0.07237
4729,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4730,100.0,17.2,101.1,0.87,1,145,84.61,0.07237
4731,100.0,16.7,101.1,0.86,1,145,84.61,0.07218
4732,100.0,16.1,101.2,0.9,1,145,84.61,0.07012
4733,100.0,17.2,101.3,0.87,1,145,84.61,0.07233
4734,100.0,18.3,101.3,0.81,1,145,84.61,0.07576
4735,100.0,20.0,101.3,0.73,1,145,84.61,0.0809
4736,100.0,21.7,101.3,0.7,1,145,84.61,0.08418
4737,100.0,21.7,101.3,0.7,1,145,84.61,0.08418
4738,100.0,21.7,101.3,0.68,1,145,84.61,0.08508
4739,100.0,22.8,101.3,0.64,1,145,84.61,0.08826
4740,100.0,22.2,101.3,0.66,1,145,84.61,0.0866
4741,100.0,22.8,101.3,0.59,1,145,84.61,0.0907
4742,100.0,22.8,101.2,0.59,1,145,84.61,0.09073
4743,100.0,21.7,101.2,0.66,1,145,84.61,0.08601
4744,100.0,21.7,101.1,0.63,1,145,84.61,0.08742
4745,100.0,21.1,101.1,0.63,1,145,84.61,0.08666
4746,100.0,19.4,101.1,0.76,1,145,84.61,0.07901
4747,100.0,19.4,101.1,0.73,1,145,84.61,0.08023
4748,100.0,19.4,101.1,0.76,1,145,84.61,0.07901
4749,100.0,18.9,101.1,0.81,1,145,84.61,0.07646
4750,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4751,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4752,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4753,100.0,17.2,101.1,0.9,1,145,84.61,0.0713
4754,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4755,100.0,17.8,101.1,0.84,1,145,84.61,0.07412
4756,100.0,17.8,101.1,0.87,1,145,84.61,0.07301
4757,100.0,18.9,101.2,0.81,1,145,84.61,0.07644
4758,100.0,20.6,101.2,0.73,1,145,84.61,0.08162
4759,100.0,22.8,101.3,0.59,1,145,84.61,0.0907
4760,100.0,22.8,101.3,0.71,1,145,84.61,0.08497
4761,100.0,23.9,101.2,0.62,1,145,84.61,0.09059
4762,100.0,23.9,101.3,0.62,1,145,84.61,0.09057
4763,100.0,23.3,101.3,0.64,1,145,84.61,0.08886
4764,100.0,23.9,101.2,0.57,1,145,84.61,0.09315
4765,100.0,23.9,101.2,0.55,1,145,84.61,0.0942
4766,100.0,23.9,101.1,0.55,1,145,84.61,0.09422
4767,100.0,23.3,101.0,0.62,1,145,84.61,0.08991
4768,100.0,22.2,101.0,0.66,1,145,84.61,0.08666
4769,100.0,21.7,100.9,0.7,1,145,84.61,0.08426
4770,100.0,21.1,100.9,0.71,1,145,84.61,0.08312
4771,100.0,20.0,101.0,0.76,1,145,84.61,0.07971
4772,100.0,20.0,101.0,0.76,1,145,84.61,0.07971
4773,100.0,19.4,101.0,0.79,1,145,84.61,0.07783
4774,100.0,19.4,101.0,0.79,1,145,84.61,0.07783
4775,100.0,19.4,101.0,0.79,1,145,84.61,0.07783
4776,100.0,18.9,101.0,0.84,1,145,84.61,0.07533
4777,100.0,20.0,101.0,0.78,1,145,84.61,0.07889
4778,100.0,17.8,100.9,0.84,1,145,84.61,0.07416
4779,100.0,18.9,100.9,0.78,1,145,84.61,0.07768
4780,100.0,17.8,101.0,0.84,1,145,84.61,0.07414
4781,100.0,18.9,101.0,0.84,1,145,84.61,0.07533
4782,100.0,20.6,101.0,0.81,1,145,84.61,0.07831
4783,100.0,21.7,101.0,0.73,1,145,84.61,0.0829
4784,100.0,23.3,101.0,0.64,1,145,84.61,0.08892
4785,100.0,25.6,101.0,0.58,1,145,84.61,0.09476
4786,100.0,25.0,101.0,0.6,1,145,84.61,0.09297
4787,100.0,25.0,101.0,0.56,1,145,84.61,0.09512
4788,100.0,25.6,101.0,0.5,1,145,84.61,0.09927
4789,100.0,24.4,101.0,0.56,1,145,84.61,0.09436
4790,100.0,25.0,100.9,0.52,1,145,84.61,0.09735
4791,100.0,24.4,100.8,0.56,1,145,84.61,0.09441
4792,100.0,24.4,100.8,0.54,1,145,84.61,0.09548
4793,100.0,22.2,100.8,0.68,1,145,84.61,0.08577
4794,100.0,20.6,100.8,0.78,1,145,84.61,0.07959
4795,100.0,20.6,100.8,0.75,1,145,84.61,0.08085
4796,100.0,20.0,100.8,0.78,1,145,84.61,0.07893
4797,100.0,20.0,100.8,0.73,1,145,84.61,0.081
4798,100.0,19.4,100.8,0.76,1,145,84.61,0.07907
4799,100.0,18.9,100.8,0.78,1,145,84.61,0.0777
4800,100.0,18.9,100.8,0.78,1,145,84.61,0.0777
4801,100.0,18.3,100.8,0.87,1,145,84.61,0.0736
4802,100.0,18.3,100.8,0.87,1,145,84.61,0.0736
4803,100.0,18.3,100.8,0.9,1,145,84.61,0.07249
4804,100.0,17.8,100.8,0.87,1,145,84.61,0.07307
4805,100.0,18.9,100.8,0.87,1,145,84.61,0.07422
4806,100.0,21.1,100.8,0.76,1,145,84.61,0.08098
4807,100.0,21.7,100.9,0.79,1,145,84.61,0.08032
4808,100.0,22.2,100.9,0.71,1,145,84.61,0.08438
4809,100.0,22.8,100.8,0.66,1,145,84.61,0.08741
4810,100.0,23.9,100.9,0.64,1,145,84.61,0.08965
4811,100.0,24.4,100.8,0.6,1,145,84.61,0.0923
4812,100.0,24.4,100.8,0.62,1,145,84.61,0.09127
4813,100.0,23.9,100.8,0.6,1,145,84.61,0.09169
4814,100.0,22.8,100.7,0.64,1,145,84.61,0.08839
4815,100.0,22.8,100.7,0.59,1,145,84.61,0.09084
4816,100.0,22.2,100.7,0.68,1,145,84.61,0.08579
4817,100.0,21.1,100.7,0.73,1,145,84.61,0.08229
4818,100.0,20.0,100.7,0.76,1,145,84.61,0.07977
4819,100.0,19.4,100.7,0.79,1,145,84.61,0.07789
4820,100.0,19.4,100.8,0.76,1,145,84.61,0.07907
4821,100.0,18.9,100.8,0.84,1,145,84.61,0.07537
4822,100.0,18.3,100.8,0.9,1,145,84.61,0.07249
4823,100.0,18.3,100.8,0.87,1,145,84.61,0.0736
4824,100.0,18.0,100.8,0.94,1,145,84.61,0.07075
