,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
4389,100.0,25.0,101.0,0.84,1,145,84.61,0.08126
4390,100.0,24.4,101.0,0.88,1,145,84.61,0.07899
4391,100.0,23.9,101.0,0.9,1,145,84.61,0.07771
4392,100.0,23.9,101.0,0.9,1,145,84.61,0.07771
4393,100.0,23.9,101.0,0.94,1,145,84.61,0.07606
4394,100.0,23.9,101.0,0.94,1,145,84.61,0.07606
4395,100.0,24.4,101.0,0.91,1,145,84.61,0.07771
4396,100.0,23.9,101.0,0.94,1,145,84.61,0.07606
4397,100.0,23.9,101.0,0.94,1,145,84.61,0.07606
4398,100.0,25.6,101.0,0.85,1,145,84.61,0.08133
4399,100.0,27.8,101.1,0.77,1,145,84.61,0.08695
4400,100.0,29.4,101.1,0.7,1,145,84.61,0.09195
4401,100.0,30.6,101.1,0.65,1,145,84.61,0.09579
4402,100.0,32.2,101.1,0.58,1,145,84.61,0.1015
4403,100.0,32.8,101.1,0.54,1,145,84.61,0.1047
4404,100.0,33.3,101.0,0.52,1,145,84.61,0.1066
4405,100.0,34.4,100.9,0.51,1,145,84.61,0.1082
4406,100.0,32.8,100.8,0.54,1,145,84.61,0.1048
4407,100.0,26.7,100.7,0.76,1,145,84.61,0.08657
4408,100.0,26.1,100.7,0.82,1,145,84.61,0.08317
4409,100.0,27.2,100.7,0.77,1,145,84.61,0.08651
4410,100.0,28.3,100.8,0.74,1,145,84.61,0.08894
4411,100.0,26.7,100.8,0.87,1,145,84.61,0.08135
4412,100.0,26.1,100.8,0.9,1,145,84.61,0.07955
4413,100.0,26.7,100.9,0.85,1,145,84.61,0.08225
4414,100.0,26.1,100.8,0.9,1,145,84.61,0.07955
4415,100.0,25.6,100.9,0.9,1,145,84.61,0.07914
4416,100.0,26.1,100.8,0.82,1,145,84.61,0.08316
4417,100.0,25.6,100.9,0.9,1,145,84.61,0.07914
4418,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4419,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4420,100.0,24.4,100.9,0.94,1,145,84.61,0.07648
4421,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4422,100.0,26.1,101.0,0.88,1,145,84.61,0.0804
4423,100.0,26.1,101.0,0.85,1,145,84.61,0.08175
4424,100.0,27.2,101.0,0.79,1,145,84.61,0.08548
4425,100.0,27.8,101.0,0.79,1,145,84.61,0.08597
4426,100.0,29.4,101.0,0.72,1,145,84.61,0.09087
4427,100.0,30.0,101.0,0.7,1,145,84.61,0.09245
4428,100.0,31.7,100.9,0.61,1,145,84.61,0.09917
4429,100.0,32.8,100.8,0.56,1,145,84.61,0.1034
4430,100.0,31.7,100.8,0.56,1,145,84.61,0.1024
4431,100.0,32.2,100.7,0.54,1,145,84.61,0.1043
4432,100.0,31.7,100.7,0.59,1,145,84.61,0.1005
4433,100.0,31.1,100.7,0.61,1,145,84.61,0.0987
4434,100.0,29.4,100.7,0.63,1,145,84.61,0.09599
4435,100.0,26.1,100.8,0.74,1,145,84.61,0.08699
4436,100.0,26.1,100.9,0.77,1,145,84.61,0.08551
4437,100.0,25.0,100.9,0.84,1,145,84.61,0.08128
4438,100.0,25.0,101.0,0.84,1,145,84.61,0.08126
4439,100.0,25.0,100.9,0.82,1,145,84.61,0.08218
4440,100.0,24.4,100.8,0.85,1,145,84.61,0.08033
4441,100.0,23.9,100.9,0.9,1,145,84.61,0.07773
4442,100.0,23.9,100.9,0.9,1,145,84.61,0.07773
4443,100.0,23.3,100.8,0.94,1,145,84.61,0.07559
4444,100.0,23.3,100.8,0.94,1,145,84.61,0.07559
4445,100.0,23.3,100.9,0.94,1,145,84.61,0.07557
4446,100.0,24.4,101.0,0.94,1,145,84.61,0.07646
4447,100.0,26.7,101.0,0.85,1,145,84.61,0.08223
4448,100.0,28.9,101.0,0.72,1,145,84.61,0.09046
4449,100.0,30.0,101.0,0.63,1,145,84.61,0.09648
4450,100.0,31.7,101.0,0.56,1,145,84.61,0.1024
4451,100.0,32.2,100.9,0.52,1,145,84.61,0.1056
4452,100.0,33.9,100.9,0.46,1,145,84.61,0.1117
4453,100.0,33.9,100.9,0.47,1,145,84.61,0.1109
4454,100.0,31.7,100.9,0.59,1,145,84.61,0.1005
4455,100.0,32.8,100.8,0.57,1,145,84.61,0.1027
4456,100.0,32.2,100.8,0.56,1,145,84.61,0.1029
4457,100.0,31.1,100.8,0.61,1,145,84.61,0.09869
4458,100.0,30.0,100.9,0.65,1,145,84.61,0.09532
4459,100.0,28.9,100.9,0.72,1,145,84.61,0.09048
4460,100.0,28.3,101.0,0.79,1,145,84.61,0.08637
4461,100.0,27.8,101.0,0.82,1,145,84.61,0.08451
4462,100.0,27.2,101.0,0.82,1,145,84.61,0.08403
4463,100.0,25.6,101.0,0.9,1,145,84.61,0.07912
4464,100.0,25.6,100.9,0.9,1,145,84.61,0.07914
4465,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4466,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4467,100.0,25.0,100.9,0.94,1,145,84.61,0.07696
4468,100.0,24.4,100.9,0.97,1,145,84.61,0.07526
4469,100.0,24.4,100.9,0.97,1,145,84.61,0.07526
4470,100.0,26.1,101.0,0.9,1,145,84.61,0.07952
4471,100.0,28.3,101.0,0.79,1,145,84.61,0.08637
4472,100.0,30.6,101.0,0.68,1,145,84.61,0.09405
4473,100.0,31.7,101.0,0.61,1,145,84.61,0.09915
4474,100.0,32.2,101.0,0.58,1,145,84.61,0.1015
4475,100.0,32.8,100.9,0.56,1,145,84.61,0.1034
4476,100.0,33.9,100.9,0.52,1,145,84.61,0.1071
4477,100.0,32.2,100.9,0.58,1,145,84.61,0.1015
4478,100.0,28.3,100.9,0.77,1,145,84.61,0.08739
4479,100.0,29.4,100.9,0.72,1,145,84.61,0.09088
4480,100.0,29.4,100.9,0.65,1,145,84.61,0.0948
4481,100.0,28.9,100.9,0.72,1,145,84.61,0.09048
4482,100.0,28.3,101.0,0.7,1,145,84.61,0.09102
4483,100.0,27.2,101.0,0.74,1,145,84.61,0.08796
4484,100.0,26.7,101.0,0.82,1,145,84.61,0.08363
4485,100.0,26.7,101.1,0.82,1,145,84.61,0.08361
4486,100.0,26.1,101.1,0.88,1,145,84.61,0.08038
4487,100.0,25.0,101.1,0.94,1,145,84.61,0.07693
4488,100.0,25.6,101.1,0.9,1,145,84.61,0.07911
4489,100.0,26.1,101.1,0.9,1,145,84.61,0.0795
4490,100.0,26.1,101.1,0.9,1,145,84.61,0.0795
4491,100.0,25.6,101.1,0.93,1,145,84.61,0.07782
4492,100.0,24.4,101.1,0.97,1,145,84.61,0.07523
4493,100.0,24.4,101.1,0.97,1,145,84.61,0.07523
4494,100.0,25.6,101.2,0.93,1,145,84.61,0.07781
4495,100.0,26.1,101.3,0.9,1,145,84.61,0.07947
4496,100.0,25.0,101.3,0.94,1,145,84.61,0.0769
4497,100.0,27.2,101.3,0.79,1,145,84.61,0.08543
4498,100.0,30.6,101.3,0.68,1,145,84.61,0.09401
4499,100.0,29.4,101.2,0.65,1,145,84.61,0.09475
4500,100.0,30.6,101.2,0.61,1,145,84.61,0.09819
4501,100.0,31.7,101.2,0.57,1,145,84.61,0.1017
4502,100.0,31.7,101.2,0.57,1,145,84.61,0.1017
4503,100.0,31.1,101.2,0.57,1,145,84.61,0.1012
4504,100.0,30.6,101.2,0.61,1,145,84.61,0.09819
4505,100.0,29.4,101.2,0.63,1,145,84.61,0.09591
4506,100.0,28.9,101.2,0.67,1,145,84.61,0.09317
4507,100.0,27.8,101.2,0.74,1,145,84.61,0.08845
4508,100.0,26.7,101.2,0.82,1,145,84.61,0.08359
4509,100.0,26.1,101.3,0.88,1,145,84.61,0.08035
4510,100.0,26.1,101.3,0.88,1,145,84.61,0.08035
4511,100.0,25.6,101.3,0.9,1,145,84.61,0.07907
4512,100.0,25.6,101.3,0.9,1,145,84.61,0.07907
4513,100.0,25.0,101.3,0.94,1,145,84.61,0.0769
4514,100.0,25.0,101.3,0.94,1,145,84.61,0.0769
4515,100.0,25.6,101.3,0.9,1,145,84.61,0.07907
4516,100.0,26.1,101.3,0.82,1,145,84.61,0.08308
4517,100.0,25.6,101.4,0.76,1,145,84.61,0.08545
4518,100.0,25.0,101.5,0.82,1,145,84.61,0.08208
4519,100.0,26.1,101.5,0.79,1,145,84.61,0.08445
4520,100.0,27.8,101.5,0.69,1,145,84.61,0.09102
4521,100.0,29.4,101.5,0.63,1,145,84.61,0.09586
4522,100.0,31.1,101.5,0.57,1,145,84.61,0.1011
4523,100.0,31.7,101.4,0.54,1,145,84.61,0.1037
4524,100.0,32.8,101.4,0.45,1,145,84.61,0.1113
4525,100.0,32.8,101.3,0.44,1,145,84.61,0.1121
4526,100.0,33.3,101.3,0.4,1,145,84.61,0.1158
4527,100.0,33.3,101.3,0.47,1,145,84.61,0.1103
4528,100.0,24.4,101.3,0.91,1,145,84.61,0.07767
4529,100.0,25.6,101.2,0.79,1,145,84.61,0.08406
4530,100.0,25.6,101.3,0.87,1,145,84.61,0.08039
4531,100.0,25.6,101.3,0.87,1,145,84.61,0.08039
4532,100.0,26.7,101.3,0.85,1,145,84.61,0.08219
4533,100.0,26.7,101.3,0.87,1,145,84.61,0.08127
4534,100.0,26.7,101.3,0.9,1,145,84.61,0.07994
4535,100.0,25.6,101.3,0.93,1,145,84.61,0.07779
4536,100.0,26.7,101.3,0.87,1,145,84.61,0.08127
4537,100.0,25.6,101.3,0.93,1,145,84.61,0.07779
4538,100.0,25.6,101.3,0.9,1,145,84.61,0.07907
4539,100.0,26.1,101.3,0.88,1,145,84.61,0.08035
4540,100.0,25.6,101.3,0.9,1,145,84.61,0.07907
4541,100.0,25.0,101.3,0.94,1,145,84.61,0.0769
4542,100.0,26.7,101.3,0.87,1,145,84.61,0.08127
4543,100.0,27.8,101.4,0.82,1,145,84.61,0.08445
4544,100.0,28.9,101.4,0.77,1,145,84.61,0.08779
4545,100.0,31.1,101.3,0.59,1,145,84.61,0.09987
4546,100.0,32.2,101.4,0.56,1,145,84.61,0.1028
4547,100.0,33.3,101.3,0.51,1,145,84.61,0.1073
4548,100.0,33.9,101.3,0.51,1,145,84.61,0.1078
4549,100.0,33.9,101.2,0.46,1,145,84.61,0.1116
4550,100.0,34.4,101.2,0.41,1,145,84.61,0.1162
4551,100.0,33.9,101.1,0.43,1,145,84.61,0.1141
4552,100.0,33.3,101.1,0.44,1,145,84.61,0.1126
4553,100.0,32.8,101.0,0.44,1,145,84.61,0.1121
4554,100.0,31.1,101.0,0.52,1,145,84.61,0.1045
4555,100.0,29.4,101.0,0.59,1,145,84.61,0.09833
4556,100.0,28.3,101.1,0.67,1,145,84.61,0.09264
4557,100.0,27.2,101.2,0.74,1,145,84.61,0.08793
4558,100.0,26.7,101.2,0.76,1,145,84.61,0.08648
4559,100.0,26.1,101.2,0.82,1,145,84.61,0.08309
4560,100.0,26.1,101.2,0.82,1,145,84.61,0.08309
4561,100.0,24.4,101.2,0.91,1,145,84.61,0.07768
4562,100.0,24.4,101.2,0.91,1,145,84.61,0.07768
4563,100.0,24.4,101.1,0.91,1,145,84.61,0.0777
4564,100.0,23.9,101.2,0.94,1,145,84.61,0.07602
4565,100.0,24.4,101.1,0.91,1,145,84.61,0.0777
4566,100.0,26.7,101.2,0.85,1,145,84.61,0.0822
4567,100.0,28.9,101.2,0.77,1,145,84.61,0.08781
4568,100.0,29.4,101.2,0.7,1,145,84.61,0.09193
4569,100.0,31.7,101.3,0.59,1,145,84.61,0.1004
4570,100.0,32.2,101.2,0.54,1,145,84.61,0.1042
4571,100.0,32.2,101.2,0.52,1,145,84.61,0.1056
4572,100.0,33.3,101.2,0.49,1,145,84.61,0.1088
4573,100.0,34.4,101.1,0.46,1,145,84.61,0.1121
4574,100.0,35.0,101.1,0.43,1,145,84.61,0.1151
4575,100.0,34.4,101.0,0.48,1,145,84.61,0.1105
4576,100.0,32.8,101.0,0.56,1,145,84.61,0.1033
4577,100.0,32.8,101.0,0.52,1,145,84.61,0.1062
4578,100.0,31.1,101.0,0.63,1,145,84.61,0.09742
4579,100.0,30.0,101.0,0.65,1,145,84.61,0.0953
4580,100.0,28.9,101.0,0.74,1,145,84.61,0.0894
4581,100.0,28.3,101.1,0.77,1,145,84.61,0.08736
4582,100.0,27.8,101.1,0.82,1,145,84.61,0.0845
4583,100.0,27.8,101.1,0.82,1,145,84.61,0.0845
4584,100.0,27.2,101.1,0.85,1,145,84.61,0.08261
4585,100.0,26.1,101.1,0.9,1,145,84.61,0.0795
4586,100.0,26.7,101.1,0.87,1,145,84.61,0.08131
4587,100.0,26.7,101.2,0.85,1,145,84.61,0.0822
4588,100.0,26.1,101.2,0.88,1,145,84.61,0.08037
4589,100.0,26.1,101.2,0.88,1,145,84.61,0.08037
4590,100.0,27.8,101.2,0.82,1,145,84.61,0.08448
4591,100.0,29.4,101.3,0.75,1,145,84.61,0.08922
4592,100.0,30.6,101.3,0.65,1,145,84.61,0.09576
4593,100.0,32.2,101.3,0.58,1,145,84.61,0.1015
4594,100.0,31.7,101.3,0.57,1,145,84.61,0.1017
4595,100.0,33.9,101.3,0.52,1,145,84.61,0.107
4596,100.0,32.8,101.2,0.52,1,145,84.61,0.1061
4597,100.0,27.8,101.2,0.77,1,145,84.61,0.08693
4598,100.0,32.8,101.2,0.6,1,145,84.61,0.1006
4599,100.0,33.3,101.2,0.49,1,145,84.61,0.1088
4600,100.0,32.8,101.2,0.49,1,145,84.61,0.1083
4601,100.0,32.2,101.1,0.49,1,145,84.61,0.1077
4602,100.0,30.6,101.2,0.55,1,145,84.61,0.102
4603,100.0,28.9,101.2,0.65,1,145,84.61,0.09429
4604,100.0,28.3,101.3,0.7,1,145,84.61,0.09097
4605,100.0,26.7,101.3,0.79,1,145,84.61,0.08501
4606,100.0,26.7,101.4,0.79,1,145,84.61,0.08499
4607,100.0,26.1,101.4,0.82,1,145,84.61,0.08306
4608,100.0,25.0,101.4,0.88,1,145,84.61,0.07943
4609,100.0,25.0,101.4,0.88,1,145,84.61,0.07943
4610,100.0,23.3,101.4,0.94,1,145,84.61,0.07549
4611,100.0,23.3,101.3,0.94,1,145,84.61,0.07551
4612,100.0,22.8,101.3,0.96,1,145,84.61,0.07429
4613,100.0,23.3,101.4,0.94,1,145,84.61,0.07549
4614,100.0,25.0,101.5,0.9,1,145,84.61,0.07855
4615,100.0,28.3,101.5,0.79,1,145,84.61,0.08629
4616,100.0,29.4,101.5,0.72,1,145,84.61,0.09079
4617,100.0,30.6,101.5,0.63,1,145,84.61,0.09693
4618,100.0,32.8,101.5,0.54,1,145,84.61,0.1047
4619,100.0,33.9,101.5,0.47,1,145,84.61,0.1108
4620,100.0,33.9,101.4,0.47,1,145,84.61,0.1108
4621,100.0,35.6,101.4,0.42,1,145,84.61,0.1165
4622,100.0,34.4,101.3,0.51,1,145,84.61,0.1082
4623,100.0,33.9,101.3,0.51,1,145,84.61,0.1078
4624,100.0,33.3,101.2,0.52,1,145,84.61,0.1066
4625,100.0,32.8,101.2,0.54,1,145,84.61,0.1047
4626,100.0,31.7,101.3,0.57,1,145,84.61,0.1017
4627,100.0,29.4,101.3,0.68,1,145,84.61,0.09303
4628,100.0,28.3,101.4,0.72,1,145,84.61,0.08989
4629,100.0,27.2,101.4,0.79,1,145,84.61,0.08541
4630,100.0,26.7,101.4,0.82,1,145,84.61,0.08356
4631,100.0,26.7,101.4,0.82,1,145,84.61,0.08356
4632,100.0,25.6,101.4,0.9,1,145,84.61,0.07906
4633,100.0,25.0,101.4,0.9,1,145,84.61,0.07857
4634,100.0,24.4,101.4,0.94,1,145,84.61,0.0764
4635,100.0,23.9,101.4,0.94,1,145,84.61,0.07599
4636,100.0,23.3,101.4,0.94,1,145,84.61,0.07549
4637,100.0,22.8,101.4,0.96,1,145,84.61,0.07427
4638,100.0,26.1,101.5,0.88,1,145,84.61,0.08032
4639,100.0,28.3,101.5,0.79,1,145,84.61,0.08629
4640,100.0,29.4,101.5,0.72,1,145,84.61,0.09079
4641,100.0,31.1,101.5,0.59,1,145,84.61,0.09984
4642,100.0,32.8,101.5,0.52,1,145,84.61,0.1061
4643,100.0,33.3,101.4,0.47,1,145,84.61,0.1103
4644,100.0,33.9,101.4,0.46,1,145,84.61,0.1116
4645,100.0,33.3,101.3,0.47,1,145,84.61,0.1103
4646,100.0,33.9,101.3,0.46,1,145,84.61,0.1116
4647,100.0,35.0,101.2,0.42,1,145,84.61,0.116
4648,100.0,35.0,101.2,0.42,1,145,84.61,0.116
4649,100.0,33.9,101.1,0.46,1,145,84.61,0.1117
4650,100.0,31.1,101.1,0.66,1,145,84.61,0.0956
4651,100.0,30.6,101.2,0.68,1,145,84.61,0.09402
4652,100.0,28.9,101.3,0.74,1,145,84.61,0.08936
4653,100.0,28.9,101.4,0.72,1,145,84.61,0.0904
4654,100.0,27.8,101.4,0.77,1,145,84.61,0.0869
4655,100.0,27.2,101.4,0.77,1,145,84.61,0.08639
4656,100.0,25.0,101.4,0.88,1,145,84.61,0.07943
4657,100.0,25.0,101.3,0.88,1,145,84.61,0.07945
4658,100.0,24.4,101.3,0.91,1,145,84.61,0.07767
4659,100.0,25.0,101.3,0.9,1,145,84.61,0.07859
4660,100.0,24.4,101.3,0.94,1,145,84.61,0.07642
4661,100.0,23.9,101.4,0.94,1,145,84.61,0.07599
4662,100.0,26.1,101.4,0.85,1,145,84.61,0.08168
4663,100.0,27.8,101.5,0.79,1,145,84.61,0.08589
4664,100.0,29.4,101.5,0.7,1,145,84.61,0.09188
4665,100.0,31.1,101.5,0.61,1,145,84.61,0.09858
4666,100.0,32.2,101.5,0.56,1,145,84.61,0.1028
4667,100.0,33.3,101.5,0.49,1,145,84.61,0.1087
4668,100.0,34.4,101.4,0.46,1,145,84.61,0.1121
4669,100.0,34.4,101.3,0.45,1,145,84.61,0.1129
4670,100.0,35.6,101.3,0.39,1,145,84.61,0.1192
4671,100.0,36.1,101.2,0.39,1,145,84.61,0.1197
4672,100.0,35.0,101.2,0.39,1,145,84.61,0.1186
4673,100.0,33.9,101.2,0.46,1,145,84.61,0.1116
4674,100.0,32.2,101.2,0.59,1,145,84.61,0.1008
4675,100.0,30.6,101.2,0.68,1,145,84.61,0.09402
4676,100.0,30.0,101.3,0.67,1,145,84.61,0.0941
4677,100.0,28.9,101.3,0.72,1,145,84.61,0.09042
4678,100.0,27.8,101.3,0.77,1,145,84.61,0.08692
4679,100.0,26.1,101.3,0.82,1,145,84.61,0.08308
4680,100.0,25.0,101.3,0.88,1,145,84.61,0.07945
4681,100.0,24.4,101.3,0.91,1,145,84.61,0.07767
4682,100.0,24.4,101.3,0.91,1,145,84.61,0.07767
4683,100.0,23.3,101.3,0.94,1,145,84.61,0.07551
4684,100.0,23.3,101.4,0.94,1,145,84.61,0.07549
4685,100.0,23.9,101.4,0.94,1,145,84.61,0.07599
4686,100.0,25.6,101.5,0.87,1,145,84.61,0.08036
4687,100.0,28.3,101.5,0.79,1,145,84.61,0.08629
4688,100.0,30.0,101.6,0.67,1,145,84.61,0.09405
4689,100.0,31.7,101.6,0.59,1,145,84.61,0.1003
4690,100.0,32.2,101.6,0.54,1,145,84.61,0.1041
4691,100.0,33.9,101.5,0.49,1,145,84.61,0.1093
4692,100.0,34.4,101.5,0.46,1,145,84.61,0.1121
4693,100.0,34.4,101.4,0.46,1,145,84.61,0.1121
4694,100.0,35.0,101.3,0.43,1,145,84.61,0.1151
4695,100.0,35.0,101.2,0.4,1,145,84.61,0.1177
4696,100.0,34.4,101.1,0.41,1,145,84.61,0.1162
4697,100.0,34.4,101.1,0.45,1,145,84.61,0.1129
4698,100.0,32.8,101.2,0.52,1,145,84.61,0.1061
4699,100.0,28.9,101.2,0.72,1,145,84.61,0.09043
4700,100.0,28.9,101.3,0.72,1,145,84.61,0.09042
4701,100.0,29.4,101.3,0.72,1,145,84.61,0.09082
4702,100.0,28.3,101.4,0.72,1,145,84.61,0.08989
4703,100.0,27.8,101.4,0.72,1,145,84.61,0.08946
4704,100.0,27.2,101.4,0.74,1,145,84.61,0.0879
4705,100.0,26.7,101.4,0.76,1,145,84.61,0.08645
4706,100.0,25.6,101.4,0.85,1,145,84.61,0.08126
4707,100.0,24.4,101.4,0.91,1,145,84.61,0.07765
4708,100.0,25.0,101.4,0.9,1,145,84.61,0.07857
4709,100.0,26.1,101.5,0.88,1,145,84.61,0.08032
4710,100.0,26.7,101.5,0.87,1,145,84.61,0.08124
4711,100.0,27.8,101.5,0.79,1,145,84.61,0.08589
4712,100.0,30.0,101.5,0.67,1,145,84.61,0.09407
4713,100.0,31.1,101.5,0.63,1,145,84.61,0.09735
4714,100.0,31.7,101.5,0.61,1,145,84.61,0.09908
4715,100.0,33.3,101.5,0.54,1,145,84.61,0.1051
4716,100.0,28.9,101.5,0.72,1,145,84.61,0.09038
4717,100.0,28.3,101.4,0.67,1,145,84.61,0.09259
4718,100.0,28.3,101.3,0.7,1,145,84.61,0.09097
4719,100.0,27.8,101.3,0.72,1,145,84.61,0.08947
4720,100.0,27.8,101.3,0.77,1,145,84.61,0.08692
4721,100.0,27.2,101.3,0.82,1,145,84.61,0.08399
4722,100.0,26.7,101.3,0.79,1,145,84.61,0.08501
4723,100.0,25.0,101.3,0.88,1,145,84.61,0.07945
4724,100.0,25.0,101.3,0.84,1,145,84.61,0.08121
4725,100.0,24.4,101.3,0.88,1,145,84.61,0.07894
4726,100.0,23.3,101.3,0.91,1,145,84.61,0.07673
4727,100.0,23.3,101.3,0.94,1,145,84.61,0.07551
4728,100.0,22.8,101.3,0.94,1,145,84.61,0.07508
4729,100.0,22.2,101.2,0.93,1,145,84.61,0.07498
4730,100.0,22.2,101.2,0.93,1,145,84.61,0.07498
4731,100.0,22.2,101.2,0.93,1,145,84.61,0.07498
4732,100.0,22.8,101.2,0.94,1,145,84.61,0.0751
4733,100.0,22.2,101.3,0.93,1,145,84.61,0.07496
4734,100.0,23.9,101.3,0.88,1,145,84.61,0.07851
4735,100.0,26.1,101.3,0.79,1,145,84.61,0.08449
4736,100.0,29.4,101.3,0.63,1,145,84.61,0.09589
4737,100.0,30.6,101.3,0.53,1,145,84.61,0.1033
4738,100.0,32.8,101.3,0.42,1,145,84.61,0.1136
4739,100.0,33.3,101.3,0.4,1,145,84.61,0.1158
4740,100.0,33.9,101.2,0.4,1,145,84.61,0.1165
4741,100.0,32.2,101.2,0.42,1,145,84.61,0.113
4742,100.0,34.4,101.1,0.39,1,145,84.61,0.118
4743,100.0,34.4,101.0,0.39,1,145,84.61,0.118
4744,100.0,33.3,101.0,0.37,1,145,84.61,0.1184
4745,100.0,32.8,101.0,0.42,1,145,84.61,0.1137
4746,100.0,30.6,101.0,0.53,1,145,84.61,0.1034
4747,100.0,27.8,101.0,0.6,1,145,84.61,0.09611
4748,100.0,27.8,101.0,0.58,1,145,84.61,0.09727
4749,100.0,27.2,101.1,0.62,1,145,84.61,0.09433
4750,100.0,25.6,101.1,0.74,1,145,84.61,0.08647
4751,100.0,23.9,101.1,0.82,1,145,84.61,0.08115
4752,100.0,23.9,101.1,0.84,1,145,84.61,0.08027
4753,100.0,22.8,101.0,0.9,1,145,84.61,0.07675
4754,100.0,23.3,101.0,0.91,1,145,84.61,0.07678
4755,100.0,22.8,101.0,0.94,1,145,84.61,0.07513
4756,100.0,22.8,101.1,0.94,1,145,84.61,0.07512
4757,100.0,22.8,101.1,0.94,1,145,84.61,0.07512
4758,100.0,25.6,101.1,0.85,1,145,84.61,0.08131
4759,100.0,27.2,101.2,0.82,1,145,84.61,0.084
4760,100.0,28.3,101.2,0.77,1,145,84.61,0.08734
4761,100.0,30.6,101.2,0.65,1,145,84.61,0.09578
4762,100.0,32.2,101.2,0.54,1,145,84.61,0.1042
4763,100.0,33.9,101.1,0.4,1,145,84.61,0.1165
4764,100.0,33.9,101.0,0.4,1,145,84.61,0.1166
4765,100.0,33.3,101.0,0.4,1,145,84.61,0.1159
4766,100.0,34.4,100.9,0.39,1,145,84.61,0.118
4767,100.0,32.2,100.9,0.5,1,145,84.61,0.107
4768,100.0,31.7,100.9,0.52,1,145,84.61,0.1051
4769,100.0,30.0,100.9,0.61,1,145,84.61,0.0977
4770,100.0,28.3,100.9,0.65,1,145,84.61,0.09378
4771,100.0,28.3,100.9,0.65,1,145,84.61,0.09378
4772,100.0,28.3,101.0,0.7,1,145,84.61,0.09102
4773,100.0,27.8,101.0,0.74,1,145,84.61,0.08849
4774,100.0,27.2,101.0,0.74,1,145,84.61,0.08796
4775,100.0,26.7,101.0,0.76,1,145,84.61,0.08652
4776,100.0,25.6,101.0,0.82,1,145,84.61,0.08269
4777,100.0,25.6,101.0,0.82,1,145,84.61,0.08269
4778,100.0,24.4,101.0,0.85,1,145,84.61,0.08029
4779,100.0,23.9,101.0,0.88,1,145,84.61,0.07856
4780,100.0,23.3,101.1,0.91,1,145,84.61,0.07676
4781,100.0,23.9,101.1,0.9,1,145,84.61,0.0777
4782,100.0,26.1,101.2,0.85,1,145,84.61,0.08171
4783,100.0,28.3,101.2,0.74,1,145,84.61,0.08888
4784,100.0,30.0,101.2,0.65,1,145,84.61,0.09527
4785,100.0,32.2,101.2,0.56,1,145,84.61,0.1028
4786,100.0,33.3,101.2,0.47,1,145,84.61,0.1103
4787,100.0,33.9,101.1,0.44,1,145,84.61,0.1133
4788,100.0,35.0,101.1,0.4,1,145,84.61,0.1177
4789,100.0,33.9,101.0,0.44,1,145,84.61,0.1133
4790,100.0,33.3,101.0,0.52,1,145,84.61,0.1066
4791,100.0,33.3,101.0,0.47,1,145,84.61,0.1103
4792,100.0,33.3,100.9,0.44,1,145,84.61,0.1127
4793,100.0,32.8,101.0,0.49,1,145,84.61,0.1083
4794,100.0,31.1,101.0,0.57,1,145,84.61,0.1012
4795,100.0,30.0,101.0,0.63,1,145,84.61,0.09648
4796,100.0,28.9,101.1,0.7,1,145,84.61,0.09153
4797,100.0,28.3,101.2,0.74,1,145,84.61,0.08888
4798,100.0,27.8,101.2,0.79,1,145,84.61,0.08594
4799,100.0,26.7,101.3,0.85,1,145,84.61,0.08219
4800,100.0,26.7,101.3,0.85,1,145,84.61,0.08219
4801,100.0,26.7,101.3,0.82,1,145,84.61,0.08358
4802,100.0,26.1,101.3,0.85,1,145,84.61,0.0817
4803,100.0,26.1,101.3,0.85,1,145,84.61,0.0817
4804,100.0,25.6,101.3,0.87,1,145,84.61,0.08039
4805,100.0,25.6,101.4,0.87,1,145,84.61,0.08037
4806,100.0,26.7,101.4,0.82,1,145,84.61,0.08356
4807,100.0,28.9,101.4,0.7,1,145,84.61,0.09148
4808,100.0,30.6,101.5,0.63,1,145,84.61,0.09693
4809,100.0,32.8,101.5,0.56,1,145,84.61,0.1033
4810,100.0,32.2,101.5,0.56,1,145,84.61,0.1028
4811,100.0,34.4,101.4,0.49,1,145,84.61,0.1097
4812,100.0,34.4,101.4,0.43,1,145,84.61,0.1145
4813,100.0,35.0,101.4,0.39,1,145,84.61,0.1186
4814,100.0,35.0,101.4,0.34,1,145,84.61,0.1231
4815,100.0,35.0,101.3,0.35,1,145,84.61,0.1222
4816,100.0,33.9,101.3,0.43,1,145,84.61,0.114
4817,100.0,32.8,101.3,0.45,1,145,84.61,0.1113
4818,100.0,31.1,101.3,0.54,1,145,84.61,0.1031
4819,100.0,29.4,101.3,0.7,1,145,84.61,0.09192
4820,100.0,28.3,101.4,0.77,1,145,84.61,0.08731
4821,100.0,27.8,101.5,0.79,1,145,84.61,0.08589
4822,100.0,27.8,101.5,0.79,1,145,84.61,0.08589
4823,100.0,27.2,101.5,0.82,1,145,84.61,0.08396
4824,100.0,27.8,101.5,0.82,1,145,84.61,0.08444
