,Qe,T_db,Patm,RH,Qfrac,Qheat_kW,Welec_kW,makeup_water_kg_per_s
784,100.0,-2.8,83.3,0.62,1.0,145.0,84.61,0.0554
785,100.0,-6.1,83.4,0.75,1.0,145.0,84.61,0.04777
786,100.0,-8.3,83.4,0.74,1.0,145.0,84.61,0.04458
787,100.0,-7.2,83.5,0.74,1.0,145.0,84.61,0.04622
788,100.0,-8.9,83.5,0.78,1.0,145.0,84.61,0.04311
789,100.0,-8.9,83.5,0.78,1.0,145.0,84.61,0.04311
790,100.0,-9.4,83.5,0.81,1.0,145.0,84.61,0.04198
791,100.0,-10.0,83.5,0.7,1.0,145.0,84.61,0.04257
792,100.0,-10.6,83.4,0.82,1.0,145.0,84.61,0.04018
793,100.0,-10.0,83.4,0.82,1.0,145.0,84.61,0.04102
794,100.0,-10.0,83.4,0.67,1.0,145.0,84.61,0.04299
795,100.0,-10.6,83.3,0.71,1.0,145.0,84.61,0.0416
796,100.0,-11.1,83.3,0.74,1.0,145.0,84.61,0.04049
797,100.0,-12.2,83.2,0.73,1.0,145.0,84.61,0.03906
798,100.0,-12.2,83.2,0.7,1.0,145.0,84.61,0.03941
799,100.0,-11.7,83.2,0.7,1.0,145.0,84.61,0.04013
800,100.0,-7.2,83.1,0.53,1.0,145.0,84.61,0.04954
801,100.0,-3.3,83.1,0.36,1.0,145.0,84.61,0.05947
802,100.0,2.2,83.0,0.26,1.0,145.0,84.61,0.07269
803,100.0,3.9,83.0,0.31,1.0,145.0,84.61,0.07482
804,100.0,5.0,82.9,0.36,1.0,145.0,84.61,0.07563
805,100.0,3.9,82.8,0.39,1.0,145.0,84.61,0.07273
806,100.0,2.2,82.9,0.44,1.0,145.0,84.61,0.06826
807,100.0,1.1,83.0,0.55,1.0,145.0,84.61,0.06373
808,100.0,0.0,83.0,0.6,1.0,145.0,84.61,0.06081
809,100.0,-0.6,83.1,0.45,1.0,145.0,84.61,0.06283
810,100.0,-3.9,83.2,0.48,1.0,145.0,84.61,0.05609
811,100.0,-3.9,83.3,0.46,1.0,145.0,84.61,0.05642
812,100.0,-3.3,83.4,0.39,1.0,145.0,84.61,0.0588
813,100.0,-5.0,83.5,0.5,1.0,145.0,84.61,0.05369
814,100.0,-6.1,83.6,0.55,1.0,145.0,84.61,0.05093
815,100.0,-7.2,83.6,0.61,1.0,145.0,84.61,0.04817
816,100.0,-8.3,83.5,0.61,1.0,145.0,84.61,0.04643
817,100.0,-8.9,83.5,0.58,1.0,145.0,84.61,0.0459
818,100.0,-10.6,83.5,0.61,1.0,145.0,84.61,0.04282
819,100.0,-10.6,83.4,0.63,1.0,145.0,84.61,0.04259
820,100.0,-12.8,83.4,0.74,1.0,145.0,84.61,0.03804
821,100.0,-11.7,83.4,0.63,1.0,145.0,84.61,0.04092
822,100.0,-13.9,83.4,0.77,1.0,145.0,84.61,0.03624
823,100.0,-10.0,83.3,0.64,1.0,145.0,84.61,0.04341
824,100.0,-5.6,83.3,0.51,1.0,145.0,84.61,0.05253
825,100.0,-2.8,83.3,0.49,1.0,145.0,84.61,0.05786
826,100.0,0.0,83.2,0.45,1.0,145.0,84.61,0.06395
827,100.0,1.7,83.1,0.5,1.0,145.0,84.61,0.06587
828,100.0,2.8,83.1,0.44,1.0,145.0,84.61,0.06929
829,100.0,4.4,83.0,0.36,1.0,145.0,84.61,0.07443
830,100.0,4.4,83.0,0.46,1.0,145.0,84.61,0.0717
831,100.0,5.0,83.1,0.4,1.0,145.0,84.61,0.07442
832,100.0,3.9,83.1,0.43,1.0,145.0,84.61,0.07156
833,100.0,2.2,83.2,0.51,1.0,145.0,84.61,0.06648
834,100.0,-1.7,83.4,0.76,1.0,145.0,84.61,0.05455
835,100.0,-3.3,83.4,0.79,1.0,145.0,84.61,0.05143
836,100.0,-4.4,83.5,0.82,1.0,145.0,84.61,0.04918
837,100.0,-3.9,83.6,0.62,1.0,145.0,84.61,0.05344
838,100.0,-5.6,83.6,0.65,1.0,145.0,84.61,0.05012
839,100.0,-6.7,83.7,0.68,1.0,145.0,84.61,0.04786
840,100.0,-7.8,83.6,0.82,1.0,145.0,84.61,0.04411
841,100.0,-7.2,83.5,0.78,1.0,145.0,84.61,0.04561
842,100.0,-6.7,83.5,0.68,1.0,145.0,84.61,0.04791
843,100.0,-7.2,83.5,0.71,1.0,145.0,84.61,0.04667
844,100.0,-8.3,83.5,0.78,1.0,145.0,84.61,0.04399
845,100.0,-8.9,83.5,0.78,1.0,145.0,84.61,0.04311
846,100.0,-7.8,83.4,0.75,1.0,145.0,84.61,0.04519
847,100.0,-5.6,83.4,0.68,1.0,145.0,84.61,0.04968
848,100.0,-0.6,83.4,0.49,1.0,145.0,84.61,0.06189
849,100.0,1.7,83.3,0.4,1.0,145.0,84.61,0.06817
850,100.0,4.4,83.3,0.33,1.0,145.0,84.61,0.07516
851,100.0,7.2,83.2,0.22,1.0,145.0,84.61,0.08432
852,100.0,8.3,83.1,0.18,1.0,145.0,84.61,0.08815
853,100.0,7.2,83.0,0.21,1.0,145.0,84.61,0.08473
854,100.0,7.2,83.0,0.21,1.0,145.0,84.61,0.08473
855,100.0,6.7,83.1,0.23,1.0,145.0,84.61,0.08295
856,100.0,5.6,83.1,0.23,1.0,145.0,84.61,0.0806
857,100.0,3.3,83.1,0.28,1.0,145.0,84.61,0.07439
858,100.0,2.8,83.2,0.29,1.0,145.0,84.61,0.07307
859,100.0,0.6,83.2,0.33,1.0,145.0,84.61,0.06774
860,100.0,-1.1,83.2,0.4,1.0,145.0,84.61,0.06288
861,100.0,0.0,83.2,0.3,1.0,145.0,84.61,0.06723
862,100.0,-0.6,83.2,0.3,1.0,145.0,84.61,0.066
863,100.0,-1.7,83.2,0.31,1.0,145.0,84.61,0.06356
864,100.0,-2.8,83.2,0.34,1.0,145.0,84.61,0.06079
865,100.0,-4.4,83.2,0.41,1.0,145.0,84.61,0.05644
866,100.0,-3.9,83.2,0.35,1.0,145.0,84.61,0.05848
867,100.0,-4.4,83.2,0.37,1.0,145.0,84.61,0.05716
868,100.0,-3.9,83.2,0.34,1.0,145.0,84.61,0.05866
869,100.0,-3.3,83.2,0.36,1.0,145.0,84.61,0.05944
870,100.0,-3.3,83.2,0.36,1.0,145.0,84.61,0.05944
871,100.0,-1.1,83.2,0.28,1.0,145.0,84.61,0.06541
872,100.0,0.0,83.3,0.32,1.0,145.0,84.61,0.06676
873,100.0,2.8,83.2,0.23,1.0,145.0,84.61,0.07463
874,100.0,3.3,83.3,0.3,1.0,145.0,84.61,0.07378
875,100.0,8.9,83.2,0.19,1.0,145.0,84.61,0.08909
876,100.0,9.4,83.1,0.16,1.0,145.0,84.61,0.09137
877,100.0,8.9,83.1,0.21,1.0,145.0,84.61,0.0884
878,100.0,8.3,83.1,0.19,1.0,145.0,84.61,0.0878
879,100.0,7.8,83.1,0.26,1.0,145.0,84.61,0.08429
880,100.0,5.6,83.1,0.33,1.0,145.0,84.61,0.0776
881,100.0,2.8,83.1,0.42,1.0,145.0,84.61,0.06979
882,100.0,2.2,83.1,0.46,1.0,145.0,84.61,0.06771
883,100.0,1.1,83.1,0.48,1.0,145.0,84.61,0.06528
884,100.0,0.6,83.1,0.49,1.0,145.0,84.61,0.06417
885,100.0,-1.1,83.1,0.57,1.0,145.0,84.61,0.05942
886,100.0,-2.2,83.0,0.68,1.0,145.0,84.61,0.05537
887,100.0,-2.8,83.0,0.69,1.0,145.0,84.61,0.05417
888,100.0,-3.3,83.0,0.75,1.0,145.0,84.61,0.05226
889,100.0,-5.0,83.0,0.83,1.0,145.0,84.61,0.04823
890,100.0,-6.1,83.0,0.86,1.0,145.0,84.61,0.04612
891,100.0,-6.1,83.0,0.95,1.0,145.0,84.61,0.0447
892,100.0,-6.1,82.9,0.95,1.0,145.0,84.61,0.04473
893,100.0,-6.7,83.0,0.96,1.0,145.0,84.61,0.04372
894,100.0,-6.7,83.0,0.96,1.0,145.0,84.61,0.04372
895,100.0,-6.7,83.0,0.96,1.0,145.0,84.61,0.04372
896,100.0,-6.1,82.9,0.91,1.0,145.0,84.61,0.04535
897,100.0,-6.1,82.9,0.86,1.0,145.0,84.61,0.04614
898,100.0,-6.7,82.8,0.87,1.0,145.0,84.61,0.04515
899,100.0,-5.0,82.7,0.83,1.0,145.0,84.61,0.04831
900,100.0,-3.9,82.5,0.75,1.0,145.0,84.61,0.05144
901,100.0,-2.8,82.5,0.72,1.0,145.0,84.61,0.05376
902,100.0,-2.8,82.4,0.76,1.0,145.0,84.61,0.05304
903,100.0,-3.3,82.5,0.75,1.0,145.0,84.61,0.05239
904,100.0,-3.9,82.5,0.79,1.0,145.0,84.61,0.05073
905,100.0,-3.9,82.4,0.83,1.0,145.0,84.61,0.05005
906,100.0,-5.0,82.4,0.86,1.0,145.0,84.61,0.04788
907,100.0,-5.0,82.4,0.83,1.0,145.0,84.61,0.04839
908,100.0,-4.4,82.3,0.86,1.0,145.0,84.61,0.0488
909,100.0,-3.9,82.3,0.83,1.0,145.0,84.61,0.05008
910,100.0,6.1,82.2,0.43,1.0,145.0,84.61,0.0759
911,100.0,4.4,82.2,0.51,1.0,145.0,84.61,0.07061
912,100.0,0.6,82.1,0.66,1.0,145.0,84.61,0.06077
913,100.0,0.0,82.1,0.66,1.0,145.0,84.61,0.05982
914,100.0,-3.9,82.0,0.83,1.0,145.0,84.61,0.05016
915,100.0,-1.1,82.0,0.76,1.0,145.0,84.61,0.05593
916,100.0,0.6,81.9,0.69,1.0,145.0,84.61,0.06018
917,100.0,-8.3,82.1,0.82,1.0,145.0,84.61,0.04376
918,100.0,-12.2,82.2,0.82,1.0,145.0,84.61,0.03825
919,100.0,-12.8,82.3,0.86,1.0,145.0,84.61,0.03696
920,100.0,-12.8,82.5,0.74,1.0,145.0,84.61,0.03826
921,100.0,-12.8,82.6,0.7,1.0,145.0,84.61,0.03869
922,100.0,-12.8,82.6,0.67,1.0,145.0,84.61,0.03903
923,100.0,-10.6,82.6,0.63,1.0,145.0,84.61,0.0428
924,100.0,-10.6,82.5,0.63,1.0,145.0,84.61,0.04283
925,100.0,-11.7,82.5,0.7,1.0,145.0,84.61,0.04031
926,100.0,-11.1,82.5,0.6,1.0,145.0,84.61,0.04244
927,100.0,-11.7,82.7,0.63,1.0,145.0,84.61,0.0411
928,100.0,-12.8,82.8,0.7,1.0,145.0,84.61,0.03864
929,100.0,-14.4,83.0,0.7,1.0,145.0,84.61,0.03646
930,100.0,-15.0,83.1,0.73,1.0,145.0,84.61,0.03536
931,100.0,-14.4,83.2,0.7,1.0,145.0,84.61,0.03641
932,100.0,-14.4,83.2,0.7,1.0,145.0,84.61,0.03641
933,100.0,-15.0,83.3,0.73,1.0,145.0,84.61,0.03531
934,100.0,-15.6,83.4,0.73,1.0,145.0,84.61,0.03454
935,100.0,-15.6,83.3,0.78,1.0,145.0,84.61,0.03407
936,100.0,-15.0,83.3,0.73,1.0,145.0,84.61,0.03531
937,100.0,-15.6,83.3,0.78,1.0,145.0,84.61,0.03407
938,100.0,-15.6,83.3,0.81,1.0,145.0,84.61,0.03378
939,100.0,-15.0,83.3,0.77,1.0,145.0,84.61,0.03491
940,100.0,-15.6,83.3,0.78,1.0,145.0,84.61,0.03407
941,100.0,-15.6,83.3,0.86,1.0,145.0,84.61,0.0333
942,100.0,-13.3,83.3,0.81,1.0,145.0,84.61,0.03661
943,100.0,-12.2,83.3,0.77,1.0,145.0,84.61,0.03857
944,100.0,-6.7,83.3,0.64,1.0,145.0,84.61,0.04859
945,100.0,-1.7,83.3,0.52,1.0,145.0,84.61,0.05927
946,100.0,-2.2,83.3,0.62,1.0,145.0,84.61,0.05643
947,100.0,-2.8,83.2,0.65,1.0,145.0,84.61,0.05486
948,100.0,0.0,83.1,0.57,1.0,145.0,84.61,0.06141
949,100.0,2.8,83.0,0.49,1.0,145.0,84.61,0.06808
950,100.0,2.2,83.0,0.51,1.0,145.0,84.61,0.06654
951,100.0,3.9,83.0,0.5,1.0,145.0,84.61,0.06975
952,100.0,-0.6,83.0,0.63,1.0,145.0,84.61,0.05911
953,100.0,-2.2,82.9,0.75,1.0,145.0,84.61,0.05406
954,100.0,-1.7,82.9,0.72,1.0,145.0,84.61,0.05546
955,100.0,0.0,82.9,0.62,1.0,145.0,84.61,0.06042
956,100.0,0.6,83.0,0.57,1.0,145.0,84.61,0.06245
957,100.0,5.0,83.0,0.36,1.0,145.0,84.61,0.07559
958,100.0,3.9,83.0,0.39,1.0,145.0,84.61,0.07266
959,100.0,6.7,83.0,0.29,1.0,145.0,84.61,0.08107
960,100.0,5.0,83.1,0.31,1.0,145.0,84.61,0.07699
961,100.0,3.9,83.1,0.35,1.0,145.0,84.61,0.0737
962,100.0,3.9,83.1,0.35,1.0,145.0,84.61,0.0737
963,100.0,3.9,83.2,0.35,1.0,145.0,84.61,0.07367
964,100.0,2.2,83.2,0.42,1.0,145.0,84.61,0.06865
965,100.0,2.2,83.2,0.38,1.0,145.0,84.61,0.06963
966,100.0,0.6,83.3,0.43,1.0,145.0,84.61,0.06544
967,100.0,-1.1,83.5,0.54,1.0,145.0,84.61,0.0599
968,100.0,1.1,83.5,0.48,1.0,145.0,84.61,0.06515
969,100.0,5.0,83.4,0.36,1.0,145.0,84.61,0.07545
970,100.0,6.7,83.4,0.32,1.0,145.0,84.61,0.07998
971,100.0,7.8,83.3,0.31,1.0,145.0,84.61,0.08254
972,100.0,6.7,83.1,0.37,1.0,145.0,84.61,0.07853
973,100.0,7.2,83.1,0.36,1.0,145.0,84.61,0.07981
974,100.0,7.8,83.0,0.36,1.0,145.0,84.61,0.081
975,100.0,6.7,83.0,0.41,1.0,145.0,84.61,0.07733
976,100.0,3.9,83.0,0.57,1.0,145.0,84.61,0.06793
977,100.0,1.1,83.0,0.67,1.0,145.0,84.61,0.06106
978,100.0,0.6,83.1,0.69,1.0,145.0,84.61,0.05983
979,100.0,0.6,83.1,0.66,1.0,145.0,84.61,0.06047
980,100.0,-0.6,83.0,0.76,1.0,145.0,84.61,0.05648
981,100.0,-0.6,82.9,0.73,1.0,145.0,84.61,0.05711
982,100.0,-1.7,82.8,0.76,1.0,145.0,84.61,0.05471
983,100.0,-1.1,82.8,0.68,1.0,145.0,84.61,0.05729
984,100.0,-2.8,82.7,0.79,1.0,145.0,84.61,0.0524
985,100.0,-3.9,82.6,0.91,1.0,145.0,84.61,0.0486
986,100.0,-4.4,82.5,0.9,1.0,145.0,84.61,0.04807
987,100.0,-4.4,82.4,0.9,1.0,145.0,84.61,0.04809
988,100.0,-3.9,82.5,0.83,1.0,145.0,84.61,0.05003
989,100.0,-5.0,82.4,0.91,1.0,145.0,84.61,0.04705
990,100.0,-5.6,82.4,0.96,1.0,145.0,84.61,0.04538
991,100.0,-3.9,82.4,0.86,1.0,145.0,84.61,0.04953
992,100.0,-1.1,82.3,0.76,1.0,145.0,84.61,0.05584
993,100.0,2.8,82.2,0.59,1.0,145.0,84.61,0.06587
994,100.0,5.6,82.2,0.51,1.0,145.0,84.61,0.07268
995,100.0,8.3,82.1,0.42,1.0,145.0,84.61,0.08028
996,100.0,7.2,82.1,0.5,1.0,145.0,84.61,0.07577
997,100.0,5.0,82.1,0.55,1.0,145.0,84.61,0.07058
998,100.0,1.7,82.3,0.61,1.0,145.0,84.61,0.06358
999,100.0,0.6,82.4,0.87,1.0,145.0,84.61,0.05624
1000,100.0,-2.2,82.6,0.95,1.0,145.0,84.61,0.0504
1001,100.0,-3.9,82.9,0.96,1.0,145.0,84.61,0.04767
1002,100.0,-4.4,83.0,0.9,1.0,145.0,84.61,0.04794
1003,100.0,-5.0,83.1,0.91,1.0,145.0,84.61,0.04688
1004,100.0,-5.6,83.3,0.91,1.0,145.0,84.61,0.04597
1005,100.0,-5.6,83.4,0.91,1.0,145.0,84.61,0.04595
1006,100.0,-5.6,83.5,0.87,1.0,145.0,84.61,0.04656
1007,100.0,-6.1,83.6,0.86,1.0,145.0,84.61,0.04597
1008,100.0,-6.1,83.7,0.86,1.0,145.0,84.61,0.04595
1009,100.0,-5.6,83.8,0.68,1.0,145.0,84.61,0.04957
1010,100.0,-6.7,83.8,0.71,1.0,145.0,84.61,0.04736
1011,100.0,-8.3,83.9,0.86,1.0,145.0,84.61,0.04275
1012,100.0,-10.0,84.0,0.91,1.0,145.0,84.61,0.03972
1013,100.0,-10.0,84.0,0.91,1.0,145.0,84.61,0.03972
1014,100.0,-11.1,84.1,0.86,1.0,145.0,84.61,0.03883
1015,100.0,-10.0,84.2,0.91,1.0,145.0,84.61,0.03967
1016,100.0,-7.2,84.3,0.86,1.0,145.0,84.61,0.04422
1017,100.0,-3.9,84.3,0.59,1.0,145.0,84.61,0.05378
1018,100.0,-2.2,84.4,0.42,1.0,145.0,84.61,0.05998
1019,100.0,-1.7,84.3,0.34,1.0,145.0,84.61,0.06258
1020,100.0,-1.7,84.3,0.33,1.0,145.0,84.61,0.06278
1021,100.0,-0.6,84.3,0.27,1.0,145.0,84.61,0.06626
1022,100.0,0.6,84.3,0.27,1.0,145.0,84.61,0.06872
1023,100.0,0.0,84.3,0.33,1.0,145.0,84.61,0.06619
1024,100.0,0.0,84.3,0.35,1.0,145.0,84.61,0.06575
1025,100.0,-2.8,84.4,0.44,1.0,145.0,84.61,0.05847
1026,100.0,-3.3,84.4,0.48,1.0,145.0,84.61,0.0568
1027,100.0,-5.6,84.4,0.59,1.0,145.0,84.61,0.05089
1028,100.0,-6.7,84.5,0.56,1.0,145.0,84.61,0.04951
1029,100.0,-9.4,84.6,0.67,1.0,145.0,84.61,0.04359
1030,100.0,-8.9,84.6,0.58,1.0,145.0,84.61,0.0456
1031,100.0,-8.9,84.6,0.58,1.0,145.0,84.61,0.0456
1032,100.0,-6.7,84.6,0.45,1.0,145.0,84.61,0.05121
1033,100.0,-7.2,84.5,0.45,1.0,145.0,84.61,0.05036
1034,100.0,-7.2,84.5,0.42,1.0,145.0,84.61,0.05083
1035,100.0,-6.7,84.5,0.43,1.0,145.0,84.61,0.05155
1036,100.0,-7.2,84.6,0.45,1.0,145.0,84.61,0.05033
1037,100.0,-7.2,84.6,0.45,1.0,145.0,84.61,0.05033
1038,100.0,-6.7,84.6,0.41,1.0,145.0,84.61,0.05184
1039,100.0,-3.9,84.6,0.35,1.0,145.0,84.61,0.05802
1040,100.0,-1.1,84.6,0.31,1.0,145.0,84.61,0.06429
1041,100.0,2.2,84.6,0.26,1.0,145.0,84.61,0.0721
1042,100.0,5.6,84.6,0.25,1.0,145.0,84.61,0.07942
1043,100.0,8.3,84.4,0.2,1.0,145.0,84.61,0.08692
1044,100.0,10.0,84.3,0.18,1.0,145.0,84.61,0.09147
1045,100.0,11.1,84.2,0.16,1.0,145.0,84.61,0.09481
1046,100.0,12.8,84.2,0.11,1.0,145.0,84.61,0.101
1047,100.0,12.8,84.1,0.16,1.0,145.0,84.61,0.09877
1048,100.0,10.6,84.1,0.2,1.0,145.0,84.61,0.09212
1049,100.0,7.8,84.0,0.26,1.0,145.0,84.61,0.08395
1050,100.0,6.1,84.0,0.25,1.0,145.0,84.61,0.0807
1051,100.0,5.0,84.0,0.3,1.0,145.0,84.61,0.07695
1052,100.0,3.3,83.9,0.3,1.0,145.0,84.61,0.07356
1053,100.0,3.3,83.9,0.28,1.0,145.0,84.61,0.07409
1054,100.0,2.8,83.8,0.3,1.0,145.0,84.61,0.0726
1055,100.0,3.9,83.7,0.24,1.0,145.0,84.61,0.07649
1056,100.0,3.9,83.6,0.24,1.0,145.0,84.61,0.07652
1057,100.0,2.8,83.6,0.29,1.0,145.0,84.61,0.07293
1058,100.0,3.9,83.6,0.24,1.0,145.0,84.61,0.07652
1059,100.0,3.3,83.6,0.24,1.0,145.0,84.61,0.07527
1060,100.0,1.1,83.6,0.34,1.0,145.0,84.61,0.06834
1061,100.0,1.1,83.5,0.32,1.0,145.0,84.61,0.06884
1062,100.0,0.6,83.6,0.35,1.0,145.0,84.61,0.06714
1063,100.0,1.1,83.6,0.34,1.0,145.0,84.61,0.06834
1064,100.0,2.2,83.6,0.34,1.0,145.0,84.61,0.07047
1065,100.0,4.4,83.6,0.27,1.0,145.0,84.61,0.07673
1066,100.0,7.8,83.6,0.19,1.0,145.0,84.61,0.08648
1067,100.0,11.7,83.6,0.1,1.0,145.0,84.61,0.09902
1068,100.0,8.3,83.6,0.3,1.0,145.0,84.61,0.08378
1069,100.0,8.9,83.5,0.28,1.0,145.0,84.61,0.08573
1070,100.0,10.0,83.6,0.26,1.0,145.0,84.61,0.08871
1071,100.0,9.4,83.7,0.26,1.0,145.0,84.61,0.08742
1072,100.0,7.8,83.8,0.33,1.0,145.0,84.61,0.0817
1073,100.0,3.9,83.9,0.43,1.0,145.0,84.61,0.07129
1074,100.0,2.2,84.0,0.53,1.0,145.0,84.61,0.06574
1075,100.0,1.7,84.0,0.55,1.0,145.0,84.61,0.06443
1076,100.0,0.6,84.0,0.54,1.0,145.0,84.61,0.06279
1077,100.0,0.6,84.0,0.47,1.0,145.0,84.61,0.06432
1078,100.0,-0.6,84.0,0.54,1.0,145.0,84.61,0.06066
1079,100.0,-0.6,84.1,0.54,1.0,145.0,84.61,0.06063
1080,100.0,-1.7,84.1,0.57,1.0,145.0,84.61,0.05804
1081,100.0,-2.2,84.2,0.59,1.0,145.0,84.61,0.05674
1082,100.0,-4.4,84.2,0.79,1.0,145.0,84.61,0.04951
1083,100.0,-5.0,84.2,0.86,1.0,145.0,84.61,0.04743
1084,100.0,-5.6,84.2,0.87,1.0,145.0,84.61,0.04639
1085,100.0,-4.4,84.2,0.75,1.0,145.0,84.61,0.05019
1086,100.0,-5.0,84.2,0.75,1.0,145.0,84.61,0.04926
1087,100.0,-1.7,84.2,0.54,1.0,145.0,84.61,0.0586
1088,100.0,1.7,84.2,0.36,1.0,145.0,84.61,0.06881
1089,100.0,5.6,84.1,0.25,1.0,145.0,84.61,0.07961
1090,100.0,8.9,84.1,0.23,1.0,145.0,84.61,0.08728
1091,100.0,10.6,84.0,0.24,1.0,145.0,84.61,0.09059
1092,100.0,11.7,84.0,0.23,1.0,145.0,84.61,0.09335
1093,100.0,12.8,83.9,0.16,1.0,145.0,84.61,0.09885
1094,100.0,13.9,83.9,0.16,1.0,145.0,84.61,0.1014
1095,100.0,13.9,83.9,0.25,1.0,145.0,84.61,0.09721
1096,100.0,11.1,83.9,0.26,1.0,145.0,84.61,0.0909
1097,100.0,7.8,83.9,0.35,1.0,145.0,84.61,0.081
1098,100.0,6.1,84.0,0.39,1.0,145.0,84.61,0.07646
1099,100.0,4.4,83.9,0.4,1.0,145.0,84.61,0.07302
1100,100.0,2.2,84.0,0.51,1.0,145.0,84.61,0.06622
1101,100.0,2.2,84.0,0.51,1.0,145.0,84.61,0.06622
1102,100.0,1.7,83.9,0.53,1.0,145.0,84.61,0.06492
1103,100.0,2.2,83.9,0.44,1.0,145.0,84.61,0.06793
1104,100.0,0.6,83.9,0.57,1.0,145.0,84.61,0.06217
1105,100.0,2.8,83.9,0.38,1.0,145.0,84.61,0.07052
1106,100.0,6.1,83.9,0.23,1.0,145.0,84.61,0.08136
1107,100.0,5.6,83.9,0.22,1.0,145.0,84.61,0.0806
1108,100.0,5.0,83.9,0.24,1.0,145.0,84.61,0.07873
1109,100.0,6.1,83.9,0.19,1.0,145.0,84.61,0.08261
1110,100.0,5.0,83.9,0.23,1.0,145.0,84.61,0.07902
1111,100.0,6.7,83.9,0.18,1.0,145.0,84.61,0.08425
1112,100.0,7.2,84.0,0.19,1.0,145.0,84.61,0.08499
1113,100.0,10.0,84.0,0.18,1.0,145.0,84.61,0.0916
1114,100.0,11.1,84.0,0.18,1.0,145.0,84.61,0.09408
1115,100.0,14.4,83.9,0.14,1.0,145.0,84.61,0.1035
1116,100.0,16.7,83.9,0.11,1.0,145.0,84.61,0.1106
1117,100.0,17.2,83.8,0.09,1.0,145.0,84.61,0.113
1118,100.0,18.3,83.8,0.07,1.0,145.0,84.61,0.117
1119,100.0,15.0,83.8,0.25,1.0,145.0,84.61,0.09956
1120,100.0,11.1,83.9,0.33,1.0,145.0,84.61,0.08817
1121,100.0,8.9,83.9,0.39,1.0,145.0,84.61,0.08177
1122,100.0,5.6,84.0,0.53,1.0,145.0,84.61,0.07154
1123,100.0,4.4,83.9,0.53,1.0,145.0,84.61,0.06953
1124,100.0,4.4,83.9,0.53,1.0,145.0,84.61,0.06953
1125,100.0,4.4,83.9,0.55,1.0,145.0,84.61,0.069
1126,100.0,3.9,83.8,0.55,1.0,145.0,84.61,0.0682
1127,100.0,2.2,83.8,0.65,1.0,145.0,84.61,0.063
1128,100.0,4.4,83.7,0.41,1.0,145.0,84.61,0.07281
1129,100.0,1.7,83.7,0.58,1.0,145.0,84.61,0.06383
1130,100.0,-0.6,83.6,0.76,1.0,145.0,84.61,0.05631
1131,100.0,0.6,83.6,0.69,1.0,145.0,84.61,0.05968
1132,100.0,0.6,83.6,0.73,1.0,145.0,84.61,0.05883
1133,100.0,2.2,83.5,0.53,1.0,145.0,84.61,0.0659
1134,100.0,1.1,83.5,0.67,1.0,145.0,84.61,0.06092
1135,100.0,3.3,83.4,0.55,1.0,145.0,84.61,0.06731
1136,100.0,9.4,83.4,0.24,1.0,145.0,84.61,0.08827
1137,100.0,10.0,83.3,0.22,1.0,145.0,84.61,0.09035
1138,100.0,11.1,83.2,0.22,1.0,145.0,84.61,0.09278
1139,100.0,13.3,83.1,0.23,1.0,145.0,84.61,0.09716
1140,100.0,15.0,82.9,0.2,1.0,145.0,84.61,0.1024
1141,100.0,16.1,82.7,0.2,1.0,145.0,84.61,0.1049
1142,100.0,16.7,82.6,0.22,1.0,145.0,84.61,0.1052
1143,100.0,15.6,82.5,0.24,1.0,145.0,84.61,0.1018
1144,100.0,15.0,82.5,0.26,1.0,145.0,84.61,0.0996
1145,100.0,12.8,82.5,0.3,1.0,145.0,84.61,0.09329
1146,100.0,4.4,82.5,0.7,1.0,145.0,84.61,0.06554
1147,100.0,1.7,82.4,0.81,1.0,145.0,84.61,0.05904
1148,100.0,10.0,82.3,0.39,1.0,145.0,84.61,0.0844
1149,100.0,8.9,82.2,0.42,1.0,145.0,84.61,0.08134
1150,100.0,10.0,82.1,0.38,1.0,145.0,84.61,0.08483
1151,100.0,10.6,82.1,0.36,1.0,145.0,84.61,0.08671
1152,100.0,9.4,82.0,0.39,1.0,145.0,84.61,0.08338
1153,100.0,8.9,81.9,0.41,1.0,145.0,84.61,0.08179
1154,100.0,7.2,81.8,0.48,1.0,145.0,84.61,0.07649
1155,100.0,9.4,81.7,0.41,1.0,145.0,84.61,0.08278
1156,100.0,8.3,81.7,0.44,1.0,145.0,84.61,0.07976
1157,100.0,5.6,81.7,0.51,1.0,145.0,84.61,0.07285
1158,100.0,3.3,81.7,0.6,1.0,145.0,84.61,0.0666
1159,100.0,8.3,81.7,0.46,1.0,145.0,84.61,0.0791
1160,100.0,12.8,81.7,0.3,1.0,145.0,84.61,0.0936
1161,100.0,13.9,81.7,0.25,1.0,145.0,84.61,0.09809
1162,100.0,13.9,81.6,0.27,1.0,145.0,84.61,0.09721
1163,100.0,14.4,81.5,0.24,1.0,145.0,84.61,0.0997
1164,100.0,13.9,81.4,0.22,1.0,145.0,84.61,0.09961
1165,100.0,14.4,81.5,0.23,1.0,145.0,84.61,0.1002
1166,100.0,14.4,81.4,0.2,1.0,145.0,84.61,0.1017
1167,100.0,11.7,81.5,0.27,1.0,145.0,84.61,0.09269
1168,100.0,8.9,81.6,0.35,1.0,145.0,84.61,0.08398
1169,100.0,8.9,81.7,0.33,1.0,145.0,84.61,0.08465
1170,100.0,7.2,81.8,0.4,1.0,145.0,84.61,0.079
1171,100.0,4.4,81.9,0.55,1.0,145.0,84.61,0.06964
