,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,chiller_type,CoolingDemand_intensity_kWh/sqm,w4e_int_factor_(L/kWhe),PoG_annual_water_consumption_L,percent_evaporation,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm
95,houston,warehouse,83300.38506025884,132355.0562624108,1770.4108504806989,322418.81926458736,4835.0,2A,SRSO,0,AbsorptionChiller,17.228621522287245,0,322418.81926458736,1.0,3.8705561688742756,0.0008005286802221873
96,houston,full_service_restaurant,234795.52030166617,373063.99336820224,4990.187458144738,836347.3008396006,569.52,2A,SRVC,0,AbsorptionChiller,412.26913945369114,0,836347.3008396006,1.0,3.5620240955409135,0.006254431969976319
97,houston,hospital,18556071.28920018,29483535.492840096,394378.368466467,57819188.43397459,22422.0,2A,SRVC,0,AbsorptionChiller,827.5832347337516,0,57819188.43397459,1.0,3.115917563198086,0.0001389669772187176
98,houston,large_hotel,3829362.368251737,6084431.318444385,81386.71486657627,12341018.328203132,11345.0,2A,SRVC,0,AbsorptionChiller,337.537449823864,0,12341018.328203132,1.0,3.222734528996095,0.00028406650762415997
99,houston,large_office,8672765.267591411,13780060.369617427,184325.17115387614,29166926.772496473,46320.0,2A,SRVC,0,AbsorptionChiller,187.23586501708573,0,29166926.772496473,1.0,3.3630481020267107,7.260466541508443e-05
100,houston,medium_office,729910.741203094,1159747.0665782448,15513.036286369688,2571911.00362326,4982.0,2A,SRVC,0,AbsorptionChiller,146.50958273847732,0,2571911.00362326,1.0,3.523596596734612,0.0007072654750571281
101,houston,midrise_apartment,286310.58942129154,454915.7143027182,6085.054393833835,1003516.2255100245,3135.0,2A,SRVC,0,AbsorptionChiller,91.32714176117753,0,1003516.2255100245,1.0,3.504991650984313,0.001118019665385746
102,houston,outpatient_healthcare,1850098.4989864696,2939600.9483896135,39320.7600984593,6125093.784248996,3804.0,2A,SRVC,0,AbsorptionChiller,486.356072288767,0,6125093.784248996,1.0,3.310685235193951,0.0008703168336472005
103,houston,primary_school,978606.1960831732,1554896.5115543662,20798.643687421012,3541071.2755571916,6871.0,2A,SRVC,0,AbsorptionChiller,142.4255852253199,0,3541071.2755571916,1.0,3.618484421752252,0.0005266314105300905
104,houston,quick_service_restaurant,96539.23317992153,153390.11494143086,2051.7805025172684,346993.2030842952,232.0,2A,SRVC,0,AbsorptionChiller,416.1173843962135,0,346993.2030842952,1.0,3.594323174678621,0.015492772304649228
105,houston,secondary_school,9826665.830957823,15613480.153632928,208849.4044606226,34469358.42993199,19592.0,2A,SRVC,0,AbsorptionChiller,501.56522207828823,0,34469358.42993199,1.0,3.507736909231216,0.00017903924608162597
106,houston,small_hotel,672384.7755477133,1068344.6989258137,14290.417762974119,2280787.9166494985,4014.0,2A,SRVC,0,AbsorptionChiller,167.50990920471182,0,2280787.9166494985,1.0,3.392087387451043,0.0008450641224342409
107,houston,small_office,53903.80669190545,85647.15952158318,1145.6355715586228,193215.37160173286,511.0,2A,SRVC,0,AbsorptionChiller,105.48690154971712,0,193215.37160173286,1.0,3.5844476199256508,0.0070145745986803345
108,houston,stand_alone_retail,347604.700222829,552305.2459096082,7387.758562069222,1266421.0243655806,2294.0,2A,SRVC,0,AbsorptionChiller,151.52776818780688,0,1266421.0243655806,1.0,3.643279344478807,0.0015881775695199682
109,houston,strip_mall,283609.45215008274,450623.90730513225,6027.646223029751,1041580.1817498978,2090.0,2A,SRVC,0,AbsorptionChiller,135.6983024641544,0,1041580.1817498978,1.0,3.6725862761397177,0.0017572183139424487
110,houston,supermarket,343831.0932244791,546309.4036788956,7307.556834664242,1259451.0692149876,4181.0,2A,SRVC,0,AbsorptionChiller,82.23656857796678,0,1259451.0692149876,1.0,3.662993528024884,0.0008761046467411825
111,houston,warehouse,83300.38506025884,132355.0562624108,1770.4108504806989,322418.81926458736,4835.0,2A,SRVC,0,AbsorptionChiller,17.228621522287245,0,322418.81926458736,1.0,3.8705561688742756,0.0008005286802221873
112,phoenix,full_service_restaurant,266638.07857127185,423658.28039657604,5666.9479632347575,1281413.8844955736,569.52,2B,AZNM,0,AbsorptionChiller,468.1803599017978,0,1281413.8844955736,1.0,4.8058172762186855,0.008438364370379769
113,phoenix,hospital,16674461.267935596,26493866.236831024,354387.8834811931,65236261.47974736,22422.0,2B,AZNM,0,AbsorptionChiller,743.6652068475424,0,65236261.47974736,1.0,3.9123459781692858,0.00017448693150340228
114,phoenix,large_hotel,3981322.8122200817,6325879.579416324,84616.38083571747,16224886.099571435,11345.0,2B,AZNM,0,AbsorptionChiller,350.93193585016144,0,16224886.099571435,1.0,4.075250077630366,0.0003592111130568855
115,phoenix,large_office,8387812.171068958,13327301.560698466,178268.96800911927,36962301.17975826,46320.0,2B,AZNM,0,AbsorptionChiller,181.0840278728186,0,36962301.17975826,1.0,4.406667725255907,9.513531358497209e-05
116,phoenix,medium_office,838239.4245932477,1331869.3079648295,17815.38190402187,3941787.766071306,4982.0,2B,AZNM,0,AbsorptionChiller,168.2535978709851,0,3941787.766071306,1.0,4.702460478978357,0.0009438901001562339
117,phoenix,midrise_apartment,365488.4260348538,580720.4991442706,7767.847347994069,1708180.2624522133,3135.0,2B,AZNM,0,AbsorptionChiller,116.58322999516868,0,1708180.2624522133,1.0,4.673691807382479,0.0014908107838540602
118,phoenix,outpatient_healthcare,1924976.0250693748,3058573.017610228,40912.157119474694,8348475.386033629,3804.0,2B,AZNM,0,AbsorptionChiller,506.03996452927834,0,8348475.386033629,1.0,4.336924344672166,0.0011400957793565106
119,phoenix,primary_school,1117634.0042763494,1775796.251239076,23753.448037553364,5355767.528545255,6871.0,2B,AZNM,0,AbsorptionChiller,162.6595843801993,0,5355767.528545255,1.0,4.792058498625434,0.000697432469600558
120,phoenix,quick_service_restaurant,119619.07263903387,190061.41541535332,2542.3040238216017,577355.8487704094,232.0,2B,AZNM,0,AbsorptionChiller,515.5994510303184,0,577355.8487704094,1.0,4.826620337650132,0.02080439800711264
121,phoenix,secondary_school,11281158.855991058,17924507.960074607,239762.22955266174,51636435.92507391,19592.0,2B,AZNM,0,AbsorptionChiller,575.8043515716138,0,51636435.92507391,1.0,4.577227976685345,0.00023362739774833324
122,phoenix,small_hotel,733770.7055353516,1165880.1210172707,15595.073394977959,3277485.01012842,4014.0,2B,AZNM,0,AbsorptionChiller,182.8028663516073,0,3277485.01012842,1.0,4.4666337663851,0.001112763768406851
123,phoenix,small_office,71996.84106732268,114394.98080696819,1530.172862150823,339311.2283823942,511.0,2B,AZNM,0,AbsorptionChiller,140.89401383037705,0,339311.2283823942,1.0,4.712862722200709,0.009222823331116847
