,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,chiller_type,CoolingDemand_intensity_kWh/sqm,Total_w4e_intensity_factor_(L/kWh),chp_id,Total_annual_water_consumption_L,percent_evaporation,Total_WaterConsumption_intensity_L/kWh,Total_WaterConsumption_intensity_L/kWh_sqm
3387,atlanta,small_office,29775.355804512154,47309.73200050265,632.8255620318986,108255.32511091532,511.0,3A,SRSO,AbsorptionChiller,58.26879805188288,0.0279,MT4,111184.55934287066,0.9736543073132828,3.734113542516317,0.0073074629012061
3388,atlanta,stand_alone_retail,185250.8378786051,294342.9979626724,3937.1978077132876,690731.8792698794,2294.0,3A,SRSO,AbsorptionChiller,80.75450648587842,0.0279,MT4,708956.450602464,0.9742938070214362,3.8270080649624014,0.0016682685549095036
3389,atlanta,strip_mall,168569.13147156916,267837.62000482663,3582.655940875749,632462.0431315838,2090.0,3A,SRSO,AbsorptionChiller,80.655086828502,0.0279,MT4,649045.5047566729,0.9744494623203558,3.8503224112899983,0.0018422595269330135
3390,atlanta,supermarket,183299.7360377032,291242.9139265729,3895.7303899213193,679807.1111357838,4181.0,3A,SRSO,AbsorptionChiller,43.841123185291366,0.0279,MT4,697839.7373463715,0.9741593588820849,3.807096248097334,0.000910570736210795
3391,atlanta,warehouse,40339.670567919835,64095.25434680596,857.3524651368555,156096.2456280063,4835.0,3A,SRSO,AbsorptionChiller,8.34326175137949,0.0279,MT4,160064.77398780663,0.9752067349927808,3.967924669050181,0.0008206669429266145
3392,baltimore,full_service_restaurant,94354.6876052642,149919.1147505863,2005.3516272372092,338390.64542126225,569.52,4A,RFCE,AbsorptionChiller,165.6740546517492,0.0279,MT4,347673.05274809286,0.9733013322330846,3.6847459471499073,0.006469914923356348
3393,baltimore,hospital,16332923.58797378,25951200.812002894,347129.06932306924,48007818.9704364,22422.0,4A,RFCE,AbsorptionChiller,728.4329492451067,0.0279,MT4,49614616.18877741,0.9676144382085443,3.037705767833845,0.00013547880509472146
3394,baltimore,large_hotel,3297171.8709036363,5238839.75043577,70075.89282960506,10050422.387676325,11345.0,4A,RFCE,AbsorptionChiller,290.6277541563364,0.0279,MT4,10374790.928435376,0.9687349322992121,3.1465726794496818,0.00027735325512998516
3395,baltimore,large_office,5800386.858040384,9216170.229997488,123277.55535621806,18953179.610415537,46320.0,4A,RFCE,AbsorptionChiller,125.22424132211538,0.0279,MT4,19523808.954182472,0.970772642515297,3.3659494499265934,7.266730245955512e-05
3396,baltimore,medium_office,407672.0136246548,647745.5327591719,8664.389196235967,1404741.506132101,4982.0,4A,RFCE,AbsorptionChiller,81.82898707841325,0.0279,MT4,1444847.3851536552,0.9722421347516305,3.54414170427684,0.000711389342488326
3397,baltimore,midrise_apartment,133634.22680022588,212329.93813813743,2840.172766927492,463473.6029993331,3135.0,4A,RFCE,AbsorptionChiller,42.626547623676515,0.0279,MT4,476620.24528546113,0.9724169453224671,3.566603082891153,0.00113767243473402
3398,baltimore,outpatient_healthcare,1255467.9023741249,1994799.00043889,26682.877818458095,3967904.7969796318,3804.0,4A,RFCE,AbsorptionChiller,330.0388807502957,0.0279,MT4,4091414.9770392827,0.9698123556880002,3.2588766063252614,0.0008566973202747796
3399,baltimore,primary_school,437185.9414027138,694639.8846732018,9291.658541279025,1569928.514533125,6871.0,4A,RFCE,AbsorptionChiller,63.627702139821544,0.0279,MT4,1612937.9090704825,0.9733347487863664,3.689363623851584,0.000536947114517768
3400,baltimore,quick_service_restaurant,38096.9091924772,60531.75571693565,809.6863100374437,137855.31412074692,232.0,4A,RFCE,AbsorptionChiller,164.21081548481553,0.0279,MT4,141603.20453290403,0.9735324463558576,3.7169210714045455,0.016021211514674765
3401,baltimore,secondary_school,5208023.774135944,8274971.107793776,110687.86527963573,18067606.88918043,19592.0,4A,RFCE,AbsorptionChiller,265.8239982715366,0.0279,MT4,18579960.8513025,0.9724243788120709,3.567564522952869,0.00018209292175137143
3402,baltimore,small_hotel,386590.90839738835,614249.9988980736,8216.345439805838,1268283.1403477225,4014.0,4A,RFCE,AbsorptionChiller,96.31063985983765,0.0279,MT4,1306315.1064499961,0.9708860703558514,3.3790631855915136,0.0008418194283984837
3403,baltimore,small_office,22528.651074165053,35795.523373395576,478.80893082958806,81024.4125153072,511.0,4A,RFCE,AbsorptionChiller,44.0873797928866,0.0279,MT4,83240.73182176604,0.9733745816746975,3.69488308677403,0.007230690972160529
3404,baltimore,stand_alone_retail,127906.93042862839,203229.90056993192,2718.4486280431197,468404.2454492529,2294.0,4A,RFCE,AbsorptionChiller,55.75716234900976,0.0279,MT4,480987.4488734448,0.9738388112752964,3.76044868922747,0.001639254005766116
3405,baltimore,strip_mall,116625.24048155417,185304.5487651362,2478.6751110346263,428736.9730935878,2090.0,4A,RFCE,AbsorptionChiller,55.80155046964314,0.0279,MT4,440210.3085919607,0.9739366950876933,3.774571497338827,0.0018060150704970464
3406,baltimore,supermarket,125835.34628655232,199938.3835441886,2674.420559743529,458180.37823001615,4181.0,4A,RFCE,AbsorptionChiller,30.09694960214119,0.0279,MT4,470559.783747537,0.9736921727162248,3.739488129797633,0.0008944004137282068
3407,baltimore,warehouse,27889.629316434264,44313.522136112224,592.7475884052818,107030.495853421,4835.0,4A,RFCE,AbsorptionChiller,5.768279072685473,0.0279,MT4,109774.2164472775,0.9750057829365217,3.9360227847342477,0.0008140688282800926
3408,chicago,full_service_restaurant,68745.04918880865,109228.24482221865,1461.0614454261456,246007.94551880396,569.52,5A,RFCW,AbsorptionChiller,120.70699745190451,0.0279,MT4,252770.93275843243,0.9732446006911257,3.6769328954030667,0.006456196262472023
3409,chicago,hospital,13606340.421012893,21618963.113387167,289180.0884145925,39246875.042759284,22422.0,5A,RFCW,AbsorptionChiller,606.8299179829138,0.0279,MT4,40585436.98621821,0.9670186637656886,2.9828326890557775,0.0001330315176637132
3410,chicago,large_hotel,2960639.0400040993,4704126.474673179,62923.448396887026,8667838.298124865,11345.0,5A,RFCW,AbsorptionChiller,260.96421683597174,0.0279,MT4,8959099.47671099,0.9674899046111438,3.0260694923142624,0.0002667315550739764
3411,chicago,large_office,3676505.0049129263,5841557.952250532,78137.98637108265,12546829.25155344,46320.0,5A,RFCW,AbsorptionChiller,79.37186970882829,0.0279,MT4,12908515.754480606,0.9719807830887434,3.5110834167860268,7.580059189952562e-05
3412,chicago,medium_office,281405.05396445055,447121.36352129147,5980.795413591106,983569.2810565837,4982.0,5A,RFCW,AbsorptionChiller,56.48435446897843,0.0279,MT4,1011253.2933830793,0.9726240571895883,3.5935861106134555,0.0007213139523511552
3413,chicago,midrise_apartment,102746.57848341212,163252.896923644,2183.7072813674436,353494.0132822416,3135.0,5A,RFCW,AbsorptionChiller,32.77402822437388,0.0279,MT4,363601.9964373678,0.9722004189906384,3.5388234022417535,0.0011288112925811017
3414,chicago,outpatient_healthcare,976166.6299806006,1551020.3120802857,20746.794775854294,3046971.0263281767,3804.0,5A,RFCW,AbsorptionChiller,256.6158333282336,0.0279,MT4,3143004.159480471,0.9694454323699755,3.2197414487964338,0.0008464094239738259
3415,chicago,primary_school,316393.7943632786,502714.5843772091,6724.422776200858,1131563.5810541918,6871.0,5A,RFCW,AbsorptionChiller,46.04770693687652,0.0279,MT4,1162689.7089605024,0.973229204949153,3.6748183108342496,0.0005348302009655435
3416,chicago,quick_service_restaurant,27837.908348107994,44231.34326421598,591.648345425123,100423.3805562116,232.0,5A,RFCW,AbsorptionChiller,119.99098425908618,0.0279,MT4,103162.01295458435,0.9734530926652392,3.7058104964123775,0.015973321105225764
3417,chicago,secondary_school,3869679.460327919,6148490.698076585,82243.58746350273,13558029.80789761,19592.0,5A,RFCW,AbsorptionChiller,197.51324317721105,0.0279,MT4,13938720.39028082,0.9726882689569799,3.602034879938,0.00018385233156073907
3418,chicago,small_hotel,318329.0703395533,505789.52287284506,6765.553841616628,1026911.2671496626,4014.0,5A,RFCW,AbsorptionChiller,79.30470113093007,0.0279,MT4,1058227.7832641008,0.9704066396576335,3.3243202769238667,0.0008281814342112274
3419,chicago,small_office,17186.981580108182,27308.2040661718,365.2806485158987,60861.67851969626,511.0,5A,RFCW,AbsorptionChiller,33.6340148338712,0.0279,MT4,62552.49609107888,0.9729696226842695,3.6395277320524797,0.007122363467813072
3420,chicago,stand_alone_retail,88250.34608314835,140219.99433211287,1875.6140220871796,318856.6875156128,2294.0,5A,RFCW,AbsorptionChiller,38.47007239893128,0.0279,MT4,327538.5631051394,0.9734935773448461,3.711470579350893,0.0016179034783569716
3421,chicago,strip_mall,80446.3223363658,127820.26771222564,1709.7525040555659,291219.397145266,2090.0,5A,RFCW,AbsorptionChiller,38.491063318835316,0.0279,MT4,299133.529986187,0.9735431436212234,3.7184239291317303,0.0017791502053261868
3422,chicago,supermarket,84912.2049619902,134916.05899516228,1804.667396125497,306266.59701422305,4181.0,5A,RFCW,AbsorptionChiller,20.30906600382449,0.0279,MT4,314620.0735979614,0.9734490031478001,3.7052397089299096,0.0008862089712819684
3423,chicago,warehouse,18574.371537099592,29512.612553391573,394.76730973515555,69243.62013370136,4835.0,5A,RFCW,AbsorptionChiller,3.8416487150154275,0.0279,MT4,71070.92608768375,0.9742889806764591,3.826289677996909,0.0007913732529466202
3424,denver,full_service_restaurant,64939.12165145914,103181.04884620746,1380.172798832346,289957.19841015036,569.52,5B,RMPA,AbsorptionChiller,114.02430406563272,0.0279,MT4,296345.76684182434,0.9784421809032153,4.563439715621186,0.008012782194867936
3425,denver,hospital,10603665.525031984,16848046.33421748,225363.23795867994,34282802.72799795,22422.0,5B,RMPA,AbsorptionChiller,472.91345665114545,0.0279,MT4,35325968.09750871,0.9704702963374886,3.3314864575947816,0.00014858114608843018
3426,denver,large_hotel,2542640.2527970057,4039972.846110799,54039.58083944577,8316111.800408948,11345.0,5B,RMPA,AbsorptionChiller,224.11989888030018,0.0279,MT4,8566251.17462633,0.97079943500159,3.369037820117538,0.00029696234641846966
3427,denver,large_office,2544008.9002910727,4042147.4749069214,54068.66916085291,10351507.899904039,46320.0,5B,RMPA,AbsorptionChiller,54.92247194065356,0.0279,MT4,10601781.918661604,0.9763932119451519,4.167352526733929,8.996875057715736e-05
3428,denver,medium_office,251212.54224308179,399148.81711956346,5339.103897806303,1088648.7443958698,4982.0,5B,RMPA,AbsorptionChiller,50.424034974524645,0.0279,MT4,1113362.4836057788,0.9778026118413204,4.431954207638452,0.0008895933776873649
3429,denver,midrise_apartment,88891.21466427414,141238.26329990124,1889.2346156647,369687.45441285224,3135.0,5B,RMPA,AbsorptionChiller,28.354454438364957,0.0279,MT4,378432.3772485089,0.9768917160332874,4.257252853139411,0.0013579753917510083
3430,denver,outpatient_healthcare,932065.3335965892,1480948.252270132,19809.495223372804,3398293.698639203,3804.0,5B,RMPA,AbsorptionChiller,245.02243259636938,0.0279,MT4,3489988.2429299634,0.9737264030970546,3.7443600970149147,0.0009843217920649091
3431,denver,primary_school,255303.75812595658,405649.3045779092,5426.05587270369,1133782.07187419,6871.0,5B,RMPA,AbsorptionChiller,37.156710540817436,0.0279,MT4,1158898.2959340909,0.9783274993603672,4.539291957317515,0.0006606450236235649
3432,denver,quick_service_restaurant,25337.530955736234,40258.52140744754,538.5069912459142,115773.6224061129,232.0,5B,RMPA,AbsorptionChiller,109.21349549886308,0.0279,MT4,118266.27315783032,0.9789234015314672,4.667632113185665,0.020119103936145105
3433,denver,secondary_school,2499227.711466768,3970995.141552757,53116.91962770702,10569905.024588821,19592.0,5B,RMPA,AbsorptionChiller,127.56368474207676,0.0279,MT4,10815773.568157006,0.9772675951452929,4.32764630390936,0.00022088843935837892
3434,denver,small_hotel,284991.0912695219,452819.1783504623,6057.0106597816,1085567.592734828,4014.0,5B,RMPA,AbsorptionChiller,70.99927535364273,0.0279,MT4,1113604.3915502592,0.9748233762113662,3.9075059735712956,0.0009734693506654947
3435,denver,small_office,14682.394108257515,23328.69286089811,312.0498161141663,63711.76995681947,511.0,5B,RMPA,AbsorptionChiller,28.732669487783784,0.0279,MT4,65156.19170315676,0.9778313970080098,4.437708947378841,0.008684361932248221
3436,denver,stand_alone_retail,71441.8560141265,113513.17122244519,1518.3775798202319,318780.1914593508,2294.0,5B,RMPA,AbsorptionChiller,31.14291892507694,0.0279,MT4,325808.4846426447,0.9784281456297779,4.560470609529254,0.0019879993938662836
3437,denver,strip_mall,63755.91860287251,101301.0706690086,1355.0257900397191,285133.11573614477,2090.0,5B,RMPA,AbsorptionChiller,30.50522421190072,0.0279,MT4,291405.2832456592,0.9784761366037866,4.570638924690044,0.0021869085764067197
3438,denver,supermarket,69289.41325778273,110093.17884292142,1472.630996438747,319095.79628872505,4181.0,5B,RMPA,AbsorptionChiller,16.572449954026006,0.0279,MT4,325912.33687213063,0.9790847420848632,4.7036382839556445,0.0011250031772197188
3439,denver,warehouse,20141.254034243066,32002.214743297318,428.0687857411128,96182.29392115967,4835.0,5B,RMPA,AbsorptionChiller,4.165719552066818,0.0279,MT4,98163.74634036713,0.9798148247894177,4.873765366023112,0.001008017655847593
3440,duluth,full_service_restaurant,17927.122408818872,28484.205605123356,381.01110826209793,62990.376074508276,569.52,7,MROW,AbsorptionChiller,31.477599397420413,0.0279,MT4,64754.00707811859,0.9727641410440795,3.6120692212300742,0.006342304433962063
3441,duluth,hospital,10430594.566986347,16573055.8119893,221684.90319701645,28196026.81665013,22422.0,7,MROW,AbsorptionChiller,465.1946555608932,0.0279,MT4,29222165.84470613,0.9648849084797767,2.801581986246171,0.00012494790769093618
3442,duluth,large_hotel,2448868.7817366277,3890980.397648209,52046.62450784258,6489314.592579215,11345.0,7,MROW,AbsorptionChiller,215.8544540975432,0.0279,MT4,6730228.935034954,0.9642041385543911,2.7483011687797245,0.00024224778922694794
3443,duluth,large_office,2216462.574116501,3521712.756651768,47107.217908555875,7255530.63764512,46320.0,7,MROW,AbsorptionChiller,47.85109184189337,0.0279,MT4,7473581.36686482,0.9708237967159281,3.3718509187297454,7.279470895357827e-05
3444,duluth,medium_office,139421.06198419782,221524.57626378172,2963.1623040374893,469291.81788348465,4982.0,7,MROW,AbsorptionChiller,27.98495824652706,0.0279,MT4,483007.7563293921,0.9716030679297131,3.4643815608300046,0.0006953796790104385
3445,duluth,midrise_apartment,49032.53167539685,77907.24477313078,1042.1047398744324,160705.54208081003,3135.0,7,MROW,AbsorptionChiller,15.64036098098783,0.0279,MT4,165529.25506029496,0.9708588492243992,3.3759067583155797,0.0010768442610257032
3446,duluth,outpatient_healthcare,7913.029846782806,12572.925200999362,168.1782610102907,27937.89447221032,3804.0,7,MROW,AbsorptionChiller,2.0801866053582563,0.0279,MT4,28716.361001976118,0.9728911845859498,3.6289969275992693,0.0009539949862248342
3447,duluth,primary_school,122007.43036950275,193856.25047598773,2593.0645867864987,420316.29168995545,6871.0,7,MROW,AbsorptionChiller,17.756866594309816,0.0279,MT4,432319.1152309288,0.9722361951667071,3.543383496575896,0.0005157012802468194
3448,duluth,quick_service_restaurant,7913.029846782806,12572.925200999362,168.1782610102907,27937.89447221032,232.0,7,MROW,AbsorptionChiller,34.10788727061554,0.0279,MT4,28716.361001976118,0.9728911845859498,3.6289969275992693,0.015642228136203747
3449,duluth,secondary_school,1750390.105499801,2781175.3898496856,37201.624375555824,5904484.258259195,19592.0,7,MROW,AbsorptionChiller,89.34208378418748,0.0279,MT4,6076683.7997178715,0.9716622508041851,3.471616858793174,0.00017719563387061932
3450,duluth,small_hotel,201343.92396839635,319913.1236386744,4279.229530741642,603701.4508613325,4014.0,7,MROW,AbsorptionChiller,50.16041952376591,0.0279,MT4,623509.224724947,0.9682317869918404,3.0967372267107263,0.0007714841122846851
3451,duluth,small_office,6775.2325370162425,10765.091697703556,143.9962755200515,23276.28165921057,511.0,7,MROW,AbsorptionChiller,13.258772088094409,0.0279,MT4,23942.814183865677,0.972161479451139,3.533873421030933,0.0069156035636613175
3452,duluth,stand_alone_retail,17937.922604426523,28501.365915922164,381.2406484194127,62466.32093061729,2294.0,7,MROW,AbsorptionChiller,7.819495468363785,0.0279,MT4,64231.01443379582,0.9725258347741427,3.58073874273187,0.0015609148834925327
3453,duluth,strip_mall,18636.69097990823,29611.631223631946,396.09180562631616,64836.28334094848,2090.0,7,MROW,AbsorptionChiller,8.917077023879537,0.0279,MT4,66669.72014510071,0.9724997075109671,3.5773367824242905,0.0017116443935044452
3454,duluth,supermarket,30070.773701163613,47779.11821407102,639.1041770620641,102304.53392425478,4181.0,7,MROW,AbsorptionChiller,7.192244367654536,0.0279,MT4,105262.83072128189,0.9718960930771453,3.500502905823426,0.0008372405897688175
3455,duluth,warehouse,4273.803721536652,6790.59924644156,90.83257509505876,15684.555888731764,4835.0,7,MROW,AbsorptionChiller,0.8839304491285733,0.0279,MT4,16105.00333003106,0.9738933651435335,3.768306730810858,0.0007793809164034866
3456,helena,full_service_restaurant,31112.259358516207,49433.92320297573,661.2392188996665,132939.47456170825,569.52,6B,NWPP,AbsorptionChiller,54.628914451671946,0.0279,MT4,136000.2304346113,0.9774944802437328,4.371274643459303,0.007675366349661651
3457,helena,hospital,9878216.915685952,15695389.099367622,209945.0368480449,29276475.790556755,22422.0,6B,NWPP,AbsorptionChiller,440.5591345859402,0.0279,MT4,30248273.116173353,0.9678726345175391,3.0621187380630515,0.00013656760048448184
3458,helena,large_hotel,2313862.8035671627,3676470.899001153,49177.2974518141,6844123.279427046,11345.0,6B,NWPP,AbsorptionChiller,203.95441194950752,0.0279,MT4,7071756.029704037,0.9678110006452644,3.0562555475639592,0.0002693922915437602
3459,helena,large_office,1762237.745246437,2799999.9730026694,37453.42621230431,6832086.453323623,46320.0,6B,NWPP,AbsorptionChiller,38.04485633088163,0.0279,MT4,7005451.539608752,0.9752528319830742,3.975315792948861,8.582287981323102e-05
3460,helena,medium_office,141310.74495293183,224527.0725363242,3003.324366066307,579739.9361564968,4982.0,6B,NWPP,AbsorptionChiller,28.364260327766324,0.0279,MT4,593641.7774703967,0.9765821041552399,4.200967008334211,0.0008432290261610218
3461,helena,midrise_apartment,51683.81207959626,82119.83474869186,1098.4532860650204,204273.52040716368,3135.0,6B,NWPP,AbsorptionChiller,16.48606445920136,0.0279,MT4,209358.06054080528,0.9757136643293914,4.05074726721746,0.0012921043914569251
3462,helena,outpatient_healthcare,700573.9573911512,1113134.1767437183,14889.53184108658,2327102.114404583,3804.0,6B,NWPP,AbsorptionChiller,184.16770699031315,0.0279,MT4,2396023.0445684334,0.9712352807623916,3.4200858014918514,0.0008990761833574793
3463,helena,primary_school,125032.08652524359,198662.09303455372,2657.34861228318,524788.7873781075,6871.0,6B,NWPP,AbsorptionChiller,18.197072700515733,0.0279,MT4,537089.169961178,0.9770980625359481,4.295610709917581,0.0006251798442610363
3464,helena,quick_service_restaurant,11639.12792802128,18493.28104118935,247.3702655635454,50794.1153821077,232.0,6B,NWPP,AbsorptionChiller,50.16865486216069,0.0279,MT4,51939.14727293404,0.9779543571478113,4.462460383126316,0.01923474303071688
3465,helena,secondary_school,1390130.1998339577,2208762.4286250705,29544.90051380441,5578059.670114796,19592.0,6B,NWPP,AbsorptionChiller,70.95397100009993,0.0279,MT4,5714817.63179838,0.9760695842816338,4.110994518701183,0.000209830263306512
3466,helena,small_hotel,196149.2408074083,311659.34928288497,4168.825197960134,694998.5545065156,4014.0,6B,NWPP,AbsorptionChiller,48.866278228053886,0.0279,MT4,714295.2868282852,0.9729849367935022,3.641590881963318,0.0009072224419440254
3467,helena,small_office,8098.410697059278,12867.474774216373,172.1182220148326,33307.98190655539,511.0,6B,NWPP,AbsorptionChiller,15.848161833775496,0.0279,MT4,34104.685797988466,0.9766394595700961,4.211281333308111,0.008241255055397478
3468,helena,stand_alone_retail,31493.993898466186,50040.45697200735,669.3523503220678,134754.14437409004,2294.0,6B,NWPP,AbsorptionChiller,13.72885523036887,0.0279,MT4,137852.4544542134,0.9775244474798057,4.377102977114855,0.0019080658139123167
3469,helena,strip_mall,29103.873397231015,46242.821064489246,618.5543226024839,124809.1328593145,2090.0,6B,NWPP,AbsorptionChiller,13.925298276187089,0.0279,MT4,127672.30812403273,0.9775740306822316,4.386780631617909,0.002098938101252588
3470,helena,supermarket,36598.029982774366,58150.20319485246,777.8301305672294,160827.08432699248,4181.0,6B,NWPP,AbsorptionChiller,8.7534154467291,0.0279,MT4,164427.51828826944,0.9781032153330638,4.49279697201354,0.0010745747361907533
3471,helena,warehouse,7519.8340709846725,11948.180801675659,159.82154012199425,34711.01817856532,4835.0,6B,NWPP,AbsorptionChiller,1.5552914314342652,0.0279,MT4,35450.80296985283,0.979132072356256,4.7143065438956935,0.0009750375478584681
3472,houston,full_service_restaurant,234795.52030166617,373063.99336820224,4990.187458144738,836347.3008396006,569.52,2A,ERCT,AbsorptionChiller,412.26913945369114,0.0279,MT4,859445.9694195132,0.9731237687978059,3.660401903389357,0.006427170078995219
3473,houston,hospital,18556071.28920018,29483535.492840096,394378.368466467,57819188.43397459,22422.0,2A,ERCT,AbsorptionChiller,827.5832347337516,0.0279,MT4,59644694.04968554,0.9693936628429972,3.2142953710465294,0.00014335453443254525
3474,houston,large_hotel,3829362.368251737,6084431.318444385,81386.71486657627,12341018.328203132,11345.0,2A,ERCT,AbsorptionChiller,337.537449823864,0.0279,MT4,12717742.603449062,0.9703780547387584,3.321112336844538,0.0002927379759228328
3475,houston,large_office,8672765.267591411,13780060.369617427,184325.17115387614,29166926.772496473,46320.0,2A,ERCT,AbsorptionChiller,187.23586501708573,0.0279,MT4,30020134.407506235,0.9715788202868131,3.461425909875154,7.472853864151887e-05
3476,houston,medium_office,729910.741203094,1159747.0665782448,15513.036286369688,2571911.00362326,4982.0,2A,ERCT,AbsorptionChiller,146.50958273847732,0.0279,MT4,2643718.022267853,0.972838624225516,3.6219744045830553,0.0007270121245650452
3477,houston,midrise_apartment,286310.58942129154,454915.7143027182,6085.054393833835,1003516.2255100245,3135.0,2A,ERCT,AbsorptionChiller,91.32714176117753,0.0279,MT4,1031682.833661087,0.9726983843948349,3.603369458832757,0.0011494001463581362
3478,houston,outpatient_healthcare,1850098.4989864696,2939600.9483896135,39320.7600984593,6125093.784248996,3804.0,2A,ERCT,AbsorptionChiller,486.356072288767,0.0279,MT4,6307102.418882981,0.9711422738135558,3.4090630430423947,0.0008961785076346989
3479,houston,primary_school,978606.1960831732,1554896.5115543662,20798.643687421012,3541071.2755571916,6871.0,2A,ERCT,AbsorptionChiller,142.4255852253199,0.0279,MT4,3637344.407874758,0.9735320273468915,3.716862229600695,0.0005409492402271423
3480,houston,quick_service_restaurant,96539.23317992153,153390.11494143086,2051.7805025172684,346993.2030842952,232.0,2A,ERCT,AbsorptionChiller,416.1173843962135,0.0279,MT4,356490.52121590567,0.9733588480860099,3.692700982527065,0.015916814579858038
3481,houston,secondary_school,9826665.830957823,15613480.153632928,208849.4044606226,34469358.42993199,19592.0,2A,ERCT,AbsorptionChiller,501.56522207828823,0.0279,MT4,35436084.27284083,0.972719168532688,3.60611471707966,0.00018406057151284505
3482,houston,small_hotel,672384.7755477133,1068344.6989258137,14290.417762974119,2280787.9166494985,4014.0,2A,ERCT,AbsorptionChiller,167.50990920471182,0.0279,MT4,2346935.6568985507,0.971815273224633,3.4904651952994867,0.0008695727940457117
3483,houston,small_office,53903.80669190545,85647.15952158318,1145.6355715586228,193215.37160173286,511.0,2A,ERCT,AbsorptionChiller,105.48690154971712,0.0279,MT4,198518.3099387688,0.9732874094149221,3.682825427774095,0.007207094770595098
3484,houston,stand_alone_retail,347604.700222829,552305.2459096082,7387.758562069222,1266421.0243655806,2294.0,2A,ERCT,AbsorptionChiller,151.52776818780688,0.0279,MT4,1300617.6127713183,0.9737074232503491,3.7416571523272513,0.001631062402932542
3485,houston,strip_mall,283609.45215008274,450623.90730513225,6027.646223029751,1041580.1817498978,2090.0,2A,ERCT,AbsorptionChiller,135.6983024641544,0.0279,MT4,1069481.057937521,0.9739117621761065,3.7709640839881615,0.0018042890354010343
3486,houston,supermarket,343831.0932244791,546309.4036788956,7307.556834664242,1259451.0692149876,4181.0,2A,ERCT,AbsorptionChiller,82.23656857796678,0.0279,MT4,1293276.4184365459,0.9738452284914851,3.7613713358733283,0.0008996343783480813
3487,houston,warehouse,83300.38506025884,132355.0562624108,1770.4108504806989,322418.81926458736,4835.0,2A,ERCT,AbsorptionChiller,17.228621522287245,0.0279,MT4,330613.72853974684,0.9752130399685618,3.9689339767227185,0.0008208756932208311
3488,las_vegas,full_service_restaurant,184634.0328775405,293362.96334987035,3924.088645423992,904730.799967756,569.52,3B,NWPP,AbsorptionChiller,324.19236001815653,0.0279,MT4,922894.691376466,0.9803185655108503,4.9985080052309785,0.008776703197834981
3489,las_vegas,hospital,13887915.13610575,22066354.049590155,295164.4896927009,52677088.97990446,22422.0,3B,NWPP,AbsorptionChiller,619.3878840471747,0.0279,MT4,54043351.62657976,0.9747191355540699,3.8913941435369273,0.0001735524994887578
3490,las_vegas,large_hotel,3394095.8894219236,5392841.246525968,72135.85130318026,13329332.002865216,11345.0,3B,NWPP,AbsorptionChiller,299.1710788384243,0.0279,MT4,13663235.716093961,0.9755618859129072,4.025589188177315,0.00035483377595216524
3491,las_vegas,large_office,4798931.815992812,7624969.440966382,101993.29752923404,21653462.378385585,46320.0,3B,NWPP,AbsorptionChiller,103.60388203784136,0.0279,MT4,22125570.77045711,0.9786623180495798,4.610519927939366,9.953626787433865e-05
3492,las_vegas,medium_office,563422.4861275083,895215.7279581497,11974.605905163278,2707776.3499178574,4982.0,3B,NWPP,AbsorptionChiller,113.09162708300047,0.0279,MT4,2763204.618995602,0.9799405846759579,4.904320801939488,0.0009844080292933538
3493,las_vegas,midrise_apartment,235897.69653576487,374815.2289401591,5013.6123770401255,1111078.5802123793,3135.0,3B,NWPP,AbsorptionChiller,75.24647417408768,0.0279,MT4,1134285.6784740654,0.9795403409369444,4.808379628675579,0.0015337734062761017
3494,las_vegas,outpatient_healthcare,1452956.351084027,2308586.202277979,30880.165648372837,6257998.153770596,3804.0,3B,NWPP,AbsorptionChiller,381.95487673081675,0.0279,MT4,6400936.814489718,0.9776691029982434,4.405457059817443,0.0011581117402254056
3495,las_vegas,primary_school,704862.1573835402,1119947.6500649592,14980.670384924813,3432940.671107004,6871.0,3B,NWPP,AbsorptionChiller,102.58509058121673,0.0279,MT4,3502283.4649857213,0.980200690614573,4.968749461577359,0.0007231479350279958
3496,las_vegas,quick_service_restaurant,80058.85992826993,127204.63299714022,1701.5176363421688,394848.3366086752,232.0,3B,NWPP,AbsorptionChiller,345.0812927942669,0.0279,MT4,402724.35174726404,0.9804431614219059,5.0303533188967675,0.02168255740903779
3497,las_vegas,secondary_school,6715688.039868019,10670482.107790276,142730.75647399464,31323216.34271736,19592.0,3B,NWPP,AbsorptionChiller,342.77705389281437,0.0279,MT4,31983891.010273587,0.9793435180433797,4.7625635408315,0.00024308715500364944
3498,las_vegas,small_hotel,516329.3981468685,820390.0437222472,10973.720808614788,2303890.707478434,4014.0,3B,NWPP,AbsorptionChiller,128.63213705701756,0.0279,MT4,2354686.0617958293,0.9784279717192296,4.560433843679855,0.0011361319989237307
3499,las_vegas,small_office,35231.41060446147,55978.79684931117,748.7849133801565,170942.3245334515,511.0,3B,NWPP,AbsorptionChiller,68.9460090106878,0.0279,MT4,174408.31347612684,0.9801271575098983,4.950364191606933,0.00968760115774351
3500,las_vegas,stand_alone_retail,216866.4138548047,344576.6353470792,4609.134182460788,1079957.8236389942,2294.0,3B,NWPP,AbsorptionChiller,94.53636175013283,0.0279,MT4,1101292.6660299834,0.980627454400565,5.078207576980155,0.002213691184385421
