,eGRID_subregion,climate_zone,chiller_type,scope,WC_mean,WC_std,%_evap_mean,%_evap_std,reference_w4r_(L/MWhr_sqm),normalized_w4r_mean,normalized_w4r_std,percent_diff-mean,percent_diff-std
281,RMPA,4A,WaterCooledChiller,LC,2.3982736990070825,4.044242461345811,0.525033773213986,0.023385490604797,6.427789506874163,0.3731101798592289,0.6291809115747673,41.697656051682394,6.7710101027512035
282,RMPA,4B,AbsorptionChiller,LC,3.048302241383372,5.0457354744474365,0.9743104726596138,0.006879283921074242,6.427789506874172,0.4742380313050681,0.7849876647409355,76.19422857339046,15.897574376831376
283,RMPA,4B,WaterCooledChiller,LC,2.860049325716483,4.863534745108763,0.5958559862208912,0.03080899051002269,6.427789506874163,0.4449506821369648,0.7566418813042154,67.00939656432796,11.885916462955166
284,RMPA,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,0.9686823417882903,0.008062640083127248,6.427789506874172,0.38384319024567176,0.6320652013747267,43.96061240918101,10.11269297231136
285,RMPA,5A,WaterCooledChiller,LC,2.384971860141965,4.032531723970923,0.521887369814771,0.02460037933658007,6.427789506874163,0.371040753215607,0.6273590197156199,40.785693342898746,6.860392126631287
286,RMPA,5B,AbsorptionChiller,LC,3.054832195617039,5.0954376027552355,0.9739652281578984,0.00717150360644689,6.427789506874172,0.4752539255291523,0.7927200474293612,74.4449483338134,18.278949873113092
287,RMPA,5B,WaterCooledChiller,LC,2.8678706279946136,4.90848999030559,0.5921356204187558,0.03684044264179459,6.427789506874163,0.44616747715954086,0.7636357701284762,65.80891749748355,13.772512551101535
288,RMPA,6A,AbsorptionChiller,LC,2.48872308882383,4.097957336377319,0.9689437066699509,0.00803611558728302,6.427789506874172,0.3871817965044247,0.6375375752418123,45.24513626234222,10.597920459342676
289,RMPA,6A,WaterCooledChiller,LC,2.40445135387018,4.0640992174639985,0.5259754346270706,0.025226059485216876,6.427789506874163,0.3740712652924855,0.6322701160511978,42.02067906115817,7.107470269754113
290,RMPA,6B,AbsorptionChiller,LC,2.9129461376471824,4.871207419776179,0.9724035139113131,0.007842154405789824,6.427789506874172,0.4531800760637774,0.7578355536637742,65.23703495216397,19.81559051565373
291,RMPA,6B,WaterCooledChiller,LC,2.763684797518795,4.736258308830207,0.5742787457584564,0.04348798744344522,6.427789506874163,0.4299588209233031,0.7368409161135475,59.15198316582788,14.796787341009937
292,RMPA,7,AbsorptionChiller,LC,2.4094149950354544,3.9772518752037227,0.9676066372086148,0.008520256156514066,6.427789506874172,0.37484348117789423,0.6187588860758858,39.507405066734854,11.56523657107668
293,RMPA,7,WaterCooledChiller,LC,2.350269645016121,3.98135639680191,0.511690951121067,0.02991612781595471,6.427789506874163,0.365641974196983,0.6193974448827348,37.97100313945432,7.825191191815699
294,SPNO,3A,AbsorptionChiller,LC,2.5275185380365466,4.1418208170207675,0.9696851276352262,0.007689261005944612,6.427789506874172,0.39321737828121217,0.6443616133651111,6.068567627297449,6.243802433517238
295,SPNO,3A,WaterCooledChiller,LC,2.870900086108926,4.833387658336754,0.4488169821349564,0.019977960566518526,6.427789506874163,0.44663878352560515,0.7519517640034284,21.981623038972735,4.320410704147614
296,SPNO,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,3.5821340997409545,7.097301134454804
297,SPNO,4A,WaterCooledChiller,LC,2.8425725981021923,4.788792561345127,0.44141815505431703,0.022999105250436292,6.427789506874163,0.4422317493536805,0.7450139050483497,20.407677282147823,4.837198699304353
298,SPNO,4B,AbsorptionChiller,LC,3.048302241383372,5.0457354744474365,0.9743104726596138,0.006879283921074242,6.427789506874172,0.4742380313050681,0.7849876647409355,25.872872783299066,11.35720150031041
299,SPNO,4B,WaterCooledChiller,LC,3.3043482248116,5.608024994550689,0.5132897659494892,0.031626132730569696,6.427789506874163,0.5140722516314175,0.8724655635585481,38.490343889724166,8.491279555353572
300,SPNO,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,0.9686823417882903,0.008062640083127248,6.427789506874172,0.38384319024567176,0.6320652013747267,2.8452293716237245,7.22449155292084
301,SPNO,5A,WaterCooledChiller,LC,2.8292707592370863,4.777078343484093,0.43832741063676617,0.024047626371981577,6.427789506874163,0.44016232271006056,0.7431914717143855,19.756172593522276,4.9010530730291455
302,SPNO,5B,AbsorptionChiller,LC,3.054832195617039,5.0954376027552355,0.9739652281578984,0.00717150360644689,6.427789506874172,0.4752539255291523,0.7927200474293612,24.623189800823454,13.058452314935309
303,SPNO,5B,WaterCooledChiller,LC,3.312169527089737,5.652938445351231,0.5095672380100091,0.03762360363520038,6.427789506874163,0.5152890466539946,0.8794529502414054,37.63272358012165,9.839060758622747
304,SPSO,2A,AbsorptionChiller,LC,2.4822292511079755,4.049584282286467,0.9694472774182877,0.007682174640917009,6.427789506874172,0.38617152108876157,0.6300119625814852,-35.91475674033007,3.2901371096957654
305,SPSO,2A,WaterCooledChiller,LC,3.823716311398518,6.416631195214006,0.32699418762660354,0.015949056454386313,6.427789506874163,0.5948726708161908,0.9982640514832938,-0.16662105178403974,2.3492820904808274
306,SPSO,3A,AbsorptionChiller,LC,2.5275185380365444,4.138873950182367,0.969685127635228,0.007683790168534791,6.4277895068741175,0.39321737828121184,0.6439031560937192,-35.35154229275245,3.80287027353199
307,SPSO,3A,WaterCooledChiller,LC,3.867607435383031,6.3979143218046985,0.3318428892899978,0.017498709172542325,6.4277895068741575,0.6017010095378575,0.9953521836647707,0.5710031245407696,2.59045634775245
308,SPSO,3B,AbsorptionChiller,LC,3.353057674382717,5.511134592819188,0.9768098259335836,0.006134413362796066,6.427789506874172,0.521650198843134,0.8573918898441423,-15.167321773849705,6.742437198489722
309,SPSO,3B,WaterCooledChiller,LC,4.5459674319172745,7.665742234542178,0.4255645596988565,0.026198864915368037,6.427789506874163,0.7072365121875283,1.1925938499299167,17.120410184940603,5.085074023358558
310,SPSO,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,-36.86701569211932,4.3257826752081625
311,SPSO,4A,WaterCooledChiller,LC,3.839279947376288,6.459075560900101,0.325285180259158,0.020323800333572433,6.427789506874163,0.5972939753659312,1.004867311537268,-0.38831185415092334,2.9482573634060363
312,SPSO,4B,AbsorptionChiller,LC,3.048302241383372,5.0457354744474365,0.9743104726596138,0.006879283921074242,6.427789506874172,0.4742380313050681,0.7849876647409355,-23.28088071091639,6.922178523663604
313,SPSO,4B,WaterCooledChiller,LC,4.301055574085719,7.27821666904262,0.39170659589187656,0.029708104555445744,6.427789506874163,0.6691344776436721,1.1323047621984155,10.633016457948845,5.175408129799992
314,SPSO,5B,AbsorptionChiller,LC,3.054832195617039,5.0954376027552355,0.9739652281578984,0.00717150360644689,6.427789506874172,0.4752539255291523,0.7927200474293612,-24.042558550518404,7.9590855339021
315,SPSO,5B,WaterCooledChiller,LC,4.308876876363844,7.32306692526788,0.38833722105837615,0.035092720513389575,6.427789506874163,0.6703512726662471,1.1392823174181834,10.110299581924945,5.996876525832855
316,SRMV,2A,AbsorptionChiller,LC,2.4822292511079755,4.049584282286467,0.9694472774182877,0.007682174640917009,6.427789506874172,0.38617152108876157,0.6300119625814852,-73.84965619085227,1.3425589452653202
317,SRMV,2A,WaterCooledChiller,LC,7.52629802374097,12.621484643873943,0.16556773623585774,0.009970264519948892,6.427789506874163,1.1708998895642135,1.9635808905030208,-19.51139032129876,0.958637765043039
318,SRMV,3A,AbsorptionChiller,LC,2.5275185380365444,4.138873950182367,0.969685127635228,0.007683790168534791,6.4277895068741175,0.39321737828121184,0.6439031560937192,-73.61983336904036,1.5517825954329558
319,SRMV,3A,WaterCooledChiller,LC,7.570189147725494,12.501862388596797,0.1686484280708731,0.010966398576317104,6.4277895068741575,1.177728228285882,1.9449707205294686,-19.210398629113744,1.0570502766421812
320,SRMV,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,-74.23823080987535,1.765159940830448
321,SRMV,4A,WaterCooledChiller,LC,7.5418616597187365,12.663920271585125,0.16456344197522377,0.01260788915902608,6.427789506874163,1.1733211941139543,1.9701827911511054,-19.60185249958459,1.2030529926913933
322,SRMW,3A,AbsorptionChiller,LC,2.5275185380365466,4.1418208170207675,0.9696851276352262,0.007689261005944612,6.427789506874172,0.39321737828121217,0.6443616133651111,-74.58959470114495,1.4958017628659177
323,SRMW,3A,WaterCooledChiller,LC,7.808902670988918,13.10855977319161,0.16346635887555994,0.010869443262526262,6.427789506874163,1.2148659601621572,2.039357349703617,-19.71168149218245,1.0350228112394493
324,SRMW,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,-75.18525923303406,1.7002708944665177
325,SRMW,4A,WaterCooledChiller,LC,7.780575182982174,13.063961245600261,0.15948406651528801,0.012289322142066095,6.427789506874163,1.2104589259902307,2.0324189570347757,-20.088745126527908,1.1588275604150675
326,SRMW,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,0.9686823417882903,0.008062640083127248,6.427789506874172,0.38384319024567176,0.6320652013747267,-75.36179643181944,1.730741373663876
327,SRMW,5A,WaterCooledChiller,LC,7.767273344117063,13.052235193818738,0.15783280052754176,0.012592822543212966,6.427789506874163,1.2083894993466098,2.0305946826448036,-20.244823393281045,1.174124886973995
328,SRSO,2A,AbsorptionChiller,LC,2.4822292511079755,4.049584282286467,0.9694472774182877,0.007682174640917009,6.427789506874172,0.38617152108876157,0.6300119625814852,16.58769063332391,5.985613348337618
329,SRSO,2A,WaterCooledChiller,LC,2.674319558323696,4.490465275108117,0.4690184979881714,0.018122343170670106,6.427789506874163,0.4160558704456112,0.6986017930901152,26.60681832039488,4.273953872119709
330,SRSO,3A,AbsorptionChiller,LC,2.5275185380365444,4.138873950182367,0.969685127635228,0.007683790168534791,6.4277895068741175,0.39321737828121184,0.6439031560937192,17.612323894187707,6.9184080518006885
331,SRSO,3A,WaterCooledChiller,LC,2.7182106823082015,4.503075800578297,0.47444707639423606,0.019838448180942568,6.4277895068741575,0.4228842091672771,0.7005636690128867,27.94874814540246,4.712712442193816
332,SRSO,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,14.855284443896489,7.869721430887469
333,SRSO,4A,WaterCooledChiller,LC,2.6898831943014807,4.532917088273615,0.4669707591649091,0.02325518582436965,6.427789506874163,0.4184771749953542,0.7052062117818128,26.20350521166897,5.363645355913566
334,SRTV,3A,AbsorptionChiller,LC,2.5275185380365444,4.138873950182367,0.969685127635228,0.007683790168534791,6.4277895068741175,0.39321737828121184,0.6439031560937192,-2.2493599422468105,5.750067619207421
335,SRTV,3A,WaterCooledChiller,LC,3.0032763460111407,4.9730190166484745,0.4287397194364279,0.019435523113231212,6.4277895068741575,0.467233151116617,0.7736748397454688,17.681972796347438,3.916857029761963
336,SRTV,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,-4.540806637687605,6.540728738912181
337,SRTV,4A,WaterCooledChiller,LC,2.9749488580044012,5.010627889371124,0.42142865672204205,0.02271465330343658,6.427789506874163,0.4628261169446913,0.779525820503695,16.231456318304016,4.457864186537911
338,SRTV,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,0.9686823417882903,0.008062640083127248,6.427789506874172,0.38384319024567176,0.6320652013747267,-5.219923085155391,6.657944848192864
339,SRTV,5A,WaterCooledChiller,LC,2.9616470191393005,4.998912837280761,0.4183767608163829,0.023715937424692846,6.427789506874163,0.46075669030107236,0.777703257384938,15.631042814678892,4.5167110819132565
340,SRVC,2A,AbsorptionChiller,LC,2.4822292511079755,4.049584282286467,0.9694472774182877,0.007682174640917009,6.427789506874172,0.38617152108876157,0.6300119625814852,-61.14750415117639,1.9946875738385004
341,SRVC,2A,WaterCooledChiller,LC,5.481350651409988,9.19452067990109,0.22762600822497306,0.012707882906065433,6.427789506874163,0.8527582686937691,1.430432759204087,-13.033972323807792,1.424282222013222
342,SRVC,3A,AbsorptionChiller,LC,2.5275185380365444,4.138873950182367,0.969685127635228,0.007683790168534791,6.4277895068741175,0.39321737828121184,0.6439031560937192,-60.80604821103357,2.3055385920484293
343,SRVC,3A,WaterCooledChiller,LC,5.525241775394508,9.130627773148305,0.2315284375010517,0.013964205439042227,6.4277895068741575,0.859586607415437,1.4204926535605449,-12.586778261790755,1.5704971905902116
344,SRVC,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,0.968918063798821,0.007964427767393423,6.427789506874172,0.3865870826960515,0.6346391112628268,-61.724823282532135,2.6225609029898798
345,SRVC,4A,WaterCooledChiller,LC,5.496914287387767,9.236959701308793,0.22631490141169847,0.01611673033912832,6.427789506874163,0.8551795732435117,1.437035187824738,-13.168375199424284,1.7874186184926493
346,SRVC,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,0.9686823417882903,0.008062640083127248,6.427789506874172,0.38384319024567176,0.6320652013747267,-61.99712080698232,2.6695597004744496
347,SRVC,5A,WaterCooledChiller,LC,5.483612448522676,9.225236466910408,0.22415041034254723,0.016593434398113057,6.427789506874163,0.8531101465998936,1.4352113517476777,-13.409116108135668,1.8110137824655932
