,eGRID_subregion,climate_zone,chiller_type,scope,WC_mean,WC_std,WC_2_mean,WC_2_std,W4C_mean,W4C_std,MuW_mean,MuW_std,%_evap_mean,%_evap_std
134,MROE,7,AirCooledChiller,LC,8.22770049695515,13.788184606749153,791.3644401871782,1455.8358949242438,12.22748529189923,1.1234667099445444e-15,0.0,0.0,0.0,0.0
135,MROE,7,AirCooledChiller,PoG,1.0002437906754926,1.6762333586027667,96.20639056460047,176.98636632184508,1.4864987177553175,9.930136612989092e-17,0.0,0.0,0.0,0.0
136,MROE,7,WaterCooledChiller,LC,6.764084053455282,11.378031451373749,626.7893470008879,1134.6543269988877,9.952921821067447,0.19246027634870402,0.0017417578647140606,0.0001924602763487029,0.1747031607644639,0.0163577202020069
137,MROE,7,WaterCooledChiller,PoG,1.910605959964963,3.244593634896703,159.96754474432186,276.0106313855117,2.7399913036440147,0.19246027634870316,0.0017417578647140606,0.0001924602763487029,0.633816411616553,0.028363230683511115
138,MROW,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,411.18084146356233,441.9341785109709,3.5407057244218576,0.24872129464570952,0.003430185007575382,0.0002470717376791999,0.9686823417882903,0.008062640083127248
139,MROW,5A,AbsorptionChiller,PoG,2.3928954161335683,4.065268968777133,397.42550406284823,439.00972564317516,3.4301850075753806,0.25481187171749176,0.0034301850075753805,0.00025481187171749194,1.0,0.0
140,MROW,5A,AirCooledChiller,LC,5.893662976882763,9.876746627480637,1090.1130201722917,1329.9290022794864,8.758787147382716,9.173067274558416e-16,0.0,0.0,0.0,0.0
141,MROW,5A,AirCooledChiller,PoG,1.3155225824187746,2.204585379286764,243.32377013249592,296.85301693952357,1.9550460099562523,1.6215845185301646e-16,0.0,0.0,0.0,0.0
142,MROW,5A,WaterCooledChiller,LC,5.231402272601857,8.802579157452461,938.0379390228541,1113.7201193796257,7.692802591033331,0.16873108045350058,0.0018109850619942606,0.0001687310804535024,0.23505977456847874,0.01717656207780277
143,MROW,5A,WaterCooledChiller,PoG,2.1570283930394565,3.6505521684269144,369.3907313127899,420.33701465952674,3.1238636258802166,0.168731080453502,0.0018109850619942606,0.0001687310804535024,0.5785022192303155,0.02419353602416807
144,MROW,6A,AbsorptionChiller,LC,2.48872308882383,4.097957336377319,361.27309309738934,398.6173814822892,3.5722985391781665,0.26065544602381274,0.003461777822331691,0.0002590818841437088,0.9689437066699509,0.00803611558728302
145,MROW,6A,AbsorptionChiller,PoG,2.4143552744111547,4.101546830998457,349.216255637223,395.97154386327685,3.4617778223316913,0.26719826576227024,0.003461777822331692,0.0002671982657622703,1.0,0.0
146,MROW,6A,AirCooledChiller,LC,5.893662976882763,9.876746627480637,955.5065873389085,1200.213083487461,8.758787147382716,0.0,0.0,0.0,0.0,0.0
147,MROW,6A,AirCooledChiller,PoG,1.3155225824187746,2.204585379286764,213.2783123542478,267.89916919840726,1.9550460099562523,1.6215845185301646e-16,0.0,0.0,0.0,0.0
148,MROW,6A,WaterCooledChiller,LC,5.250881766330075,8.834159271201314,823.978635714533,1006.6309723619663,7.723177017267241,0.17480795787935635,0.0018413594882281685,0.00017480795787935032,0.23804413019659856,0.017713810215111883
149,MROW,6A,WaterCooledChiller,PoG,2.176507886767697,3.682117168146121,325.5476081197783,380.86499442712443,3.154238052114125,0.1748079578793518,0.0018413594882281685,0.00017480795787935032,0.5824868689853975,0.024780690641927425
150,MROW,6B,AbsorptionChiller,LC,2.9129461376471824,4.871207419776179,262.44775297079985,336.85231974703504,4.063998518419106,0.48736368647954276,0.003953477801572632,0.0004865239192974091,0.9724035139113131,0.007842154405789824
151,MROW,6B,AbsorptionChiller,PoG,2.838578323234512,4.899085441686528,254.10204112027532,334.8218811948154,3.9534778015726317,0.5017654859110966,0.003953477801572632,0.0005017654859110967,1.0,0.0
152,MROW,6B,AirCooledChiller,LC,5.893662976882763,9.876746627480637,661.3991998759826,998.3070729050629,8.758787147382716,7.944109290391273e-16,0.0,0.0,0.0,0.0
153,MROW,6B,AirCooledChiller,PoG,1.3155225824187746,2.204585379286764,147.63069874259867,222.8317947168526,1.9550460099562523,1.2819751242557092e-16,0.0,0.0,0.0,0.0
154,MROW,6B,WaterCooledChiller,LC,5.61011520997868,9.505842233265422,582.9949042633409,844.4726387965013,8.144520782725827,0.36392641545927873,0.0022627032536867604,0.0003639264154592777,0.2764085696474118,0.033699149722664155
155,MROW,6B,WaterCooledChiller,PoG,2.535741330416293,4.354358485282724,237.98223013552197,324.0389773781322,3.5755818175727145,0.3639264154592777,0.0022627032536867604,0.0003639264154592777,0.6288358594576648,0.041949763810066765
156,MROW,7,AbsorptionChiller,LC,2.4094149950354544,3.9772518752037227,195.55545930837536,321.93254569809534,3.4311792611374696,0.28444654858178425,0.003320658544290994,0.0002830053005681532,0.9676066372086148,0.008520256156514066
157,MROW,7,AbsorptionChiller,PoG,2.335047180622796,3.977058609140817,188.40254412361003,318.85212533971827,3.320658544290994,0.29187114245084056,0.003320658544290994,0.00029187114245084064,1.0,0.0
158,MROW,7,AirCooledChiller,LC,5.893662976882763,9.876746627480637,566.8698446277441,1042.8437590195524,8.758787147382714,1.213482738407331e-15,0.0,0.0,0.0,0.0
159,MROW,7,AirCooledChiller,PoG,1.3155225824187746,2.204585379286764,126.53083232365165,232.77281383510726,1.9550460099562523,1.7199501139797033e-16,0.0,0.0,0.0,0.0
160,MROW,7,WaterCooledChiller,LC,5.196700057476018,8.751387370070013,476.0337429296011,857.3315574171451,7.623575393753127,0.19246027634870425,0.0017417578647140606,0.0001924602763487029,0.2279935446968954,0.020134535291134938
161,MROW,7,WaterCooledChiller,PoG,2.122326177913613,3.5993801606549822,180.33141820025583,313.4499734401682,3.0546364286000154,0.19246027634870322,0.0017417578647140606,0.0001924602763487029,0.5684530536446017,0.029650411105877652
162,NEWE,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,534.0665257790296,537.7912518086325,3.5660755233434074,0.24434244454729107,0.003455554806496931,0.00024266312319124096,0.968918063798821,0.007964427767393423
163,NEWE,4A,AbsorptionChiller,PoG,2.410532579234114,4.082330774296664,516.4803457254851,534.6600304433072,3.4555548064969313,0.25026514646307924,0.003455554806496931,0.00025026514646307914,1.0,0.0
164,NEWE,4A,AirCooledChiller,LC,2.332616430862952,3.909056482716839,551.6070745508563,626.9261660609034,3.466586212098356,0.0,0.0,0.0,0.0,0.0
165,NEWE,4A,AirCooledChiller,PoG,1.6403429731394699,2.7489274482464645,387.90123258239237,440.86713853562355,2.4377734198219945,4.586533637279208e-16,0.0,0.0,0.0,0.0
166,NEWE,4A,WaterCooledChiller,LC,2.853342654263126,4.806840941579764,640.178399872346,693.1858941625152,4.161342944033654,0.16653273301450638,0.0018334147497358728,0.00016653273301450502,0.4397211207192091,0.022977819981057135
167,NEWE,4A,WaterCooledChiller,PoG,2.3884579516198783,4.027793435355452,530.2444701290627,568.3440853149636,3.470460860260336,0.16653273301450608,0.0018334147497358728,0.00016653273301450502,0.5272410178257769,0.023378002064029776
168,NEWE,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,411.18084146356233,441.9341785109709,3.5407057244218576,0.24872129464570952,0.003430185007575382,0.0002470717376791999,0.9686823417882903,0.008062640083127248
169,NEWE,5A,AbsorptionChiller,PoG,2.3928954161335683,4.065268968777133,397.42550406284823,439.00972564317516,3.4301850075753806,0.25481187171749176,0.0034301850075753805,0.00025481187171749194,1.0,0.0
170,NEWE,5A,AirCooledChiller,LC,2.332616430862952,3.909056482716839,431.4490924107855,526.3643772582732,3.466586212098356,1.146633409319802e-16,0.0,0.0,0.0,0.0
171,NEWE,5A,AirCooledChiller,PoG,1.6403429731394699,2.7489274482464645,303.40371337509015,370.1500581591568,2.4377734198219945,4.290309365903226e-16,0.0,0.0,0.0,0.0
172,NEWE,5A,WaterCooledChiller,LC,2.840040815398019,4.795126652927317,495.72315606673834,574.305641577966,4.138913256292043,0.16873108045350235,0.0018109850619942606,0.0001687310804535024,0.43663329384812183,0.02402242367226214
173,NEWE,5A,WaterCooledChiller,PoG,2.3751561127547722,4.016082789651167,409.7364158649156,469.4975130835046,3.4480311725187245,0.16873108045350171,0.0018109850619942606,0.0001687310804535024,0.5240955000620536,0.024596453607969693
174,NEWE,6A,AbsorptionChiller,LC,2.48872308882383,4.097957336377319,361.27309309738934,398.6173814822892,3.5722985391781665,0.26065544602381274,0.003461777822331691,0.0002590818841437088,0.9689437066699509,0.00803611558728302
175,NEWE,6A,AbsorptionChiller,PoG,2.4143552744111547,4.101546830998457,349.216255637223,395.97154386327685,3.4617778223316913,0.26719826576227024,0.003461777822331692,0.0002671982657622703,1.0,0.0
176,NEWE,6A,AirCooledChiller,LC,2.332616430862952,3.909056482716839,378.17404459102914,475.0249157543732,3.466586212098356,0.0,0.0,0.0,0.0,0.0
177,NEWE,6A,AirCooledChiller,PoG,1.6403429731394699,2.7489274482464645,265.93962404665695,334.0471122103577,2.4377734198219945,1.146633409319802e-16,0.0,0.0,0.0,0.0
178,NEWE,6A,WaterCooledChiller,LC,2.859520309126241,4.826697901530305,436.2805888412572,519.8217919182237,4.169287682525952,0.17480795787935313,0.0018413594882281685,0.00017480795787935032,0.4406790691779263,0.024675354328017735
179,NEWE,6A,WaterCooledChiller,PoG,2.394635606483019,4.047650185875389,360.91143429832044,425.2328177244124,3.478405598752632,0.17480795787935213,0.0018413594882281685,0.00017480795787935032,0.5281814904364526,0.02522091851109471
180,NEWE,7,AbsorptionChiller,LC,2.4094149950354544,3.9772518752037227,195.55545930837536,321.93254569809534,3.4311792611374696,0.28444654858178425,0.003320658544290994,0.0002830053005681532,0.9676066372086148,0.008520256156514066
181,NEWE,7,AbsorptionChiller,PoG,2.335047180622796,3.977058609140817,188.40254412361003,318.85212533971827,3.320658544290994,0.29187114245084056,0.003320658544290994,0.00029187114245084064,1.0,0.0
182,NEWE,7,AirCooledChiller,LC,2.332616430862952,3.909056482716839,224.35791101826416,412.74068379075914,3.466586212098356,1.146633409319802e-16,0.0,0.0,0.0,0.0
183,NEWE,7,AirCooledChiller,PoG,1.6403429731394699,2.7489274482464645,157.7730131443064,290.24758268327855,2.4377734198219945,1.9860273225978183e-16,0.0,0.0,0.0,0.0
184,NEWE,7,WaterCooledChiller,LC,2.8053386002721568,4.743946368484123,246.02556244636105,434.25700179494476,4.0696860590118416,0.19246027634870352,0.0017417578647140606,0.0001924602763487029,0.42670404587446054,0.028883537744527395
185,NEWE,7,WaterCooledChiller,PoG,2.340453897628929,3.964907591548728,201.31158402736563,352.0275241766859,3.378803975238523,0.19246027634870322,0.0017417578647140606,0.0001924602763487029,0.5138999063394545,0.02992030327715272
186,NWPP,3B,AbsorptionChiller,LC,3.353057674382717,5.511134592819188,907.8014719722149,675.8957957590305,4.791785794991733,0.38084751615646667,0.00468126507814525,0.0003797722892894264,0.9768098259335836,0.006134413362796066
187,NWPP,3B,AbsorptionChiller,PoG,3.2786898599700502,5.5590395208730765,885.8868071424927,678.8874427084256,4.681265078145256,0.39166959673033536,0.004681265078145257,0.0003916695967303358,1.0,0.0
188,NWPP,3B,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,893.8854091997268,749.7899985563917,4.508070598883692,5.127900497022837e-16,0.0,0.0,0.0,0.0
189,NWPP,3B,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,667.0340190454211,559.5073272589592,3.364006637501887,2.808666774861361e-16,0.0,0.0,0.0,0.0
190,NWPP,3B,WaterCooledChiller,LC,4.030640694089881,6.802164117149015,1128.9434100916203,897.041983226397,5.849717059835745,0.28723112344296065,0.0028223973836653798,0.00028723112344296477,0.4812454892080737,0.026946308530987912
191,NWPP,3B,WaterCooledChiller,PoG,3.5136779983646127,5.93585009938806,976.6051398900267,769.8712401863172,5.081439974302482,0.2872311234429618,0.0028223973836653798,0.00028723112344296477,0.5540081728904251,0.026922404566440163
192,NWPP,4B,AbsorptionChiller,LC,3.048302241383375,5.042145480770284,484.5092460320459,442.2197729935577,4.33349027403903,0.39072203724792176,0.00422296955719256,0.00038967555080624884,0.9743104726596148,0.006874389374797655
193,NWPP,4B,AbsorptionChiller,PoG,2.9739344269707004,4.9964718929829655,471.15350724460365,435.0236148016738,4.222969557192558,0.3956294689897753,0.004222969557192557,0.0003956294689897755,1.0,0.0
194,NWPP,4B,AirCooledChiller,LC,3.0334164238428407,5.000810865527693,544.7721935934046,571.6471300031466,4.508070598883693,6.380862132956186e-16,0.0,0.0,0.0,0.0
195,NWPP,4B,AirCooledChiller,PoG,2.2635920978348025,3.73169864480217,406.5192048297589,426.5737852720296,3.364006637501887,2.255975442014888e-16,0.0,0.0,0.0,0.0
196,NWPP,4B,WaterCooledChiller,LC,3.785728836258306,6.310360869547245,634.3597014494129,621.9729762954828,5.483275710139453,0.28757994856233865,0.0024559560339690884,0.00028757994856234005,0.44635090278653033,0.030517039899534602
197,NWPP,4B,WaterCooledChiller,PoG,3.268766140533035,5.458177134920234,541.5182110616106,524.7442677130847,4.71499862460619,0.2875799485623387,0.0024559560339690884,0.00028757994856234005,0.5190465319522375,0.031111390835467784
198,NWPP,4C,AbsorptionChiller,LC,2.505314545636114,4.19443836424108,255.89074821083304,424.5853276377111,3.509726845525881,0.34271911282614054,0.003399206128679402,0.000341523866583169,0.9682521604393259,0.008496301145493839
199,NWPP,4C,AbsorptionChiller,PoG,2.4309467312234516,4.201092704554751,246.59574898977908,420.8748129306618,3.3992061286794044,0.3522229474633209,0.0033992061286794045,0.0003522229474633209,1.0,0.0
200,NWPP,4C,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,379.13717808631424,693.0435122546086,4.508070598883692,5.127900497022837e-16,0.0,0.0,0.0,0.0
201,NWPP,4C,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,282.91925683725003,517.1620373201908,3.364006637501887,3.0337068460183277e-16,0.0,0.0,0.0,0.0
202,NWPP,4C,WaterCooledChiller,LC,3.367858004631631,5.736195725885699,379.90116643458714,673.1834023182321,4.850826362950557,0.2536397434014744,0.0018235066867801958,0.0002536397434014769,0.37425945362196705,0.03384209000628533
203,NWPP,4C,WaterCooledChiller,PoG,2.850895308906366,4.869971417369073,315.28762505182755,555.0870118864344,4.082549277417295,0.25363974340147494,0.0018235066867801958,0.0002536397434014769,0.4445679501110897,0.03594970190701235
204,NWPP,5B,AbsorptionChiller,LC,3.054832195617039,5.0954376027552355,398.5346083478222,396.401865070936,4.290466793836842,0.44957006898672813,0.00417994607699037,0.0004486595681341399,0.9739652281578984,0.00717150360644689
205,NWPP,5B,AbsorptionChiller,PoG,2.9804643812043885,5.130335698165893,387.1659417682196,395.45424933476943,4.179946076990365,0.46271494017927955,0.004179946076990366,0.0004627149401792798,1.0,0.0
206,NWPP,5B,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,463.72076673498856,547.9597914379805,4.508070598883692,5.127900497022837e-16,0.0,0.0,0.0,0.0
207,NWPP,5B,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,346.03711344498277,408.8978499888271,3.364006637501887,2.808666774861361e-16,0.0,0.0,0.0,0.0
208,NWPP,5B,WaterCooledChiller,LC,3.7935501385364496,6.459550323235191,529.9264180484754,580.2676215400508,5.453749973669651,0.3387344164023473,0.00242643029749929,0.000338734416402345,0.4427736804159809,0.03675824172693275
209,NWPP,5B,WaterCooledChiller,PoG,3.276587442811165,5.5933174453373065,450.897922075755,487.0786138245149,4.685472888136388,0.3387344164023464,0.00242643029749929,0.000338734416402345,0.5153174504944115,0.03763619241724727
210,NWPP,6A,AbsorptionChiller,LC,2.48872308882383,4.097957336377319,361.27309309738934,398.6173814822892,3.5722985391781665,0.26065544602381274,0.003461777822331691,0.0002590818841437088,0.9689437066699509,0.00803611558728302
211,NWPP,6A,AbsorptionChiller,PoG,2.4143552744111547,4.101546830998457,349.216255637223,395.97154386327685,3.4617778223316913,0.26719826576227024,0.003461777822331692,0.0002671982657622703,1.0,0.0
212,NWPP,6A,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,491.7908245674076,617.739102802701,4.508070598883692,4.586533637279208e-16,0.0,0.0,0.0,0.0
213,NWPP,6A,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,366.98351585640336,460.9684778643819,3.364006637501887,3.9720546451956367e-16,0.0,0.0,0.0,0.0
214,NWPP,6A,WaterCooledChiller,LC,3.3301308644120127,5.615345900987428,512.5780438213742,615.6015701044417,4.868679164398532,0.1748079578793537,0.0018413594882281685,0.00017480795787935032,0.377419787701281,0.02334074914025207
215,NWPP,6A,WaterCooledChiller,PoG,2.8131681686867442,4.749021330505832,428.76577577834047,510.38926313337043,4.100402078865268,0.17480795787935255,0.0018413594882281685,0.00017480795787935032,0.4480781750043379,0.024780428357059868
216,NWPP,6B,AbsorptionChiller,LC,2.9129461376471824,4.871207419776179,262.44775297079985,336.85231974703504,4.063998518419106,0.48736368647954276,0.003953477801572632,0.0004865239192974091,0.9724035139113131,0.007842154405789824
217,NWPP,6B,AbsorptionChiller,PoG,2.838578323234512,4.899085441686528,254.10204112027532,334.8218811948154,3.9534778015726317,0.5017654859110966,0.003953477801572632,0.0005017654859110967,1.0,0.0
218,NWPP,6B,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,340.416342686983,513.8198575090076,4.508070598883692,3.9720546451956367e-16,0.0,0.0,0.0,0.0
219,NWPP,6B,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,254.02504490427575,383.4219924524825,3.364006637501887,1.9860273225978183e-16,0.0,0.0,0.0,0.0
220,NWPP,6B,WaterCooledChiller,LC,3.6893643080605996,6.287272053147852,367.44421623233666,519.249535246958,5.2900229298571215,0.3639264154592783,0.0022627032536867604,0.0003639264154592777,0.4250087868975592,0.04228186199465213
221,NWPP,6B,WaterCooledChiller,PoG,3.1724016123353462,5.421061436572334,309.429580061342,431.74947388545576,4.521745844323858,0.3639264154592781,0.0022627032536867604,0.0003639264154592777,0.49710670411907265,0.043830211299519514
222,NWPP,7,AbsorptionChiller,LC,2.4094149950354544,3.9772518752037227,195.55545930837536,321.93254569809534,3.4311792611374696,0.28444654858178425,0.003320658544290994,0.0002830053005681532,0.9676066372086148,0.008520256156514066
223,NWPP,7,AbsorptionChiller,PoG,2.335047180622796,3.977058609140817,188.40254412361003,318.85212533971827,3.320658544290994,0.29187114245084056,0.003320658544290994,0.00029187114245084064,1.0,0.0
224,NWPP,7,AirCooledChiller,LC,3.0334164238428407,5.083474496497367,291.7629161388394,536.7424975807382,4.508070598883692,3.9720546451956367e-16,0.0,0.0,0.0,0.0
225,NWPP,7,AirCooledChiller,PoG,2.2635920978348025,3.793383793062903,217.71894759388675,400.52729541056806,3.364006637501887,3.243169037060329e-16,0.0,0.0,0.0,0.0
226,NWPP,7,WaterCooledChiller,LC,3.275949155557931,5.532587957561203,291.2902702183175,517.5085753738061,4.769077540884421,0.1924602763487035,0.0017417578647140606,0.0001924602763487029,0.3641957782318216,0.0270654603273103
227,NWPP,7,WaterCooledChiller,PoG,2.758986459832666,4.666270550153575,241.56727720812896,426.05767054538677,4.0008004553511585,0.19246027634870316,0.0017417578647140606,0.0001924602763487029,0.43404406235534493,0.02903890289670812
228,NYCW,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,534.0665257790296,537.7912518086325,3.5660755233434074,0.24434244454729107,0.003455554806496931,0.00024266312319124096,0.968918063798821,0.007964427767393423
229,NYCW,4A,AbsorptionChiller,PoG,2.410532579234114,4.082330774296664,516.4803457254851,534.6600304433072,3.4555548064969313,0.25026514646307924,0.003455554806496931,0.00025026514646307914,1.0,0.0
230,NYCW,4A,AirCooledChiller,LC,1.8514762271079104,3.1027497930702768,437.82911400385655,497.6124137925998,2.751546236234726,2.293266818639604e-16,0.0,0.0,0.0,0.0
231,NYCW,4A,AirCooledChiller,PoG,1.1734136614784687,1.9664357241168957,277.4838025156085,315.3727797940432,1.7438527681399911,5.73316704659901e-17,0.0,0.0,0.0,0.0
232,NYCW,4A,WaterCooledChiller,LC,2.5302409694348396,4.265390812196049,563.7727067663167,606.4145086371504,3.6811697655753655,0.16653273301450597,0.0018334147497358728,0.00016653273301450502,0.4970608000052128,0.023401283505591633
233,NYCW,4A,WaterCooledChiller,PoG,2.0748993545291374,3.5023406477915184,456.0954852582718,484.16995019630747,3.0044700119674816,0.16653273301450566,0.0018334147497358728,0.00016653273301450502,0.609064241304064,0.022451368332992775
234,NYCW,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,411.18084146356233,441.9341785109709,3.5407057244218576,0.24872129464570952,0.003430185007575382,0.0002470717376791999,0.9686823417882903,0.008062640083127248
235,NYCW,5A,AbsorptionChiller,PoG,2.3928954161335683,4.065268968777133,397.42550406284823,439.00972564317516,3.4301850075753806,0.25481187171749176,0.0034301850075753805,0.00025481187171749194,1.0,0.0
236,NYCW,5A,AirCooledChiller,LC,1.8514762271079104,3.1027497930702768,342.4556764827482,417.79313495184726,2.751546236234726,3.0337068460183277e-16,0.0,0.0,0.0,0.0
237,NYCW,5A,AirCooledChiller,PoG,1.173413661478475,1.9664357241169172,217.0387949638519,264.7855614059245,1.7438527681399911,5.73316704659901e-17,0.0,0.0,0.0,0.0
238,NYCW,5A,WaterCooledChiller,LC,2.5169391305697264,4.253678912123039,435.9611108238499,501.45824509308,3.6587400778337544,0.16873108045350188,0.0018109850619942606,0.0001687310804535024,0.4939137133298622,0.02456697970030089
239,NYCW,5A,WaterCooledChiller,PoG,2.0615975156640243,3.4906333924792796,351.7394943212005,398.8340210980587,2.9820403242258693,0.1687310804535018,0.0018109850619942606,0.0001687310804535024,0.6060382302101829,0.023763177783090825
240,NYLI,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,534.0665257790296,537.7912518086325,3.5660755233434074,0.24434244454729107,0.003455554806496931,0.00024266312319124096,0.968918063798821,0.007964427767393423
241,NYLI,4A,AbsorptionChiller,PoG,2.410532579234114,4.082330774296664,516.4803457254851,534.6600304433072,3.4555548064969313,0.25026514646307924,0.003455554806496931,0.00025026514646307914,1.0,0.0
242,NYLI,4A,AirCooledChiller,LC,1.6504936103494787,2.765938137901466,390.30161149683585,443.5952767690658,2.452858651380299,1.6215845185301646e-16,0.0,0.0,0.0,0.0
243,NYLI,4A,AirCooledChiller,PoG,0.8871656921558541,1.4867342758461695,209.79311712684387,238.4392816089871,1.3184492381958068,9.930136612989092e-17,0.0,0.0,0.0,0.0
244,NYLI,4A,WaterCooledChiller,LC,2.3952744428609853,4.039216369684718,531.8564045827939,570.1742843124616,3.4805910960927897,0.1665327330145061,0.0018334147497358728,0.00016653273301450502,0.5257062414730129,0.02338330600949469
245,NYLI,4A,WaterCooledChiller,PoG,1.8826743015300291,3.180217937229334,410.6389336635409,432.5867047401143,2.7187973614922964,0.16653273301450555,0.0018334147497358728,0.00016653273301450502,0.6731537036902568,0.02083411221866686
246,NYUP,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,534.0665257790296,537.7912518086325,3.5660755233434074,0.24434244454729107,0.003455554806496931,0.00024266312319124096,0.968918063798821,0.007964427767393423
247,NYUP,4A,AbsorptionChiller,PoG,2.410532579234114,4.082330774296664,516.4803457254851,534.6600304433072,3.4555548064969313,0.25026514646307924,0.003455554806496931,0.00025026514646307914,1.0,0.0
248,NYUP,4A,AirCooledChiller,LC,2.154168228710757,3.6100085585821025,509.4084132340318,578.965495915776,3.2013878413033647,2.5639502485114184e-16,0.0,0.0,0.0,0.0
249,NYUP,4A,AirCooledChiller,PoG,1.5043244345251792,2.520984206869602,355.73615512816076,404.3100862065618,2.235631316940715,4.998059156512527e-16,0.0,0.0,0.0,0.0
250,NYUP,4A,WaterCooledChiller,LC,2.7335087382445344,4.606024307138611,611.8405921760796,661.0015391369272,3.983253398099125,0.1665327330145067,0.0018334147497358728,0.00016653273301450502,0.4593725584099999,0.023191675201375935
251,NYUP,4A,WaterCooledChiller,PoG,2.297116968989097,3.8747262921449286,508.64454844926695,543.8206121370093,3.334715700105461,0.16653273301450588,0.0018334147497358728,0.00016653273301450502,0.5487089934062909,0.02325737966122738
252,NYUP,5A,AbsorptionChiller,LC,2.467263230546233,4.062782069056772,411.18084146356233,441.9341785109709,3.5407057244218576,0.24872129464570952,0.003430185007575382,0.0002470717376791999,0.9686823417882903,0.008062640083127248
253,NYUP,5A,AbsorptionChiller,PoG,2.3928954161335683,4.065268968777133,397.42550406284823,439.00972564317516,3.4301850075753806,0.25481187171749176,0.0034301850075753805,0.00025481187171749194,1.0,0.0
254,NYUP,5A,AirCooledChiller,LC,2.154168228710757,3.6100085585821025,398.4426735918839,486.09681523825355,3.2013878413033647,2.808666774861361e-16,0.0,0.0,0.0,0.0
255,NYUP,5A,AirCooledChiller,PoG,1.5043244345251792,2.520984206869602,278.2452371422557,339.4569221484392,2.235631316940715,4.440892098500626e-16,0.0,0.0,0.0,0.0
256,NYUP,5A,WaterCooledChiller,LC,2.7202068993794217,4.594310837877537,473.5582456158967,547.285636007943,3.9608237103575137,0.16873108045350163,0.0018109850619942606,0.0001687310804535024,0.456255283159054,0.02428049176678908
257,NYUP,5A,WaterCooledChiller,PoG,2.283815130123991,3.8630165374717707,392.841660458752,448.909929877663,3.312286012363849,0.16873108045350171,0.0018109850619942606,0.0001687310804535024,0.5455784625975086,0.024507854928594912
258,NYUP,6A,AbsorptionChiller,LC,2.48872308882383,4.097957336377319,361.27309309738934,398.6173814822892,3.5722985391781665,0.26065544602381274,0.003461777822331691,0.0002590818841437088,0.9689437066699509,0.00803611558728302
259,NYUP,6A,AbsorptionChiller,PoG,2.4143552744111547,4.101546830998457,349.216255637223,395.97154386327685,3.4617778223316913,0.26719826576227024,0.003461777822331692,0.0002671982657622703,1.0,0.0
260,NYUP,6A,AirCooledChiller,LC,2.154168228710757,3.6100085585821025,349.24323648001035,438.68488956219676,3.2013878413033647,2.5639502485114184e-16,0.0,0.0,0.0,0.0
261,NYUP,6A,AirCooledChiller,PoG,1.5043244345251792,2.520984206869602,243.8876997754621,306.3476610741067,2.235631316940715,5.254534392573277e-16,0.0,0.0,0.0,0.0
262,NYUP,6A,WaterCooledChiller,LC,2.7396863931076436,4.625881222326241,416.852586834434,495.43646448175826,3.991198136591422,0.17480795787935258,0.0018413594882281685,0.00017480795787935032,0.4603319940415379,0.024930696364432712
263,NYUP,6A,WaterCooledChiller,PoG,2.3032946238522123,3.89458298737489,346.1028320860255,406.6523907144709,3.3426604385977563,0.17480795787935188,0.0018413594882281685,0.00017480795787935032,0.5496359588560881,0.025119249795756752
264,RFCE,4A,AbsorptionChiller,LC,2.4849003936467757,4.079326620027143,534.0665257790296,537.7912518086325,3.5660755233434074,0.24434244454729107,0.003455554806496931,0.00024266312319124096,0.968918063798821,0.007964427767393423
265,RFCE,4A,AbsorptionChiller,PoG,2.410532579234114,4.082330774296664,516.4803457254851,534.6600304433072,3.4555548064969313,0.25026514646307924,0.003455554806496931,0.00025026514646307914,1.0,0.0
266,RFCE,4A,AirCooledChiller,LC,2.3269320740253328,3.8995304965100344,550.2628623588224,625.398408650392,3.4581384824257047,0.0,0.0,0.0,0.0,0.0
267,RFCE,4A,AirCooledChiller,PoG,1.5063545619671777,2.524386344800607,356.21623091103174,404.8557138532462,2.2386483632523766,0.0,0.0,0.0,0.0,0.0
268,RFCE,4A,WaterCooledChiller,LC,2.849525419168104,4.8004440470208145,639.2757165782577,692.1606487331978,4.155670011967482,0.1665327330145064,0.0018334147497358728,0.00016653273301450502,0.44032110410966296,0.022985406139800532
269,RFCE,4A,WaterCooledChiller,PoG,2.2984802672373283,3.8770108738518303,508.96693534002634,544.1866170175867,3.3367417472719514,0.16653273301450586,0.0018334147497358728,0.00016653273301450502,0.5483757007374898,0.023259915643023366
