,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,w4e_int_factor_(L/kWhe),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,Cooling_HeatDemand_kWh,PoG_annual_water_consumption_L,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm,MakeupWater_kg,percent_evaporation
803,albuquerque,large_office,3060472.353868896,46320.0,4B,NWPP,0.053,11.15,66.0723737881886,AirCooledChiller,923358.6827180258,0,10295449.312305987,3.3640066375018858,7.262535918613743e-05,0,0
804,albuquerque,medium_office,320281.0793964718,4982.0,4B,NWPP,0.053,11.15,64.28765142442228,AirCooledChiller,96630.2849287892,0,1077427.6769559996,3.3640066375018858,0.0006752321632882148,0,0
805,albuquerque,midrise_apartment,116117.84474337616,3135.0,4B,NWPP,0.053,11.15,37.039184926116796,AirCooledChiller,35033.291520101426,0,390621.2004491309,3.364006637501886,0.0010730483692191024,0,0
806,albuquerque,outpatient_healthcare,1083317.174704926,3804.0,4B,NWPP,0.053,11.15,284.7836947173833,AirCooledChiller,326841.8086302387,0,3644286.1662271614,3.3640066375018858,0.0008843340266829352,0,0
807,albuquerque,primary_school,348703.2289519561,6871.0,4B,NWPP,0.053,11.15,50.74999693668405,AirCooledChiller,105205.37907737399,0,1173039.97671272,3.3640066375018858,0.0004895949115851966,0,0
808,albuquerque,quick_service_restaurant,31838.046692328386,232.0,4B,NWPP,0.053,11.15,137.2329598807258,AirCooledChiller,9605.686134357637,0,107103.40039808764,3.3640066375018858,0.014500028609921922,0,0
809,albuquerque,secondary_school,3259135.764834071,19592.0,4B,NWPP,0.053,11.15,166.35033507728008,AirCooledChiller,983296.3538494708,0,10963754.345421601,3.364006637501886,0.00017170307459687048,0,0
810,albuquerque,small_hotel,346770.75835346343,4014.0,4B,NWPP,0.053,11.15,86.39032345626892,AirCooledChiller,104622.34374821646,0,1166539.1327926135,3.3640066375018858,0.0008380684199058012,0,0
811,albuquerque,small_office,20208.386839671384,511.0,4B,NWPP,0.053,11.15,39.546745283114255,AirCooledChiller,6096.96389792469,0,67981.1474618603,3.3640066375018858,0.0065831832436436125,0,0
812,albuquerque,stand_alone_retail,98566.42002864565,2294.0,4B,NWPP,0.053,11.15,42.96705319470168,AirCooledChiller,29737.945400104287,0,331578.0912111628,3.364006637501886,0.0014664370695300288,0,0
813,albuquerque,strip_mall,91738.00433999556,2090.0,4B,NWPP,0.053,11.15,43.89378198085912,AirCooledChiller,27677.78076331138,0,308607.2555109219,3.3640066375018858,0.0016095725538286534,0,0
814,albuquerque,supermarket,96451.65469490988,4181.0,4B,NWPP,0.053,11.15,23.069039630449627,AirCooledChiller,29099.91090508671,0,324464.0065917168,3.3640066375018858,0.0008045937903616087,0,0
815,albuquerque,warehouse,25741.81669509118,4835.0,4B,NWPP,0.053,11.15,5.324057227526614,AirCooledChiller,7766.425311537541,0,86595.64222364359,3.3640066375018858,0.000695761455532965,0,0
816,albuquerque,full_service_restaurant,81176.03759382581,569.52,4B,RMPA,0.053,4.69,142.53412978266928,AirCooledChiller,24491.186481769742,0,114863.6645995001,1.4149947201689548,0.0024845391209596763,0,0
817,albuquerque,hospital,11210146.841727791,22422.0,4B,RMPA,0.053,4.69,499.9619499477206,AirCooledChiller,3382153.2182011744,0,15862298.593363509,1.4149947201689548,6.310742664209057e-05,0,0
818,albuquerque,large_hotel,2760202.815805529,11345.0,4B,RMPA,0.053,4.69,243.29685463248381,AirCooledChiller,832765.9724862057,0,3905672.4109603055,1.4149947201689548,0.0001247240828707761,0,0
819,albuquerque,large_office,3060472.353868896,46320.0,4B,RMPA,0.053,4.69,66.0723737881886,AirCooledChiller,923358.6827180258,0,4330552.221947541,1.414994720168955,3.054824525407934e-05,0,0
820,albuquerque,medium_office,320281.0793964718,4982.0,4B,RMPA,0.053,4.69,64.28765142442228,AirCooledChiller,96630.2849287892,0,453196.0363160214,1.4149947201689548,0.0002840214211499307,0,0
821,albuquerque,midrise_apartment,116117.84474337616,3135.0,4B,RMPA,0.053,4.69,37.039184926116796,AirCooledChiller,35033.291520101426,0,164306.1372292757,1.4149947201689548,0.0004513539777253444,0,0
822,albuquerque,outpatient_healthcare,1083317.174704926,3804.0,4B,RMPA,0.053,4.69,284.7836947173833,AirCooledChiller,326841.8086302387,0,1532888.0824758196,1.4149947201689548,0.00037197547848815847,0,0
823,albuquerque,primary_school,348703.2289519561,6871.0,4B,RMPA,0.053,4.69,50.74999693668405,AirCooledChiller,105205.37907737399,0,493413.2278728841,1.4149947201689548,0.0002059372318685715,0,0
824,albuquerque,quick_service_restaurant,31838.046692328386,232.0,4B,RMPA,0.053,4.69,137.2329598807258,AirCooledChiller,9605.686134357637,0,45050.66797013732,1.4149947201689548,0.006099115173142046,0,0
825,albuquerque,secondary_school,3259135.764834071,19592.0,4B,RMPA,0.053,4.69,166.35033507728008,AirCooledChiller,983296.3538494708,0,4611659.899554019,1.4149947201689548,7.222308698289887e-05,0,0
826,albuquerque,small_hotel,346770.75835346343,4014.0,4B,RMPA,0.053,4.69,86.39032345626892,AirCooledChiller,104622.34374821646,0,490678.79217913526,1.4149947201689548,0.000352514877969346,0,0
827,albuquerque,small_office,20208.386839671384,511.0,4B,RMPA,0.053,4.69,39.546745283114255,AirCooledChiller,6096.96389792469,0,28594.7606812668,1.4149947201689548,0.0027690699024832777,0,0
828,albuquerque,stand_alone_retail,98566.42002864565,2294.0,4B,RMPA,0.053,4.69,42.96705319470168,AirCooledChiller,29737.945400104287,0,139470.96392648912,1.4149947201689548,0.0006168242023404337,0,0
829,albuquerque,strip_mall,91738.00433999556,2090.0,4B,RMPA,0.053,4.69,43.89378198085912,AirCooledChiller,27677.78076331138,0,129808.79177993038,1.4149947201689548,0.0006770309665880167,0,0
830,albuquerque,supermarket,96451.65469490988,4181.0,4B,RMPA,0.053,4.69,23.069039630449627,AirCooledChiller,29099.91090508671,0,136478.5821448567,1.414994720168955,0.0003384345180982911,0,0
831,albuquerque,warehouse,25741.81669509118,4835.0,4B,RMPA,0.053,4.69,5.324057227526614,AirCooledChiller,7766.425311537541,0,36424.534711111075,1.4149947201689548,0.00029265661223763285,0,0
832,albuquerque,full_service_restaurant,81176.03759382581,569.52,4B,SPNO,0.053,7.66,142.53412978266928,AirCooledChiller,24491.186481769742,0,187602.48845035624,2.3110574747322374,0.004057903980074866,0,0
833,albuquerque,hospital,11210146.841727791,22422.0,4B,SPNO,0.053,7.66,499.9619499477206,AirCooledChiller,3382153.2182011744,0,25907293.651420996,2.3110574747322374,0.0001030709782683185,0,0
834,albuquerque,large_hotel,2760202.815805529,11345.0,4B,SPNO,0.053,7.66,243.29685463248381,AirCooledChiller,832765.9724862057,0,6378987.349244337,2.3110574747322374,0.00020370713748190723,0,0
835,albuquerque,large_office,3060472.353868896,46320.0,4B,SPNO,0.053,7.66,66.0723737881886,AirCooledChiller,923358.6827180258,0,7072927.509620077,2.311057474732237,4.989329608661997e-05,0,0
836,albuquerque,medium_office,320281.0793964718,4982.0,4B,SPNO,0.053,7.66,64.28765142442228,AirCooledChiller,96630.2849287892,0,740187.9825545253,2.311057474732237,0.0004638814682320829,0,0
837,albuquerque,midrise_apartment,116117.84474337616,3135.0,4B,SPNO,0.053,7.66,37.039184926116796,AirCooledChiller,35033.291520101426,0,268355.0130439769,2.3110574747322374,0.0007371794177774282,0,0
838,albuquerque,outpatient_healthcare,1083317.174704926,3804.0,4B,SPNO,0.053,7.66,284.7836947173833,AirCooledChiller,326841.8086302387,0,2503608.2541076285,2.3110574747322374,0.0006075335107077385,0,0
839,albuquerque,primary_school,348703.2289519561,6871.0,4B,SPNO,0.053,7.66,50.74999693668405,AirCooledChiller,105205.37907737399,0,805873.2037326847,2.311057474732237,0.00033634950876615296,0,0
840,albuquerque,quick_service_restaurant,31838.046692328386,232.0,4B,SPNO,0.053,7.66,137.2329598807258,AirCooledChiller,9605.686134357637,0,73579.5557891795,2.3110574747322374,0.00996145463246654,0,0
841,albuquerque,secondary_school,3259135.764834071,19592.0,4B,SPNO,0.053,7.66,166.35033507728008,AirCooledChiller,983296.3538494708,0,7532050.070486947,2.3110574747322374,0.00011795924227910563,0,0
842,albuquerque,small_hotel,346770.75835346343,4014.0,4B,SPNO,0.053,7.66,86.39032345626892,AirCooledChiller,104622.34374821646,0,801407.153111338,2.311057474732237,0.0005757492463209359,0,0
843,albuquerque,small_office,20208.386839671384,511.0,4B,SPNO,0.053,7.66,39.546745283114255,AirCooledChiller,6096.96389792469,0,46702.74345810313,2.3110574747322374,0.00452261736738207,0,0
844,albuquerque,stand_alone_retail,98566.42002864565,2294.0,4B,SPNO,0.053,7.66,42.96705319470168,AirCooledChiller,29737.945400104287,0,227792.66176479883,2.3110574747322374,0.0010074356908161453,0,0
845,albuquerque,strip_mall,91738.00433999556,2090.0,4B,SPNO,0.053,7.66,43.89378198085912,AirCooledChiller,27677.78076331138,0,212011.8006469652,2.3110574747322374,0.0011057691266661424,0,0
846,albuquerque,supermarket,96451.65469490988,4181.0,4B,SPNO,0.053,7.66,23.069039630449627,AirCooledChiller,29099.91090508671,0,222905.3175329642,2.3110574747322374,0.0005527523259345222,0,0
847,albuquerque,warehouse,25741.81669509118,4835.0,4B,SPNO,0.053,7.66,5.324057227526614,AirCooledChiller,7766.425311537541,0,59490.81788637757,2.3110574747322374,0.00047798499994461993,0,0
848,albuquerque,full_service_restaurant,81176.03759382581,569.52,4B,SPSO,0.053,4.27,142.53412978266928,AirCooledChiller,24491.186481769742,0,104577.36627715679,1.2882787750791973,0.0022620430802767198,0,0
849,albuquerque,hospital,11210146.841727791,22422.0,4B,SPSO,0.053,4.27,499.9619499477206,AirCooledChiller,3382153.2182011744,0,14441794.241719013,1.2882787750791975,5.745601530100783e-05,0,0
850,albuquerque,large_hotel,2760202.815805529,11345.0,4B,SPSO,0.053,4.27,243.29685463248381,AirCooledChiller,832765.9724862057,0,3555910.702516098,1.2882787750791973,0.00011355476201667672,0,0
851,albuquerque,large_office,3060472.353868896,46320.0,4B,SPSO,0.053,4.27,66.0723737881886,AirCooledChiller,923358.6827180258,0,3942741.5752059696,1.2882787750791975,2.7812581499982674e-05,0,0
852,albuquerque,medium_office,320281.0793964718,4982.0,4B,SPSO,0.053,4.27,64.28765142442228,AirCooledChiller,96630.2849287892,0,412611.3166459299,1.2882787750791975,0.00025858666701710105,0,0
853,albuquerque,midrise_apartment,116117.84474337616,3135.0,4B,SPSO,0.053,4.27,37.039184926116796,AirCooledChiller,35033.291520101426,0,149592.15479083307,1.2882787750791975,0.00041093421852605983,0,0
854,albuquerque,outpatient_healthcare,1083317.174704926,3804.0,4B,SPSO,0.053,4.27,284.7836947173833,AirCooledChiller,326841.8086302387,0,1395614.522851119,1.2882787750791973,0.0003386642416086218,0,0
855,albuquerque,primary_school,348703.2289519561,6871.0,4B,SPSO,0.053,4.27,50.74999693668405,AirCooledChiller,105205.37907737399,0,449226.96866038686,1.2882787750791973,0.0001874950917012367,0,0
856,albuquerque,quick_service_restaurant,31838.046692328386,232.0,4B,SPSO,0.053,4.27,137.2329598807258,AirCooledChiller,9605.686134357637,0,41016.2797937071,1.2882787750791973,0.005552925754651713,0,0
857,albuquerque,secondary_school,3259135.764834071,19592.0,4B,SPSO,0.053,4.27,166.35033507728008,AirCooledChiller,983296.3538494708,0,4198675.43093724,1.2882787750791973,6.575534785010195e-05,0,0
858,albuquerque,small_hotel,346770.75835346343,4014.0,4B,SPSO,0.053,4.27,86.39032345626892,AirCooledChiller,104622.34374821646,0,446737.40780488425,1.2882787750791975,0.00032094638143477766,0,0
859,albuquerque,small_office,20208.386839671384,511.0,4B,SPSO,0.053,4.27,39.546745283114255,AirCooledChiller,6096.96389792469,0,26034.035844138423,1.2882787750791973,0.00252109349330567,0,0
860,albuquerque,stand_alone_retail,98566.42002864565,2294.0,4B,SPSO,0.053,4.27,42.96705319470168,AirCooledChiller,29737.945400104287,0,126981.02685844529,1.2882787750791975,0.000561586214071141,0,0
861,albuquerque,strip_mall,91738.00433999556,2090.0,4B,SPSO,0.053,4.27,43.89378198085912,AirCooledChiller,27677.78076331138,0,118184.12385933958,1.2882787750791975,0.0006164013277890897,0,0
862,albuquerque,supermarket,96451.65469490988,4181.0,4B,SPSO,0.053,4.27,23.069039630449627,AirCooledChiller,29099.91090508671,0,124256.61956472023,1.2882787750791973,0.0003081269493133694,0,0
863,albuquerque,warehouse,25741.81669509118,4835.0,4B,SPSO,0.053,4.27,5.324057227526614,AirCooledChiller,7766.425311537541,0,33162.6360802653,1.2882787750791975,0.00026644855741038214,0,0
864,seattle,full_service_restaurant,15625.237092130605,569.52,4C,CAMX,0.053,11.55,27.435800484847952,AirCooledChiller,4714.206393763948,0,54449.0838479736,3.4846884899683213,0.006118641118781292,0,0
865,seattle,hospital,13382720.384986538,22422.0,4C,CAMX,0.053,11.55,596.8566758088724,AirCooledChiller,4037628.717751256,0,46634611.69002701,3.4846884899683213,0.00015541381187977527,0,0
866,seattle,large_hotel,2635595.468856204,11345.0,4C,CAMX,0.053,11.55,232.31339522751907,AirCooledChiller,795171.3588342748,0,9184229.194535874,3.484688489968321,0.0003071563234877321,0,0
867,seattle,large_office,2131356.627606736,46320.0,4C,CAMX,0.053,11.55,46.01374411931641,AirCooledChiller,643040.1652154884,0,7427113.9082388915,3.4846884899683217,7.523075323765807e-05,0,0
868,seattle,medium_office,123303.73380321776,4982.0,4C,CAMX,0.053,11.55,24.749846206988714,AirCooledChiller,37201.30752850136,0,429675.10195419076,3.4846884899683213,0.0006994557386528143,0,0
869,seattle,midrise_apartment,43240.35910257597,3135.0,4C,CAMX,0.053,11.55,13.792778023150229,AirCooledChiller,13045.816594531896,0,150679.18166684342,3.4846884899683217,0.0011115433779803259,0,0
870,seattle,outpatient_healthcare,806348.7142857026,3804.0,4C,CAMX,0.053,11.55,211.97389965449594,AirCooledChiller,243279.14143481752,0,2809874.0835721423,3.4846884899683213,0.0009160590141872559,0,0
871,seattle,primary_school,101668.41028054242,6871.0,4C,CAMX,0.053,11.55,14.796741417630974,AirCooledChiller,30673.8302249336,0,354282.7390979831,3.4846884899683213,0.0005071588546017059,0,0
872,seattle,quick_service_restaurant,5063.349115665304,232.0,4C,CAMX,0.053,11.55,21.82478067097114,AirCooledChiller,1527.6358774069406,0,17644.194384050166,3.4846884899683217,0.015020209008484145,0,0
873,seattle,secondary_school,1407931.6389288325,19592.0,4C,CAMX,0.053,11.55,71.86257854883792,AirCooledChiller,424779.4958300898,0,4906203.176837537,3.4846884899683217,0.00017786282615191515,0,0
874,seattle,small_hotel,209813.83973616484,4014.0,4C,CAMX,0.053,11.55,52.27051313805801,AirCooledChiller,63301.8071311404,0,731135.8723646717,3.4846884899683217,0.0008681336547006282,0,0
875,seattle,small_office,5982.7171709288405,511.0,4C,CAMX,0.053,11.55,11.707861391250177,AirCooledChiller,1805.0134774261098,0,20847.90566427157,3.4846884899683217,0.006819351252384191,0,0
876,seattle,stand_alone_retail,17188.440398590796,2294.0,4C,CAMX,0.053,11.55,7.492781342018655,AirCooledChiller,5185.83207077713,0,59896.36041747585,3.4846884899683213,0.0015190446774055455,0,0
877,seattle,strip_mall,17693.59298662469,2090.0,4C,CAMX,0.053,11.55,8.465833964892196,AirCooledChiller,5338.238946032491,0,61656.65982667528,3.4846884899683213,0.0016673150669704886,0,0
878,seattle,supermarket,14366.342170966967,4181.0,4C,CAMX,0.053,11.55,3.4361019303915254,AirCooledChiller,4334.391965897411,0,50062.2272061151,3.4846884899683217,0.0008334581415853436,0,0
879,seattle,warehouse,3078.085706382475,4835.0,4C,CAMX,0.053,11.55,0.6366257924265719,AirCooledChiller,928.6727127417333,0,10726.169832167021,3.4846884899683213,0.0007207215077493943,0,0
880,seattle,full_service_restaurant,15625.237092130605,569.52,4C,NWPP,0.053,11.15,27.435800484847952,AirCooledChiller,4714.206393763948,0,52563.40129046802,3.3640066375018858,0.005906740127654667,0,0
881,seattle,hospital,13382720.384986538,22422.0,4C,NWPP,0.053,11.15,596.8566758088724,AirCooledChiller,4037628.717751256,0,45019560.20292651,3.3640066375018858,0.00015003151536445837,0,0
882,seattle,large_hotel,2635595.468856204,11345.0,4C,NWPP,0.053,11.15,232.31339522751907,AirCooledChiller,795171.3588342748,0,8866160.651002165,3.3640066375018858,0.00029651887505525656,0,0
883,seattle,large_office,2131356.627606736,46320.0,4C,NWPP,0.053,11.15,46.01374411931641,AirCooledChiller,643040.1652154884,0,7169897.842152696,3.364006637501886,7.262535918613743e-05,0,0
884,seattle,medium_office,123303.73380321776,4982.0,4C,NWPP,0.053,11.15,24.749846206988714,AirCooledChiller,37201.30752850136,0,414794.5789427902,3.3640066375018858,0.0006752321632882148,0,0
885,seattle,midrise_apartment,43240.35910257597,3135.0,4C,NWPP,0.053,11.15,13.792778023150229,AirCooledChiller,13045.816594531896,0,145460.85502903064,3.3640066375018858,0.0010730483692191024,0,0
886,seattle,outpatient_healthcare,806348.7142857026,3804.0,4C,NWPP,0.053,11.15,211.97389965449594,AirCooledChiller,243279.14143481752,0,2712562.4269982153,3.364006637501886,0.0008843340266829353,0,0
887,seattle,primary_school,101668.41028054242,6871.0,4C,NWPP,0.053,11.15,14.796741417630974,AirCooledChiller,30673.8302249336,0,342013.20700800966,3.3640066375018858,0.0004895949115851966,0,0
888,seattle,quick_service_restaurant,5063.349115665304,232.0,4C,NWPP,0.053,11.15,21.82478067097114,AirCooledChiller,1527.6358774069406,0,17033.140033087388,3.3640066375018858,0.014500028609921922,0,0
889,seattle,secondary_school,1407931.6389288325,19592.0,4C,NWPP,0.053,11.15,71.86257854883792,AirCooledChiller,424779.4958300898,0,4736291.378505501,3.3640066375018858,0.00017170307459687045,0,0
890,seattle,small_hotel,209813.83973616484,4014.0,4C,NWPP,0.053,11.15,52.27051313805801,AirCooledChiller,63301.8071311404,0,705815.1495122155,3.364006637501886,0.0008380684199058013,0,0
891,seattle,small_office,5982.7171709288405,511.0,4C,NWPP,0.053,11.15,11.707861391250177,AirCooledChiller,1805.0134774261098,0,20125.900273301126,3.364006637501886,0.006583183243643613,0,0
892,seattle,stand_alone_retail,17188.440398590796,2294.0,4C,NWPP,0.053,11.15,7.492781342018655,AirCooledChiller,5185.83207077713,0,57822.027589165,3.364006637501886,0.0014664370695300288,0,0
893,seattle,strip_mall,17693.59298662469,2090.0,4C,NWPP,0.053,11.15,8.465833964892196,AirCooledChiller,5338.238946032491,0,59521.36424826228,3.364006637501886,0.0016095725538286536,0,0
894,seattle,supermarket,14366.342170966967,4181.0,4C,NWPP,0.053,11.15,3.4361019303915254,AirCooledChiller,4334.391965897411,0,48328.47041975614,3.364006637501886,0.0008045937903616088,0,0
895,seattle,warehouse,3078.085706382475,4835.0,4C,NWPP,0.053,11.15,0.6366257924265719,AirCooledChiller,928.6727127417333,0,10354.700747070327,3.3640066375018858,0.000695761455532965,0,0
896,chicago,full_service_restaurant,68745.04918880865,569.52,5A,MROE,0.053,4.927,120.70699745190451,AirCooledChiller,20740.699710004123,0,102189.4274711903,1.4864987177553175,0.0026100904582022012,0,0
897,chicago,hospital,13606340.421012891,22422.0,5A,MROE,0.053,4.927,606.8299179829137,AirCooledChiller,4105095.918241935,0,20225807.58917801,1.4864987177553175,6.629643732741582e-05,0,0
898,chicago,large_hotel,2960639.0400040997,11345.0,5A,MROE,0.053,4.927,260.9642168359718,AirCooledChiller,893238.509580359,0,4400986.136702429,1.4864987177553175,0.00013102677106701784,0,0
899,chicago,large_office,3676505.0049129263,46320.0,5A,MROE,0.053,4.927,79.37186970882829,AirCooledChiller,1109218.5864875326,0,5465119.975624072,1.4864987177553175,3.20919412296053e-05,0,0
900,chicago,medium_office,281405.05396445055,4982.0,5A,MROE,0.053,4.927,56.48435446897843,AirCooledChiller,84901.20801461776,0,418308.25188802165,1.4864987177553175,0.00029837388955345596,0,0
901,chicago,midrise_apartment,102746.57848341212,3135.0,5A,MROE,0.053,4.927,32.77402822437388,AirCooledChiller,30999.11856491541,0,152732.65716933823,1.4864987177553177,0.0004741622704163693,0,0
902,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,MROE,0.053,4.927,256.6158333282336,AirCooledChiller,294513.9930549406,0,1451070.4437816923,1.4864987177553175,0.00039077253358446834,0,0
903,chicago,primary_school,316393.7943632786,6871.0,5A,MROE,0.053,4.927,46.04770693687652,AirCooledChiller,95457.4730316122,0,470318.9696267533,1.4864987177553177,0.00021634386810585326,0,0
904,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,MROE,0.053,4.927,119.99098425908618,AirCooledChiller,8398.825870601297,0,41381.015064452586,1.4864987177553177,0.006407322059290162,0,0
905,chicago,secondary_school,3869679.460327919,19592.0,5A,MROE,0.053,4.927,197.51324317721105,AirCooledChiller,1167500.214309223,0,5752273.555901541,1.4864987177553177,7.587273977926285e-05,0,0
906,chicago,small_hotel,318329.0703395533,4014.0,5A,MROE,0.053,4.927,79.30470113093007,AirCooledChiller,96041.35475623874,0,473195.75488398824,1.4864987177553175,0.0003703285295852809,0,0
907,chicago,small_office,17186.981580108182,511.0,5A,MROE,0.053,4.927,33.6340148338712,AirCooledChiller,5185.391938484895,0,25548.426080915076,1.4864987177553177,0.00290899944766207,0,0
908,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,MROE,0.053,4.927,38.47007239893128,AirCooledChiller,26625.53811529593,0,131184.02629406305,1.4864987177553177,0.0006479942100066773,0,0
909,chicago,strip_mall,80446.3223363658,2090.0,5A,MROE,0.053,4.927,38.491063318835316,AirCooledChiller,24271.028009161506,0,119583.35500113873,1.4864987177553175,0.0007112434056245539,0,0
910,chicago,supermarket,84912.2049619902,4181.0,5A,MROE,0.053,4.927,20.30906600382449,AirCooledChiller,25618.405479556553,0,126221.88379777512,1.4864987177553175,0.0003555366461983539,0,0
911,chicago,warehouse,18574.371537099592,4835.0,5A,MROE,0.053,4.927,3.8416487150154275,AirCooledChiller,5603.973913742523,0,27610.77947300941,1.4864987177553175,0.0003074454431758671,0,0
912,chicago,full_service_restaurant,68745.04918880865,569.52,5A,MROW,0.053,6.48,120.70699745190451,AirCooledChiller,20740.699710004123,0,134399.73412082673,1.9550460099562534,0.003432796056251323,0,0
913,chicago,hospital,13606340.421012891,22422.0,5A,MROW,0.053,6.48,606.8299179829137,AirCooledChiller,4105095.918241935,0,26601021.550207738,1.955046009956253,8.719320354813366e-05,0,0
914,chicago,large_hotel,2960639.0400040997,11345.0,5A,MROW,0.053,6.48,260.9642168359718,AirCooledChiller,893238.509580359,0,5788185.5420807265,1.955046009956253,0.00017232666460610427,0,0
915,chicago,large_office,3676505.0049129263,46320.0,5A,MROW,0.053,6.48,79.37186970882829,AirCooledChiller,1109218.5864875326,0,7187736.440439212,1.9550460099562532,4.2207383634634135e-05,0,0
916,chicago,medium_office,281405.05396445055,4982.0,5A,MROW,0.053,6.48,56.48435446897843,AirCooledChiller,84901.20801461776,0,550159.8279347231,1.955046009956253,0.000392421920906514,0,0
917,chicago,midrise_apartment,102746.57848341212,3135.0,5A,MROW,0.053,6.48,32.77402822437388,AirCooledChiller,30999.11856491541,0,200874.28830065188,1.9550460099562532,0.0006236191419318192,0,0
918,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,MROW,0.053,6.48,256.6158333282336,AirCooledChiller,294513.9930549406,0,1908450.6749960152,1.955046009956253,0.0005139447975699929,0,0
919,chicago,primary_school,316393.7943632786,6871.0,5A,MROW,0.053,6.48,46.04770693687652,AirCooledChiller,95457.4730316122,0,618564.4252448471,1.955046009956253,0.0002845358768674506,0,0
920,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,MROW,0.053,6.48,119.99098425908618,AirCooledChiller,8398.825870601297,0,54424.391641496404,1.9550460099562532,0.008426922456707987,0,0
921,chicago,secondary_school,3869679.460327919,19592.0,5A,MROW,0.053,6.48,197.51324317721105,AirCooledChiller,1167500.214309223,0,7565401.3887237655,1.9550460099562532,9.978797519172383e-05,0,0
922,chicago,small_hotel,318329.0703395533,4014.0,5A,MROW,0.053,6.48,79.30470113093007,AirCooledChiller,96041.35475623874,0,622347.9788204271,1.955046009956253,0.00048705680367619654,0,0
923,chicago,small_office,17186.981580108182,511.0,5A,MROW,0.053,6.48,33.6340148338712,AirCooledChiller,5185.391938484895,0,33601.33976138212,1.9550460099562532,0.0038259217415973646,0,0
924,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,MROW,0.053,6.48,38.47007239893128,AirCooledChiller,26625.53811529593,0,172533.48698711765,1.9550460099562532,0.000852243247583371,0,0
925,chicago,strip_mall,80446.3223363658,2090.0,5A,MROW,0.053,6.48,38.491063318835316,AirCooledChiller,24271.028009161506,0,157276.26149936658,1.9550460099562532,0.0009354287128977288,0,0
926,chicago,supermarket,84912.2049619902,4181.0,5A,MROW,0.053,6.48,20.30906600382449,AirCooledChiller,25618.405479556553,0,166007.26750752647,1.955046009956253,0.00046760248982450443,0,0
927,chicago,warehouse,18574.371537099592,4835.0,5A,MROW,0.053,6.48,3.8416487150154275,AirCooledChiller,5603.973913742523,0,36313.750961051555,1.9550460099562532,0.00040435284590615374,0,0
928,chicago,full_service_restaurant,68745.04918880865,569.52,5A,NEWE,0.053,8.08,120.70699745190451,AirCooledChiller,20740.699710004123,0,167584.85365683332,2.437773419821995,0.004280400020757823,0,0
929,chicago,hospital,13606340.421012891,22422.0,5A,NEWE,0.053,8.08,606.8299179829137,AirCooledChiller,4105095.918241935,0,33169175.019394834,2.4377734198219945,0.00010872238960940124,0,0
930,chicago,large_hotel,2960639.0400040997,11345.0,5A,NEWE,0.053,8.08,260.9642168359718,AirCooledChiller,893238.509580359,0,7217367.157409301,2.4377734198219945,0.00021487645833600657,0,0
931,chicago,large_office,3676505.0049129263,46320.0,5A,NEWE,0.053,8.08,79.37186970882829,AirCooledChiller,1109218.5864875326,0,8962486.178819263,2.4377734198219945,5.262895984071663e-05,0,0
932,chicago,medium_office,281405.05396445055,4982.0,5A,NEWE,0.053,8.08,56.48435446897843,AirCooledChiller,84901.20801461776,0,686001.7607581115,2.4377734198219945,0.0004893162223649126,0,0
933,chicago,midrise_apartment,102746.57848341212,3135.0,5A,NEWE,0.053,8.08,32.77402822437388,AirCooledChiller,30999.11856491541,0,250472.8780045165,2.4377734198219945,0.0007775991769767127,0,0
934,chicago,outpatient_healthcare,976166.6299806006,3804.0,5A,NEWE,0.053,8.08,256.6158333282336,AirCooledChiller,294513.9930549406,0,2379673.06388392,2.4377734198219945,0.0006408447475872751,0,0
935,chicago,primary_school,316393.7943632786,6871.0,5A,NEWE,0.053,8.08,46.04770693687652,AirCooledChiller,95457.4730316122,0,771296.3820954266,2.4377734198219945,0.00035479164893348775,0,0
936,chicago,quick_service_restaurant,27837.908348107994,232.0,5A,NEWE,0.053,8.08,119.99098425908618,AirCooledChiller,8398.825870601297,0,67862.51303445848,2.4377734198219945,0.010507644050956872,0,0
937,chicago,secondary_school,3869679.460327919,19592.0,5A,NEWE,0.053,8.08,197.51324317721105,AirCooledChiller,1167500.214309223,0,9433401.731618522,2.4377734198219945,0.00012442698141190253,0,0
938,chicago,small_hotel,318329.0703395533,4014.0,5A,NEWE,0.053,8.08,79.30470113093007,AirCooledChiller,96041.35475623874,0,776014.146430409,2.4377734198219945,0.0006073177428555043,0,0
939,chicago,small_office,17186.981580108182,511.0,5A,NEWE,0.053,8.08,33.6340148338712,AirCooledChiller,5185.391938484895,0,41897.966862957954,2.437773419821995,0.004770593776559677,0,0
940,chicago,stand_alone_retail,88250.34608314835,2294.0,5A,NEWE,0.053,8.08,38.47007239893128,AirCooledChiller,26625.53811529593,0,215134.3479715911,2.4377734198219945,0.001062673679085438,0,0
