,city,building,CoolingDemand_kWh,floor_area_m^2,climate_zone,eGRID_subregion,fuel_type,w4e_intensity (L/kWh),CoolingDemand_intensity_kWh/sqm,chiller_type,Cooling_ElecDemand_kWh,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
1584,los_angeles,full_service_restaurant,38089.07487112025,569.52,3B-CA,CAMX,Bituminous Coal,0.685,66.87925774532984,AirCooledChiller,11202.66907974125,7673.828319622757,0.20147058823529415,0.00035375507135007405
1585,los_angeles,hospital,14675155.111352984,22422.0,3B-CA,CAMX,Bituminous Coal,0.685,654.4980426078398,AirCooledChiller,4316222.091574407,2956612.132728469,0.20147058823529412,8.985397744861926e-06
1586,los_angeles,large_hotel,3375500.7776277964,11345.0,3B-CA,CAMX,Bituminous Coal,0.685,297.53202094559686,AirCooledChiller,992794.3463611166,680064.1272573649,0.20147058823529412,1.775853576335779e-05
1587,los_angeles,large_office,5201055.269261844,46320.0,3B-CA,CAMX,Bituminous Coal,0.685,112.28530374054068,AirCooledChiller,1529722.1380181897,1047859.66454246,0.20147058823529415,4.349537742558164e-06
1588,los_angeles,medium_office,299648.52896584,4982.0,3B-CA,CAMX,Bituminous Coal,0.685,60.146232229193096,AirCooledChiller,88131.92028407058,60370.365394588356,0.20147058823529412,4.043970056910761e-05
1589,los_angeles,midrise_apartment,108282.11874416638,3135.0,3B-CA,CAMX,Bituminous Coal,0.685,34.53975079558736,AirCooledChiller,31847.681983578346,21815.66215875117,0.20147058823529412,6.426494042593115e-05
1590,los_angeles,outpatient_healthcare,1193160.9061363568,3804.0,3B-CA,CAMX,Bituminous Coal,0.685,313.6595441998835,AirCooledChiller,350929.6782753991,240386.8296186484,0.20147058823529415,5.2962825508752405e-05
1591,los_angeles,primary_school,306507.7587393288,6871.0,3B-CA,CAMX,Bituminous Coal,0.685,44.6089009953906,AirCooledChiller,90149.34080568496,61752.2984518942,0.20147058823529415,2.9321872832963782e-05
1592,los_angeles,quick_service_restaurant,10498.060752268371,232.0,3B-CA,CAMX,Bituminous Coal,0.685,45.25026186322574,AirCooledChiller,3087.6649271377564,2115.0504750893633,0.20147058823529415,0.0008684077079107506
1593,los_angeles,secondary_school,3890804.18388832,19592.0,3B-CA,CAMX,Bituminous Coal,0.685,198.5914752903389,AirCooledChiller,1144354.1717318587,783882.6076363233,0.20147058823529412,1.028330891360219e-05
1594,los_angeles,small_hotel,372311.7496972682,4014.0,3B-CA,CAMX,Bituminous Coal,0.685,92.75330087126761,AirCooledChiller,109503.45579331418,75009.86721842022,0.20147058823529415,5.019197514581319e-05
1595,los_angeles,small_office,15527.703098261163,511.0,3B-CA,CAMX,Bituminous Coal,0.685,30.386894517145134,AirCooledChiller,4566.971499488577,3128.3754771496756,0.20147058823529412,0.0003942672959594797
1596,los_angeles,stand_alone_retail,48992.813580872746,2294.0,3B-CA,CAMX,Bituminous Coal,0.685,21.356937044844265,AirCooledChiller,14409.651053197867,9870.61097144054,0.20147058823529412,8.782501666752141e-05
1597,los_angeles,strip_mall,46946.7489530504,2090.0,3B-CA,CAMX,Bituminous Coal,0.685,22.46255930767962,AirCooledChiller,13807.867339132472,9458.389127305743,0.20147058823529412,9.639741063889671e-05
1598,los_angeles,supermarket,29681.180776676327,4181.0,3B-CA,CAMX,Bituminous Coal,0.685,7.0990626110204085,AirCooledChiller,8729.759051963625,5979.884950595084,0.20147058823529412,4.818717728660467e-05
1599,los_angeles,warehouse,2946.974771180612,4835.0,3B-CA,CAMX,Bituminous Coal,0.685,0.6095087427467657,AirCooledChiller,866.7572856413566,593.7287406643293,0.20147058823529415,4.1669201289616164e-05
1600,miami,full_service_restaurant,333075.1009053597,569.52,1A,FRCC,Bituminous Coal,0.685,584.8347747319843,AirCooledChiller,97963.26497216463,67104.83650593278,0.20147058823529415,0.00035375507135007405
1601,miami,hospital,18181533.961485557,22422.0,1A,FRCC,Bituminous Coal,0.685,810.8792240427061,AirCooledChiller,5347509.988672223,3663044.342240473,0.20147058823529412,8.985397744861926e-06
1602,miami,large_hotel,4501829.695100983,11345.0,1A,FRCC,Bituminous Coal,0.685,396.81178449545905,AirCooledChiller,1324067.557382642,906986.2768071098,0.20147058823529412,1.775853576335779e-05
1603,miami,large_office,10589690.60717502,46320.0,1A,FRCC,Bituminous Coal,0.685,228.62026354004794,AirCooledChiller,3114614.8844632413,2133511.1958573204,0.20147058823529412,4.349537742558163e-06
1604,miami,medium_office,920468.298026496,4982.0,1A,FRCC,Bituminous Coal,0.685,184.75879125381292,AirCooledChiller,270725.97000779293,185447.28945533818,0.20147058823529415,4.043970056910762e-05
1605,miami,midrise_apartment,405308.6893941922,3135.0,1A,FRCC,Bituminous Coal,0.685,129.28506838730215,AirCooledChiller,119208.43805711536,81657.78006912403,0.20147058823529415,6.426494042593115e-05
1606,miami,outpatient_healthcare,2215771.0834806184,3804.0,1A,FRCC,Bituminous Coal,0.685,582.4845119559985,AirCooledChiller,651697.3774942996,446412.7035835952,0.20147058823529412,5.29628255087524e-05
1607,miami,primary_school,1356672.9030103134,6871.0,1A,FRCC,Bituminous Coal,0.685,197.4491199258206,AirCooledChiller,399021.4420618569,273329.687812372,0.20147058823529415,2.9321872832963782e-05
1608,miami,quick_service_restaurant,134955.77569957165,232.0,1A,FRCC,Bituminous Coal,0.685,581.705929739533,AirCooledChiller,39692.87520575637,27189.619515943115,0.20147058823529415,0.0008684077079107506
1609,miami,secondary_school,13001265.61455965,19592.0,1A,FRCC,Bituminous Coal,0.685,663.6007357370177,AirCooledChiller,3823901.6513410737,2619372.6311686356,0.20147058823529412,1.028330891360219e-05
1610,miami,small_hotel,882641.2277602147,4014.0,1A,FRCC,Bituminous Coal,0.685,219.8906895267102,AirCooledChiller,259600.3611059455,177826.2473575727,0.20147058823529415,5.019197514581319e-05
1611,miami,small_office,77860.89656315124,511.0,1A,FRCC,Bituminous Coal,0.685,152.36966059325096,AirCooledChiller,22900.263695044483,15686.680631105472,0.20147058823529412,0.0003942672959594797
1612,miami,stand_alone_retail,494478.4787146058,2294.0,1A,FRCC,Bituminous Coal,0.685,215.55295497585257,AirCooledChiller,145434.8466807664,99622.869976325,0.20147058823529415,8.782501666752143e-05
1613,miami,strip_mall,395947.9090670562,2090.0,1A,FRCC,Bituminous Coal,0.685,189.44876031916564,AirCooledChiller,116455.2673726636,79771.85815027457,0.20147058823529412,9.639741063889671e-05
1614,miami,supermarket,431613.5990947973,4181.0,1A,FRCC,Bituminous Coal,0.685,103.23214520325216,AirCooledChiller,126945.17620435214,86957.44569998122,0.20147058823529415,4.818717728660468e-05
1615,miami,warehouse,417101.7668191348,4835.0,1A,FRCC,Bituminous Coal,0.685,86.26716997293377,AirCooledChiller,122676.99024092201,84033.73831503159,0.20147058823529415,4.1669201289616164e-05
1616,minneapolis,full_service_restaurant,58445.38786568652,569.52,6A,MROW,Bituminous Coal,0.685,102.6221868690942,AirCooledChiller,17189.819960496035,11775.026672939784,0.20147058823529412,0.000353755071350074
1617,minneapolis,hospital,12220318.45247957,22422.0,6A,MROW,Bituminous Coal,0.685,545.014648670037,AirCooledChiller,3594211.3095528143,2462034.747043678,0.20147058823529412,8.985397744861926e-06
1618,minneapolis,large_hotel,2759755.958306853,11345.0,6A,MROW,Bituminous Coal,0.685,243.25746657618802,AirCooledChiller,811692.9289137804,556009.6563059395,0.20147058823529412,1.775853576335779e-05
1619,minneapolis,large_office,3170163.0869383183,46320.0,6A,MROW,Bituminous Coal,0.685,68.4404811515181,AirCooledChiller,932400.9079230349,638694.6219272789,0.20147058823529415,4.349537742558164e-06
1620,minneapolis,medium_office,234904.38351073337,4982.0,6A,MROW,Bituminous Coal,0.685,47.15061893029574,AirCooledChiller,69089.5245619804,47326.32432495658,0.20147058823529412,4.043970056910761e-05
1621,minneapolis,midrise_apartment,91041.63081959124,3135.0,6A,MROW,Bituminous Coal,0.685,29.040392605930222,AirCooledChiller,26776.95024105625,18342.21091512353,0.20147058823529412,6.426494042593115e-05
1622,minneapolis,outpatient_healthcare,859087.7428124285,3804.0,6A,MROW,Bituminous Coal,0.685,225.8379975847604,AirCooledChiller,252672.8655330672,173080.91289015106,0.20147058823529415,5.2962825508752405e-05
1623,minneapolis,primary_school,252154.34036805452,6871.0,6A,MROW,Bituminous Coal,0.685,36.69834672799513,AirCooledChiller,74163.04128472191,50801.683280034515,0.20147058823529412,2.932187283296378e-05
1624,minneapolis,quick_service_restaurant,23566.730710415573,232.0,6A,MROW,Bituminous Coal,0.685,101.58073582075679,AirCooledChiller,6931.391385416346,4748.003099010197,0.20147058823529412,0.0008684077079107505
1625,minneapolis,secondary_school,3210837.308788474,19592.0,6A,MROW,Bituminous Coal,0.685,163.88512192672897,AirCooledChiller,944363.9143495513,646889.2813294427,0.20147058823529418,1.0283308913602194e-05
1626,minneapolis,small_hotel,282436.0612098215,4014.0,6A,MROW,Bituminous Coal,0.685,70.36274569253152,AirCooledChiller,83069.42976759456,56902.55939080228,0.20147058823529415,5.019197514581319e-05
1627,minneapolis,small_office,14392.478470317685,511.0,6A,MROW,Bituminous Coal,0.685,28.165319902774336,AirCooledChiller,4233.081903034613,2899.66110357871,0.20147058823529412,0.0003942672959594797
1628,minneapolis,stand_alone_retail,72166.95675186455,2294.0,6A,MROW,Bituminous Coal,0.685,31.459004686950543,AirCooledChiller,21225.57551525428,14539.519227949184,0.20147058823529415,8.782501666752143e-05
1629,minneapolis,strip_mall,66433.46329682377,2090.0,6A,MROW,Bituminous Coal,0.685,31.786346075035297,AirCooledChiller,19539.25391083052,13384.388928918908,0.20147058823529415,9.639741063889673e-05
1630,minneapolis,supermarket,71679.7319896904,4181.0,6A,MROW,Bituminous Coal,0.685,17.144159767924037,AirCooledChiller,21082.274114614822,14441.357768511154,0.20147058823529412,4.818717728660467e-05
1631,minneapolis,warehouse,14570.77077760158,4835.0,6A,MROW,Bituminous Coal,0.685,3.013603056380885,AirCooledChiller,4285.520816941641,2935.581759605024,0.20147058823529412,4.166920128961616e-05
1632,phoenix,full_service_restaurant,266638.07857127185,569.52,2B,AZNM,Bituminous Coal,0.685,468.1803599017978,AirCooledChiller,78422.96428566819,53719.73053568271,0.20147058823529412,0.000353755071350074
1633,phoenix,hospital,16674461.267935596,22422.0,2B,AZNM,Bituminous Coal,0.685,743.6652068475424,AirCooledChiller,4904253.314098705,3359413.520157613,0.20147058823529412,8.985397744861926e-06
1634,phoenix,large_hotel,3981322.8122200817,11345.0,2B,AZNM,Bituminous Coal,0.685,350.93193585016144,AirCooledChiller,1170977.2977117887,802119.4489325753,0.20147058823529412,1.775853576335779e-05
1635,phoenix,large_office,8387812.171068958,46320.0,2B,AZNM,Bituminous Coal,0.685,181.0840278728186,AirCooledChiller,2467003.579726164,1689897.4521124226,0.20147058823529412,4.349537742558163e-06
1636,phoenix,medium_office,838239.4245932477,4982.0,2B,AZNM,Bituminous Coal,0.685,168.2535978709851,AirCooledChiller,246541.00723330816,168880.5899548161,0.20147058823529412,4.043970056910761e-05
1637,phoenix,midrise_apartment,365488.4260348538,3135.0,2B,AZNM,Bituminous Coal,0.685,116.58322999516868,AirCooledChiller,107496.59589260406,73635.16818643379,0.20147058823529415,6.426494042593115e-05
1638,phoenix,outpatient_healthcare,1924976.0250693748,3804.0,2B,AZNM,Bituminous Coal,0.685,506.03996452927834,AirCooledChiller,566169.4191380515,387826.0521095653,0.20147058823529415,5.2962825508752405e-05
1639,phoenix,primary_school,1117634.0042763494,6871.0,2B,AZNM,Bituminous Coal,0.685,162.6595843801993,AirCooledChiller,328715.883610691,225170.38027332336,0.20147058823529412,2.932187283296378e-05
1640,phoenix,quick_service_restaurant,119619.07263903388,232.0,2B,AZNM,Bituminous Coal,0.685,515.5994510303185,AirCooledChiller,35182.08018795114,24099.724928746535,0.20147058823529415,0.0008684077079107506
1641,phoenix,secondary_school,11281158.855991058,19592.0,2B,AZNM,Bituminous Coal,0.685,575.8043515716138,AirCooledChiller,3317987.8988208994,2272821.7106923163,0.20147058823529412,1.028330891360219e-05
1642,phoenix,small_hotel,733770.7055353516,4014.0,2B,AZNM,Bituminous Coal,0.685,182.8028663516073,AirCooledChiller,215814.9133927505,147833.2156740341,0.20147058823529412,5.0191975145813186e-05
1643,phoenix,small_office,71996.84106732268,511.0,2B,AZNM,Bituminous Coal,0.685,140.89401383037705,AirCooledChiller,21175.541490389023,14505.245920916483,0.20147058823529415,0.00039426729595947975
1644,phoenix,stand_alone_retail,401983.2397528322,2294.0,2B,AZNM,Bituminous Coal,0.685,175.23244976147873,AirCooledChiller,118230.36463318595,80987.79977373237,0.20147058823529412,8.782501666752141e-05
1645,phoenix,strip_mall,314040.5657171544,2090.0,2B,AZNM,Bituminous Coal,0.685,150.25864388380595,AirCooledChiller,92364.8722697513,63269.93750477964,0.20147058823529412,9.639741063889671e-05
1646,phoenix,supermarket,476932.2068895614,4181.0,2B,AZNM,Bituminous Coal,0.685,114.07132429790992,AirCooledChiller,140274.17849692982,96087.81227039693,0.20147058823529412,4.818717728660467e-05
1647,phoenix,warehouse,157690.34950958707,4835.0,2B,AZNM,Bituminous Coal,0.685,32.61434322845648,AirCooledChiller,46379.51456164326,31769.967474725632,0.20147058823529412,4.166920128961616e-05
1648,san_francisco,full_service_restaurant,11326.412683080798,569.52,3C,CAMX,Bituminous Coal,0.685,19.887646936158166,AirCooledChiller,3331.2978479649405,2281.9390258559843,0.20147058823529412,0.000353755071350074
1649,san_francisco,hospital,13677543.281808356,22422.0,3C,CAMX,Bituminous Coal,0.685,610.0054982520898,AirCooledChiller,4022806.847590693,2755622.690599625,0.20147058823529415,8.985397744861928e-06
1650,san_francisco,large_hotel,2900597.843419503,11345.0,3C,CAMX,Bituminous Coal,0.685,255.6719121568535,AirCooledChiller,853117.0127704421,584385.1537477529,0.20147058823529415,1.7758535763357793e-05
1651,san_francisco,large_office,3282700.888418669,46320.0,3C,CAMX,Bituminous Coal,0.685,70.87005372233742,AirCooledChiller,965500.2612996085,661367.6789902318,0.20147058823529412,4.349537742558163e-06
1652,san_francisco,medium_office,170053.08318796114,4982.0,3C,CAMX,Bituminous Coal,0.685,34.13349722761163,AirCooledChiller,50015.61270234151,34260.69470110394,0.20147058823529412,4.043970056910761e-05
1653,san_francisco,midrise_apartment,68170.2860357162,3135.0,3C,CAMX,Bituminous Coal,0.685,21.744907826384754,AirCooledChiller,20050.084128151822,13734.307627784,0.20147058823529412,6.426494042593115e-05
1654,san_francisco,outpatient_healthcare,935618.1339681876,3804.0,3C,CAMX,Bituminous Coal,0.685,245.95639694221546,AirCooledChiller,275181.80410829047,188499.535814179,0.20147058823529412,5.29628255087524e-05
1655,san_francisco,primary_school,185266.11317057564,6871.0,3C,CAMX,Bituminous Coal,0.685,26.963486125829668,AirCooledChiller,54490.033285463425,37325.67280054245,0.20147058823529415,2.9321872832963782e-05
1656,san_francisco,quick_service_restaurant,3472.5962586700903,232.0,3C,CAMX,Bituminous Coal,0.685,14.968087321853837,AirCooledChiller,1021.3518407853207,699.6260109379448,0.20147058823529415,0.0008684077079107506
1657,san_francisco,secondary_school,2586770.5593144875,19592.0,3C,CAMX,Bituminous Coal,0.685,132.03198036517392,AirCooledChiller,760814.870386614,521158.1862148306,0.20147058823529412,1.028330891360219e-05
1658,san_francisco,small_hotel,271737.0067503561,4014.0,3C,CAMX,Bituminous Coal,0.685,67.69731109874343,AirCooledChiller,79922.64904422239,54747.01459529234,0.20147058823529415,5.019197514581319e-05
1659,san_francisco,small_office,7105.732828875942,511.0,3C,CAMX,Bituminous Coal,0.685,13.905543696430415,AirCooledChiller,2089.92142025763,1431.5961728764767,0.20147058823529415,0.00039426729595947975
1660,san_francisco,stand_alone_retail,12249.044525333578,2294.0,3C,CAMX,Bituminous Coal,0.685,5.339600926474969,AirCooledChiller,3602.660154509876,2467.8222058392653,0.20147058823529412,8.782501666752141e-05
1661,san_francisco,strip_mall,12205.81489322058,2090.0,3C,CAMX,Bituminous Coal,0.685,5.840102819722766,AirCooledChiller,3589.9455568295825,2459.112706428264,0.20147058823529412,9.639741063889671e-05
1662,san_francisco,supermarket,8628.03831147981,4181.0,3C,CAMX,Bituminous Coal,0.685,2.0636303065007917,AirCooledChiller,2537.6583269058265,1738.2959539304914,0.20147058823529415,4.818717728660468e-05
1663,san_francisco,warehouse,1529.0296860804071,4835.0,3C,CAMX,Bituminous Coal,0.685,0.31624192059574086,AirCooledChiller,449.71461355306093,308.05451028384675,0.20147058823529412,4.166920128961616e-05
1664,seattle,full_service_restaurant,15625.237092130605,569.52,4C,NWPP,Bituminous Coal,0.685,27.435800484847952,AirCooledChiller,4595.657968273707,3148.02570826749,0.20147058823529415,0.00035375507135007405
1665,seattle,hospital,13382720.384986538,22422.0,4C,NWPP,Bituminous Coal,0.685,596.8566758088724,AirCooledChiller,3936094.2308783936,2696224.5481517,0.20147058823529412,8.985397744861926e-06
1666,seattle,large_hotel,2635595.468856204,11345.0,4C,NWPP,Bituminous Coal,0.685,232.31339522751907,AirCooledChiller,775175.1378988835,530994.9694607353,0.20147058823529418,1.7758535763357793e-05
1667,seattle,large_office,2131356.627606736,46320.0,4C,NWPP,Bituminous Coal,0.685,46.01374411931641,AirCooledChiller,626869.5963549224,429405.6735031219,0.20147058823529415,4.349537742558164e-06
1668,seattle,medium_office,123303.73380321776,4982.0,4C,NWPP,Bituminous Coal,0.685,24.749846206988714,AirCooledChiller,36265.80405976993,24842.075780942403,0.20147058823529412,4.043970056910761e-05
1669,seattle,midrise_apartment,43240.35910257597,3135.0,4C,NWPP,Bituminous Coal,0.685,13.792778023150229,AirCooledChiller,12717.752677228225,8711.660583901335,0.20147058823529415,6.426494042593115e-05
1670,seattle,outpatient_healthcare,806348.7142857026,3804.0,4C,NWPP,Bituminous Coal,0.685,211.97389965449594,AirCooledChiller,237161.3865546184,162455.5497899136,0.20147058823529412,5.29628255087524e-05
1671,seattle,primary_school,101668.41028054242,6871.0,4C,NWPP,Bituminous Coal,0.685,14.796741417630974,AirCooledChiller,29902.47361192424,20483.194424168105,0.20147058823529412,2.932187283296378e-05
1672,seattle,quick_service_restaurant,5063.349115665304,232.0,4C,NWPP,Bituminous Coal,0.685,21.82478067097114,AirCooledChiller,1489.2203281368543,1020.1159247737453,0.20147058823529415,0.0008684077079107506
1673,seattle,secondary_school,1407931.6389288325,19592.0,4C,NWPP,Bituminous Coal,0.685,71.86257854883792,AirCooledChiller,414097.5408614213,283656.81549007364,0.20147058823529415,1.0283308913602192e-05
1674,seattle,small_hotel,209813.83973616484,4014.0,4C,NWPP,Bituminous Coal,0.685,52.27051313805801,AirCooledChiller,61709.9528635779,42271.317711550866,0.20147058823529415,5.019197514581319e-05
1675,seattle,small_office,5982.7171709288405,511.0,4C,NWPP,Bituminous Coal,0.685,11.707861391250177,AirCooledChiller,1759.622697332012,1205.3415476724283,0.20147058823529415,0.00039426729595947975
1676,seattle,stand_alone_retail,17188.440398590796,2294.0,4C,NWPP,Bituminous Coal,0.685,7.492781342018655,AirCooledChiller,5055.423646644352,3462.965197951381,0.20147058823529412,8.782501666752141e-05
1677,seattle,strip_mall,17693.59298662469,2090.0,4C,NWPP,Bituminous Coal,0.685,8.465833964892196,AirCooledChiller,5203.997937242557,3564.7385870111516,0.20147058823529415,9.639741063889673e-05
1678,seattle,supermarket,14366.342170966967,4181.0,4C,NWPP,Bituminous Coal,0.685,3.4361019303915254,AirCooledChiller,4225.3947561667555,2894.395407974228,0.20147058823529418,4.8187177286604686e-05
1679,seattle,warehouse,3078.085706382475,4835.0,4C,NWPP,Bituminous Coal,0.685,0.6366257924265719,AirCooledChiller,905.3193254066103,620.1437379035282,0.20147058823529415,4.1669201289616164e-05
1680,albuquerque,full_service_restaurant,81176.03759382581,569.52,4B,AZNM,Lignite Coal,1.49,142.53412978266928,AirCooledChiller,23875.30517465465,35574.20471023543,0.4382352941176471,0.0007694818340315478
1681,albuquerque,hospital,11210146.841727791,22422.0,4B,AZNM,Lignite Coal,1.49,499.9619499477206,AirCooledChiller,3297102.01227288,4912681.998286591,0.43823529411764706,1.9544879766196015e-05
1682,albuquerque,large_hotel,2760202.815805529,11345.0,4B,AZNM,Lignite Coal,1.49,243.29685463248381,AirCooledChiller,811824.3575898614,1209618.2928088934,0.438235294117647,3.8628055894019126e-05
1683,albuquerque,large_office,3060472.353868896,46320.0,4B,AZNM,Lignite Coal,1.49,66.0723737881886,AirCooledChiller,900138.9276084988,1341207.0021366633,0.43823529411764706,9.461038301330896e-06
1684,albuquerque,medium_office,320281.0793964718,4982.0,4B,AZNM,Lignite Coal,1.49,64.28765142442228,AirCooledChiller,94200.31746955053,140358.4730296303,0.43823529411764706,8.796372824521218e-05
1685,albuquerque,midrise_apartment,116117.84474337616,3135.0,4B,AZNM,Lignite Coal,1.49,37.039184926116796,AirCooledChiller,34152.30727746358,50886.93784342073,0.43823529411764706,0.00013978797260531006
1686,albuquerque,outpatient_healthcare,1083317.174704926,3804.0,4B,AZNM,Lignite Coal,1.49,284.7836947173833,AirCooledChiller,318622.69844262535,474747.82067951176,0.4382352941176471,0.00011520381023071691
1687,albuquerque,primary_school,348703.2289519561,6871.0,4B,AZNM,Lignite Coal,1.49,50.74999693668405,AirCooledChiller,102559.77322116356,152814.0620995337,0.4382352941176471,6.378042411841757e-05
1688,albuquerque,quick_service_restaurant,31838.046692328386,232.0,4B,AZNM,Lignite Coal,1.49,137.2329598807258,AirCooledChiller,9364.131380096584,13952.555756343909,0.438235294117647,0.0018889452332657198
1689,albuquerque,secondary_school,3259135.764834071,19592.0,4B,AZNM,Lignite Coal,1.49,166.35033507728008,AirCooledChiller,958569.3425982562,1428268.3204714018,0.43823529411764706,2.2368073403309876e-05
1690,albuquerque,small_hotel,346770.75835346343,4014.0,4B,AZNM,Lignite Coal,1.49,86.39032345626892,AirCooledChiller,101991.39951572454,151967.18527842956,0.43823529411764706,0.00010917670506169583
1691,albuquerque,small_office,20208.386839671384,511.0,4B,AZNM,Lignite Coal,1.49,39.546745283114255,AirCooledChiller,5943.6431881386425,8856.028350326576,0.438235294117647,0.0008576033152987221
1692,albuquerque,stand_alone_retail,98566.42002864565,2294.0,4B,AZNM,Lignite Coal,1.49,42.96705319470168,AirCooledChiller,28990.123537836957,43195.284071377064,0.43823529411764706,0.0001910354377147546
1693,albuquerque,strip_mall,91738.00433999556,2090.0,4B,AZNM,Lignite Coal,1.49,43.89378198085912,AirCooledChiller,26981.765982351637,40202.83131370394,0.43823529411764706,0.0002096819589079651
1694,albuquerque,supermarket,96451.65469490988,4181.0,4B,AZNM,Lignite Coal,1.49,23.069039630449627,AirCooledChiller,28368.133733797025,42268.519263357564,0.43823529411764706,0.0001048159038788919
1695,albuquerque,warehouse,25741.81669509118,4835.0,4B,AZNM,Lignite Coal,1.49,5.324057227526614,AirCooledChiller,7571.122557379759,11280.97261049584,0.43823529411764706,9.063811667376361e-05
1696,atlanta,full_service_restaurant,138201.1475863159,569.52,3A,SRSO,Lignite Coal,1.49,242.66250102949132,AirCooledChiller,40647.396348916445,60564.6205598855,0.4382352941176471,0.0007694818340315478
1697,atlanta,hospital,16863438.28369626,22422.0,3A,SRSO,Lignite Coal,1.49,752.093403072708,AirCooledChiller,4959834.789322429,7390153.836090419,0.438235294117647,1.954487976619601e-05
1698,atlanta,large_hotel,3565816.383905628,11345.0,3A,SRSO,Lignite Coal,1.49,314.30730576515015,AirCooledChiller,1048769.524678126,1562666.5917704077,0.43823529411764706,3.862805589401913e-05
1699,atlanta,large_office,6461081.304124868,46320.0,3A,SRSO,Lignite Coal,1.49,139.48793834466468,AirCooledChiller,1900318.030624961,2831473.865631192,0.43823529411764706,9.461038301330896e-06
1700,atlanta,medium_office,490971.69680857,4982.0,3A,SRSO,Lignite Coal,1.49,98.54911617996187,AirCooledChiller,144403.4402378147,215161.1259543439,0.43823529411764706,8.796372824521218e-05
1701,atlanta,midrise_apartment,190390.21539679015,3135.0,3A,SRSO,Lignite Coal,1.49,60.7305312270463,AirCooledChiller,55997.122175526514,83435.71204153451,0.43823529411764706,0.00013978797260531006
1702,atlanta,outpatient_healthcare,1474836.239312145,3804.0,3A,SRSO,Lignite Coal,1.49,387.70668751633673,AirCooledChiller,433775.36450357205,646325.2931103223,0.43823529411764706,0.0001152038102307169
1703,atlanta,primary_school,581751.7807207332,6871.0,3A,SRSO,Lignite Coal,1.49,84.66770204056661,AirCooledChiller,171103.46491786273,254944.16272761548,0.4382352941176471,6.378042411841757e-05
1704,atlanta,quick_service_restaurant,55457.844426624295,232.0,3A,SRSO,Lignite Coal,1.49,239.0424328733806,AirCooledChiller,16311.130713713028,24303.584763432413,0.43823529411764706,0.00188894523326572
1705,atlanta,secondary_school,6420113.817731498,19592.0,3A,SRSO,Lignite Coal,1.49,327.6905786918894,AirCooledChiller,1888268.7699210288,2813520.4671823326,0.438235294117647,2.2368073403309872e-05
1706,atlanta,small_hotel,493999.10115928575,4014.0,3A,SRSO,Lignite Coal,1.49,123.06903367196955,AirCooledChiller,145293.85328214287,216487.84139039286,0.438235294117647,0.00010917670506169582
1707,atlanta,small_office,29775.355804512157,511.0,3A,SRSO,Lignite Coal,1.49,58.26879805188289,AirCooledChiller,8757.4575895624,13048.611808447977,0.4382352941176471,0.0008576033152987223
1708,atlanta,stand_alone_retail,185250.8378786051,2294.0,3A,SRSO,Lignite Coal,1.49,80.75450648587842,AirCooledChiller,54485.54055253091,81183.45542327105,0.43823529411764706,0.0001910354377147546
1709,atlanta,strip_mall,168569.13147156916,2090.0,3A,SRSO,Lignite Coal,1.49,80.655086828502,AirCooledChiller,49579.1563151674,73872.94290959943,0.43823529411764706,0.0002096819589079651
1710,atlanta,supermarket,183299.7360377032,4181.0,3A,SRSO,Lignite Coal,1.49,43.841123185291366,AirCooledChiller,53911.68706991271,80328.41373416994,0.4382352941176471,0.00010481590387889192
1711,atlanta,warehouse,40339.67056791984,4835.0,3A,SRSO,Lignite Coal,1.49,8.343261751379492,AirCooledChiller,11864.60899056466,17678.267395941344,0.4382352941176471,9.063811667376362e-05
1712,baltimore,full_service_restaurant,94354.6876052642,569.52,4A,RFCE,Lignite Coal,1.49,165.6740546517492,AirCooledChiller,27751.37870743065,41349.55427407167,0.4382352941176471,0.0007694818340315478
1713,baltimore,hospital,16332923.58797378,22422.0,4A,RFCE,Lignite Coal,1.49,728.4329492451067,AirCooledChiller,4803801.055286407,7157663.572376746,0.4382352941176471,1.9544879766196018e-05
1714,baltimore,large_hotel,3297171.8709036363,11345.0,4A,RFCE,Lignite Coal,1.49,290.6277541563364,AirCooledChiller,969756.4326187166,1444937.0846018877,0.43823529411764706,3.862805589401913e-05
1715,baltimore,large_office,5800386.858040384,46320.0,4A,RFCE,Lignite Coal,1.49,125.22424132211538,AirCooledChiller,1705996.1347177601,2541934.240729463,0.4382352941176471,9.461038301330896e-06
1716,baltimore,medium_office,407672.0136246548,4982.0,4A,RFCE,Lignite Coal,1.49,81.82898707841325,AirCooledChiller,119903.53341901612,178656.264794334,0.43823529411764706,8.796372824521218e-05
1717,baltimore,midrise_apartment,133634.22680022588,3135.0,4A,RFCE,Lignite Coal,1.49,42.626547623676515,AirCooledChiller,39304.184353007615,58563.23468598135,0.4382352941176471,0.0001397879726053101
1718,baltimore,outpatient_healthcare,1255467.9023741249,3804.0,4A,RFCE,Lignite Coal,1.49,330.0388807502957,AirCooledChiller,369255.2654041544,550190.34545219,0.43823529411764706,0.0001152038102307169
1719,baltimore,primary_school,437185.9414027138,6871.0,4A,RFCE,Lignite Coal,1.49,63.627702139821544,AirCooledChiller,128584.1004125629,191590.30961471872,0.43823529411764706,6.378042411841757e-05
