,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,grid_loss_factor,chiller_type,CoolingDemand_intensity_kWh/sqm,w4e_int_factor_(L/kWhe),PoG_annual_water_consumption_L,percent_evaporation,PoG_WaterConsumption_intensity_L/kWh,PoG_WaterConsumption_intensity_L/kWh_sqm
881,seattle,hospital,13382720.384986538,0,2711402.2715938897,18146018.664871532,22422.0,4C,NWPP,0.053,WaterCooledChiller,596.8566758088724,11.15,48378153.9931434,0.3750870417139801,3.614971590336494,0.0001612243149735302
882,seattle,large_hotel,2635595.468856204,0,533984.0731691793,3707311.2292789877,11345.0,4C,NWPP,0.053,WaterCooledChiller,232.31339522751907,11.15,9661233.645115336,0.3837306254521008,3.6656739470371456,0.0003231092064378268
883,seattle,large_office,2131356.6276067356,0,431822.9056143744,3750907.488283197,46320.0,4C,NWPP,0.053,WaterCooledChiller,46.0137441193164,11.15,8565732.885883471,0.4378968546246382,4.018911136191125,8.676405734436798e-05
884,seattle,medium_office,123303.73380321776,0,24981.91804897295,227794.25688853077,4982.0,4C,NWPP,0.053,WaterCooledChiller,24.749846206988714,11.15,506342.6431345792,0.44988163643168816,4.106466426577632,0.0008242606235603436
885,seattle,midrise_apartment,43240.359102575974,0,8760.7007037813,76479.60076698841,3135.0,4C,NWPP,0.053,WaterCooledChiller,13.79277802315023,11.15,174161.4136141499,0.43913056962449204,4.02775132373437,0.0012847691622757161
886,seattle,outpatient_healthcare,806348.7142857026,0,163370.05277819445,1188716.182513663,3804.0,4C,NWPP,0.053,WaterCooledChiller,211.97389965449594,11.15,3010292.270990531,0.3948839765391014,3.7332387559607803,0.0009813982008309097
887,seattle,primary_school,101668.41028054242,0,20598.49945705044,192500.12318910268,6871.0,4C,NWPP,0.053,WaterCooledChiller,14.796741417630974,11.15,422173.3921352151,0.45597407789131367,4.152453952710342,0.0006043449210755847
888,seattle,quick_service_restaurant,5063.349115665304,0,1025.8584128746743,10500.353962363444,232.0,4C,NWPP,0.053,WaterCooledChiller,21.82478067097114,11.15,21938.675265916063,0.47862297222097083,4.332838752524653,0.018676029105709712
889,seattle,secondary_school,1407931.6389288323,0,285253.5907664334,2592000.2728457055,19592.0,4C,NWPP,0.053,WaterCooledChiller,71.8625785488379,11.15,5772577.809891438,0.4490195469352109,4.100041259306645,0.00020927119535048207
890,seattle,small_hotel,209813.83973616484,0,42509.27354879858,326157.75475597236,4014.0,4C,NWPP,0.053,WaterCooledChiller,52.27051313805801,11.15,800136.1548250765,0.4076278178271748,3.813552794378225,0.0009500629781709579
891,seattle,small_office,5982.7171709288405,0,1212.1267172075409,11388.922311761951,511.0,4C,NWPP,0.053,WaterCooledChiller,11.707861391250177,11.15,24904.13520862603,0.457310491464774,4.1626796816737315,0.008146144191142332
892,seattle,stand_alone_retail,17188.440398590796,0,3482.459096595869,34559.90351851493,2294.0,4C,NWPP,0.053,WaterCooledChiller,7.492781342018655,11.15,73389.32244555888,0.4709118760995771,4.269690602736461,0.0018612426341484138
893,seattle,strip_mall,17693.59298662469,0,3584.80539355902,35649.1219803496,2090.0,4C,NWPP,0.053,WaterCooledChiller,8.465833964892196,11.15,75619.70211853267,0.4714263741011591,4.273846593831829,0.0020449026764745594
894,seattle,supermarket,14366.342170966967,0,2910.6886848323024,30080.680733428268,4181.0,4C,NWPP,0.053,WaterCooledChiller,3.4361019303915254,11.15,62534.85956930844,0.4810225998842988,4.352872765044225,0.0010411080519120365
895,seattle,warehouse,3078.085706382475,0,623.6346823631649,6655.979152619352,4835.0,4C,NWPP,0.053,WaterCooledChiller,0.6366257924265719,11.15,13609.50586096864,0.48906839238802613,4.421418751514633,0.0009144609620505963
896,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,MROE,0.053,WaterCooledChiller,120.70699745190451,4.927,199598.3415898019,0.6561914978122263,2.9034576881544436,0.005098078536582462
897,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,MROE,0.053,WaterCooledChiller,606.8299179829138,4.927,33346005.718023896,0.592685729602153,2.4507696181499425,0.00010930200776692278
898,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,MROE,0.053,WaterCooledChiller,260.96421683597174,4.927,7348199.371007485,0.5978050211873372,2.4819639516059717,0.00021877161318695212
899,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,MROE,0.053,WaterCooledChiller,79.37186970882829,4.927,10277528.344129467,0.6429092568356934,2.7954615403475778,6.0351069523911434e-05
900,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,MROE,0.053,WaterCooledChiller,56.48435446897843,4.927,801440.172397237,0.6494960641778648,2.8479949492964036,0.0005716569548969096
901,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,MROE,0.053,WaterCooledChiller,32.77402822437388,4.927,288362.2954089233,0.6443187198508842,2.8065391535687763,0.0008952278001814278
902,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,MROE,0.053,WaterCooledChiller,256.6158333282336,4.927,2542016.93818197,0.6166657438911044,2.6040809633417683,0.0006845638704894238
903,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,MROE,0.053,WaterCooledChiller,46.04770693687652,4.927,920485.0650055129,0.6568821402860452,2.909301893413958,0.00042341753651782245
904,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,MROE,0.053,WaterCooledChiller,119.99098425908618,4.927,81416.61496200724,0.6586847660527742,2.924667110183252,0.01260632375078988
905,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,MROE,0.053,WaterCooledChiller,197.51324317721105,4.927,11064865.975936228,0.6508910777915772,2.859375327949924,0.00014594606614689283
906,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,MROE,0.053,WaterCooledChiller,79.30470113093007,4.927,849239.3555654997,0.6258219540651997,2.667803335270757,0.0006646246475512598
907,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,MROE,0.053,WaterCooledChiller,33.6340148338712,4.927,49501.63907827995,0.6534130980914328,2.880182238373491,0.005636364458656539
908,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,MROE,0.053,WaterCooledChiller,38.47007239893128,4.927,259092.6185106784,0.6599885903206116,2.9358821807516158,0.0012798091459248543
909,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,MROE,0.053,WaterCooledChiller,38.491063318835316,4.927,236653.92168431453,0.6606681671549892,2.9417618458032977,0.0014075415530159319
910,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,MROE,0.053,WaterCooledChiller,20.30906600382449,4.927,248739.2879176822,0.6592327529924265,2.9293702598940516,0.0007006386653657143
911,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,MROE,0.053,WaterCooledChiller,3.8416487150154275,4.927,55888.12856058226,0.6682379737345707,3.0088839586822034,0.0006223131248567122
912,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,MROW,0.053,WaterCooledChiller,120.70699745190451,6.48,221228.6361819211,0.5920333686862542,3.2181028131104457,0.005650552769192383
913,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,MROW,0.053,WaterCooledChiller,606.8299179829138,6.48,37627174.39998739,0.5252507541015672,2.765414743105944,0.00012333488284300883
914,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,MROW,0.053,WaterCooledChiller,260.96421683597174,6.48,8279750.011699194,0.5305462694485877,2.796609076561974,0.0002465058683615667
915,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,MROW,0.053,WaterCooledChiller,79.37186970882829,6.48,11434322.720801659,0.5778670299213663,3.110106665303579,6.714392628030179e-05
916,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,MROW,0.053,WaterCooledChiller,56.48435446897843,6.48,889982.9007651317,0.5848789198068024,3.1626400742524043,0.0006348133428848664
917,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,MROW,0.053,WaterCooledChiller,32.77402822437388,6.48,320691.00543463824,0.5793652515427604,3.121184278524779,0.00099559307129977
918,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,MROW,0.053,WaterCooledChiller,256.6158333282336,6.48,2849163.009450095,0.55018781339237,2.91872608829777,0.0007672781514978364
919,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,MROW,0.053,WaterCooledChiller,46.04770693687652,6.48,1020036.82996825,0.5927729096026673,3.2239470183699592,0.00046921074346819376
920,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,MROW,0.053,WaterCooledChiller,119.99098425908618,6.48,90175.67711271139,0.5947045333746543,3.2393122351392534,0.013962552737669196
921,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,MROW,0.053,WaterCooledChiller,197.51324317721105,6.48,12282441.753270779,0.5863673270649629,3.1740204529059253,0.0001620059439008741
922,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,MROW,0.053,WaterCooledChiller,79.30470113093007,6.48,949400.0456796164,0.5597984067808042,2.982448460226759,0.0007430115745457796
923,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,MROW,0.053,WaterCooledChiller,33.6340148338712,6.48,54909.439045169565,0.5890611871692079,3.194827363329492,0.006252108343110551
924,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,MROW,0.053,WaterCooledChiller,38.47007239893128,6.48,286860.159681421,0.5961028964190932,3.2505273057076174,0.0014169691829588567
925,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,MROW,0.053,WaterCooledChiller,38.491063318835316,6.48,261965.96482809115,0.5968321602075948,3.2564069707592997,0.001558089459693445
926,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,MROW,0.053,WaterCooledChiller,20.30906600382449,6.48,275456.4992582373,0.5952921277694116,3.244015384850054,0.0007758946148887955
927,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,MROW,0.053,WaterCooledChiller,3.8416487150154275,6.48,61732.464013852164,0.6049745523969442,3.323529083638205,0.0006873896760368573
928,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,NEWE,0.053,WaterCooledChiller,120.70699745190451,8.08,243513.55012100074,0.5378539907268723,3.5422703597489535,0.006219747084823981
929,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,NEWE,0.053,WaterCooledChiller,606.8299179829138,8.08,42037908.3929955,0.47013998754509057,3.0895822897444516,0.00013779244892268537
930,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,NEWE,0.053,WaterCooledChiller,260.96421683597174,8.08,9239493.10577951,0.4754363069902741,3.120776623200482,0.00027507947317765376
931,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,NEWE,0.053,WaterCooledChiller,79.37186970882829,8.08,12626126.328448476,0.5233210834382643,3.4342742119420864,7.414236208855972e-05
932,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,NEWE,0.053,WaterCooledChiller,56.48435446897843,8.08,981205.2867204642,0.5305028873069345,3.486807620890911,0.0006998810961242294
933,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,NEWE,0.053,WaterCooledChiller,32.77402822437388,8.08,353998.11170710693,0.5248537178211446,3.445351825163288,0.0010989957975002513
934,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,NEWE,0.053,WaterCooledChiller,256.6158333282336,8.08,3165604.551001285,0.49518969944364843,3.242893634936277,0.0008524956979327753
935,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,NEWE,0.053,WaterCooledChiller,46.04770693687652,8.08,1122601.4300586423,0.538615205194042,3.548114565008466,0.0005163898362696064
936,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,NEWE,0.053,WaterCooledChiller,119.99098425908618,8.08,99199.82356546517,0.540604630649043,3.5634797817777604,0.015359826645593795
937,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,NEWE,0.053,WaterCooledChiller,197.51324317721105,8.08,13536866.250202704,0.5320302651722394,3.498187999544433,0.00017855185787793147
938,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,NEWE,0.053,WaterCooledChiller,79.30470113093007,8.08,1052591.9994353063,0.5049179865077789,3.3066160068652666,0.0008237708039026574
939,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,NEWE,0.053,WaterCooledChiller,33.6340148338712,8.08,60480.900698114434,0.5347972496671373,3.518994909967998,0.006886487103655573
940,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,NEWE,0.053,WaterCooledChiller,38.47007239893128,8.08,315468.0578611944,0.5420459149261243,3.574694852346125,0.0015582802320602113
941,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,NEWE,0.053,WaterCooledChiller,38.491063318835316,8.08,288044.0517759614,0.5427979217943515,3.580574517397807,0.001713193548994166
942,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,NEWE,0.053,WaterCooledChiller,20.30906600382449,8.08,302982.28042043175,0.5412101503883577,3.5681829314885616,0.0008534281108559104
943,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,NEWE,0.053,WaterCooledChiller,3.8416487150154275,8.08,67753.67246538585,0.5512110034215544,3.647696630276712,0.0007544357042971483
944,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,NYCW,0.053,WaterCooledChiller,120.70699745190451,5.78,211478.98633357373,0.6193274187632861,3.0762795114560983,0.005401530256103558
945,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,NYCW,0.053,WaterCooledChiller,606.8299179829138,5.78,35697478.27804635,0.5536441979000818,2.6235914414515973,0.00011700969768315035
946,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,NYCW,0.053,WaterCooledChiller,260.96421683597174,5.78,7859862.408039055,0.558888979555287,2.654785774907627,0.0002340049162545286
947,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,NYCW,0.053,WaterCooledChiller,79.37186970882829,5.78,10912908.642456178,0.6054772679142388,2.968283363649232,6.408211061418895e-05
948,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,NYCW,0.053,WaterCooledChiller,56.48435446897843,5.78,850073.1069096737,0.6123382017557992,3.0208167725980575,0.000606346200842645
949,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,NYCW,0.053,WaterCooledChiller,32.77402822437388,5.78,306119.14644043316,0.6069441496606737,2.9793609768704314,0.0009503543785870594
950,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,NYCW,0.053,WaterCooledChiller,256.6158333282336,5.78,2710719.8350214483,0.5782872674318144,2.7769027866434226,0.0007299954749325506
951,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,NYCW,0.053,WaterCooledChiller,46.04770693687652,5.78,975164.8174287033,0.6200492355707533,3.082123716715612,0.0004485698903675756
952,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,NYCW,0.053,WaterCooledChiller,119.99098425908618,5.78,86227.6130396316,0.6219339964149336,3.097488933484906,0.013351245402952181
953,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,NYCW,0.053,WaterCooledChiller,197.51324317721105,5.78,11733631.03586306,0.6137931658737165,3.032197151251578,0.00015476710653591149
954,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,NYCW,0.053,WaterCooledChiller,79.30470113093007,5.78,904253.565911502,0.5877473454399255,2.840625158572412,0.0007076794117021455
955,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,NYCW,0.053,WaterCooledChiller,33.6340148338712,5.78,52471.92457200619,0.6164252524482194,3.0530040616751455,0.005974567635372105
956,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,NYCW,0.053,WaterCooledChiller,38.47007239893128,5.78,274344.2042277701,0.6232979207075576,3.10870400405327,0.001355145598977014
957,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,NYCW,0.053,WaterCooledChiller,38.491063318835316,5.78,250556.8017883979,0.6240090533293846,3.1145836691049524,0.0014902314206243791
958,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,NYCW,0.053,WaterCooledChiller,20.30906600382449,5.78,263413.96999977715,0.6225071720816029,3.1021920831957064,0.0007419737104031826
959,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,NYCW,0.053,WaterCooledChiller,3.8416487150154275,5.78,59098.18531630617,0.631941058515652,3.1817057819838577,0.0006580570386729798
960,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,NYUP,0.053,WaterCooledChiller,120.70699745190451,7.41,234181.74240901112,0.5592867034864486,3.406525199594078,0.005981396965153248
961,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,NYUP,0.053,WaterCooledChiller,606.8299179829138,7.41,40190913.53342335,0.4917455213320488,2.953837129589576,0.0001317383431268208
962,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,NYUP,0.053,WaterCooledChiller,260.96421683597174,7.41,8837600.685133379,0.49705690912958594,2.9850314630456074,0.0002631142761609174
963,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,NYUP,0.053,WaterCooledChiller,79.37186970882829,7.41,12127058.567746371,0.5448574419691252,3.2985290517872112,7.121176709385172e-05
964,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,NYUP,0.053,WaterCooledChiller,56.48435446897843,7.41,943005.9126016687,0.5519925492406862,3.351062460736036,0.0006726339744552462
965,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,NYUP,0.053,WaterCooledChiller,32.77402822437388,7.41,340050.76095551066,0.5463808535792339,3.3096066650084124,0.0010556959059037998
966,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,NYUP,0.053,WaterCooledChiller,256.6158333282336,7.41,3033094.655476724,0.5168235562109056,3.1071484747814018,0.0008168108503631445
967,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,NYUP,0.053,WaterCooledChiller,46.04770693687652,7.41,1079652.5037707905,0.5600414925083409,3.412369404853591,0.0004966335911590149
968,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,NYUP,0.053,WaterCooledChiller,119.99098425908618,7.41,95420.96223837452,0.5620136573878682,3.4277346216228852,0.014774718196650367
969,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,NYUP,0.053,WaterCooledChiller,197.51324317721105,7.41,13011575.992112461,0.5535088558881956,3.362442839389558,0.00017162325640003869
970,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,NYUP,0.053,WaterCooledChiller,79.30470113093007,7.41,1009380.3688001111,0.5265335540464827,3.1708708467103914,0.0007899528766094647
971,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,NYUP,0.053,WaterCooledChiller,33.6340148338712,7.41,58147.851130943774,0.5562547664556811,3.3832497498131238,0.0066208409976773455
972,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,NYUP,0.053,WaterCooledChiller,38.47007239893128,7.41,303488.5004984143,0.5634420143514864,3.4389496921912497,0.0014991062302490191
973,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,NYUP,0.053,WaterCooledChiller,38.491063318835316,7.41,277123.8528665408,0.5641871353618644,3.4448293572429325,0.0016482437115994892
974,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,NYUP,0.053,WaterCooledChiller,20.30906600382449,7.41,291455.85955876287,0.5626137892701678,3.432437771333687,0.0008209609594196811
975,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,NYUP,0.053,WaterCooledChiller,3.8416487150154275,7.41,65232.291426306125,0.5725166013420155,3.5119514701218373,0.0007263601799631515
976,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,RFCE,0.053,WaterCooledChiller,120.70699745190451,7.42,234321.02312113036,0.558954262763449,3.4085512467605685,0.005984954429625946
977,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,RFCE,0.053,WaterCooledChiller,606.8299179829138,7.42,40218480.62087965,0.49140846255748716,2.9558631767560666,0.00013182870291481878
978,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,RFCE,0.053,WaterCooledChiller,260.96421683597174,7.42,8843599.07947138,0.4967197677324473,2.9870575102120975,0.00026329286119101784
979,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,RFCE,0.053,WaterCooledChiller,79.37186970882829,7.42,12134507.340294164,0.5445229809941236,3.300555098953702,7.125550731765332e-05
980,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,RFCE,0.053,WaterCooledChiller,56.48435446897843,7.42,943576.0525138895,0.5516590170545608,3.3530885079025268,0.0006730406479129921
981,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,RFCE,0.053,WaterCooledChiller,32.77402822437388,7.42,340258.9303697136,0.5460465793778259,3.311632712174903,0.0010563421729425527
982,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,RFCE,0.053,WaterCooledChiller,256.6158333282336,7.42,3035072.415111419,0.5164867758551407,3.1091745219478923,0.0008173434600283628
983,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,RFCE,0.053,WaterCooledChiller,46.04770693687652,7.42,1080293.5325213554,0.5597091729235247,3.4143954520200817,0.0004969284604890236
984,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,RFCE,0.053,WaterCooledChiller,119.99098425908618,7.42,95477.36315370424,0.5616816615759034,3.4297606687893762,0.014783451158574898
985,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,RFCE,0.053,WaterCooledChiller,197.51324317721105,7.42,13019416.145218285,0.5531755387772601,3.3644688865560486,0.0001717266683623953
986,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,RFCE,0.053,WaterCooledChiller,79.30470113093007,7.42,1010025.3185110842,0.5261973370653079,3.172896893876882,0.0007904576217929452
987,chicago,small_office,17186.981580108182,0,3482.163533090544,32345.01935074284,511.0,5A,RFCE,0.053,WaterCooledChiller,33.6340148338712,7.42,58182.67276627468,0.5559218546159929,3.3852757969796143,0.006624805864930752
988,chicago,stand_alone_retail,88250.34608314835,0,17879.93636235839,170998.17205333864,2294.0,5A,RFCE,0.053,WaterCooledChiller,38.47007239893128,7.42,303667.2998620379,0.5631102595868127,3.4409757393577403,0.0014999894243059024
989,chicago,strip_mall,80446.3223363658,0,16298.804342418938,156349.71268921642,2090.0,5A,RFCE,0.053,WaterCooledChiller,38.491063318835316,7.42,277286.8409099649,0.5638555085272986,3.4468554044094226,0.0016492131121576185
990,chicago,supermarket,84912.2049619902,0,17203.613226371577,163977.08555134945,4181.0,5A,RFCE,0.053,WaterCooledChiller,20.30906600382449,7.42,291627.8956910265,0.5622818940650302,3.434463818500177,0.0008214455437694755
991,chicago,warehouse,18574.371537099592,0,3763.2552822085618,37346.56978514068,4835.0,5A,RFCE,0.053,WaterCooledChiller,3.8416487150154275,7.42,65269.92397912821,0.5721865065613259,3.513977517288328,0.0007267792176397783
992,chicago,full_service_restaurant,68745.04918880865,0,13928.071211924782,130974.73472864849,569.52,5A,RFCM,0.053,WaterCooledChiller,120.70699745190451,6.58,222621.44330311357,0.5883293755773467,3.2383632847753523,0.005686127413919357
993,chicago,hospital,13606340.421012893,0,2756708.7456300664,19763701.72830456,22422.0,5A,RFCM,0.053,WaterCooledChiller,606.8299179829138,6.58,37902845.27455039,0.5214305571295663,2.7856752147708503,0.0001242384807229886
994,chicago,large_hotel,2960639.0400040993,0,599839.4338001984,4392790.480673908,11345.0,5A,RFCM,0.053,WaterCooledChiller,260.96421683597174,6.58,8339733.955079214,0.5267302895194316,2.816869548226881,0.00024829171866257215
995,chicago,large_office,3676505.0049129263,0,744877.2547792605,6607518.109832051,46320.0,5A,RFCM,0.053,WaterCooledChiller,79.37186970882829,6.58,11508810.446279585,0.5741269387200691,3.1303671369684856,6.758132851831791e-05
996,chicago,medium_office,281405.05396445055,0,57013.99122208284,520532.23764603486,4982.0,5A,RFCM,0.053,WaterCooledChiller,56.48435446897843,6.58,895684.2998873399,0.5811559248180502,3.1829005459173105,0.0006388800774623265
997,chicago,midrise_apartment,102746.57848341212,0,20816.941420292947,185797.22503113994,3135.0,5A,RFCM,0.053,WaterCooledChiller,32.77402822437388,6.58,322772.6995766675,0.575628686300986,3.141444750189686,0.0010020557416873
998,chicago,outpatient_healthcare,976166.6299806006,0,197775.9634694942,1567574.766167772,3804.0,5A,RFCM,0.053,WaterCooledChiller,256.6158333282336,6.58,2868940.605797044,0.5463949874041645,2.9389865599626765,0.0007726042481500201
999,chicago,primary_school,316393.7943632786,0,64102.87505649526,604650.1996021607,6871.0,5A,RFCM,0.053,WaterCooledChiller,46.04770693687652,6.58,1026447.1174738995,0.5890709704463033,3.244207490034866,0.000472159436768282
1000,chicago,quick_service_restaurant,27837.908348107994,0,5640.09153297112,53627.883979058526,232.0,5A,RFCM,0.053,WaterCooledChiller,119.99098425908618,6.58,90739.6862660085,0.5910080383333635,3.25957270680416,0.014049882356914482
1001,chicago,secondary_school,3869679.460327919,0,784015.310582453,7202022.540696483,19592.0,5A,RFCM,0.053,WaterCooledChiller,197.51324317721105,6.58,12360843.284329023,0.5826481555532015,3.194280924570832,0.00016304006352444017
1002,chicago,small_hotel,318329.0703395533,0,64494.97109730623,531472.632969072,4014.0,5A,RFCM,0.053,WaterCooledChiller,79.30470113093007,6.58,955849.542789347,0.556021224238007,3.0027089318916658,0.0007480590263805844
