,city,building,CoolingDemand_kWh,Cooling_HeatDemand_kWh,Cooling_ElecDemand_kWh,MakeupWater_kg,floor_area_m^2,climate_zone,eGRID_subregion,w4e_intensity (L/kWh),chiller_type,CoolingDemand_intensity_kWh/sqm,fuel_type,annual_water_consumption_L,WaterConsumption_intensity_L/kWh,WaterConsumption_intensity L_per_kWh_sqm
350,helena,supermarket,36598.029982774366,0,7021.942019361635,94696.94337955503,4181.0,6B,NWPP,0.05,WaterCooledChiller,7.569396066757883,Conventional Oil,95048.04048052311,2.597080786186018,0.0005371418378874908
351,helena,warehouse,7519.8340709846725,0,1442.8054970862593,20728.61678654082,4835.0,6B,NWPP,0.05,WaterCooledChiller,1.5552914314342652,Conventional Oil,20800.757061395132,2.76611915436472,0.0005721032377176257
352,houston,full_service_restaurant,234795.52030166617,0,45049.433828546375,439912.5564633682,569.52,2A,ERCT,0.05,WaterCooledChiller,48.56163811823499,Conventional Oil,442165.0281547955,1.8831919262629042,0.0003894916083273845
353,houston,hospital,18556071.28920018,0,3560291.544687882,29302961.80988734,22422.0,2A,ERCT,0.05,WaterCooledChiller,3837.8637619855594,Conventional Oil,29480976.387121733,1.5887509768449726,0.00032859379045397573
354,houston,large_hotel,3829362.368251737,0,734726.9930552314,6305615.856243538,11345.0,2A,ERCT,0.05,WaterCooledChiller,792.0087628235237,Conventional Oil,6342352.205896299,1.6562423703954259,0.0003425527136288368
355,houston,large_office,8672765.267591411,0,1664014.5626752013,15158879.582233837,46320.0,2A,ERCT,0.05,WaterCooledChiller,1793.746694434625,Conventional Oil,15242080.310367597,1.7574648730923865,0.00036348808130142433
356,houston,medium_office,729910.741203094,0,140045.5408788334,1356596.18999264,4982.0,2A,ERCT,0.05,WaterCooledChiller,150.96395888378368,Conventional Oil,1363598.4670365816,1.8681715312053027,0.0003863850116246748
357,houston,midrise_apartment,286310.58942129154,0,54933.45842363173,524612.1927521543,3135.0,2A,ERCT,0.05,WaterCooledChiller,59.21625427534468,Conventional Oil,527358.8656733359,1.841911843845056,0.0003809538456763301
358,houston,outpatient_healthcare,1850098.4989864696,0,354972.2320055384,3159993.507817786,3804.0,2A,ERCT,0.05,WaterCooledChiller,382.64705253081064,Conventional Oil,3177742.119418063,1.7176069929027618,0.0003552444659571379
359,houston,primary_school,978606.1960831732,0,187761.9088218247,1884287.3678230823,6871.0,2A,ERCT,0.05,WaterCooledChiller,202.40045420541327,Conventional Oil,1893675.4632641736,1.9350740582304953,0.00040022214234343233
360,houston,quick_service_restaurant,96539.23317992153,0,18522.66087278753,183253.45657550596,232.0,2A,ERCT,0.05,WaterCooledChiller,19.966749365030307,Conventional Oil,184179.58961914532,1.9078211370903186,0.0003945855505874496
361,houston,secondary_school,9826665.830957823,0,1885409.617433102,18132713.46954566,19592.0,2A,ERCT,0.05,WaterCooledChiller,2032.4024469406045,Conventional Oil,18226983.950417314,1.854849270746057,0.0003836296320053893
362,houston,small_hotel,672384.7755477133,0,129008.2256017551,1180924.0370304862,4014.0,2A,ERCT,0.05,WaterCooledChiller,139.06613765206066,Conventional Oil,1187374.4483105738,1.765915129983957,0.0003652358076492155
363,houston,small_office,53903.80669190545,0,10342.343710620256,102150.34898568528,511.0,2A,ERCT,0.05,WaterCooledChiller,11.148667361304126,Conventional Oil,102667.46617121629,1.9046422223578046,0.0003939280708082326
364,houston,stand_alone_retail,347604.700222829,0,66693.75514942042,674551.7072146306,2294.0,2A,ERCT,0.05,WaterCooledChiller,71.89342300368749,Conventional Oil,677886.3949721016,1.9501646397115697,0.0004033432553695077
365,houston,strip_mall,283609.45215008274,0,54415.200219195875,557084.148798749,2090.0,2A,ERCT,0.05,WaterCooledChiller,58.65759093073066,Conventional Oil,559804.9088097088,1.9738584330167765,0.0004082437296828907
366,houston,supermarket,343831.0932244791,0,65969.72575333643,672039.7544439874,4181.0,2A,ERCT,0.05,WaterCooledChiller,71.11294585821699,Conventional Oil,675338.2407316542,1.9641569771897913,0.0004062372238241554
367,houston,warehouse,83300.38506025884,0,15982.567213561637,175686.2925346329,4835.0,2A,ERCT,0.05,WaterCooledChiller,17.228621522287245,Conventional Oil,176485.420895311,2.118662726080352,0.00043819291128859396
368,las_vegas,full_service_restaurant,184634.0328775405,0,35425.11644143739,550825.4357366322,569.52,3B,NWPP,0.05,WaterCooledChiller,38.18697681024623,Conventional Oil,552596.6915587041,2.9929297591913446,0.0006190133938348179
369,las_vegas,hospital,13887915.13610575,0,2664627.9841141747,30178346.160500392,22422.0,3B,NWPP,0.05,WaterCooledChiller,2872.371279442761,Conventional Oil,30311577.5597061,2.1825866058831376,0.0004514139826025104
370,las_vegas,large_hotel,3394095.8894219236,0,651213.8646504212,7707729.239618319,11345.0,3B,NWPP,0.05,WaterCooledChiller,701.9846720624454,Conventional Oil,7740289.9328508405,2.2805159857075084,0.00047166824937073593
371,las_vegas,large_office,4798931.815992812,0,920755.0510951587,12937077.588236142,46320.0,3B,NWPP,0.05,WaterCooledChiller,992.5401894504264,Conventional Oil,12983115.3407909,2.7054177551603593,0.0005595486567032801
372,las_vegas,medium_office,563422.4861275083,0,108101.99433833123,1641901.9223910025,4982.0,3B,NWPP,0.05,WaterCooledChiller,116.52998678955706,Conventional Oil,1647307.022107919,2.923750937649152,0.0006047054679729374
373,las_vegas,midrise_apartment,235897.69653576487,0,45260.90470866194,669951.6023439501,3135.0,3B,NWPP,0.05,WaterCooledChiller,48.789595974305044,Conventional Oil,672214.6475793832,2.849602422792066,0.0005893696841348637
374,las_vegas,outpatient_healthcare,1452956.351084027,0,278773.8918946573,3701670.2382367714,3804.0,3B,NWPP,0.05,WaterCooledChiller,300.50803538449367,Conventional Oil,3715608.9328315044,2.5572749863128026,0.0005289089940667637
375,las_vegas,primary_school,704862.1573835402,0,135239.55259665492,2088406.339998006,6871.0,3B,NWPP,0.05,WaterCooledChiller,145.78327970704038,Conventional Oil,2095168.3176278386,2.972451132013013,0.0006147778970037255
376,las_vegas,quick_service_restaurant,80058.85992826993,0,15360.626591570734,240722.6597822901,232.0,3B,NWPP,0.05,WaterCooledChiller,16.558192332630803,Conventional Oil,241490.69111186865,3.0164143147708606,0.0006238705925068998
377,las_vegas,secondary_school,6715688.039868019,0,1288516.6785826744,18865228.426722087,19592.0,3B,NWPP,0.05,WaterCooledChiller,1388.973741441162,Conventional Oil,18929654.26065122,2.818721499312413,0.0005829827299508609
378,las_vegas,small_hotel,516329.3981468685,0,99066.40052444537,1372931.4657092018,4014.0,3B,NWPP,0.05,WaterCooledChiller,106.78994791041748,Conventional Oil,1377884.7857354241,2.6686157919357685,0.0005519370820963327
379,las_vegas,small_office,35231.41060446147,0,6759.733314642701,103800.27697854051,511.0,3B,NWPP,0.05,WaterCooledChiller,7.286744695855526,Conventional Oil,104138.26364427265,2.9558357686389454,0.0006113414206078481
380,las_vegas,stand_alone_retail,216866.4138548047,0,41609.43593827518,659765.8616079673,2294.0,3B,NWPP,0.05,WaterCooledChiller,44.853446505647305,Conventional Oil,661846.3334048811,3.0518618426917734,0.0006312020357170162
381,las_vegas,strip_mall,203721.03072605998,0,39087.27509530674,621793.2633708392,2090.0,3B,NWPP,0.05,WaterCooledChiller,42.134649581398136,Conventional Oil,623747.6271256045,3.061773371666997,0.0006332519900035154
382,las_vegas,supermarket,251168.3699391733,0,48190.83791232949,776920.8583961782,4181.0,3B,NWPP,0.05,WaterCooledChiller,51.947956554120644,Conventional Oil,779330.4002917947,3.1028206317560167,0.0006417415991222372
383,las_vegas,warehouse,76466.8579176109,0,14671.441139125624,241764.14315123955,4835.0,3B,NWPP,0.05,WaterCooledChiller,15.815275680995017,Conventional Oil,242497.71520819582,3.1712786664972503,0.0006559004480862979
384,los_angeles,full_service_restaurant,38089.07487112025,0,7308.023831938942,65058.21788678326,569.52,3B-CA,CAMX,0.05,WaterCooledChiller,7.87778177272394,Conventional Oil,65423.61907838021,1.7176478898411223,0.00035525292447593013
385,los_angeles,hospital,14675155.111352984,0,2815673.094031591,21981421.75649094,22422.0,3B-CA,CAMX,0.05,WaterCooledChiller,3035.1923704969977,Conventional Oil,22122205.411192518,1.5074597333610704,0.00031178071010570227
386,los_angeles,large_hotel,3375500.7776277964,0,647646.082534185,5143406.991494008,11345.0,3B-CA,CAMX,0.05,WaterCooledChiller,698.1387337389444,Conventional Oil,5175789.295620718,1.5333396839736806,0.0003171333369128605
387,los_angeles,large_office,5201055.2692618435,0,997909.1376623731,8346071.305093681,46320.0,3B-CA,CAMX,0.05,WaterCooledChiller,1075.7094662382303,Conventional Oil,8395966.7619768,1.614281396238343,0.0003338741253853864
388,los_angeles,medium_office,299648.52896584,0,57492.56442424575,490840.7070828476,4982.0,3B-CA,CAMX,0.05,WaterCooledChiller,61.97487672509617,Conventional Oil,493715.3353040599,1.6476481196420076,0.00034077520571706467
389,los_angeles,midrise_apartment,108282.11874416638,0,20775.72918304727,171895.65053802784,3135.0,3B-CA,CAMX,0.05,WaterCooledChiller,22.395474404170916,Conventional Oil,172934.4369971802,1.597072896271684,0.0003303149733757361
390,los_angeles,outpatient_healthcare,1193160.9061363568,0,228927.80585736185,1846552.2456861502,3804.0,3B-CA,CAMX,0.05,WaterCooledChiller,246.77578203440677,Conventional Oil,1857998.6359790182,1.5572071012580448,0.0003220697210461313
391,los_angeles,primary_school,306507.75873932877,0,58808.62197678599,508786.29707831383,6871.0,3B-CA,CAMX,0.05,WaterCooledChiller,63.39353851899251,Conventional Oil,511726.72817715316,1.6695392321613431,0.000345302840157465
392,los_angeles,quick_service_restaurant,10498.060752268371,0,2014.227923001886,18618.318538423915,232.0,3B-CA,CAMX,0.05,WaterCooledChiller,2.171263857759746,Conventional Oil,18719.02993457401,1.7830940757824525,0.0003687888471111587
393,los_angeles,secondary_school,3890804.18388832,0,746515.6294153708,6357954.03155448,19592.0,3B-CA,CAMX,0.05,WaterCooledChiller,804.7164806387425,Conventional Oil,6395279.813025248,1.643690998253747,0.00033995677316520106
394,los_angeles,small_hotel,372311.7496972682,0,71434.21437524918,578897.0224547785,4014.0,3B-CA,CAMX,0.05,WaterCooledChiller,77.00346426003479,Conventional Oil,582468.733173541,1.5644650850991255,0.0003235708552428388
395,los_angeles,small_office,15527.703098261163,0,2979.248634453032,25805.232827653326,511.0,3B-CA,CAMX,0.05,WaterCooledChiller,3.211520806258772,Conventional Oil,25954.195259375978,1.671476785403142,0.0003457035750575268
396,los_angeles,stand_alone_retail,48992.813580872746,0,9400.087832383457,82054.82645210308,2294.0,3B-CA,CAMX,0.05,WaterCooledChiller,10.132950068432832,Conventional Oil,82524.83084372226,1.684427262122801,0.0003483820604183663
397,los_angeles,strip_mall,46946.748953050395,0,9007.516232458596,78985.55649339166,2090.0,3B-CA,CAMX,0.05,WaterCooledChiller,9.709772275708458,Conventional Oil,79435.93230501459,1.6920433060115698,0.0003499572504677497
398,los_angeles,supermarket,29681.180776676327,0,5694.829218351637,52012.83719670658,4181.0,3B-CA,CAMX,0.05,WaterCooledChiller,6.138817120305341,Conventional Oil,52297.578657624166,1.7619777006553579,0.0003644214479121733
399,los_angeles,warehouse,2946.9747711806117,0,565.4262260971856,5040.324230319195,4835.0,3B-CA,CAMX,0.05,WaterCooledChiller,0.6095087427467656,Conventional Oil,5068.595541624054,1.719931772471022,0.00035572528903226924
400,miami,full_service_restaurant,333075.1009053597,0,63906.00936037545,593195.3873069079,569.52,1A,FRCC,0.05,WaterCooledChiller,68.88833524412817,Conventional Oil,596390.6877749267,1.7905592046773429,0.0003703328241318186
401,miami,hospital,18181533.961485554,0,3488430.3160770363,30518025.408231072,22422.0,1A,FRCC,0.05,WaterCooledChiller,3760.3999920342408,Conventional Oil,30692446.924034923,1.6881109695722916,0.0003491439440687263
402,miami,large_hotel,4501829.695100983,0,863751.0575000455,7616997.42177492,11345.0,1A,FRCC,0.05,WaterCooledChiller,931.0919741677317,Conventional Oil,7660184.974649922,1.7015714705924905,0.00035192791532419657
403,miami,large_office,10589690.60717502,0,2031808.6378299787,18614813.24568554,46320.0,1A,FRCC,0.05,WaterCooledChiller,2190.2152238211006,Conventional Oil,18716403.677577037,1.7674174224595174,0.0003655465196400243
404,miami,medium_office,920468.298026496,0,176607.18411468394,1654362.6783115,4982.0,1A,FRCC,0.05,WaterCooledChiller,190.37606991240867,Conventional Oil,1663193.0375172342,1.8068987721610361,0.00037371225897849767
405,miami,midrise_apartment,405308.6893941922,0,77765.22720509903,712848.2972495392,3135.0,1A,FRCC,0.05,WaterCooledChiller,83.82806399052579,Conventional Oil,716736.5586097941,1.7683720516357242,0.00036574396104151484
406,miami,outpatient_healthcare,2215771.0834806184,0,425132.6118838126,3822555.254624087,3804.0,1A,FRCC,0.05,WaterCooledChiller,458.27736990292004,Conventional Oil,3843811.8852182776,1.7347513530956773,0.0003587903522431597
407,miami,primary_school,1356672.9030103134,0,260300.30765757823,2466014.5202296968,6871.0,1A,FRCC,0.05,WaterCooledChiller,280.5941888335705,Conventional Oil,2479029.5356125757,1.8272860983011248,0.00037792887245111166
408,miami,quick_service_restaurant,134955.77569957165,0,25893.514830891232,242107.4002331901,232.0,1A,FRCC,0.05,WaterCooledChiller,27.91225971035608,Conventional Oil,243402.07597473467,1.8035691671068452,0.0003730236126384375
409,miami,secondary_school,13001265.61455965,0,2494509.495913515,23210193.186227147,19592.0,1A,FRCC,0.05,WaterCooledChiller,2688.989785844809,Conventional Oil,23334918.661022823,1.7948190086118143,0.00037121385907172994
410,miami,small_hotel,882641.2277602147,0,169349.43023292767,1529721.5612397434,4014.0,1A,FRCC,0.05,WaterCooledChiller,182.55247730304336,Conventional Oil,1538189.0327513898,1.7427115167220202,0.0003604367149373361
411,miami,small_office,77860.89656315124,0,14938.910687250036,140180.4759308774,511.0,1A,FRCC,0.05,WaterCooledChiller,16.10359804822156,Conventional Oil,140927.42146523992,1.809989708388945,0.00037435154258302894
412,miami,stand_alone_retail,494478.4787146058,0,94873.9374493755,898850.09968597,2294.0,1A,FRCC,0.05,WaterCooledChiller,102.27062641460306,Conventional Oil,903593.7965584388,1.8273672878692844,0.0003779456645024373
413,miami,strip_mall,395947.9090670562,0,75969.20548633242,725080.5572293277,2090.0,1A,FRCC,0.05,WaterCooledChiller,81.89201842131462,Conventional Oil,728879.0175036443,1.8408457294825724,0.00038073334632524763
414,miami,supermarket,431613.59909479733,0,82812.26254632222,787651.1944831623,4181.0,1A,FRCC,0.05,WaterCooledChiller,89.2685830599374,Conventional Oil,791791.8076104784,1.834492261761598,0.0003794192888855425
415,miami,warehouse,417101.76681913476,0,80027.92566036494,796725.5422036935,4835.0,1A,FRCC,0.05,WaterCooledChiller,86.26716997293377,Conventional Oil,800726.9384867118,1.9197399823864234,0.0003970506685390741
416,minneapolis,full_service_restaurant,58445.38786568652,0,11213.721751829715,113071.37853670052,569.52,6A,MROW,0.05,WaterCooledChiller,12.087980944299177,Conventional Oil,113632.064624292,1.9442434856524542,0.00040211861130350654
417,minneapolis,hospital,12220318.45247957,0,2344671.7670824127,17941332.986285474,22422.0,6A,MROW,0.05,WaterCooledChiller,2527.47020733807,Conventional Oil,18058566.574639596,1.4777492620067862,0.0003056358349548679
418,minneapolis,large_hotel,2759755.958306853,0,529505.1765338064,4111796.655763804,11345.0,6A,MROW,0.05,WaterCooledChiller,570.7871682123791,Conventional Oil,4138271.9145904942,1.4995064698145915,0.0003101357745221492
419,minneapolis,large_office,3170163.0869383183,0,608248.6242805641,5875348.303682932,46320.0,6A,MROW,0.05,WaterCooledChiller,655.6697180844506,Conventional Oil,5905760.73489696,1.8629201630760985,0.0003852988961894723
420,minneapolis,medium_office,234904.38351073337,0,45070.321049592916,446035.5019272472,4982.0,6A,MROW,0.05,WaterCooledChiller,48.584153776780425,Conventional Oil,448289.01797972684,1.908389325392233,0.00039470306626519813
421,minneapolis,midrise_apartment,91041.63081959124,0,17467.854233252274,168382.134323348,3135.0,6A,MROW,0.05,WaterCooledChiller,18.829706477681746,Conventional Oil,169255.5270350106,1.8591003424621049,0.0003845088609021934
422,minneapolis,outpatient_healthcare,859087.7428124285,0,164830.3015876109,1393829.6974739977,3804.0,6A,MROW,0.05,WaterCooledChiller,177.68102229833062,Conventional Oil,1402071.2125533782,1.6320465799725694,0.00033754841364479204
423,minneapolis,primary_school,252154.34036805455,0,48380.01277195078,493339.1059856462,6871.0,6A,MROW,0.05,WaterCooledChiller,52.15188011748801,Conventional Oil,495758.1066242437,1.966089918978255,0.0004066370049593082
424,minneapolis,quick_service_restaurant,23566.730710415573,0,4521.670065638404,46017.92320506118,232.0,6A,MROW,0.05,WaterCooledChiller,4.874194562650584,Conventional Oil,46244.006708343106,1.9622580355579429,0.00040584447477930565
425,minneapolis,secondary_school,3210837.3087884746,0,616052.6516462137,6119815.8600516375,19592.0,6A,MROW,0.05,WaterCooledChiller,664.0821734826214,Conventional Oil,6150618.492633948,1.9155808597959523,0.000396190457041562
426,minneapolis,small_hotel,282436.0612098215,0,54190.06561079096,479850.5257917465,4014.0,6A,MROW,0.05,WaterCooledChiller,58.41490407648842,Conventional Oil,482560.02907228604,1.7085637967235092,0.0003533741048032077
427,minneapolis,small_office,14392.478470317683,0,2761.4368691716263,27638.689965989044,511.0,6A,MROW,0.05,WaterCooledChiller,2.9767277084421266,Conventional Oil,27776.761809447624,1.9299498600420357,0.000399162328860814
428,minneapolis,stand_alone_retail,72166.95675186455,0,13846.433435457786,140890.99132510164,2294.0,6A,MROW,0.05,WaterCooledChiller,14.92594762189546,Conventional Oil,141583.31299687453,1.9618855965298343,0.0004057674449906586
429,minneapolis,strip_mall,66433.46329682377,0,12746.367157883922,129892.11638639754,2090.0,6A,MROW,0.05,WaterCooledChiller,13.740116503996644,Conventional Oil,130529.43474429174,1.964814541748156,0.0004063732247669402
430,minneapolis,supermarket,71679.7319896904,0,13752.951244421927,140903.5230659301,4181.0,6A,MROW,0.05,WaterCooledChiller,14.82517724709212,Conventional Oil,141591.1706281512,1.975330636678665,0.0004085482185478107
431,minneapolis,warehouse,14570.77077760158,0,2795.6452198624925,29683.908441097716,4835.0,6A,MROW,0.05,WaterCooledChiller,3.013603056380885,Conventional Oil,29823.69070209084,2.0468162705528448,0.00042333325140699995
432,phoenix,full_service_restaurant,266638.07857127185,0,51158.95934187465,772869.1885694755,569.52,2B,AZNM,0.05,WaterCooledChiller,55.14748264142127,Conventional Oil,775427.1365365693,2.9081635327239996,0.0006014815993224405
433,phoenix,hospital,16674461.267935596,0,3199273.3019412304,37323541.461184464,22422.0,2B,AZNM,0.05,WaterCooledChiller,3448.6993315275276,Conventional Oil,37483505.12628153,2.2479589909366964,0.00046493464135195377
434,phoenix,large_hotel,3981322.8122200817,0,763883.1369046175,9386394.89483183,11345.0,2B,AZNM,0.05,WaterCooledChiller,823.4380170051875,Conventional Oil,9424589.051677061,2.3672004246301452,0.0004895967786205058
435,phoenix,large_office,8387812.171068958,0,1609341.5618890943,21791157.812908996,46320.0,2B,AZNM,0.05,WaterCooledChiller,1734.8112039439416,Conventional Oil,21871624.891003452,2.6075482432048895,0.00053930677212097
436,phoenix,medium_office,838239.4245932477,0,160830.2042652922,2365247.284254462,4982.0,2B,AZNM,0.05,WaterCooledChiller,173.3690640316955,Conventional Oil,2373288.7944677267,2.8312779437919606,0.0005855797195019567
437,phoenix,midrise_apartment,365488.4260348538,0,70125.04600855404,1021589.2441586606,3135.0,2B,AZNM,0.05,WaterCooledChiller,75.59222875591598,Conventional Oil,1025095.4964590883,2.804727656030708,0.0005800884500580575
438,phoenix,outpatient_healthcare,1924976.0250693748,0,369338.7333433127,4907766.469436773,3804.0,2B,AZNM,0.05,WaterCooledChiller,398.1336142852895,Conventional Oil,4926233.406103939,2.559114161396582,0.0005292893818814026
439,phoenix,primary_school,1117634.0042763494,0,214436.71095382218,3231496.6866817595,6871.0,2B,AZNM,0.05,WaterCooledChiller,231.15491298373308,Conventional Oil,3242218.5222294508,2.9009662463954258,0.0005999930189028802
440,phoenix,quick_service_restaurant,119619.07263903387,0,22950.91273700931,348559.99969713436,232.0,2B,AZNM,0.05,WaterCooledChiller,24.74024253134103,Conventional Oil,349707.54533398483,2.9235099187674938,0.0006046556191866585
441,phoenix,secondary_school,11281158.855991058,0,2164478.3458361356,30769777.080895316,19592.0,2B,AZNM,0.05,WaterCooledChiller,2333.228305272194,Conventional Oil,30878000.99818712,2.7371302356751066,0.0005661075978645515
442,phoenix,small_hotel,733770.7055353516,0,140786.13936871552,1939545.5623924623,4014.0,2B,AZNM,0.05,WaterCooledChiller,151.76229690493312,Conventional Oil,1946584.8693608982,2.6528517078651834,0.0005486766717404723
443,phoenix,small_office,71996.84106732268,0,13813.793906116947,203446.47399778428,511.0,2B,AZNM,0.05,WaterCooledChiller,14.890763405857843,Conventional Oil,204137.16369309014,2.8353627835172093,0.0005864245674285851
444,phoenix,stand_alone_retail,401983.2397528322,0,77127.18426724322,1178912.6180163347,2294.0,2B,AZNM,0.05,WaterCooledChiller,83.14027709469126,Conventional Oil,1182768.977229697,2.9423340583974276,0.00060854892624559
445,phoenix,strip_mall,314040.56571715436,0,60253.916542264444,927695.4148102602,2090.0,2B,AZNM,0.05,WaterCooledChiller,64.95151307490266,Conventional Oil,930708.1106373734,2.963655693690319,0.000612958778426126
446,phoenix,supermarket,476932.2068895614,0,91507.39276187676,1435644.9518045017,4181.0,2B,AZNM,0.05,WaterCooledChiller,98.64161466175003,Conventional Oil,1440220.3214425955,3.0197589943345835,0.0006245623566359014
447,phoenix,warehouse,157690.34950958707,0,30255.52172590617,480250.2720247431,4835.0,2B,AZNM,0.05,WaterCooledChiller,32.61434322845648,Conventional Oil,481763.0481110384,3.0551206818255463,0.0006318760458791202
448,san_francisco,full_service_restaurant,11326.412683080798,0,2173.16104679377,21949.95042177473,569.52,3C,CAMX,0.05,WaterCooledChiller,2.342587938589617,Conventional Oil,22058.60847411442,1.9475370614974317,0.00040279980589398795
449,san_francisco,hospital,13677543.281808356,0,2624264.6376696196,19145619.269591164,22422.0,3C,CAMX,0.05,WaterCooledChiller,2828.861071728719,Conventional Oil,19276832.501474645,1.409378285580975,0.000291494991847151
450,san_francisco,large_hotel,2900597.843419503,0,556528.0395574196,4163326.1711781756,11345.0,3C,CAMX,0.05,WaterCooledChiller,599.9168238716655,Conventional Oil,4191152.5731560467,1.4449271492993714,0.00029884739385716057
451,san_francisco,large_office,3282700.888418669,0,629840.877124598,5350406.5477976445,46320.0,3C,CAMX,0.05,WaterCooledChiller,678.9453750607381,Conventional Oil,5381898.591653874,1.6394727313235118,0.0003390843291258556
452,san_francisco,medium_office,170053.08318796114,0,32627.51822766341,287988.1402663367,4982.0,3C,CAMX,0.05,WaterCooledChiller,35.171268498027125,Conventional Oil,289619.51617771987,1.7031124090681786,0.00035224662028297387
453,san_francisco,midrise_apartment,68170.2860357162,0,13079.605547386096,111081.37861254442,3135.0,3C,CAMX,0.05,WaterCooledChiller,14.099335271089183,Conventional Oil,111735.35888991372,1.6390624917045624,0.0003389994812212125
454,san_francisco,outpatient_healthcare,935618.1339681877,0,179513.932637362,1383796.6062191455,3804.0,3C,CAMX,0.05,WaterCooledChiller,193.50943825608846,Conventional Oil,1392772.3028510136,1.4886119157865423,0.0003078825058503707
455,san_francisco,primary_school,185266.11317057564,0,35546.39158032773,319739.2912966819,6871.0,3C,CAMX,0.05,WaterCooledChiller,38.31770696392464,Conventional Oil,321516.6108756983,1.7354312959525198,0.0003589309815827342
456,san_francisco,quick_service_restaurant,3472.5962586700903,0,666.275468830169,7070.089536987616,232.0,3C,CAMX,0.05,WaterCooledChiller,0.7182205291975368,Conventional Oil,7103.403310429125,2.0455598005941336,0.0004230733817154361
457,san_francisco,secondary_school,2586770.5593144875,0,496315.0446471388,4403975.058649108,19592.0,3C,CAMX,0.05,WaterCooledChiller,535.0094228158196,Conventional Oil,4428790.810881465,1.7120926303008202,0.0003541039566289183
458,san_francisco,small_hotel,271737.0067503561,0,52137.273695168486,411087.4047051064,4014.0,3C,CAMX,0.05,WaterCooledChiller,56.20206964847076,Conventional Oil,413694.2683898648,1.5224068055254778,0.00031487214178396646
459,san_francisco,small_office,7105.732828875942,0,1363.3532721003305,12544.900202481764,511.0,3C,CAMX,0.05,WaterCooledChiller,1.469644845682718,Conventional Oil,12613.06786608678,1.7750551800695897,0.0003671262006348686
460,san_francisco,stand_alone_retail,12249.044525333578,0,2350.1833429273393,22129.770139166205,2294.0,3C,CAMX,0.05,WaterCooledChiller,2.533411484040037,Conventional Oil,22247.279306312572,1.816246096607826,0.00037564552153212535
461,san_francisco,strip_mall,12205.814893220579,0,2341.8890175125875,22673.071185411056,2090.0,3C,CAMX,0.05,WaterCooledChiller,2.5244705053196648,Conventional Oil,22790.165636286685,1.8671564197606279,0.00038617506096393545
462,san_francisco,supermarket,8628.03831147981,0,1655.4329506959266,17480.483771393734,4181.0,3C,CAMX,0.05,WaterCooledChiller,1.7844960313298468,Conventional Oil,17563.25541892853,2.0356023912828713,0.00042101393821776035
463,san_francisco,warehouse,1529.0296860804071,0,293.36982910262714,3038.066317313721,4835.0,3C,CAMX,0.05,WaterCooledChiller,0.31624192059574086,Conventional Oil,3052.7348087688524,1.9965176847510324,0.00041293023469514634
464,seattle,full_service_restaurant,15625.237092130605,0,2997.9621567434474,31490.126484436143,569.52,4C,NWPP,0.05,WaterCooledChiller,3.2316932972348718,Conventional Oil,31640.024592273316,2.024930847814674,0.00041880679375691293
465,seattle,hospital,13382720.384986538,0,2567697.9511994133,18146018.664871532,22422.0,4C,NWPP,0.05,WaterCooledChiller,2767.8842574946307,Conventional Oil,18274403.562431503,1.3655223330327309,0.0002824244742570281
466,seattle,large_hotel,2635595.468856204,0,505682.91729121277,3707311.2292789877,11345.0,4C,NWPP,0.05,WaterCooledChiller,545.1076460922862,Conventional Oil,3732595.3751435485,1.4162246897333683,0.00029291100097898
467,seattle,large_office,2131356.6276067356,0,408936.2916168125,3750907.488283197,46320.0,4C,NWPP,0.05,WaterCooledChiller,440.81833042538483,Conventional Oil,3771354.3028640375,1.7694618788873582,0.00036596936481641325
468,seattle,medium_office,123303.73380321776,0,23657.876392377384,227794.25688853077,4982.0,4C,NWPP,0.05,WaterCooledChiller,25.502323433964378,Conventional Oil,228977.15070814965,1.857017169273865,0.0003840780081228263
469,seattle,midrise_apartment,43240.359102575974,0,8296.38356648089,76479.60076698841,3135.0,4C,NWPP,0.05,WaterCooledChiller,8.943197332487275,Conventional Oil,76894.41994531246,1.7783020664306093,0.0003677977386619668
470,seattle,outpatient_healthcare,806348.7142857026,0,154711.43998095015,1188716.182513663,3804.0,4C,NWPP,0.05,WaterCooledChiller,166.77326045205845,Conventional Oil,1196451.7545127105,1.4837894986570141,0.0003068851083054838
471,seattle,primary_school,101668.41028054242,0,19506.778985826764,192500.12318910268,6871.0,4C,NWPP,0.05,WaterCooledChiller,21.027592612314876,Conventional Oil,193475.462138394,1.9030046954065718,0.00039358938891552675
472,seattle,quick_service_restaurant,5063.349115665304,0,971.4879169923164,10500.353962363444,232.0,4C,NWPP,0.05,WaterCooledChiller,1.0472283589793805,Conventional Oil,10548.92835821306,2.083389495220886,0.0004308975171087665
473,seattle,secondary_school,1407931.6389288323,0,270135.1504558124,2592000.2728457055,19592.0,4C,NWPP,0.05,WaterCooledChiller,291.19578881671816,Conventional Oil,2605507.030368496,1.8505920020028748,0.0003827491214070062
474,seattle,small_hotel,209813.83973616484,0,40256.28205071225,326157.75475597236,4014.0,4C,NWPP,0.05,WaterCooledChiller,43.394796222578044,Conventional Oil,328170.56885850796,1.5641035370744536,0.0003234960779885116
